 ,Area,Mean,Min,Max,Slice,microns
1,9626.266,8.240,0,255,1,0
2,9626.266,8.196,0,255,2,1
3,9626.266,8.067,0,255,3,2
4,9626.266,7.513,0,255,4,3
5,9626.266,7.098,0,255,5,4
6,9626.266,7.390,0,255,6,5
7,9626.266,7.140,0,255,7,6
8,9626.266,7.282,0,255,8,7
9,9626.266,7.260,0,255,9,8
10,9626.266,7.420,0,255,10,9
11,9626.266,7.607,0,255,11,10
12,9626.266,7.331,0,255,12,11
13,9626.266,7.981,0,255,13,12
14,9626.266,7.446,0,255,14,13
15,9626.266,7.315,0,255,15,14
16,9626.266,7.387,0,255,16,15
17,9626.266,7.350,0,255,17,16
18,9626.266,7.058,0,255,18,17
19,9626.266,7.681,0,255,19,18
20,9626.266,7.082,0,255,20,19
21,9626.266,7.381,0,255,21,20
22,9626.266,7.430,0,255,22,21
23,9626.266,7.490,0,255,23,22
24,9626.266,12.746,0,255,24,23
25,9626.266,6.586,0,255,25,24
26,9626.266,6.519,0,141,26,25
27,9626.266,6.634,0,183,27,26
28,9626.266,6.158,0,197,28,27
29,9626.266,6.895,0,184,29,28
30,9626.266,6.676,0,142,30,29
31,9626.266,6.310,0,255,31,30
32,9626.266,6.059,0,221,32,31
33,9626.266,5.916,0,160,33,32
34,9626.266,5.368,0,172,34,33
35,9626.266,5.460,0,158,35,34
36,9626.266,5.786,0,191,36,35
37,9626.266,6.001,0,160,37,36
38,9626.266,5.481,0,210,38,37
39,9626.266,5.414,0,207,39,38
40,9626.266,5.392,0,115,40,39
41,9626.266,5.872,0,141,41,40
42,9626.266,5.745,0,127,42,41
43,9626.266,5.631,0,134,43,42
44,9626.266,5.644,0,148,44,43
45,9626.266,6.033,0,112,45,44
46,9626.266,5.873,0,136,46,45
47,9626.266,5.590,0,114,47,46
48,9626.266,5.725,0,98,48,47
49,9626.266,5.725,0,115,49,48
50,9626.266,5.840,0,99,50,49
51,9626.266,7.662,0,255,51,50
52,9626.266,11.473,0,255,52,51
53,9626.266,10.330,0,255,53,52
54,9626.266,7.869,0,156,54,53
55,9626.266,5.257,0,104,55,54
56,9626.266,4.098,0,88,56,55
57,9626.266,3.829,0,101,57,56
58,9626.266,4.424,0,203,58,57
59,9626.266,4.528,0,137,59,58
60,9626.266,5.077,0,166,60,59
61,9626.266,3.894,0,158,61,60
62,9626.266,4.020,0,255,62,61
63,9626.266,3.257,0,141,63,62
64,9626.266,3.628,0,155,64,63
65,9626.266,3.689,0,114,65,64
66,9626.266,3.602,0,182,66,65
67,9626.266,3.616,0,166,67,66
68,9626.266,3.308,0,115,68,67
69,9626.266,3.217,0,96,69,68
70,9626.266,3.314,0,113,70,69
71,9626.266,3.115,0,96,71,70
72,9626.266,2.936,0,155,72,71
73,9626.266,2.824,0,175,73,72
74,9626.266,2.761,0,100,74,73
75,9626.266,2.767,0,87,75,74
76,9626.266,2.730,0,92,76,75
77,9626.266,2.533,0,72,77,76
78,9626.266,2.626,0,99,78,77
79,9626.266,2.606,0,80,79,78
80,9626.266,2.733,0,116,80,79
81,9626.266,2.658,0,101,81,80
82,9626.266,2.593,0,122,82,81
83,9626.266,2.646,0,77,83,82
84,9626.266,2.602,0,120,84,83
85,9626.266,2.502,0,96,85,84
86,9626.266,2.543,0,126,86,85
87,9626.266,2.579,0,94,87,86
88,9626.266,2.569,0,127,88,87
89,9626.266,2.248,0,61,89,88
90,9626.266,2.243,0,96,90,89
91,9626.266,2.174,0,73,91,90
92,9626.266,2.452,0,89,92,91
93,9626.266,2.412,0,80,93,92
94,9626.266,2.273,0,99,94,93
95,9626.266,2.329,0,96,95,94
96,9626.266,2.233,0,86,96,95
97,9626.266,2.216,0,138,97,96
98,9626.266,2.428,0,128,98,97
99,9626.266,2.219,0,110,99,98
100,9626.266,2.222,0,128,100,99
101,9626.266,2.413,0,118,101,100
102,9626.266,2.473,0,122,102,101
103,9626.266,2.131,0,123,103,102
104,9626.266,2.140,0,97,104,103
105,9626.266,2.074,0,78,105,104
106,9626.266,2.154,0,128,106,105
107,9626.266,2.239,0,113,107,106
108,9626.266,2.072,0,174,108,107
109,9626.266,1.706,0,92,109,108
110,9626.266,1.981,0,128,110,109
111,9626.266,2.180,0,145,111,110
112,9626.266,1.950,0,172,112,111
113,9626.266,2.095,0,155,113,112
114,9626.266,2.379,0,111,114,113
115,9626.266,2.033,0,86,115,114
116,9626.266,2.154,0,114,116,115
