 ,Area,Mean,Min,Max,Slice,microns
1,19252.531,9.234,0,255,1,0
2,19252.531,10.122,0,255,2,1
3,19252.531,9.843,0,255,3,2
4,19252.531,9.604,0,255,4,3
5,19252.531,9.298,0,255,5,4
6,19252.531,9.170,0,255,6,5
7,19252.531,9.697,0,255,7,6
8,19252.531,10.290,0,255,8,7
9,19252.531,10.019,0,255,9,8
10,19252.531,11.704,0,255,10,9
11,19252.531,9.887,0,255,11,10
12,19252.531,10.389,0,255,12,11
13,19252.531,10.570,0,255,13,12
14,19252.531,10.725,0,255,14,13
15,19252.531,12.160,0,255,15,14
16,19252.531,11.514,0,255,16,15
17,19252.531,11.421,0,255,17,16
18,19252.531,11.216,0,255,18,17
19,19252.531,11.405,0,255,19,18
20,19252.531,11.924,0,255,20,19
21,19252.531,12.202,0,255,21,20
22,19252.531,12.866,0,255,22,21
23,19252.531,12.131,0,255,23,22
24,19252.531,13.233,0,255,24,23
25,19252.531,12.463,0,255,25,24
26,19252.531,12.045,0,255,26,25
27,19252.531,11.786,0,255,27,26
28,19252.531,12.064,0,255,28,27
29,19252.531,11.923,0,255,29,28
30,19252.531,13.076,0,255,30,29
31,19252.531,11.926,0,255,31,30
32,19252.531,11.310,0,255,32,31
33,19252.531,11.967,0,255,33,32
34,19252.531,11.483,0,255,34,33
35,19252.531,11.622,0,255,35,34
36,19252.531,11.289,0,255,36,35
37,19252.531,11.981,0,255,37,36
38,19252.531,11.312,0,255,38,37
39,19252.531,11.249,0,255,39,38
40,19252.531,11.810,0,255,40,39
41,19252.531,11.379,0,255,41,40
42,19252.531,10.849,0,255,42,41
43,19252.531,11.231,0,255,43,42
44,19252.531,11.054,0,255,44,43
45,19252.531,11.411,0,255,45,44
46,19252.531,11.718,0,255,46,45
47,19252.531,11.915,0,255,47,46
48,19252.531,11.131,0,255,48,47
49,19252.531,10.782,0,255,49,48
50,19252.531,7.301,0,255,50,49
