 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,682.775,228.433,134.220,32.036,109.436,34.323,25.328,172.659,3.817
2,557.861,323.642,181.037,42.300,99.830,30.173,23.540,100.203,12.282
3,808.141,372.219,158.878,49.120,120.384,37.334,27.561,119.094,16.851
4,415.692,465.044,103.241,44.381,87.241,23.949,22.100,58.686,23.575
5,600.170,364.211,121.888,52.958,106.549,29.983,25.486,74.964,16.102
6,174.014,365.964,61.567,44.935,55.232,16.846,13.152,116.303,15.120
7,760.248,292.805,40.730,51.908,116.178,35.095,27.582,18.771,9.397
8,490.197,473.919,77.261,53.734,95.040,28.156,22.167,65.982,22.475
9,883.904,340.403,202.019,60.933,117.946,36.720,30.649,11.356,13.756
10,590.158,371.470,93.326,66.397,106.536,33.741,22.270,85.097,16.759
11,459.409,370.291,140.497,63.581,88.184,24.668,23.712,18.527,16.765
12,654.552,356.601,62.443,70.979,108.893,34.200,24.368,141.121,15.571
13,599.968,348.586,171.610,72.917,109.657,34.527,22.125,21.068,15.328
14,541.561,324.823,28.237,76.226,108.370,30.080,22.924,75.016,9.893
15,680.662,366.823,112.197,79.370,109.100,32.621,26.567,59.891,16.763
16,370.113,297.173,10.814,73.711,77.979,26.292,17.923,69.716,10.330
17,530.795,364.439,47.822,85.960,95.665,26.714,25.299,158.955,15.051
18,833.396,422.977,143.029,86.140,123.455,37.775,28.091,168.353,21.653
19,718.996,433.590,82.074,92.747,106.247,31.601,28.969,95.734,23.335
20,713.110,392.651,175.137,94.823,115.521,35.227,25.775,56.827,18.815
21,557.660,412.102,197.082,94.404,97.399,31.536,22.515,100.231,19.549
22,517.967,343.863,26.531,101.150,97.037,31.217,21.126,126.295,13.967
23,1076.633,451.522,56.575,111.523,141.726,39.624,34.596,37.106,22.536
24,991.110,385.611,101.719,112.894,135.531,38.631,32.666,66.623,16.552
25,737.560,405.432,129.426,107.109,107.306,33.234,28.257,139.789,20.203
26,1025.872,396.116,156.766,119.814,133.352,38.637,33.806,17.840,18.502
27,526.771,289.246,217.445,118.648,93.494,29.607,22.654,108.909,6.427
28,561.181,537.020,191.124,117.418,99.819,33.062,21.612,13.688,31.215
29,865.643,465.109,70.592,133.292,132.220,44.715,24.649,39.212,23.031
30,772.222,364.720,33.083,131.844,116.912,35.739,27.511,96.401,14.098
31,618.079,464.498,125.362,135.448,100.718,30.171,26.083,105.038,24.605
32,748.225,397.639,201.554,137.388,118.380,41.712,22.839,178.016,18.396
33,515.854,350.821,171.808,142.321,101.292,28.514,23.034,31.225,12.902
34,510.169,420.772,101.919,140.954,95.855,27.372,23.731,167.327,18.637
35,666.978,417.888,146.689,149.050,102.430,29.583,28.706,41.038,20.410
36,736.704,362.643,77.677,154.908,111.945,37.085,25.293,15.834,16.300
37,650.024,421.355,40.484,155.351,111.103,38.310,21.603,20.075,21.415
38,494.021,356.090,110.621,158.443,93.064,34.874,18.036,12.476,15.855
39,551.623,340.650,202.217,159.704,97.018,28.594,24.563,133.303,14.063
40,601.779,410.786,176.099,162.247,101.609,34.208,22.398,179.465,20.456
41,476.916,457.907,13.181,151.499,96.159,33.141,18.322,56.201,24.019
42,499.907,396.968,8.038,131.342,107.355,33.581,18.954,75.070,18.577
43,522.696,312.620,9.317,103.992,105.144,36.437,18.265,109.630,11.030
