 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,960.875,240.510,164.199,32.913,130.964,39.351,31.090,25.257,1.832
2,639.309,381.948,93.498,30.002,101.506,32.913,24.731,166.011,19.437
3,958.259,363.173,112.824,50.122,138.222,39.659,30.764,14.399,14.148
4,733.787,328.402,49.536,48.404,112.208,34.871,26.793,11.570,9.811
5,686.749,349.687,183.721,52.634,107.189,30.845,28.348,163.144,15.156
6,604.848,474.180,81.955,53.536,103.576,33.697,22.854,149.312,28.604
7,853.821,252.544,143.861,58.383,122.250,33.895,32.073,173.078,3.317
8,500.812,392.699,166.620,69.417,92.547,27.844,22.901,94.600,18.373
9,609.980,337.937,12.636,68.146,130.886,29.101,26.688,131.009,12.520
10,381.130,454.966,67.006,67.354,77.830,23.587,20.573,142.610,23.706
11,632.618,317.753,197.702,74.536,111.108,33.389,24.124,157.164,9.805
12,908.304,435.424,42.329,75.398,122.227,36.597,31.601,155.249,23.534
13,492.260,743.186,114.257,75.604,95.361,26.958,23.250,117.989,40.705
14,628.342,743.637,88.137,79.197,103.790,29.432,27.182,71.847,43.995
15,909.913,482.195,136.550,88.021,128.870,36.269,31.943,93.227,29.789
16,644.692,393.853,184.821,92.400,106.300,31.244,26.272,12.887,19.672
17,803.915,486.600,104.691,102.891,130.814,44.532,22.985,89.938,27.384
18,584.021,455.053,160.524,94.693,103.453,30.312,24.532,73.577,26.738
19,882.999,462.973,68.050,96.438,121.998,36.899,30.469,150.238,26.077
20,609.728,399.394,13.736,95.038,102.760,32.777,23.685,88.709,21.469
21,730.617,500.579,34.097,104.932,118.774,37.058,25.102,94.786,31.763
22,779.667,346.088,194.319,111.461,133.288,43.417,22.865,20.117,14.060
23,812.166,528.730,125.603,116.761,119.309,34.530,29.947,65.661,32.706
24,653.244,613.717,55.761,118.338,104.297,31.585,26.334,120.054,37.274
25,562.791,592.427,86.039,117.153,94.242,28.940,24.761,73.655,43.193
26,1087.952,542.452,158.835,123.416,137.669,41.513,33.368,164.181,35.582
27,880.383,475.780,194.659,134.870,128.943,40.915,27.397,41.114,29.543
28,702.143,535.411,32.890,136.581,108.623,35.395,25.258,104.162,32.865
29,1463.448,535.898,64.349,147.555,170.703,52.673,35.375,36.993,33.795
30,503.981,602.966,97.179,140.171,93.172,33.764,19.005,55.586,43.621
31,1156.471,474.694,113.074,153.770,153.225,46.808,31.458,48.525,27.192
32,841.495,468.127,143.515,148.183,116.989,33.683,31.809,63.424,27.309
33,1197.019,464.644,169.801,161.915,142.496,43.908,34.711,31.405,26.460
34,804.720,547.277,208.872,159.732,115.919,39.040,26.245,9.376,38.397
35,817.901,472.470,30.961,168.924,125.688,34.694,30.016,66.225,25.071
36,1028.891,613.375,69.910,175.239,145.156,53.790,24.354,27.551,35.845
37,778.409,579.348,135.116,179.901,114.511,33.173,29.876,97.550,35.791
38,398.235,745.583,9.086,177.992,81.590,28.650,17.698,68.497,52.868
39,683.580,390.269,188.020,185.044,114.003,32.456,26.816,17.153,18.472
40,686.447,513.295,105.229,183.235,110.273,33.729,25.913,11.475,31.748
41,782.283,630.595,28.323,193.563,130.940,49.526,20.111,10.511,41.132
42,903.877,461.591,159.227,195.473,121.203,36.499,31.531,4.014,27.027
43,875.704,523.686,75.721,197.366,125.018,43.007,25.925,5.919,29.638
44,661.394,478.569,116.876,202.494,106.604,38.986,21.600,3.284,26.310
45,759.192,480.897,193.919,208.486,107.527,34.342,28.147,1.841,30.886
