PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 1, filenames: A:[1]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[2]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
175,1825,-0.4534516931,1.02186954,1
175,1857,-0.04734253883,-0.09537196159,1
175,1889,0.3939632177,-0.07422423363,1
175,1921,0.5831187963,-0.1966781616,1
175,1953,0.2733603418,-0.1458280087,1
175,1985,0.1796284318,-0.03000354767,1
175,2017,-11.73216915,-4.000985146,1
207,33,-0.4573954344,0.6080477238,1
207,65,0.2274632454,0.7252197266,1
207,97,0.2781209052,0.07968091965,1
207,129,0.01262646914,-0.3514245749,1
207,161,-0.2346364856,-0.5169825554,1
207,193,-0.1206441522,0.1829194129,1
207,225,0.3961037397,0.5347161293,1
207,257,3.670176506,6.766007423,1
207,289,5.439435959,10.43675423,1
207,321,6.552986145,9.281526566,1
207,353,0.1627421379,0.5405130386,1
207,385,-0.2821531296,1.182909966,1
207,417,-0.188337326,0.649228096,1
207,449,0.4485321045,1.356200218,1
207,481,10.5295639,10.90226269,1
207,513,12.44306946,10.28081131,1
207,545,14.59157562,6.615114212,1
207,577,15.71296501,-9.014637947,1
207,609,21.5733757,10.22460938,1
207,641,23.21510124,8.712638855,1
207,673,22.08299828,-4.125026703,1
207,705,31.15715981,7.548395634,1
207,737,32.82827759,4.686533928,1
207,769,35.27632141,1.308423638,1
207,801,36.17686844,-2.546911001,1
207,833,34.24898911,-4.871217728,1
207,865,25.12654305,-22.96613312,1
207,897,16.36234474,10.51761436,1
207,929,19.13124847,9.859164238,1
207,961,18.60629082,6.230365753,1
207,993,38.70233917,-2.31952095,1
207,1025,8.777261734,-21.34602356,1
207,1057,26.42887878,-20.23612785,1
207,1089,19.46031189,-38.06687164,1
207,1121,21.65556335,-47.50040817,1
207,1153,36.46508789,-30.91489792,1
207,1185,10.11013985,-22.67269135,1
207,1217,10.76915741,-26.41444778,1
207,1249,22.13808823,-40.16011047,1
207,1281,22.04140854,-42.77476883,1
207,1313,42.40257263,-38.38202286,1
207,1345,21.92377663,-37.72026443,1
207,1377,22.94027519,-38.82692337,1
207,1409,21.52403259,-29.91863632,1
207,1441,22.69127846,-68.36682129,1
207,1473,20.54156494,-64.84992218,1
207,1505,5.207321167,-53.21507645,1
207,1537,17.84449196,-49.31970215,1
207,1569,13.42419434,-51.41992188,1
207,1601,12.09062195,-48.65327454,1
207,1633,1.306669235,-58.50088501,1
207,1665,15.35331917,-44.51337433,1
207,1697,25.5641098,-34.36774445,1
207,1729,9.04842186,-44.32390213,1
207,1761,15.03129673,-9.249132156,1
207,1793,0.670166254,-2.190638065,1
207,1825,-0.1360178441,0.7033788562,1
207,1857,-0.128975451,0.1277005672,1
207,1889,0.2860400081,0.4462175369,1
207,1921,0.3967021704,0.2763814926,1
207,1953,0.1006728113,-0.3657903671,1
207,1985,-0.1074739397,-0.5613386631,1
207,2017,13.91459084,-2.639938831,1
239,33,-0.6018167734,1.248729467,1
239,65,0.1430570483,0.4427366257,1
239,97,0.004070222378,0.1929779053,1
239,129,-0.2110695541,-0.2408355772,1
239,161,-0.3477345705,-0.4111530781,1
239,193,-0.7148933411,-1.034190655,1
239,225,-0.208160758,-0.7863686085,1
239,257,1.308768988,11.12198353,1
239,289,13.72227383,10.35366154,1
239,321,0.05469942093,0.4600191116,1
239,353,0.5167946815,1.079502106,1
239,385,0.3072776794,0.2826900482,1
239,417,29.73430252,18.59420013,1
239,449,31.16844749,19.06293678,1
239,481,27.76528549,-2.417553902,1
239,513,12.70940113,15.67972565,1
239,545,32.43162537,7.061733246,1
239,577,19.80787086,10.9849968,1
239,609,22.28636742,11.48709393,1
239,641,22.54070282,9.931721687,1
239,673,23.54664612,-0.05763244629,1
239,705,30.59144211,8.835639954,1
239,737,32.39315796,6.243071556,1
239,769,23.02087212,-2.994058609,1
239,801,34.31021881,-4.078736782,1
239,833,21.83485603,-19.11991119,1
239,865,40.10430908,-10.32003307,1
239,897,45.0185318,-9.239444733,1
239,929,37.84787369,6.069074631,1
239,961,5.717798233,-20.67477036,1
239,993,31.44440842,-10.53059769,1
239,1025,12.53385925,-36.68131256,1
239,1057,3.146125793,-27.9787159,1
239,1089,18.43634415,-31.99608994,1
239,1121,12.64760399,-9.36898613,1
239,1153,34.1718483,-35.45018387,1
239,1185,32.59533691,-48.12010193,1
239,1217,-0.2613067627,-32.06835938,1
239,1249,0.1530418396,-34.79857635,1
239,1281,33.55237579,-29.16859055,1
239,1313,36.8103714,-54.84832001,1
239,1345,39.99996185,-52.41757202,1
239,1377,44.53090668,-56.66835022,1
239,1409,45.98153305,-40.35939026,1
239,1441,20.57951927,-68.9671936,1
239,1473,13.88580513,-67.25223541,1
239,1505,13.84001541,-51.51377106,1
239,1537,13.58977318,-53.25062561,1
239,1569,11.87133217,-52.82517624,1
239,1601,14.77283287,-49.23610687,1
239,1633,13.67783451,-45.43916702,1
239,1665,12.7272644,-41.95757294,1
239,1697,12.18179703,-40.21764755,1
239,1729,23.04772949,-39.87457275,1
239,1761,6.707379818,-18.69984245,1
239,1793,2.540750027,-4.351878166,1
239,1825,0.02358444035,0.663711071,1
239,1857,-0.008863806725,-0.1794204116,1
239,1889,-0.09299728274,-0.358951807,1
239,1921,-0.1832122803,0.1005780697,1
239,1953,0.04007095098,-0.1636209488,1
239,1985,0.1575405598,-0.2513229847,1
239,2017,-0.8541116714,-4.156982422,1
271,33,-0.6762602329,1.704014897,1
271,65,0.3167630434,0.2376470566,1
271,97,0.2242033631,0.08129632473,1
271,129,-0.3193310499,-0.6900445223,1
271,161,-0.306974709,-0.5783520937,1
271,193,-0.649292767,-1.319378853,1
271,225,-0.299216032,0.4892053604,1
271,257,1.587609291,11.70298195,1
271,289,24.28411674,12.29272556,1
271,321,6.734102249,21.65677452,1
271,353,-0.4186353683,0.01670837402,1
271,385,-0.007116317749,0.4904022217,1
271,417,-0.6950025558,5.360425949,1
271,449,8.38287735,28.33442688,1
271,481,17.05600929,4.850215912,1
271,513,17.35699654,15.39831161,1
271,545,19.34083557,16.24997139,1
271,577,23.55209351,17.71661377,1
271,609,24.76653099,16.1200676,1
271,641,26.08400154,14.76223564,1
271,673,29.86976242,11.81811523,1
271,705,32.79243469,10.53177357,1
271,737,33.10113525,8.76672554,1
271,769,32.44056702,4.173906326,1
271,801,30.69335175,-16.46258354,1
271,833,32.8613739,-17.66373444,1
271,865,7.408546448,-5.910581589,1
271,897,7.355157852,-3.582249165,1
271,929,19.96170616,-0.5222253799,1
271,961,21.05112076,-2.453229904,1
271,993,37.12991333,-4.918371201,1
271,1025,13.32835007,-8.96191597,1
271,1057,2.696634293,-17.01037025,1
271,1089,-0.7188014984,-22.96302414,1
271,1121,12.06159782,-20.92681313,1
271,1153,6.64343071,-38.84523773,1
271,1185,35.65346146,-40.7089386,1
271,1217,34.87850189,-45.48536301,1
271,1249,35.19587708,-41.72128677,1
271,1281,35.11203003,-42.34127426,1
271,1313,26.14238739,-44.21784592,1
271,1345,19.78750801,-64.88725281,1
271,1377,37.61995697,-60.24163055,1
271,1409,18.04421043,-37.81708527,1
271,1441,38.18369675,-66.25795746,1
271,1473,32.06144714,-34.72958374,1
271,1505,10.3445015,-67.28726196,1
271,1537,15.19547462,-46.74019241,1
271,1569,13.11772633,-56.24448776,1
271,1601,16.53473282,-51.83522034,1
271,1633,15.00699711,-46.98840332,1
271,1665,12.74660301,-45.49791718,1
271,1697,11.84100723,-49.05858994,1
271,1729,10.91217422,-26.78273773,1
271,1761,6.290795326,-25.95625305,1
271,1793,-0.6434044838,0.07957410812,1
271,1825,-0.1537823677,1.601809025,1
271,1857,0.1867724508,-0.3509633541,1
271,1889,0.1049473882,-0.9862542152,1
271,1921,-0.3801618814,-0.2595927715,1
271,1953,-0.1071947217,0.124651432,1
271,1985,0.1124044359,-0.0228805542,1
271,2017,0.2095657587,-6.131782532,1
303,33,-0.5011562705,1.015887022,1
303,65,0.4590385258,0.3783931732,1
303,97,0.4594446719,0.1841779947,1
303,129,-0.15671359,-0.3129183948,1
303,161,-0.3808295131,-0.6569908857,1
303,193,-0.1173824072,-0.5216548443,1
303,225,-0.2126752138,1.610265255,1
303,257,-15.63202763,12.5880003,1
303,289,0.2624840736,15.94282341,1
303,321,-0.2717986107,-0.3831853867,1
303,353,0.2660322189,2.773015022,1
303,385,18.09574509,21.10580444,1
303,417,27.89154434,9.364562988,1
303,449,1.25760746,0.1041316986,1
303,481,11.62228012,35.7141571,1
303,513,19.29283905,17.20837975,1
303,545,35.25325775,5.058871269,1
303,577,24.1286087,19.84896088,1
303,609,25.3756218,18.8550663,1
303,641,30.22473526,18.14138031,1
303,673,34.41298294,15.58944988,1
303,705,32.81367493,12.88376808,1
303,737,32.74880219,12.02180386,1
303,769,34.73930359,3.937534332,1
303,801,38.05606079,-1.900304317,1
303,833,26.54562378,20.29193687,1
303,865,10.72300148,-16.20495796,1
303,897,24.76451111,13.6442337,1
303,929,11.01706123,12.08817482,1
303,961,6.297782898,-16.5126152,1
303,993,11.55761719,-2.90067482,1
303,1025,14.67895508,-3.996334076,1
303,1057,-1.929204941,-28.75703812,1
303,1089,6.360826492,-16.29300308,1
303,1121,22.64942551,-9.712400436,1
303,1153,33.5847702,-38.4244194,1
303,1185,31.64783096,-39.17299271,1
303,1217,15.3864851,-57.239254,1
303,1249,24.11114502,-49.16939545,1
303,1281,27.15962029,-46.5590744,1
303,1313,21.99941254,-52.73398209,1
303,1345,24.99231148,-66.68921661,1
303,1377,40.77641296,-56.5134201,1
303,1409,44.14732742,-60.28920746,1
303,1441,20.28713608,-61.38684845,1
303,1473,32.11922836,-47.23521805,1
303,1505,20.04545784,-60.34806442,1
303,1537,20.06628227,-61.1254425,1
303,1569,16.30589294,-35.00695419,1
303,1601,19.04526901,-54.97192001,1
303,1633,18.36167717,-49.71914291,1
303,1665,16.60042572,-48.87082672,1
303,1697,11.69178009,-53.59368134,1
303,1729,10.97501373,-47.03907013,1
303,1761,23.62238884,-25.66260147,1
303,1793,0.2147983313,-4.987179756,1
303,1825,-0.08371499181,0.6955835819,1
303,1857,0.1375949234,0.6590317488,1
303,1889,0.1259289384,-0.06827640533,1
303,1921,0.06984975934,-0.5123486519,1
303,1953,-0.04537653923,-0.5171742439,1
303,1985,-0.1474631131,-0.5283284187,1
303,2017,14.99019337,-2.522769213,1
335,33,1.475803614,0.6274013519,1
335,65,3.712212563,7.250982285,1
335,97,1.093813062,-0.01364612579,1
335,129,0.4715643525,0.2785350084,1
335,161,-0.3545877934,-0.9840214252,1
335,193,-0.747371912,-1.069729209,1
335,225,0.5330762863,0.03903675079,1
335,257,10.05592346,13.70445251,1
335,289,0.1263442039,20.79812622,1
335,321,8.846956253,36.33614349,1
335,353,24.53491592,8.075237274,1
335,385,1.48469162,20.16908646,1
335,417,-6.556714058,24.10871124,1
335,449,15.37357903,20.15684891,1
335,481,5.334331512,34.80077744,1
335,513,20.17148972,20.10814667,1
335,545,16.57513428,37.3782692,1
335,577,24.91216469,18.19057655,1
335,609,31.35884476,-1.035992622,1
335,641,31.18997955,19.54823303,1
335,673,28.45407104,6.848169327,1
335,705,28.74624062,14.96453762,1
335,737,29.63282013,15.10028267,1
335,769,31.46405602,13.19397354,1
335,801,24.92598724,11.98316097,1
335,833,41.48597717,10.25761223,1
335,865,11.00372314,-16.7583828,1
335,897,10.85638237,-19.6535759,1
335,929,29.31642151,3.432248354,1
335,961,-3.372709274,-6.608255386,1
335,993,8.192178726,1.001746178,1
335,1025,18.83184814,-11.25003815,1
335,1057,14.66378689,-21.52588272,1
335,1089,16.34176636,-32.75565338,1
335,1121,32.38494492,-28.68734169,1
335,1153,28.27722549,-26.40690231,1
335,1185,27.53928185,-25.89706039,1
335,1217,19.60330963,-25.52661133,1
335,1249,1.610300064,-49.04367828,1
335,1281,24.04227448,-45.21866226,1
335,1313,16.55487823,-56.38552094,1
335,1345,13.45236015,-59.08713531,1
335,1377,25.7804718,-68.16835785,1
335,1409,33.7467804,-56.70360184,1
335,1441,32.32610321,-57.545784,1
335,1473,27.57095337,-57.72701263,1
335,1505,21.1421051,-61.8595047,1
335,1537,21.2271347,-65.831604,1
335,1569,0.8272409439,-40.17262268,1
335,1601,19.22150803,-56.52527237,1
335,1633,15.45780182,-54.90503693,1
335,1665,11.35908127,-53.54483795,1
335,1697,9.272594452,-55.31051636,1
335,1729,8.513642311,-50.18330383,1
335,1761,0.5102128983,-45.8944664,1
335,1793,1.625184774,-15.0066452,1
335,1825,-12.97796822,2.310137749,1
335,1857,0.2653974891,0.9752174616,1
335,1889,-0.3008990586,1.476503611,1
335,1921,-0.1354489326,-0.5663948059,1
335,1953,0.1828215122,-1.063152313,1
335,1985,-0.2149922848,-0.448636055,1
335,2017,-13.04327774,-0.6610569954,1
367,33,3.567837715,0.4659647942,1
367,65,4.586593151,2.832758188,1
367,97,1.489383698,0.9992036819,1
367,129,0.5324261785,-0.09974479675,1
367,161,-0.24440597,0.09911465645,1
367,193,-0.5539819002,1.208333969,1
367,225,1.621486187,12.87781811,1
367,257,3.862267971,16.02370453,1
367,289,5.444391251,21.42862129,1
367,321,11.3063221,22.09750557,1
367,353,4.133882523,3.367248535,1
367,385,5.47405529,14.63386536,1
367,417,16.60641289,20.89366722,1
367,449,-5.611820221,22.69316101,1
367,481,6.115768433,22.17933083,1
367,513,17.23294067,20.25221825,1
367,545,18.93108177,20.1619873,1
367,577,23.85420036,19.44067574,1
367,609,32.25960541,7.675642014,1
367,641,26.93361092,22.02431488,1
367,673,26.37091446,13.96765423,1
367,705,27.71161079,13.64092827,1
367,737,27.8339119,18.24564362,1
367,769,26.423069,15.94812584,1
367,801,36.98336792,8.165010452,1
367,833,34.02611542,9.015846252,1
367,865,-1.554265976,1.714344978,1
367,897,-2.136375427,-2.187855244,1
367,929,6.313770294,0.8809854984,1
367,961,21.89148903,11.7472868,1
367,993,12.94827175,-11.61067104,1
367,1025,12.9643898,-17.30296707,1
367,1057,11.80684566,-22.33693886,1
367,1089,10.40819073,-25.8782711,1
367,1121,9.382522583,-29.15704536,1
367,1153,-0.64702034,-32.82730484,1
367,1185,-7.707286835,-34.45929337,1
367,1217,15.73524475,-29.15740204,1
367,1249,-6.054122925,-42.62865448,1
367,1281,25.60005188,-40.70538712,1
367,1313,12.0626564,-57.42745209,1
367,1345,14.56743145,-62.30421448,1
367,1377,10.51934814,-34.08201218,1
367,1409,10.05012894,-41.50966644,1
367,1441,16.59101677,-42.0093689,1
367,1473,21.31758499,-59.11267853,1
367,1505,8.249051094,-80.16345215,1
367,1537,-3.372299194,-69.79212189,1
367,1569,8.336368561,-66.92519379,1
367,1601,-11.28816891,-62.34777832,1
367,1633,13.36544037,-58.89025879,1
367,1665,9.31219101,-57.84511566,1
367,1697,7.6244874,-57.26001358,1
367,1729,6.803772926,-54.65279388,1
367,1761,4.231176376,-31.0057869,1
367,1793,-10.00478935,-34.10211945,1
367,1825,0.8158349991,-14.93129349,1
367,1857,-0.2202471495,-24.60426521,1
367,1889,-0.2490040511,0.6286318302,1
367,1921,0.1680095196,-0.152176857,1
367,1953,0.3797606826,-1.565871239,1
367,1985,0.4949859381,0.4463915825,1
367,2017,-0.6039955616,1.204774857,1
399,33,0.8652317524,-0.3541564941,1
399,65,0.1479017735,-0.05327653885,1
399,97,0.4946929216,1.355949402,1
