PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 21, filenames: A:[21]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[22]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.1395538449,0.6241016388,1
47,65,0.03184002638,-0.2575805187,1
47,97,0.2194357961,-0.5840159655,1
47,129,0.2788130045,-1.493089557,1
47,161,-0.4197217822,-1.712091684,1
47,193,-0.4551225305,-2.051521778,1
47,225,-0.2840054631,-0.575737834,1
47,257,-0.3861238956,0.04970952868,1
47,289,-0.2277751267,0.3149614632,1
47,321,-0.1140001714,-0.04477451742,1
47,353,-0.03352731466,-0.4682912827,1
47,385,-0.2266751826,-0.05062288046,1
47,417,0.00209030509,-0.0006645470858,1
47,449,-0.5595639944,0.3162961006,1
47,481,-1.587656617,0.3242611885,1
47,513,-1.49189043,0.3998733759,1
47,545,-0.4515491724,0.4462219477,1
47,577,0.4282367229,0.3581647277,1
47,609,0.6529721022,0.09306520224,1
47,641,0.7163155079,0.8080646992,1
47,673,0.6463032961,-0.5980231166,1
47,705,-0.1949777603,-0.8364214301,1
47,737,13.23387718,12.60063744,1
47,769,-1.35219574,0.3320844173,1
47,801,-0.4235731363,0.7057216763,1
47,833,-0.1713070869,0.428408891,1
47,865,-0.7571282387,0.02422767878,1
47,897,-0.5178157091,0.1387527585,1
47,929,0.359046936,0.8933286667,1
47,961,0.3414812088,0.2925161123,1
47,993,-0.09773445129,0.312125206,1
47,1025,-1.03443265,0.4513426423,1
47,1057,-1.674075127,-0.2952575386,1
47,1089,-1.054610968,-0.8770900965,1
47,1121,-1.078012228,0.2178423405,1
47,1153,-0.5044597387,0.3781954646,1
47,1185,-0.193748951,0.149046123,1
47,1217,-0.6987070441,-0.07229079306,1
47,1249,-1.5427742,1.261757612,1
