PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 37, filenames: A:[37]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[38]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.01478542387,0.2098045349,1
47,65,0.2197111249,-0.2464486957,1
47,97,0.2458503246,-0.2001880109,1
47,129,0.1283219755,0.03169769049,1
47,161,-0.3127669692,0.8296612501,1
47,193,-0.5309108496,1.161512017,1
47,225,-0.2281259298,0.2945545316,1
47,257,-0.01310169697,-0.2880519927,1
47,289,-0.1161260158,-0.2233424485,1
47,321,-0.01993764192,-0.1187099591,1
47,353,0.0280797258,0.07007969916,1
47,385,-0.1577046663,0.195543021,1
47,417,-0.04976961017,-0.1580144912,1
47,449,0.2671488523,-0.4051471651,1
47,481,1.329243898,-0.5872182846,1
47,513,1.710628152,-0.85121876,1
47,545,0.8019709587,-0.8537349701,1
47,577,0.8671627045,-0.0560952872,1
47,609,0.5994355083,0.5983307362,1
47,641,0.05577632785,0.9546821117,1
47,673,-0.06679996848,1.117627382,1
47,705,0.4859489202,0.6013727188,1
47,737,-0.1525682211,-0.2565482855,1
47,769,-0.9120876789,-0.4466994703,1
47,801,-0.5958770514,-0.5055010319,1
47,833,-0.1250817776,-0.100779742,1
47,865,-0.3481138349,0.6230370998,1
47,897,-0.5000932217,0.9828680754,1
47,929,-0.7289390564,0.667501688,1
47,961,-0.4543616772,0.5864416361,1
47,993,-0.3013812304,0.03868156672,1
47,1025,-0.4880690575,-0.3482784033,1
47,1057,-0.4365917444,-0.806291163,1
47,1089,-0.4880679846,0.5918855667,1
47,1121,-0.6973972321,0.8736361265,1
47,1153,-0.899004221,0.2398605347,1
47,1185,-0.2713550329,0.3755669594,1
47,1217,-0.06790983677,-0.02148330212,1
47,1249,-0.2908871174,-0.01598244905,1
47,1281,-0.4246821404,-0.07951956987,1
47,1313,-0.5804479122,-0.176776588,1
