PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 53, filenames: A:[53]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[54]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.4198161364,-0.03884707391,1
47,65,0.2811791897,0.2264028043,1
47,97,0.2775253057,0.2498550713,1
47,129,0.1573430747,0.2291638255,1
47,161,-0.1693127453,0.4429044724,1
47,193,-0.7218918204,0.9113439322,1
47,225,-0.5876938105,-0.2511687279,1
47,257,-0.1204428077,-0.09871938825,1
47,289,0.03453296423,0.06769251078,1
47,321,0.1405446529,0.151150614,1
47,353,0.2569065094,0.1799828112,1
47,385,0.1373644769,-0.1541144997,1
47,417,-0.2092249393,-0.2561437786,1
47,449,-0.1857865155,-0.002393458039,1
47,481,-0.02985344082,0.0789719373,1
47,513,0.1088859811,0.4426613152,1
47,545,0.2743231952,0.9094660282,1
47,577,-0.07932147384,0.499243021,1
47,609,-0.2671482563,0.03727799654,1
47,641,-0.4490419626,-0.4168305993,1
47,673,0.00616389513,-0.2195527554,1
47,705,0.3359595239,-0.1110669971,1
47,737,-0.02625875175,-0.2418105602,1
47,769,-0.6428599358,-0.119421646,1
47,801,-0.677259326,-0.6215701699,1
47,833,-0.1456102729,-0.2966250181,1
47,865,0.4156068265,0.8911931515,1
47,897,0.714568615,0.943862915,1
47,929,0.5118533373,0.2792362571,1
47,961,0.1617559195,-0.2656947374,1
47,993,0.4812687635,-0.2906830311,1
47,1025,1.337442398,-0.3115265369,1
47,1057,1.492385864,0.004205942154,1
47,1089,1.219307303,-0.5034178495,1
47,1121,0.6422901154,-0.0895486474,1
47,1153,0.3622691333,0.2626865506,1
47,1185,-0.103444159,0.183722496,1
47,1217,-0.1778836846,0.06924632192,1
47,1249,0.148717761,0.2897346318,1
47,1281,0.2137197554,0.4348697662,1
47,1313,0.1235111058,0.1796233505,1
47,1345,-0.07935136557,-0.4373060465,1
47,1377,-0.3148184419,-0.3136798143,1
47,1409,-0.2648086548,-0.3856804967,1
47,1441,-0.1138843894,-0.5335489511,1
47,1473,-0.1787497997,-0.5507826805,1
47,1505,0.1578515172,-0.1012145579,1
47,1537,0.3762491643,0.5192472935,1
47,1569,0.4288422167,0.4356110096,1
47,1601,0.2300423384,0.1278073937,1
47,1633,-0.08430445194,0.2169279456,1
47,1665,-0.1971321702,0.1815959364,1
47,1697,-0.1362219453,-0.3465386331,1
47,1729,-0.1162676215,-0.6413034201,1
47,1761,0.05807951093,-0.5092468262,1
47,1793,0.2885885835,0.04821819067,1
47,1825,0.003701657057,-0.04111528397,1
47,1857,-0.07938337326,0.3784687519,1
47,1889,0.4189973176,-0.007199406624,1
47,1921,0.7715492249,-0.5345008373,1
47,1953,0.7425905466,-0.4368655682,1
47,1985,-0.9556019306,0.3088424206,1
47,2017,-1.537132263,0.1559491158,1
79,33,-0.06376069784,0.05518966541,1
79,65,-0.1497116238,0.3901499808,1
79,97,-0.08279278129,0.1205577403,1
79,129,0.06843189895,0.002121970057,1
79,161,0.1952564418,-0.02081533521,1
79,193,-0.3330512047,-0.224848032,1
79,225,-0.3957521915,-0.05218572915,1
79,257,-0.1418133676,-0.0964307338,1
79,289,-0.2127948105,-0.169277966,1
79,321,-0.2397869229,-0.2050571442,1
79,353,-0.1934047788,-0.08195995539,1
79,385,-0.1663052738,-0.2323390245,1
79,417,-0.2421787381,-0.218607828,1
79,449,-0.1575216353,0.1576778591,1
79,481,-0.01114302874,0.3601561785,1
79,513,0.1186407804,0.3955000639,1
79,545,0.1344280392,0.5301550627,1
79,577,-0.1378565133,0.04826912284,1
79,609,-0.2466933727,0.008829109371,1
79,641,-0.343696177,-0.2910942137,1
79,673,-0.2888520658,-0.2307540178,1
79,705,-0.2306606025,0.1393663287,1
79,737,-0.1804240644,-0.002182468772,1
79,769,-0.2047733068,-0.3501010537,1
79,801,0.3373478055,-0.3628473282,1
79,833,0.4331461191,0.1350205392,1
79,865,-0.04641890526,0.3960040808,1
79,897,0.112921685,0.07361018658,1
79,929,0.3389031291,-0.06904473901,1
79,961,0.3942055702,-0.267098099,1
79,993,0.5356379747,-0.9374511242,1
79,1025,0.7780221701,-0.6661865711,1
79,1057,1.074661493,-0.3731253445,1
79,1089,0.5842844248,-0.5367424488,1
79,1121,0.6100518107,-0.06270337105,1
79,1153,0.9645569324,-0.4483199418,1
79,1185,0.2703930736,-0.6563100219,1
79,1217,0.009803816676,-0.4637757838,1
79,1249,0.3405593634,-0.2038702965,1
79,1281,0.4126517773,-0.0311986357,1
79,1313,0.1989200413,-0.4017987549,1
79,1345,0.051048778,-0.3010678887,1
79,1377,0.2726595998,0.08570954949,1
79,1409,0.1467539668,0.1798523664,1
79,1441,0.1342065483,0.2140156478,1
79,1473,0.07056739926,-0.2826164663,1
79,1505,0.1157807857,-0.5809316635,1
79,1537,0.5979008079,-0.2490862161,1
79,1569,0.5644645095,-0.277654171,1
79,1601,0.2235444486,-0.2872495055,1
79,1633,0.1927513778,-0.1743607819,1
79,1665,0.2976711392,-0.0644492209,1
79,1697,0.07427542657,-0.4103887081,1
79,1729,0.2159377635,-0.4232246876,1
79,1761,0.7761696577,-0.4033142924,1
79,1793,-4.949195862,13.92510509,1
79,1825,0.5738129616,-0.9748367071,1
79,1857,0.368190825,-0.2821471691,1
79,1889,0.1991858929,0.03493060172,1
79,1921,-0.2676661611,0.09195241332,1
79,1953,-0.1033197641,0.2214560509,1
79,1985,-0.1823527366,0.2954690158,1
79,2017,0.01111400127,-0.8252859116,1
111,33,-0.07261261344,0.08572459221,1
111,65,-0.0956081152,-0.1395731568,1
111,97,-0.2482762784,-0.2547537386,1
111,129,-0.3462001383,0.01941340044,1
111,161,-0.02867786959,0.02085931599,1
111,193,0.07310613245,-0.4533822536,1
111,225,0.1252099872,-0.07528550923,1
111,257,-0.1395801455,-0.02807572484,1
111,289,-0.2843000889,-0.04078061879,1
111,321,-0.423896879,-0.05659231544,1
111,353,-0.5609223247,-0.08046370745,1
111,385,-0.6180827022,-0.1847227961,1
111,417,-0.2597334683,-0.151486218,1
111,449,-0.1060012877,0.193003282,1
111,481,-0.06522601098,0.4021212459,1
111,513,-0.02873729914,0.2867848277,1
111,545,-0.06470915675,0.4005898833,1
111,577,-0.2097713351,0.0202383548,1
111,609,-0.3234530091,-0.1484300792,1
111,641,-0.2640042305,-0.6620252728,1
111,673,0.05344284326,-0.2951948643,1
111,705,-0.1557258517,0.2259333134,1
111,737,-0.2813603282,0.1714770645,1
111,769,-0.2859161198,-0.3310806751,1
111,801,0.285615027,-0.4077529311,1
111,833,0.3870651126,-0.08361938596,1
111,865,-0.2148700655,-0.2874201536,1
111,897,-0.1230485737,-0.7059026361,1
111,929,0.1375208199,-0.6576606035,1
111,961,0.456946671,-0.4869183898,1
111,993,0.4575288892,-0.54883039,1
111,1025,0.5811166167,-0.4663927555,1
111,1057,0.7390038371,-0.5712287426,1
111,1089,0.651178956,-0.3860043287,1
111,1121,1.449068069,-0.6192331314,1
111,1153,1.274654388,-0.9145358205,1
111,1185,0.3476544619,-1.056663871,1
111,1217,0.3956887424,-0.709764123,1
111,1249,0.2654113173,-0.4042217135,1
111,1281,0.32423383,-0.2896020412,1
111,1313,0.1261969209,-0.3342327178,1
111,1345,0.1737509519,-0.1284201741,1
111,1377,0.1934498847,0.1099402606,1
111,1409,-0.04001308233,0.2260541916,1
111,1441,-0.05953207612,0.1338093281,1
111,1473,0.03136494756,-0.2359733433,1
111,1505,0.3306607604,-0.5447227359,1
111,1537,0.4462201297,-0.643175602,1
111,1569,0.2118186355,-0.6086448431,1
111,1601,0.06734991074,-0.3978514671,1
111,1633,0.1252917647,-0.2563857138,1
111,1665,0.3736355901,-0.2092038691,1
111,1697,0.4906209111,-0.3805887699,1
111,1729,0.5543749332,-0.3519552946,1
111,1761,0.6636052132,-0.5758560896,1
111,1793,3.134371758,18.86110878,1
111,1825,0.8697394133,0.04484629631,1
111,1857,0.5994945765,-0.5544441938,1
111,1889,0.1203218699,-0.09560346603,1
111,1921,-0.1307872385,-0.3864424229,1
111,1953,-0.06187072396,-0.2541667819,1
111,1985,0.08559457958,0.03113903105,1
111,2017,0.3883959651,-0.6821020842,1
143,33,-0.1144688874,0.1343289316,1
143,65,0.03324650601,-0.2289391458,1
143,97,0.07294326276,-0.08980716765,1
143,129,-0.02636374906,0.2501187921,1
143,161,0.1590027213,0.06157070398,1
143,193,0.5165108442,-0.08412119746,1
143,225,0.3818486333,0.184762165,1
143,257,0.04915358126,0.03820201755,1
143,289,-0.2043603063,0.1631181091,1
143,321,-0.5850198865,-0.05924624205,1
143,353,-0.6318185329,-0.1990853548,1
143,385,-0.6370078325,-0.1260794848,1
143,417,-0.4953790009,-0.04217187315,1
143,449,-0.214472577,0.03164221346,1
143,481,-0.1939484775,0.07006534934,1
143,513,-0.003051031381,0.1395304799,1
143,545,-0.2382647395,0.3583173156,1
143,577,-0.1809376478,0.1943753958,1
143,609,-0.06034803391,-0.3823044002,1
143,641,-0.05875431001,-0.8323888779,1
143,673,-0.06652441621,-0.03648012877,1
143,705,-0.1077153087,0.09604027867,1
143,737,-0.4191493988,-0.3521115184,1
143,769,-0.2211430669,-0.1450821757,1
143,801,0.291987896,-0.4477511048,1
143,833,0.3921819925,-0.9814729691,1
143,865,0.3218927383,-1.245867729,1
143,897,0.2011838853,-0.9676448703,1
143,929,0.2945208848,-1.024672031,1
143,961,0.7687107921,-0.799813509,1
143,993,0.8939535022,-0.4451416135,1
143,1025,0.8944624662,-0.3418393135,1
143,1057,0.8583142757,0.04537430406,1
143,1089,0.6011096835,-0.3525083661,1
143,1121,0.9227407575,-0.9115929604,1
143,1153,0.9051789641,-1.028273344,1
143,1185,0.3004879951,-1.159638166,1
143,1217,0.6434514523,-0.8937850595,1
143,1249,0.560474813,-1.078006148,1
143,1281,0.4217102528,-18.1034584,1
143,1313,0.5029718876,-0.3901830912,1
143,1345,0.131783098,-0.01027200371,1
143,1377,-0.25673756,0.2017841637,1
143,1409,-0.9477720261,-0.2312044501,1
143,1441,-0.3750014603,-0.05425665528,1
143,1473,-0.0414364934,-0.1420375556,1
143,1505,0.2538155913,-0.01602905989,1
143,1537,0.2851601839,-0.2918088138,1
143,1569,0.2355125248,-0.3366159499,1
143,1601,0.2940302193,-0.000267252326,1
143,1633,0.2184459865,-0.1256193221,1
143,1665,0.2860919833,-0.264074564,1
143,1697,0.4529708028,-0.6076727509,1
143,1729,0.386967063,-0.5890082717,1
143,1761,-0.2242694199,-0.8020429015,1
143,1793,0.1162515581,-0.5963849425,1
143,1825,3.124777079,-3.788324118,1
143,1857,-14.57545471,0.8498812914,1
143,1889,-0.4139646888,-1.007061005,1
143,1921,0.09486676753,-0.7489411235,1
143,1953,-0.02469174564,-0.4084463716,1
143,1985,-0.04167826474,-0.028918311,1
143,2017,0.2429398298,-0.5154232383,1
175,33,-0.01458068565,0.08956931531,1
175,65,-0.01525269169,-0.06559266895,1
175,97,0.1240053624,0.3644839525,1
175,129,0.3201668561,0.2898598909,1
175,161,0.5604452491,-0.5610981584,1
175,193,0.2977063656,-0.1554542482,1
175,225,0.4942520857,0.2142895609,1
175,257,0.4656453431,-0.01782700419,1
175,289,0.02796515077,0.1009830832,1
175,321,-0.2285439819,-0.01873934269,1
175,353,-0.2409604192,-0.2643788457,1
175,385,-0.2250523567,-0.2934685349,1
175,417,-0.09344436228,-0.2493917495,1
175,449,0.02936255187,-0.1595687568,1
175,481,-0.06213562936,0.1503750682,1
175,513,0.01975895837,0.2809587121,1
175,545,0.03908100724,0.3184486628,1
175,577,0.4769307375,0.001882463694,1
175,609,0.7837016582,-0.6728328466,1
175,641,0.3832646012,-0.9621242285,1
175,673,0.379373908,-0.7755220532,1
175,705,0.5819585323,-0.2370037436,1
175,737,0.4391393661,-0.3400690556,1
175,769,0.8447088003,-0.3156535327,1
175,801,1.001389503,-0.6336755753,1
175,833,0.5878766775,-1.366727114,1
175,865,0.4545968175,-1.433310747,1
175,897,0.6084188223,-1.231672287,1
175,929,0.9739814401,-0.9656201601,1
175,961,1.813119531,-1.702916026,1
175,993,1.388236403,-1.168385386,1
175,1025,1.011487246,-0.4120277166,1
175,1057,0.6951239109,0.3878809214,1
175,1089,-0.1483084559,-0.4670020342,1
175,1121,0.1055787802,-0.6899706125,1
175,1153,0.4804709554,-1.219556451,1
175,1185,0.1444633603,-1.118926406,1
175,1217,0.5518622994,-0.9835731983,1
175,1249,0.8436906338,-1.477425814,1
175,1281,1.004336834,-0.7466447353,1
175,1313,0.9914083481,-0.1795530319,1
175,1345,0.06479251385,-0.02291454189,1
175,1377,-0.4836658835,-0.00652230531,1
175,1409,-0.5802770853,-0.2634744048,1
175,1441,-0.3673087656,-0.2966872752,1
175,1473,-0.2549652755,-0.2613397241,1
175,1505,-0.01950975507,0.1997524053,1
175,1537,0.2371844649,0.2476296425,1
175,1569,0.4101614356,-0.0321431011,1
175,1601,0.3434101939,0.05729331076,1
175,1633,0.1702257991,0.09679619968,1
175,1665,0.1216739267,-0.1831215918,1
175,1697,0.09226819873,-0.8596817851,1
175,1729,-0.2155305743,-0.8041174412,1
175,1761,2.539868832,-6.610570431,1
175,1793,1.589040518,-4.446064472,1
175,1825,-15.69070625,-7.768190861,1
175,1857,-2.813370228,-20.57361794,1
175,1889,0.512655437,-3.31363678,1
175,1921,0.7612504959,-3.711458206,1
175,1953,0.3261559606,-0.6039512753,1
175,1985,-0.5529168844,0.04328922927,1
175,2017,-0.1221462488,-0.1185718179,1
207,33,-0.0879984498,0.0283706896,1
207,65,0.01892771386,-0.09912991524,1
207,97,0.03055305779,0.1824281365,1
207,129,0.1284550875,0.2406672239,1
207,161,0.1770536155,-0.3365677297,1
207,193,-0.01799696684,-0.06532131135,1
207,225,0.2035566568,0.1359814703,1
207,257,0.5539464355,-0.1166737601,1
207,289,0.1708572805,0.08118996024,1
207,321,-0.1627442241,0.01826785877,1
207,353,-0.2215824127,-0.2952885032,1
207,385,-0.2401296496,-0.2898322046,1
207,417,-0.01981838793,-0.569529295,1
207,449,-0.01704785228,-0.09640337527,1
207,481,-0.1617153734,0.2079517841,1
207,513,-0.1513694227,0.1682846546,1
207,545,0.03040487319,0.2285315096,1
