PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 7, filenames: A:[7]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[8]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,417,0.05974301696,0.09474383295,1
79,449,-0.5130642056,0.01249820739,1
79,481,-0.9689647555,-0.1901624203,1
79,513,-1.135606527,-0.4768061638,1
79,545,-0.5897559524,-0.1706225574,1
79,577,-0.2838097811,0.1953480691,1
79,609,-0.5736922026,0.4700048566,1
79,641,-1.180521488,-0.07520814985,1
79,673,-1.125723362,-0.6820468903,1
79,705,-1.333052635,-0.007379487157,1
79,737,-3.428100348,-0.03774094582,1
79,769,-4.712709427,-0.8047579527,1
79,801,-3.527508259,-0.02279323339,1
79,833,-0.5268244147,0.3712475896,1
79,865,1.03701055,0.1606593728,1
79,897,1.270537138,-0.1841133535,1
79,929,1.358912706,-0.3800700307,1
79,961,1.338349581,-1.315857172,1
79,993,0.9162633419,-0.614050746,1
79,1025,1.179035068,-0.6768710613,1
79,1057,1.410579205,-0.7387806177,1
79,1089,1.247852802,-0.9489387274,1
79,1121,1.187573433,-1.542589903,1
79,1153,1.594851971,-1.407793045,1
79,1185,1.511183739,-0.8624987602,1
79,1217,2.687367916,-1.402707815,1
79,1249,4.613509655,-2.4484725,1
79,1281,5.468290806,-2.973049641,1
79,1313,5.999363422,-2.785093784,1
79,1345,6.597512722,-0.6687512398,1
79,1377,6.84923315,-1.321914911,1
79,1409,6.415493965,-2.364531755,1
79,1441,6.164295673,-3.127608776,1
79,1473,5.54936552,-4.030385971,1
79,1505,5.52401638,-4.927414894,1
79,1537,6.477758884,-5.505865097,1
79,1569,6.195527554,-5.338846684,1
79,1601,5.175773621,-4.093080044,1
79,1633,4.164571285,-3.306229591,1
79,1665,5.14874649,-3.525661945,1
79,1697,-8.064603806,12.42457771,1
79,1729,-9.545654297,11.51336384,1
79,1761,3.167378187,-3.604301929,1
79,1793,1.761706591,-4.261181355,1
79,1825,0.838077426,-3.276724339,1
79,1857,0.61749506,-2.058671951,1
79,1889,0.4105186462,-0.1839883924,1
79,1921,0.02050587535,0.04103985429,1
79,1953,-0.0216674991,0.1694683433,1
79,1985,-0.03842420876,-0.2831380367,1
79,2017,0.1864677072,-1.620882034,1
111,33,-0.1628035307,0.2952742577,1
111,65,-0.1242084056,0.3026186824,1
111,97,-0.1594491601,0.3617439866,1
111,129,-0.3442050517,0.1099963188,1
111,161,-0.3385517299,-0.0523006469,1
111,193,-0.09429000318,-0.1358492374,1
111,225,-0.15195629,-0.1603026986,1
111,257,-0.5348980427,-0.06964118779,1
111,289,-0.2472120523,-0.2904675007,1
111,321,-0.05740818381,-0.1680277288,1
111,353,-0.1846571118,-0.09376589954,1
111,385,-0.03648731112,-0.0773512125,1
111,417,-0.04129582644,-0.1461557001,1
111,449,-0.9456614852,-0.1790174395,1
111,481,-1.797363877,-0.1785200983,1
111,513,-2.095144033,-0.07810213417,1
111,545,-1.188410521,-0.06136867404,1
111,577,-0.2171154022,0.05881477892,1
111,609,3.683707476,-17.09782219,1
111,641,-1.079422712,0.3086508214,1
111,673,-0.9849840403,0.05448028445,1
111,705,-1.447501063,0.5058432817,1
111,737,-3.48009491,0.7419569492,1
111,769,-4.895208836,0.8867846727,1
111,801,-3.280403137,0.2125923038,1
111,833,-0.7237112522,0.556674242,1
111,865,0.5549036264,0.6241177917,1
111,897,1.124969006,0.1614224166,1
111,929,1.551908731,0.2750192285,1
111,961,1.295070887,-0.01851691306,1
111,993,1.161262631,-0.09193329513,1
111,1025,1.143712044,-0.3173342049,1
111,1057,1.511399031,-0.515733242,1
111,1089,1.472183108,-0.7563997507,1
111,1121,1.369389176,-0.6917943954,1
111,1153,1.998241425,-0.8953769207,1
111,1185,3.075773001,-1.650779009,1
111,1217,4.921234608,-2.108354568,1
111,1249,7.041832924,-3.144124031,1
111,1281,6.33581686,-3.030228376,1
111,1313,5.490084648,-2.905377865,1
111,1345,5.915438652,-2.289514303,1
111,1377,6.709939957,-2.644002438,1
111,1409,6.31189394,-2.997262478,1
111,1441,5.646857262,-3.452323914,1
111,1473,5.547840118,-3.7953372,1
111,1505,5.028062344,-4.270452499,1
111,1537,7.231715679,-4.777879238,1
111,1569,6.621301174,-4.05537653,1
111,1601,5.120001316,-2.71709919,1
111,1633,1.699206829,-1.492530107,1
111,1665,4.652837753,-3.030537367,1
111,1697,4.717903137,-2.635436296,1
111,1729,2.900103092,-3.235242844,1
111,1761,2.13864398,-3.781683207,1
111,1793,1.407001853,-4.348507881,1
111,1825,1.19726038,-3.406848669,1
111,1857,1.574898243,-1.901621819,1
111,1889,0.5312197804,-0.8468346596,1
111,1921,0.03798674047,-0.04355478287,1
111,1953,0.02133858204,0.3772544265,1
111,1985,0.01084662229,0.1277390122,1
111,2017,0.2843844891,-2.119272947,1
143,33,-0.2016181201,0.1287398934,1
143,65,-0.1828461736,0.2050450891,1
143,97,-0.2444219291,0.1850584894,1
143,129,-0.3270877004,-0.03963074088,1
143,161,-0.3055725098,-0.1301907003,1
143,193,-0.234338522,-0.0609228611,1
143,225,-0.1893495023,-0.2370102555,1
143,257,-0.2163791955,-0.1021119356,1
143,289,-0.3574300706,-0.1725182235,1
143,321,-0.257782042,-0.2209784538,1
143,353,-0.04397659004,-0.1020006388,1
143,385,0.01925458014,-0.04088893533,1
143,417,0.1213023812,-0.1870344281,1
143,449,-0.5702137351,-0.3003117442,1
143,481,-0.9683766961,-0.2168226391,1
143,513,-1.053165793,-0.08868072182,1
143,545,-0.8561573625,-0.2289304733,1
143,577,-0.2521600723,-0.3455930948,1
143,609,0.1600631475,-0.3245180547,1
143,641,-1.201521635,0.1977748275,1
143,673,-1.218009591,0.3951698244,1
143,705,-0.7696301937,0.8145906329,1
143,737,5.56020546,5.144573689,1
143,769,-4.334663391,0.9314796329,1
143,801,-2.465521812,1.080260992,1
143,833,-0.05504620075,0.4899918139,1
143,865,0.3655818105,0.5793795586,1
143,897,0.3221255541,0.2307471782,1
143,929,0.9535766244,-0.2249372602,1
143,961,1.383965254,0.2402529866,1
143,993,1.144207716,0.3990198374,1
143,1025,1.107052445,0.2612561882,1
143,1057,1.260525346,0.1316645145,1
143,1089,1.712825894,-0.401317209,1
143,1121,1.988839507,-0.5498104095,1
143,1153,2.143105745,0.231911242,1
143,1185,3.685484409,-0.9470590353,1
143,1217,6.430969715,-1.633597374,1
143,1249,8.442676544,-2.430914879,1
143,1281,9.960260391,-2.57356286,1
143,1313,6.631762505,-2.088031769,1
143,1345,6.300768852,-3.29873395,1
143,1377,7.152768135,-3.563934803,1
143,1409,6.793151855,-3.382360697,1
143,1441,6.354104519,-3.461465836,1
143,1473,6.356985569,-3.333901405,1
143,1505,5.29673624,-4.654172897,1
143,1537,5.651908875,-5.105280399,1
143,1569,6.090631008,-3.198939323,1
143,1601,1.251790047,-1.116090059,1
143,1633,3.12067318,-1.902187586,1
143,1665,3.871897221,-3.059919834,1
143,1697,3.879828453,-3.685199022,1
143,1729,3.208850384,-4.234622002,1
143,1761,0.7987728119,-5.090772152,1
143,1793,-0.3199135065,-5.105629444,1
143,1825,1.220615625,-3.487906933,1
143,1857,1.032294035,-2.53878212,1
143,1889,0.04155230522,-1.479323268,1
143,1921,0.2104156315,-0.04931652546,1
143,1953,0.1112083718,0.01254916191,1
143,1985,0.07530342788,-0.1175749302,1
143,2017,0.3340979218,-2.160173893,1
175,33,-0.4078661203,0.163492918,1
175,65,-0.1893528998,0.09512659907,1
175,97,-0.1548680812,0.09055544436,1
175,129,-0.07448589057,-0.1222494543,1
175,161,0.1035883054,-0.07888973504,1
175,193,-0.1291573942,0.08831515908,1
175,225,-0.07120583951,0.0004262253642,1
175,257,-0.02197292447,-0.1178856939,1
175,289,-0.3577882946,-0.2569004297,1
175,321,-0.3009987772,-0.4325240552,1
175,353,0.2702091038,-0.4141665995,1
175,385,0.2041335404,-0.3920348585,1
175,417,-0.01706254482,-0.1344003975,1
175,449,0.07352423668,-0.26547122,1
175,481,-0.2518588305,-0.2742745578,1
175,513,-0.994987607,-0.0837604776,1
175,545,-1.042389989,-0.1147941947,1
175,577,-0.5872775912,-0.3549631238,1
175,609,-0.7287164927,-1.545722485,1
175,641,-1.902263403,-0.6830626726,1
175,673,-1.007371068,0.6793267727,1
175,705,-0.4137968421,0.8026429415,1
175,737,-0.7895386219,0.8343737125,1
175,769,-1.112345934,0.7417263985,1
175,801,-1.019023895,0.4008463919,1
175,833,-0.5609257221,-0.5067670345,1
175,865,-0.2556717992,-0.1278146952,1
175,897,-0.2424117625,-0.1363137215,1
175,929,0.2514871955,-0.106861122,1
175,961,0.7967637181,0.5303113461,1
175,993,1.461530447,1.392772555,1
175,1025,1.869086027,1.010984421,1
175,1057,1.015390515,0.06678014994,1
175,1089,3.756652594,-1.120877266,1
175,1121,1.180028439,-0.02124738693,1
175,1153,1.822929859,0.5815150738,1
175,1185,3.337105274,-0.5131416321,1
175,1217,5.100345612,-1.281494856,1
175,1249,7.62359333,-2.192471027,1
175,1281,8.999639511,-2.233306646,1
175,1313,8.128576279,-2.974040985,1
175,1345,7.258629322,-4.038506508,1
175,1377,7.212978363,-4.338402271,1
175,1409,7.314929485,-4.526222229,1
175,1441,6.676737309,-4.013963699,1
175,1473,6.342215538,-5.086500168,1
175,1505,5.732801914,-6.153118134,1
175,1537,5.555166721,-5.580573559,1
175,1569,5.774003506,-5.054680347,1
175,1601,4.838531971,-3.977195978,1
175,1633,3.613672733,-2.231776237,1
175,1665,3.632395744,-3.338741302,1
175,1697,3.928925037,-4.365298748,1
175,1729,3.421083689,-4.474207401,1
175,1761,1.04221344,-4.923316479,1
175,1793,-0.2828412056,-5.377295017,1
175,1825,0.310759902,-4.312087059,1
175,1857,0.09345686436,-3.173318624,1
175,1889,-0.09574246407,-1.755203962,1
175,1921,0.1840580702,-0.07077503204,1
175,1953,-0.09359098971,-0.02530485392,1
175,1985,-0.2179069966,-0.05002915859,1
175,2017,0.326439023,-2.004692316,1
207,33,-0.3677776456,0.2133127451,1
207,65,-0.1743384153,0.188195765,1
207,97,-0.2976150513,0.2034912556,1
207,129,-0.1173371002,0.1955611259,1
207,161,0.1983786076,0.2044660747,1
207,193,0.03195998073,-0.04246215522,1
207,225,0.00689765811,-0.2376655489,1
207,257,-0.1051217318,-0.4117995203,1
207,289,-0.1597433984,-0.3196344376,1
207,321,-0.0003241673112,-0.2370509505,1
207,353,0.4018277228,-0.5888087749,1
207,385,-0.01479867101,-6.556824207,1
207,417,0.7748502493,-1.389836073,1
207,449,0.0742841363,-0.3126447201,1
207,481,-0.2570673227,0.01598294079,1
207,513,-1.074351311,-0.01679477096,1
207,545,-1.434573889,-0.2089956403,1
207,577,-1.101801634,-0.450338155,1
207,609,-0.8783303499,-1.216676354,1
207,641,-1.260131121,-0.465819627,1
207,673,-0.6645189524,1.358922958,1
207,705,-0.2937881947,0.9151896238,1
207,737,-0.674448669,0.731869936,1
207,769,-1.014342308,0.4240070283,1
207,801,-0.9226279259,-0.1018691659,1
207,833,-0.6028081179,-0.6549124718,1
207,865,-0.5031328797,-0.4094339013,1
207,897,-0.4160918891,-0.0585873723,1
207,929,-0.02535811067,0.5976232886,1
207,961,0.1532332897,1.110165358,1
207,993,1.785777211,0.9411301613,1
207,1025,2.902839184,1.142030001,1
207,1057,3.057750702,-0.3084483147,1
207,1089,5.516450405,-1.345136881,1
207,1121,4.993090153,0.1353882551,1
207,1153,1.96340847,-0.4384126663,1
207,1185,2.651720524,-1.483941436,1
207,1217,3.431050777,-2.076998711,1
207,1249,10.83388233,15.52685356,1
207,1281,-7.548324108,3.114590645,1
207,1313,7.909101963,-3.532141685,1
207,1345,8.299180031,-4.177708626,1
207,1377,8.404826164,-4.947509289,1
207,1409,8.36800766,-5.34968996,1
207,1441,6.39054966,-4.700701714,1
207,1473,5.30376339,-5.924754143,1
207,1505,5.894331932,-6.683931351,1
207,1537,5.723641872,-5.829926014,1
207,1569,5.270075321,-6.006848335,1
207,1601,5.228817463,-5.582743645,1
207,1633,4.904163361,-3.954062462,1
207,1665,4.067376137,-5.354441643,1
207,1697,3.26954937,-4.207028389,1
207,1729,2.780334473,-4.033027172,1
207,1761,1.700239658,-4.460339069,1
207,1793,1.126604676,-3.762712955,1
207,1825,1.128763437,-3.727250814,1
207,1857,1.111745477,-3.437626839,1
207,1889,-18.91684151,0.8182128668,1
207,1921,0.2136199474,0.02615064383,1
207,1953,-0.1753379107,0.1253689528,1
207,1985,-0.2259937823,0.02994549274,1
207,2017,0.4525637627,-2.003230572,1
239,33,0.002495467663,0.2611671388,1
239,65,0.1939997077,0.1546626389,1
239,97,-0.15991503,0.09454272687,1
239,129,-0.06171692535,0.07024951279,1
239,161,0.2376021743,0.1293115616,1
239,193,0.2391789854,0.04930654168,1
239,225,-0.08805405349,-0.2049166858,1
239,257,-0.373421967,-0.2281441242,1
239,289,-0.06072391197,-0.102379933,1
239,321,0.1393940151,0.1376573443,1
239,353,0.1453383267,-0.1003633738,1
239,385,0.5882185698,-1.523800611,1
239,417,0.663613975,-1.376692057,1
239,449,0.1825809181,-0.2088878453,1
239,481,0.2380271256,0.1653769016,1
239,513,-0.5777952075,-0.006614416838,1
239,545,-1.758894086,-0.3082959652,1
239,577,-1.337836981,0.03956866264,1
239,609,-1.023277402,-0.2275169641,1
239,641,-1.430555344,0.1397071779,1
239,673,-0.9050940275,1.036141276,1
239,705,-0.460041523,0.6720763445,1
239,737,-0.8219963312,-0.1618056297,1
239,769,-1.100346804,-0.2474264055,1
239,801,-1.095357656,-0.5990723968,1
239,833,-1.121021509,-0.7273270488,1
239,865,-1.021678805,-0.5682965517,1
239,897,-0.5706275702,-0.3958143294,1
239,929,-0.02301415801,-0.01273588091,1
239,961,0.3327240944,0.06883788854,1
239,993,1.799234152,0.1333121955,1
239,1025,3.27321744,0.3512535393,1
239,1057,4.113773346,0.1171924621,1
239,1089,5.076695442,1.673573852,1
239,1121,6.271422386,1.287608862,1
239,1153,3.881252289,-0.8172310591,1
239,1185,2.514784336,-2.011260986,1
239,1217,17.24881363,-15.06682682,1
239,1249,1.725346565,-2.569302082,1
239,1281,5.690896511,-2.813839912,1
239,1313,8.582633972,-3.794888496,1
239,1345,8.81467247,-4.396533966,1
239,1377,9.28925705,-6.722363949,1
239,1409,9.57039547,-7.785436153,1
239,1441,7.516634464,-6.261274815,1
239,1473,5.985275745,-5.944363117,1
239,1505,5.217729092,-6.474456787,1
239,1537,4.813796997,-6.346122742,1
239,1569,4.424633503,-5.221127033,1
239,1601,4.205721855,-4.373354912,1
239,1633,3.010668755,-4.208241463,1
239,1665,3.823117495,-5.265669346,1
239,1697,3.11862874,-3.912609816,1
239,1729,2.56657958,-3.785587311,1
239,1761,2.194752932,-4.398179054,1
239,1793,1.83510828,-3.521503448,1
239,1825,2.139659405,-2.434078693,1
239,1857,2.325902462,-2.502699614,1
239,1889,16.60738754,8.019623756,1
239,1921,-0.4451264739,0.1489444971,1
239,1953,-0.1386480629,-0.119613111,1
239,1985,-0.1578949392,-0.04667961597,1
239,2017,0.6878111362,-2.445936918,1
271,33,-0.04788652062,0.2750459611,1
271,65,0.04143042862,0.0382065922,1
271,97,-0.10706985,-0.2163005173,1
271,129,0.02833016962,-0.3354752064,1
271,161,0.4012747407,-0.1647036672,1
271,193,0.4309461713,0.01928475499,1
271,225,-0.00419100374,0.04505442083,1
271,257,-0.2642682791,0.165808022,1
271,289,0.1354951113,0.07167202234,1
271,321,0.2633928657,0.08588811755,1
271,353,-0.05898708105,0.07752847672,1
271,385,-0.2567151785,-0.2845061421,1
271,417,0.05092230439,-0.3697239161,1
271,449,0.3471093774,-0.1027169824,1
271,481,0.2173234522,0.2766762972,1
271,513,-0.4736407399,0.455956161,1
271,545,-1.475730062,1.057662249,1
271,577,-1.280439615,0.9257148504,1
271,609,-1.480338454,0.4848496914,1
271,641,-2.660627604,0.4126089513,1
271,673,-1.851699829,0.0875890255,1
271,705,-1.03302002,-0.5883690119,1
271,737,-1.252529979,-0.2111181915,1
271,769,-1.808757186,0.1411736012,1
271,801,-1.047516823,-1.168913484,1
271,833,-1.240531564,-1.141253471,1
271,865,-3.629137039,-1.656491995,1
271,897,-0.5185597539,-0.4589767456,1
271,929,0.4192815721,-0.4155132174,1
271,961,1.184006691,-1.103281856,1
271,993,1.372549295,-0.6655092835,1
271,1025,2.983914614,-0.5366720557,1
271,1057,4.0292449,-0.228687942,1
271,1089,4.910037041,2.06981492,1
271,1121,5.199603558,1.943261027,1
271,1153,1.060161114,-1.212467909,1
271,1185,-4.966876507,-16.66527748,1
271,1217,7.703671455,-20.30546761,1
271,1249,6.685110092,-3.338247061,1
271,1281,8.215564728,-3.558481216,1
271,1313,8.25428772,-2.648335934,1
271,1345,8.136474609,-3.071570873,1
271,1377,9.113040924,-6.736554146,1
271,1409,8.434632301,-8.806577682,1
271,1441,8.285455704,-6.654044151,1
271,1473,6.799895287,-5.943795204,1
271,1505,5.972710609,-7.236932755,1
271,1537,5.284943104,-6.968889236,1
271,1569,4.426776886,-5.2632761,1
271,1601,4.339603424,-4.223543167,1
271,1633,3.565701246,-3.543599129,1
271,1665,3.672347069,-4.508866787,1
271,1697,2.976932764,-4.000709534,1
271,1729,2.085831165,-3.869132757,1
271,1761,1.891191483,-3.913275719,1
271,1793,1.90331769,-3.268371105,1
271,1825,2.034382343,-1.619468689,1
271,1857,1.206097841,-1.14841485,1
271,1889,-0.4457610846,-0.1577976942,1
271,1921,-0.562528491,-0.102093935,1
271,1953,-0.4474344254,-0.3230027258,1
271,1985,-0.4067836404,-0.0957249403,1
271,2017,0.584051609,-3.063328266,1
303,33,-0.1586427391,0.087765567,1
303,65,-0.1217010766,-0.1589945108,1
303,97,-0.1167185828,-0.1405691803,1
303,129,-0.07412147522,-0.2248290181,1
303,161,0.1778750122,-0.1842161417,1
303,193,0.1431365311,-0.4052816629,1
303,225,-0.09588333964,-0.2279321551,1
303,257,-0.1490625739,-0.1565659195,1
303,289,0.12071383,-0.09011433274,1
303,321,0.1086231247,0.3443372548,1
303,353,-0.106995672,0.2412750423,1
303,385,-0.1935710609,0.1068591774,1
303,417,-0.1217765212,0.1657511294,1
303,449,0.02117219567,-0.1044797823,1
303,481,-0.1752250791,0.07850188017,1
303,513,-10.50875378,4.231575012,1
303,545,-1.855102062,1.394451857,1
303,577,-1.206754208,1.0020504,1
303,609,-1.942312002,1.155186892,1
303,641,-2.724155188,0.7684730887,1
303,673,-2.45843935,0.1247383952,1
303,705,-1.727367401,-0.5654393435,1
303,737,-1.552029014,-0.0951474607,1
303,769,-1.913055778,0.105147779,1
303,801,-1.312728524,-1.107618928,1
303,833,15.08716106,3.109579325,1
303,865,-1.241961122,-0.6078656912,1
303,897,-0.4404833317,0.3039533794,1
303,929,0.605923295,0.1307523251,1
303,961,1.396489501,-1.015197277,1
303,993,2.416714668,-1.496114492,1
303,1025,3.024624586,-1.719058752,1
303,1057,4.221272469,-1.482646823,1
303,1089,5.880426884,-0.5944562554,1
303,1121,4.6522789,1.481722116,1
303,1153,2.605336189,0.6408151388,1
303,1185,1.125555992,-0.8331997395,1
303,1217,8.041267395,-4.295082092,1
303,1249,9.173566818,-4.16741991,1
303,1281,9.124212265,-3.748199463,1
303,1313,6.637397766,-1.446694851,1
303,1345,7.175107002,-1.955870628,1
303,1377,7.818298817,-5.059713364,1
303,1409,7.762979031,-6.780623436,1
303,1441,8.291467667,-6.12181282,1
303,1473,6.502272129,-6.484205246,1
303,1505,6.074418545,-9.318837166,1
303,1537,6.675307751,-8.785827637,1
303,1569,5.868220329,-6.883994579,1
303,1601,6.658006668,-4.483988762,1
303,1633,5.941675186,-2.283170223,1
303,1665,3.59876132,-4.050577164,1
303,1697,2.627143621,-4.403195381,1
303,1729,1.488258004,-3.79565239,1
303,1761,1.185652971,-2.157782555,1
303,1793,1.64992559,-2.125926733,1
303,1825,1.33977747,-1.888785601,1
303,1857,0.5967559814,-0.9384304285,1
303,1889,-0.3170624375,-0.1246931553,1
303,1921,-0.006717927754,-0.02164125443,1
303,1953,-0.3131098151,-0.2897391915,1
303,1985,-0.5173953176,-0.04966807365,1
303,2017,0.24371171,-3.23935461,1
335,33,-0.8315486312,-0.09395585954,1
335,65,-0.4174067974,-0.184792161,1
335,97,-0.3469690681,0.2550723553,1
335,129,-0.1233621836,0.2480099797,1
335,161,0.0839625895,0.1270008981,1
335,193,-0.1815706789,-0.3998830914,1
335,225,-0.4200004935,-0.2344765663,1
335,257,-0.4884473681,-0.03974542767,1
335,289,-0.156735301,-0.09261375666,1
335,321,-0.2469768524,0.6208513975,1
335,353,-0.2879796624,0.7255213857,1
335,385,-0.06378242373,0.3291708231,1
335,417,-0.1348334551,0.4411165118,1
335,449,-0.1958464384,-0.003497719765,1
335,481,-0.2205424309,0.02540755272,1
335,513,-5.854305267,3.040630341,1
335,545,-3.356733322,2.109517097,1
335,577,-2.644911289,1.723449945,1
335,609,-2.947818279,1.353266239,1
335,641,-3.40780735,2.198331833,1
335,673,-2.626216412,2.328959942,1
335,705,-2.212578058,0.6398173571,1
335,737,-1.508872867,-0.2568534613,1
335,769,-1.369344711,-0.08204171062,1
335,801,-1.300916314,-0.6765847206,1
335,833,-1.041703105,-0.4940934181,1
335,865,-1.015457392,0.491176784,1
335,897,-0.4571319818,1.126419067,1
335,929,0.4767582119,0.1465016007,1
335,961,0.9815733433,-1.37286377,1
335,993,1.998634577,-4.263660431,1
335,1025,2.784834385,-2.345128536,1
335,1057,3.706975698,-2.190234184,1
335,1089,5.357042789,-1.435732603,1
335,1121,5.346123695,5.049170494,1
335,1153,3.741145134,0.08265161514,1
335,1185,5.659514904,-1.025943279,1
335,1217,8.006019592,-3.221445322,1
335,1249,8.296037674,-4.038625717,1
335,1281,6.251285553,-3.023724556,1
335,1313,5.268004894,-1.607368946,1
335,1345,6.471914768,-2.505373001,1
335,1377,6.594830513,-3.787221432,1
335,1409,7.210012436,-4.257585526,1
335,1441,7.817539215,-5.981965065,1
335,1473,5.955513,-8.72952652,1
335,1505,6.075609207,-9.390538216,1
335,1537,6.323815346,-9.271092415,1
335,1569,5.216837883,-8.067662239,1
335,1601,6.13101244,-5.183184624,1
335,1633,4.786535263,-4.15686512,1
335,1665,10.51522446,-19.34365845,1
335,1697,2.35144186,-6.06983757,1
335,1729,1.059400916,-5.180015564,1
335,1761,0.6721634865,-2.511526585,1
335,1793,1.203524351,-1.953016996,1
335,1825,1.400610566,-2.443958282,1
335,1857,1.14690268,-1.476398468,1
335,1889,0.9777126312,0.3186733127,1
335,1921,0.6474538445,-0.2504418492,1
335,1953,0.04848280549,-0.1019739211,1
335,1985,-0.4977667332,0.1233130693,1
335,2017,-0.312717557,-2.811372757,1
367,33,-0.8279425502,-0.06321306527,1
367,65,-0.4132556319,-0.1003198028,1
367,97,-0.3438892663,0.2584940195,1
367,129,0.05296812207,0.05318315327,1
367,161,0.2880607247,-0.05683287233,1
367,193,-0.07148987055,-0.2087729275,1
367,225,-0.4408744574,0.1145525724,1
367,257,-0.3785920441,0.3609250188,1
367,289,-0.1760160029,0.256305486,1
367,321,-0.328481257,0.6888157725,1
367,353,-0.3788039982,1.122977734,1
367,385,-0.469427228,0.636567831,1
367,417,-0.4937973022,1.513221025,1
367,449,-0.5828580856,1.515099049,1
367,481,-0.9613366127,0.8649271727,1
367,513,-4.460842609,1.183703423,1
367,545,-3.606259346,1.230988979,1
367,577,-3.23756671,1.460313201,1
367,609,-4.036087036,0.4802650213,1
367,641,-4.926460743,2.169170618,1
367,673,-3.728858709,3.879448414,1
367,705,-3.387028217,1.926855922,1
367,737,-1.802262783,0.49739182,1
367,769,-0.4838964939,0.2771233618,1
367,801,-0.7691781521,0.03501944244,1
367,833,-1.094314456,0.3648748398,1
367,865,-1.803347349,0.6669511199,1
367,897,-1.382291675,1.071229458,1
367,929,-0.04365394637,-0.3890505433,1
367,961,0.6967163086,-3.476607323,1
367,993,0.6038960218,-4.550454617,1
367,1025,0.6180100441,-3.476915359,1
367,1057,3.253773451,-1.893757701,1
367,1089,5.193789482,-1.652820826,1
367,1121,3.724858284,6.50690937,1
367,1153,6.802158356,0.1148974895,1
