PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 16, filenames: A:[16]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[17]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.01619104296,0.0988330245,1
47,65,-0.03766480088,-0.02511352301,1
47,97,-0.4143667221,0.3237960935,1
47,129,-1.454426289,1.005895376,1
47,161,-1.505352259,1.792188644,1
47,193,-0.7529551983,1.150506258,1
47,225,-0.174129039,-0.018412292,1
47,257,0.3058057725,-0.187464565,1
47,289,0.2454178631,-0.0141915679,1
47,321,-0.23425138,-0.09291900694,1
47,353,-0.5037112832,0.06001084298,1
47,385,-0.3783037364,0.5144650936,1
47,417,-0.1225630939,0.09507884085,1
47,449,0.1285414398,0.05274426937,1
47,481,0.5118854046,0.1312423944,1
47,513,0.7026846409,0.3154693544,1
47,545,0.5710520744,0.0575016439,1
47,577,0.2437909842,-0.574780941,1
47,609,-0.3934818506,-0.2467573881,1
47,641,-0.9687677622,0.1996200681,1
47,673,-0.8038021326,0.3379120827,1
47,705,-0.5959931612,0.8156996965,1
47,737,-0.009533882141,0.5017645359,1
47,769,-0.4332655668,0.031077981,1
47,801,-1.533201694,0.07227188349,1
47,833,-0.6193556786,-0.07144141197,1
47,865,0.3922947645,0.7828150988,1
47,897,1.314986825,0.4570850134,1
47,929,-0.09394693375,0.274331212,1
47,961,0.2315049469,0.1263117194,1
47,993,0.1749206185,-0.09438756108,1
47,1025,0.5024905801,-0.3648383915,1
47,1057,0.6888939142,-0.9656105042,1
47,1089,0.6419166327,-1.024416566,1
47,1121,-0.1438907981,-0.8345150948,1
47,1153,-0.3678283989,-0.8301596642,1
47,1185,-0.5040249825,-0.4945405722,1
47,1217,-0.9777331352,-0.3070215881,1
47,1249,-1.893711567,-0.09359198064,1
47,1281,-2.067466259,-0.1036956906,1
47,1313,-0.8361575603,0.4404970109,1
47,1345,-11.38965988,10.68693256,1
47,1377,0.504868865,2.120464563,1
47,1409,0.3925710917,1.555132866,1
47,1441,0.7066749334,1.18689394,1
47,1473,0.3198734522,-0.1620641351,1
47,1505,-0.3641993999,-1.419961929,1
47,1537,-0.6213347912,-1.18241787,1
47,1569,-0.1054493189,-2.166363478,1
47,1601,0.2428792119,-0.7638965845,1
47,1633,0.7935596108,0.7433190346,1
47,1665,0.9478205442,1.202581644,1
47,1697,0.9524419308,0.2615216374,1
47,1729,0.8324303627,0.3493511081,1
47,1761,0.7704114914,0.7640712261,1
47,1793,0.4064319432,0.809443593,1
47,1825,-0.1054134369,1.597174406,1
47,1857,-0.2491788864,1.363160372,1
47,1889,-0.1246174574,0.4386322498,1
47,1921,-0.04041326046,-0.06775793433,1
47,1953,0.07875864208,-0.2195009589,1
47,1985,0.1393226236,-0.1423245966,1
47,2017,-0.05169981718,0.1946854591,1
79,33,-0.02322104387,0.03736592829,1
79,65,0.2652262151,0.07706062496,1
79,97,0.1759530306,0.2632502913,1
79,129,-0.518017292,0.5139442086,1
79,161,-0.6587318182,1.001004457,1
79,193,-0.5129543543,0.581107378,1
79,225,-0.1991414428,0.02110525966,1
79,257,0.2023319155,-0.07231205702,1
79,289,0.1641340852,0.01289970428,1
79,321,-0.1495983303,-0.01292131096,1
79,353,-0.1350724697,-0.05906449258,1
79,385,-0.249169454,0.1854353249,1
79,417,-0.3455815017,0.2222023308,1
79,449,-0.7941994071,0.432415992,1
79,481,-0.6700524688,1.230391264,1
79,513,-0.1844515204,0.5735183358,1
79,545,-0.08701059222,-0.0351896435,1
79,577,0.0002470314503,-0.304390192,1
79,609,-0.3316068053,-0.4909719825,1
79,641,-1.125031829,-0.02215179801,1
79,673,11.60776615,7.91504097,1
79,705,-0.6932988763,2.793852329,1
79,737,-0.4555607438,1.742141485,1
79,769,0.05689060688,0.5992856026,1
79,801,-0.6592412591,-0.298078537,1
79,833,-0.837796092,-0.5126901865,1
79,865,13.46933937,2.665471792,1
79,897,19.31735992,1.462092161,1
79,929,-0.6865463853,0.5550091267,1
79,961,0.3551931679,0.5490413904,1
79,993,0.1642933786,0.3513137996,1
79,1025,-0.1997519135,-0.04380533844,1
79,1057,-0.06733179092,-0.4616096914,1
79,1089,-0.1715456247,-0.6141210794,1
79,1121,-0.8003821373,-0.642374754,1
79,1153,-0.6863863468,-0.4724680185,1
79,1185,-0.8080298901,-0.4993993044,1
79,1217,-0.8000919819,-0.2423747629,1
79,1249,-0.8983691931,-0.2325045317,1
79,1281,-1.00661397,-0.4355992377,1
79,1313,-0.6170873642,-0.2860164046,1
79,1345,0.1408457607,1.325739145,1
79,1377,20.13218689,-0.7294812202,1
79,1409,0.3827153444,0.8008975983,1
79,1441,0.2161798477,0.7915532589,1
79,1473,-0.04490870237,0.1936136782,1
79,1505,-0.1000482887,-0.2880267501,1
79,1537,0.362069279,-0.6087884903,1
79,1569,0.9090515375,-1.879279852,1
79,1601,0.9832668304,-0.7152177095,1
79,1633,0.5825411081,1.060305834,1
79,1665,0.8498756886,2.44183445,1
79,1697,0.2931613326,0.848123312,1
79,1729,0.6106415987,0.4093483388,1
79,1761,0.6706285477,0.5775593519,1
79,1793,0.6976577044,1.192759156,1
79,1825,0.4071202874,0.7766259909,1
79,1857,0.5289040208,0.09431219101,1
79,1889,0.1003326029,0.1451100707,1
79,1921,0.02611197531,-0.03672900796,1
79,1953,-0.1748531461,-0.005036197603,1
79,1985,-0.1764491647,0.03389499336,1
79,2017,-0.1110164821,-0.611019671,1
111,33,-0.2128274441,0.01890643686,1
111,65,-0.1867001653,0.1202463806,1
111,97,0.04168443382,0.02665318549,1
111,129,0.04889675975,-0.07149983943,1
111,161,-0.05771958828,-0.01685935259,1
111,193,-0.08681386709,-0.01177121699,1
111,225,-0.1496682167,-0.002126067877,1
111,257,0.1282224506,-0.02523802966,1
111,289,0.1286112368,-0.006409913301,1
111,321,0.1348733157,0.06933074445,1
111,353,0.1893897355,-0.005904272199,1
111,385,-0.2400451899,-0.05645762384,1
111,417,-0.4503926337,-0.06489664316,1
111,449,-1.065796137,0.3933964372,1
111,481,-1.065511942,1.440152287,1
111,513,-0.6594060659,0.5105729103,1
111,545,-0.6378871202,-0.710996747,1
111,577,-0.1798862219,0.03737205267,1
111,609,-0.08318418264,-0.03649073839,1
111,641,-0.6759048104,0.4513528347,1
111,673,-0.4771969318,2.965248585,1
111,705,-0.1057776213,3.000841618,1
111,737,-0.542265892,1.949715137,1
111,769,-0.157104075,0.4519453049,1
111,801,-0.02862733603,-0.7089028955,1
111,833,-1.807356715,-0.3918501735,1
111,865,-1.765048027,0.4683249295,1
111,897,-1.371312261,0.4309586287,1
111,929,-0.3992663622,0.4956133962,1
111,961,-0.4806252718,1.061465502,1
111,993,-0.4895791411,0.6069269776,1
111,1025,-0.8388472795,0.04324433208,1
111,1057,-0.6911494732,-0.3604615331,1
111,1089,-0.3762590885,-0.7103435993,1
111,1121,-0.5317767262,-1.954194903,1
111,1153,-1.111742735,-0.7184137702,1
111,1185,-0.5055598617,0.478100121,1
111,1217,0.2977870703,0.2789364755,1
111,1249,-0.1742714942,-0.2326179743,1
111,1281,-0.6581503749,-0.507299602,1
111,1313,-0.5083091259,-0.5239766836,1
111,1345,0.01834535599,0.1794551313,1
