PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 65, filenames: A:[65]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[66]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.07672137022,0.06169489026,1
47,65,-0.2645910978,0.1798366904,1
47,97,-15.96024895,10.81937122,1
47,129,-0.04040396214,0.1828905344,1
47,161,-0.0005009621382,0.61005795,1
47,193,0.02036083862,0.2676032782,1
47,225,-0.08471380174,0.266795814,1
47,257,-0.1419610977,-0.08784553409,1
47,289,-0.05455352366,-0.4844249785,1
47,321,-0.02832079306,-0.266539216,1
47,353,-0.02750647068,-0.1996495128,1
47,385,0.04700675607,-0.1257569939,1
47,417,0.2876477838,0.06944826245,1
47,449,0.676602602,0.2859269381,1
47,481,0.6213810444,-0.0322830081,1
47,513,0.2833197117,-0.1548937261,1
47,545,0.09330078959,0.2841950655,1
47,577,-0.2312677503,-0.002213031054,1
47,609,-0.4114991426,-0.1969978809,1
47,641,-0.3307698965,-0.009337693453,1
47,673,-0.5174149275,-0.3294425011,1
47,705,-0.4711958766,-0.3759813905,1
47,737,-0.1162601709,0.1215613484,1
47,769,0.009567707777,0.4160996079,1
47,801,0.2890454829,0.1635272801,1
47,833,0.4437012076,0.04018400982,1
47,865,0.2633891404,0.01738339663,1
47,897,0.4730011523,0.07313588262,1
47,929,0.5224899054,0.2436929941,1
47,961,0.08706611395,0.2881515622,1
47,993,-0.09711030126,0.1959342808,1
47,1025,-0.2164983451,-0.1646782458,1
47,1057,-0.5265302658,-0.4429351091,1
47,1089,-0.1812954545,-0.1658946872,1
47,1121,-0.2389340699,-0.2451551557,1
47,1153,0.1106009185,0.03242015839,1
47,1185,0.0686288476,0.237359345,1
47,1217,-0.2604923248,-0.1647036076,1
47,1249,-0.2018350363,-0.1555382013,1
47,1281,-0.3472866118,-0.09290313721,1
47,1313,0.04303567111,-0.3900111914,1
47,1345,0.2891997695,-0.2990646362,1
47,1377,-0.2492346466,0.234800458,1
47,1409,-0.515638113,0.3017471731,1
47,1441,-0.6499587297,-0.3273293078,1
47,1473,-0.5168538094,-0.484660238,1
47,1505,-0.4808431864,-0.4560146928,1
47,1537,-0.8798114061,-0.5298042297,1
47,1569,-0.8858076334,-0.7381444573,1
47,1601,-0.4857392907,-1.398574829,1
47,1633,0.395865351,-1.186262369,1
47,1665,0.9952392578,-0.3378425837,1
47,1697,-0.1529815197,-0.1377759576,1
47,1729,-1.904522061,-0.7397319674,1
47,1761,-1.017610431,-0.6670560837,1
47,1793,-0.2638295889,-0.3711497784,1
47,1825,-0.1400805712,-0.09716084599,1
47,1857,-0.196580857,0.1618923247,1
47,1889,-0.2361857742,0.3841589093,1
47,1921,0.1099647731,0.3901052177,1
47,1953,0.3632546067,0.2899115682,1
47,1985,0.273763001,-0.007207542658,1
47,2017,-0.5713529587,-0.3191531897,1
79,33,-0.2322194278,-0.04832413793,1
79,65,-0.2346382439,-0.0743168965,1
79,97,0.1227357686,0.07998090982,1
79,129,0.2960506678,0.1794891655,1
79,161,0.3043436408,0.7090373039,1
79,193,0.05178366601,0.8508466482,1
79,225,-0.2740839422,0.1821207404,1
