PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 2, filenames: A:[2]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[3]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1697,10.6238451,-15.82873154,1
79,1729,7.89049387,-5.679438114,1
79,1761,-0.2749087811,-0.3213267326,1
79,1793,0.1091606617,0.9689445496,1
79,1825,0.04411709309,0.4559488297,1
79,1857,0.3179449737,0.4851561189,1
79,1889,0.1589103043,0.185610503,1
79,1921,-0.01399293169,-0.03745913506,1
79,1953,-0.1168000847,0.05025669932,1
79,1985,-0.03460559994,-0.4028129578,1
79,2017,0.3678207994,-1.25151968,1
111,33,-8.678779602,1.777068138,1
111,65,0.08156877756,0.1814085543,1
111,97,0.5014556646,0.6248886585,1
111,129,0.5532736778,1.643936157,1
111,161,0.06723418087,0.6436126232,1
111,193,-1.680852771,0.7879400253,1
111,225,-0.3862282634,7.303814411,1
111,257,-0.8465334177,7.048480988,1
111,289,0.8277044892,-0.615609169,1
111,321,0.3184660673,1.44335556,1
111,353,0.150934875,1.241626501,1
111,385,-0.6677284241,2.137610435,1
111,417,-2.592759132,2.345316172,1
111,449,-4.560842514,2.366107225,1
111,481,-4.682400703,2.257255077,1
111,513,-3.522305965,1.997341394,1
111,545,-1.035919905,1.328507781,1
111,577,0.1057382822,0.02777135372,1
111,609,0.3843648434,-0.1354826093,1
111,641,0.18236956,0.2320337296,1
111,673,-13.24652958,3.34872961,1
111,705,20.55146027,9.376280785,1
111,737,8.492404938,1.537399292,1
111,769,6.742116928,-0.6196136475,1
111,801,8.285844803,-0.737486124,1
111,833,10.09963608,-2.581013441,1
111,865,11.06885529,-4.399636269,1
111,897,9.813611984,-9.224751472,1
111,929,8.717143059,-13.63536835,1
111,961,8.373720169,-18.14423943,1
111,993,12.72883034,-10.64441872,1
111,1025,2.854138374,-24.6055603,1
111,1057,0.4529523849,-38.31647873,1
111,1089,18.66350937,-25.29749298,1
111,1121,14.80871964,-35.991745,1
111,1153,-11.20051956,-42.34457016,1
111,1185,-1.326117992,-18.63752747,1
111,1217,25.94878769,-34.92378235,1
111,1249,26.8251667,-34.3520546,1
111,1281,20.80651665,-32.63534164,1
111,1313,17.57098007,-52.83511353,1
111,1345,17.1211853,-60.81477737,1
111,1377,18.64805984,-41.97037506,1
111,1409,13.23810577,-35.54917526,1
111,1441,17.21298409,-61.28272247,1
111,1473,4.439731121,-54.92140961,1
111,1505,18.79006004,-24.89554977,1
111,1537,15.77544975,-34.69193268,1
111,1569,1.468799591,-20.71336365,1
111,1601,-0.5992465019,-11.50908852,1
111,1633,0.9159231186,-5.233203888,1
111,1665,-9.60635376,-29.95218277,1
111,1697,-17.71339989,-15.17768192,1
111,1729,-0.03206014633,-2.33398819,1
111,1761,-0.2167933583,0.0393781662,1
111,1793,-0.03707914054,0.06323695183,1
111,1825,-0.003276094794,0.680149436,1
111,1857,0.1483108401,0.5204432607,1
111,1889,0.05561819673,0.2165088058,1
111,1921,0.01952717826,0.1176836491,1
111,1953,-0.08988444507,0.1794827282,1
111,1985,-0.2412611097,-0.1857995987,1
111,2017,0.07332292199,-2.21242547,1
143,33,0.5047900677,-0.06907463074,1
143,65,0.1282376051,13.07653236,1
143,97,0.6716995835,1.031277418,1
143,129,0.7443736792,0.5419385433,1
143,161,0.4487892389,-0.1647968292,1
143,193,-0.2604048252,0.4921622276,1
143,225,-1.234122992,5.840839386,1
143,257,-1.941071033,9.459154129,1
143,289,-1.628679037,6.791256905,1
143,321,-0.743720293,1.393002033,1
143,353,0.1802355647,1.606888771,1
143,385,-0.3754291534,2.254013777,1
143,417,-1.718689442,2.36725831,1
143,449,-2.905656338,1.963076115,1
143,481,-4.289800167,2.171593666,1
143,513,-4.540087223,2.000541925,1
143,545,-2.39339304,3.65790081,1
143,577,-0.1946320534,2.239061356,1
143,609,-0.386893034,0.3949153423,1
143,641,0.2071288228,0.6889684796,1
143,673,1.444851875,1.062916756,1
143,705,3.561205864,4.077433586,1
143,737,25.53589249,2.56445694,1
143,769,2.505443573,14.63457108,1
143,801,10.61063004,-2.448666096,1
143,833,11.53652191,-5.072134018,1
143,865,10.8280983,-6.774616718,1
143,897,10.17341137,-6.772266388,1
143,929,18.14734268,-29.50847244,1
143,961,16.65537262,0.1136322021,1
143,993,8.625985146,-20.98411942,1
143,1025,8.165750504,-21.44922829,1
143,1057,6.822045803,-29.07423401,1
143,1089,1.687615871,-34.72400284,1
143,1121,2.118730545,-36.44192505,1
143,1153,14.38623142,-19.52400208,1
143,1185,10.51195335,-18.91824341,1
143,1217,-4.091063023,-53.42466736,1
143,1249,22.57771111,-43.79994583,1
143,1281,27.47291183,-39.22281647,1
143,1313,15.55901909,-57.36066055,1
143,1345,2.442749023,-43.9447403,1
143,1377,-8.581708908,-50.5555954,1
143,1409,11.72303581,-38.50990677,1
143,1441,8.412775993,-63.46751404,1
143,1473,10.97166252,-36.54180908,1
143,1505,20.05456161,-54.89349365,1
143,1537,7.158280849,-56.47989655,1
143,1569,-8.223295212,-38.7288475,1
143,1601,13.66578293,-30.77400208,1
143,1633,11.69545364,-16.06939316,1
143,1665,7.869458675,-24.30981636,1
143,1697,19.22062492,-1.530731201,1
143,1729,0.1830867529,-0.5444736481,1
143,1761,-0.006867170334,-0.008050441742,1
143,1793,0.09890961647,-0.148530364,1
143,1825,-0.101854682,0.2698611617,1
143,1857,0.06918695569,0.5439433455,1
143,1889,-0.0002142861485,0.2072051764,1
143,1921,-0.08986580372,-0.1362912059,1
143,1953,0.03323335201,0.06263098121,1
143,1985,-0.1105585322,-0.01343631744,1
143,2017,-0.4256497025,-2.374264717,1
175,33,6.930282116,-0.0280957222,1
175,65,-0.586612463,13.80827999,1
175,97,0.2631052732,0.3793256283,1
175,129,0.2407723367,0.1095742881,1
175,161,0.370695889,-0.5152077079,1
175,193,0.1940898299,-0.189494282,1
175,225,-0.7595103979,3.776834488,1
175,257,-2.274200439,7.433564663,1
175,289,-2.891505003,8.968139648,1
175,321,-2.226233721,6.100863457,1
175,353,0.2814115882,0.6563327312,1
175,385,0.04295367002,-0.07781434059,1
175,417,-0.4203451872,0.1514048576,1
175,449,-0.38205266,1.693828106,1
175,481,-3.944366455,2.656334877,1
175,513,-4.397976875,3.212768078,1
175,545,-2.907744169,5.18577528,1
175,577,-0.4932001233,2.128209114,1
175,609,0.2547599673,1.210047722,1
175,641,1.150978804,0.8741103411,1
175,673,2.927449226,1.389747143,1
175,705,4.427750111,2.819485903,1
175,737,3.999772549,-12.3890152,1
175,769,10.32322311,-1.966910243,1
175,801,12.00100327,-3.749254942,1
175,833,12.36079693,-5.399477959,1
175,865,10.71615314,-7.137344837,1
175,897,14.15785885,-4.050487518,1
175,929,18.58964539,3.356216431,1
175,961,18.3832283,-0.2303695679,1
175,993,-10.447299,-15.46541214,1
175,1025,-4.488951683,-27.08114052,1
175,1057,-4.11848259,-41.65009689,1
175,1089,1.375514984,-38.03977203,1
175,1121,20.20902443,-48.94200897,1
175,1153,27.03239441,-32.04452133,1
175,1185,23.3498764,-25.21092606,1
175,1217,9.771787643,-20.98733521,1
175,1249,-2.602784634,-55.94589233,1
175,1281,23.81938171,-44.64472961,1
175,1313,11.91433239,-58.10271454,1
175,1345,10.79590034,-60.35189056,1
175,1377,8.235847473,-41.45576859,1
175,1409,-0.8983106613,-30.86843491,1
175,1441,0.5865859985,-48.6116066,1
175,1473,17.02859116,-59.93243408,1
175,1505,13.42357063,-57.47975159,1
175,1537,13.68269157,-50.21007919,1
175,1569,12.76846123,-56.20709991,1
175,1601,10.86816216,-50.35562515,1
175,1633,19.32014847,-27.20592499,1
175,1665,17.18016052,-19.42783928,1
175,1697,16.72024727,-22.23586655,1
175,1729,-0.658783257,-0.8938156366,1
175,1761,0.122765258,0.7798033953,1
175,1793,0.3961222768,-0.5026102066,1
175,1825,-0.1655922979,-0.3339532614,1
175,1857,-0.02893937379,0.3858472109,1
175,1889,-0.001900076866,0.3927225471,1
175,1921,-0.2478691489,0.2574605346,1
175,1953,0.08938382566,0.2408554256,1
175,1985,0.1050266773,0.1986415982,1
175,2017,-0.370028317,-2.248637915,1
207,33,0.5331459045,0.6455924511,1
207,65,0.0362508297,0.8687502146,1
207,97,-0.09229585528,0.3475472927,1
207,129,0.1020050645,-0.03015266359,1
207,161,0.276774168,-0.1699769497,1
207,193,0.3696955442,-0.1606469154,1
207,225,0.3062636852,13.72632599,1
207,257,9.51467514,5.228487492,1
207,289,-1.363526583,9.511260033,1
207,321,-1.091513515,7.476083279,1
207,353,0.0473575592,0.02220106125,1
207,385,-0.2073350549,-0.1615216732,1
207,417,-0.3728741407,0.3702183962,1
207,449,0.1040420532,0.5683910847,1
207,481,-0.1973342896,0.5203876495,1
207,513,-2.560301304,8.110174179,1
207,545,-2.248422861,3.114275932,1
207,577,-0.871209085,2.80142355,1
207,609,-0.2644096613,1.858169198,1
207,641,1.500424743,1.352615952,1
207,673,4.624640465,2.646692038,1
207,705,6.229911804,4.777398109,1
207,737,-10.52463627,-3.236910105,1
207,769,11.24473476,-2.075572729,1
207,801,12.68856812,-4.070771217,1
207,833,12.65007019,-4.308167934,1
207,865,11.91423702,-6.328557014,1
207,897,-1.543364525,-1.210054398,1
207,929,19.34635162,3.293228149,1
207,961,18.18123627,-0.1086826324,1
207,993,-3.085694313,-20.50494385,1
207,1025,26.38044357,-23.67940712,1
207,1057,8.030121803,-21.20555496,1
207,1089,7.611806393,-36.05534363,1
207,1121,18.79050255,-33.59521103,1
207,1153,24.17526245,-35.72473145,1
207,1185,1.476955414,-19.56388092,1
207,1217,23.17417717,-26.09741211,1
207,1249,-4.458533764,-30.41746521,1
207,1281,-7.181333542,-52.04928207,1
207,1313,1.65439558,-58.63154602,1
207,1345,8.405910492,-45.00408936,1
207,1377,8.172765732,-44.13363266,1
207,1409,18.93542099,-49.84111786,1
207,1441,16.22669983,-61.52154541,1
207,1473,17.60237122,-67.2266922,1
207,1505,0.5290794373,-68.40054321,1
207,1537,7.702855587,-50.96566772,1
207,1569,-10.90871811,-34.98940659,1
207,1601,23.17272949,-36.33623505,1
207,1633,23.04300117,-30.63692474,1
207,1665,7.572872162,-27.37251472,1
207,1697,0.6583960056,-1.650363922,1
207,1729,-0.2659418583,0.03746938705,1
207,1761,0.03172954917,1.568493247,1
207,1793,0.2891839147,-0.4408079386,1
207,1825,0.03699946404,-0.8657572269,1
207,1857,0.1576424241,-0.1112487018,1
207,1889,0.1017807126,0.1971478462,1
207,1921,-0.07125879824,0.3094725609,1
207,1953,0.04646666348,0.3109015226,1
207,1985,0.07467281073,0.7372105122,1
207,2017,0.1585728079,-2.673451424,1
239,33,0.2910867929,0.7041329145,1
239,65,-0.1028641984,0.2101233006,1
239,97,-0.2621495426,0.1547999978,1
239,129,-0.2702539265,-0.02355594933,1
239,161,-0.05763155222,-0.008634775877,1
239,193,0.07155266404,-0.182620585,1
239,225,0.4966721535,-0.7608585358,1
239,257,6.121963978,11.01290321,1
239,289,-0.3837115169,15.30758667,1
239,321,-0.5444261432,12.4098053,1
239,353,-0.09007096291,-0.1683855057,1
239,385,-0.3018598557,-0.001119613647,1
239,417,19.32558441,1.795644283,1
239,449,0.4593474865,0.5042271614,1
239,481,0.09786558151,0.2536201477,1
239,513,-0.4905792475,0.4331026077,1
239,545,-6.217895508,4.635663986,1
239,577,-3.104924202,3.876508474,1
239,609,-2.352763891,3.517327785,1
239,641,0.07044959068,3.581563473,1
239,673,5.075486183,4.469258308,1
239,705,6.98035717,5.348193645,1
239,737,8.521907806,1.642422676,1
239,769,10.60455894,-1.91049099,1
239,801,12.91095066,-2.819624186,1
239,833,14.2480154,-1.676927567,1
239,865,14.05281162,-1.813642502,1
239,897,0.1476335526,-0.05234718323,1
239,929,20.8148365,3.654996872,1
239,961,20.30513382,-0.2124481201,1
239,993,-1.279061317,-18.96887589,1
239,1025,-0.6355571747,-23.8089695,1
239,1057,8.108951569,-32.0383606,1
239,1089,8.433970451,-36.86338806,1
239,1121,11.21208191,-38.30625153,1
239,1153,7.594788551,-53.12197113,1
239,1185,21.83950996,-25.81792068,1
239,1217,21.20926476,-46.30886078,1
239,1249,-3.32098484,-49.90285492,1
239,1281,-6.373578072,-52.41937637,1
239,1313,14.62943077,-46.75336456,1
239,1345,11.96439552,-46.21537781,1
239,1377,8.23965168,-48.17647171,1
239,1409,18.56009865,-66.09028625,1
239,1441,25.30997467,-64.33740234,1
239,1473,28.08212471,-71.54130554,1
239,1505,9.931008339,-59.32657242,1
239,1537,6.846726418,-51.83822632,1
239,1569,18.52717972,-32.44371796,1
239,1601,-13.51539898,-32.03769684,1
239,1633,-12.49168777,-23.31966019,1
239,1665,8.390128136,-14.49703217,1
239,1697,8.253883362,-11.9887104,1
239,1729,0.2079393268,-3.600058556,1
239,1761,-0.07401838899,0.3812590837,1
239,1793,-0.2000714242,0.1282326579,1
239,1825,0.1241881251,-0.470321238,1
239,1857,0.3198616505,-0.2198197246,1
239,1889,0.1415254176,-0.05729132891,1
239,1921,0.02038661949,0.08206498623,1
239,1953,-0.1833097339,0.2624833584,1
239,1985,-0.1177567393,1.135581374,1
239,2017,-0.3443593085,-4.359227657,1
271,33,0.2262470126,0.3855528831,1
271,65,-0.02127388865,-0.02349925041,1
271,97,-0.06744769216,0.233258903,1
271,129,0.03536018729,0.08599726856,1
271,161,0.2198766172,-0.156540066,1
271,193,2.626771212,16.17383194,1
271,225,-15.99099159,10.84082794,1
271,257,-16.02475929,13.83959579,1
271,289,-12.98038197,17.37100601,1
271,321,0.3950515389,0.8801243305,1
271,353,-0.05185014009,-0.6146094799,1
271,385,0.09452599287,-1.013284683,1
271,417,0.5544520617,-0.7193808556,1
271,449,0.220728159,-0.01783919334,1
271,481,0.2446042299,-0.6338993311,1
271,513,-0.4022933245,0.5061459541,1
271,545,-5.968409061,7.127514839,1
271,577,-5.229077816,6.674960136,1
271,609,-4.563362122,6.57209301,1
271,641,0.1196916103,6.363279343,1
271,673,3.324974298,5.257357597,1
271,705,6.487893581,3.307098389,1
271,737,9.273046494,1.248815298,1
271,769,11.75383377,-1.014397621,1
271,801,13.26378441,-2.136688948,1
271,833,18.4635849,6.170599937,1
271,865,20.34202194,6.011989117,1
271,897,19.80052948,6.570304871,1
271,929,18.99624634,5.266167641,1
271,961,0.579044342,-28.46136475,1
271,993,-4.900079727,-20.69670677,1
271,1025,26.99628258,-14.22325897,1
271,1057,-8.924821854,-29.49065018,1
271,1089,7.423386574,-30.57634735,1
271,1121,23.06375122,-44.22767639,1
271,1153,22.27674484,-46.55812836,1
271,1185,27.61789513,-35.32669067,1
271,1217,24.21841812,-47.69635773,1
271,1249,13.65510559,-40.92311096,1
271,1281,11.54380703,-44.55590057,1
271,1313,8.997972488,-42.05100632,1
271,1345,9.402344704,-44.39955521,1
271,1377,12.46003342,-50.25760651,1
271,1409,11.70714951,-64.55906677,1
271,1441,11.3705225,-61.52407837,1
271,1473,12.96381378,-65.17913818,1
271,1505,11.2899456,-57.84828186,1
271,1537,8.883497238,-53.0957489,1
271,1569,6.18555212,-51.69776154,1
271,1601,5.254154205,-49.49531555,1
271,1633,10.02384758,-57.43060303,1
271,1665,-5.764266014,-15.38191986,1
271,1697,-0.886310339,-15.32995605,1
271,1729,0.05428779125,-12.82919884,1
271,1761,-0.1076530516,-4.240006447,1
271,1793,-0.3170415163,0.1296647787,1
271,1825,-0.1626579165,0.6575767994,1
271,1857,0.08479255438,-0.1237220466,1
271,1889,-0.05621962249,-0.1588040888,1
271,1921,-0.1450943202,0.2932321429,1
271,1953,-0.1558920741,0.4845896959,1
271,1985,-0.1238612086,1.051879406,1
271,2017,-0.3957352638,-6.069990635,1
303,33,0.386126399,1.779431581,1
303,65,-0.2204537988,0.05452346802,1
303,97,-0.05192121863,0.2579495907,1
303,129,0.158578068,-0.1318824887,1
303,161,0.2373996526,-0.2437848747,1
303,193,0.2704206109,-0.08770161867,1
303,225,0.4770205021,-0.2044245005,1
303,257,-15.30136013,12.44711876,1
303,289,-14.11279392,14.49180794,1
303,321,-0.007647633553,0.2561135292,1
303,353,0.00599437952,-0.607395649,1
303,385,-0.005659803748,-0.9632700682,1
303,417,1.013724804,14.48715019,1
303,449,0.1063907146,0.8322156668,1
303,481,-0.3522126079,1.007115364,1
303,513,-5.830830097,7.982431412,1
303,545,-5.130523205,8.87217617,1
303,577,0.8804894686,26.33068466,1
303,609,-16.07861137,-0.3362112045,1
303,641,0.3579387665,8.468654633,1
303,673,2.258211136,6.055064201,1
303,705,25.57759857,-1.100682735,1
303,737,9.997877121,3.092118263,1
303,769,11.48260403,0.2778971791,1
303,801,11.64387703,-1.335011244,1
303,833,23.04717255,4.264203072,1
303,865,21.820364,2.843548775,1
303,897,21.18373489,7.498783112,1
303,929,20.49650002,7.376448631,1
303,961,10.66617107,-32.92634201,1
303,993,17.85937691,-22.63180351,1
303,1025,2.488969803,-11.78404427,1
303,1057,5.5740242,-12.04721832,1
303,1089,-5.09773159,-36.41599655,1
303,1121,26.89622498,-37.94446564,1
303,1153,26.36892319,-41.07605743,1
303,1185,27.67362976,-38.10791016,1
303,1217,27.06591797,-40.49887466,1
303,1249,14.55345154,-42.23814392,1
303,1281,10.92391014,-43.3015213,1
303,1313,7.361008644,-41.54011536,1
303,1345,-6.893101692,-38.57775497,1
303,1377,-5.1910429,-43.05144119,1
303,1409,16.56003571,-67.77331543,1
303,1441,17.06944656,-61.5892334,1
303,1473,17.14920425,-63.96659088,1
303,1505,9.659883499,-55.1686058,1
303,1537,8.652189255,-54.68998337,1
303,1569,5.762596607,-53.0995636,1
303,1601,5.290392399,-54.00737381,1
303,1633,8.152383804,-64.73614502,1
303,1665,2.641410351,-59.50868988,1
303,1697,-0.5431730747,-27.70396805,1
303,1729,11.55568027,-15.82019043,1
303,1761,-0.2483977079,-13.30484581,1
303,1793,-0.4072049856,-2.220458508,1
303,1825,-0.3632022142,0.650360167,1
303,1857,-0.07609550655,0.1591473818,1
303,1889,-0.1337548941,-0.002274990082,1
303,1921,-0.03277143091,0.1708497405,1
303,1953,0.02478154004,0.416467309,1
303,1985,0.07038552314,0.3594636917,1
303,2017,10.4180994,-5.052353859,1
335,33,-0.08747434616,4.135742664,1
335,65,-0.7911157608,2.928242207,1
335,97,-0.4346717596,0.2128146291,1
335,129,-0.4668899775,-0.3356707394,1
335,161,-0.715054214,0.04803782701,1
335,193,-9.689322472,5.771598816,1
335,225,0.5536568165,0.1154046059,1
335,257,-0.2378319502,1.091964245,1
335,289,-0.5983356237,1.152852058,1
335,321,-0.1493375301,0.3236904144,1
335,353,0.06068146229,0.02560853958,1
335,385,0.1403982639,0.4020218849,1
335,417,-0.6877688169,2.574391127,1
335,449,-0.1731007099,0.7337498665,1
335,481,0.2897322178,-1.034740925,1
335,513,-6.46002388,9.807860374,1
335,545,-15.68968201,1.009418488,1
335,577,1.00159514,29.60222244,1
335,609,-14.6765461,3.289566994,1
335,641,1.381627321,9.456026077,1
335,673,3.507599831,7.307644844,1
335,705,6.337765694,6.525344372,1
335,737,12.01633167,5.641125679,1
335,769,12.26516438,2.665736675,1
335,801,11.87874413,0.6030142307,1
335,833,20.93215942,6.449292183,1
335,865,23.02154732,4.037160873,1
335,897,23.18564224,8.578978539,1
335,929,20.90001488,9.103352547,1
335,961,17.83666039,-18.58587265,1
335,993,19.60601425,-20.00831223,1
335,1025,21.16420746,-17.00185013,1
335,1057,20.60845184,-19.25684738,1
335,1089,22.09088898,-17.97172546,1
335,1121,29.4693718,-28.6887455,1
335,1153,28.61194611,-31.4564476,1
335,1185,27.61253738,-37.66376877,1
335,1217,17.93887138,-53.15000916,1
335,1249,2.551379204,-21.07385635,1
335,1281,-13.37662411,-41.22078323,1
335,1313,18.01999283,-36.36647797,1
335,1345,19.1856041,-40.18327332,1
335,1377,-1.245807648,-64.16795349,1
335,1409,0.8884401321,-53.231987,1
335,1441,14.25566578,-63.97704315,1
335,1473,12.65413475,-62.69977951,1
335,1505,10.47835732,-56.90188599,1
335,1537,7.498022556,-53.45260239,1
335,1569,16.37900925,-68.74035645,1
335,1601,7.701853752,-54.23106766,1
335,1633,7.373185635,-77.30075073,1
335,1665,-12.8902235,-67.79185486,1
335,1697,-2.854588985,-39.14693069,1
335,1729,11.19900513,-22.82898712,1
335,1761,0.2125325799,0.9791412354,1
335,1793,-0.2267494202,-3.930243492,1
335,1825,0.1272281408,0.04599332809,1
335,1857,-0.3970084786,0.6047151089,1
335,1889,0.2954391539,0.3086284399,1
335,1921,0.2698394358,0.266002357,1
335,1953,-0.04840916395,-0.1081418991,1
335,1985,-0.1211838871,-0.3233466148,1
335,2017,-0.2175252438,-1.559946537,1
367,33,0.005220174789,5.159203053,1
367,65,-0.2197399735,0.5202560425,1
367,97,-0.459954381,0.6531848907,1
367,129,-0.7622089386,0.5468204021,1
367,161,-1.825438499,10.21498775,1
367,193,-4.226349831,4.980302334,1
367,225,-2.313090801,9.637174606,1
367,257,-2.389583349,10.76447964,1
367,289,-2.44585228,5.862832069,1
367,321,-2.612821817,3.751416683,1
367,353,-2.72037673,1.204184532,1
367,385,12.55158615,-7.937254906,1
367,417,-3.280641556,8.433115959,1
367,449,-3.559615612,8.25071907,1
367,481,-5.968202114,9.47262764,1
367,513,-4.255150318,11.06126785,1
367,545,-2.531462431,12.86715221,1
367,577,-0.9740190506,12.33697224,1
367,609,0.786355257,11.71688557,1
367,641,3.574338675,15.67877865,1
367,673,6.048522472,9.954910278,1
367,705,9.513520241,9.296852112,1
367,737,11.47033787,8.311069489,1
367,769,11.49912071,6.353240013,1
367,801,12.88192368,2.670685291,1
367,833,-5.715632439,7.322738171,1
367,865,24.55395126,9.333057404,1
367,897,23.06636429,6.546699047,1
367,929,11.6564827,-9.389073372,1
367,961,18.25801086,-20.23725128,1
367,993,27.32164192,3.930112839,1
367,1025,22.23709106,-14.66086292,1
367,1057,24.55734062,-15.78046227,1
367,1089,28.83047867,-23.52447701,1
367,1121,21.71916962,-25.64657402,1
367,1153,11.63427353,-36.32133865,1
367,1185,15.39103603,-46.48485947,1
367,1217,0.2562685013,-17.93991852,1
367,1249,13.1735096,-57.46730042,1
367,1281,11.79105759,-59.87627411,1
367,1313,2.902688026,-29.64636993,1
367,1345,-0.1200871468,-63.10811615,1
367,1377,-3.211227894,-57.34212494,1
367,1409,15.76794052,-60.43199921,1
367,1441,15.1988678,-63.42522049,1
367,1473,13.30286121,-64.01235962,1
367,1505,-1.572836399,-63.55360031,1
367,1537,11.2461071,-52.43134689,1
367,1569,10.19333744,-54.58270264,1
367,1601,9.088815689,-59.20303345,1
367,1633,7.233773232,-67.65589905,1
367,1665,4.78685379,-69.50818634,1
367,1697,12.52752304,-57.24662018,1
