PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 71, filenames: A:[71]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[72]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.5557563305,0.7729716301,1
47,65,-0.2537711859,-0.1566810906,1
47,97,-0.05464440584,-0.3742813468,1
47,129,0.2675366104,-0.3244300485,1
47,161,0.1473068595,-0.006011039019,1
47,193,-0.1726240814,0.1966204047,1
47,225,-0.2006171346,0.4890937805,1
47,257,-0.02755138278,0.4385545254,1
47,289,0.1031295061,-0.1211787313,1
47,321,0.1785381138,-0.3592118621,1
47,353,0.284214437,-0.1156912446,1
47,385,0.1634623706,0.09981803596,1
47,417,0.00951230526,0.08192789555,1
47,449,-0.4688222408,-0.7179902792,1
47,481,-0.7637791634,-1.107537508,1
47,513,-0.4049005508,-0.4602466822,1
47,545,0.03387781233,-0.172334969,1
47,577,0.1494573057,-0.01543438435,1
47,609,0.1464312077,-0.2093572617,1
47,641,0.3288252354,0.08839774132,1
47,673,0.4427962303,0.5270562172,1
47,705,0.06523394585,0.258490324,1
47,737,0.5209379196,0.2288956642,1
47,769,0.09756547213,-0.09165591002,1
47,801,-0.2634320259,-0.101274848,1
47,833,0.1785814911,0.06760206819,1
47,865,0.1212851778,-0.5337271094,1
47,897,-0.02452479303,-0.7603651881,1
47,929,0.01421251893,-0.8831016421,1
47,961,0.01124413311,-0.4931899905,1
47,993,0.009589999914,-0.329944253,1
47,1025,0.1477213502,-0.02664454281,1
47,1057,0.1736802459,0.2065117955,1
47,1089,0.09317064285,0.3554856181,1
47,1121,-0.09730198979,0.3181426823,1
47,1153,0.04753559828,0.5229237676,1
47,1185,0.08118903637,0.2918570936,1
47,1217,-0.06940805912,-0.3793977201,1
47,1249,0.2465372086,-0.1137051135,1
47,1281,0.1852131933,-0.2216330618,1
47,1313,-0.15186584,-0.3486361802,1
47,1345,-0.08713307977,0.05430483073,1
47,1377,0.1834257245,0.4779379368,1
47,1409,0.04297983646,0.4419935942,1
47,1441,-0.09340691566,0.365808934,1
