PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 5, filenames: A:[5]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[6]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,353,0.09307384491,-0.0657831952,1
111,385,-0.02845484018,-0.0815308243,1
111,417,-0.1078598723,0.2289029062,1
111,449,-0.2233113945,0.4103823006,1
111,481,-0.2462991476,0.4443412721,1
111,513,-0.45796597,0.4192657173,1
111,545,-0.7460467219,0.4052033424,1
111,577,-0.7244294286,0.1629381776,1
111,609,-0.3217322528,0.289703846,1
111,641,0.1501888335,0.19456622,1
111,673,0.6162127256,0.1379118562,1
111,705,0.07015821338,-0.3147978783,1
111,737,-0.4148963392,-0.5141744614,1
111,769,0.5955325365,-0.3360190988,1
111,801,1.360424757,-0.05245044827,1
111,833,0.7520544529,0.2257240713,1
111,865,0.6155744791,0.06313985586,1
111,897,2.73178339,-0.5164636374,1
111,929,3.606818676,-0.6724073887,1
111,961,4.388943672,-0.4464253783,1
111,993,5.310319424,-0.3160542846,1
111,1025,6.093848228,-1.435784817,1
111,1057,6.410022259,-3.025935411,1
111,1089,6.259156704,-4.10792017,1
111,1121,5.106255531,-5.263595581,1
111,1153,3.161258221,-5.688381195,1
111,1185,17.34104156,-3.149105072,1
111,1217,4.082652092,-5.014521599,1
111,1249,4.742887974,-4.686703205,1
111,1281,5.401590824,-4.513914585,1
111,1313,5.582885742,-4.953445911,1
111,1345,6.766923904,-4.419409275,1
111,1377,6.825957775,-4.958257198,1
111,1409,5.840184212,-5.345565796,1
111,1441,5.204953671,-5.331878662,1
111,1473,4.96801424,-4.958809853,1
111,1505,4.34219408,-4.842161179,1
111,1537,4.501251698,-4.375712395,1
111,1569,4.836771965,-4.418289185,1
111,1601,11.25954437,-3.666583776,1
111,1633,0.530381918,-2.562437057,1
111,1665,0.6265794039,-1.705685616,1
111,1697,1.92045188,-3.046355486,1
111,1729,2.228091955,-3.221887589,1
111,1761,1.096384645,-3.858763695,1
111,1793,0.8619790673,-4.127796173,1
111,1825,0.5442239642,-3.599263191,1
111,1857,0.5331792831,-6.880788803,1
111,1889,0.22153157,-1.065712094,1
111,1921,0.07488104701,0.1390069723,1
111,1953,-0.02517252415,-0.230733037,1
111,1985,-0.07223919779,-0.2000226378,1
111,2017,0.0387724489,-0.6718021631,1
143,33,-0.4359550774,0.538682878,1
143,65,-14.30158901,11.59977245,1
143,97,-0.5564172268,-0.1524447203,1
143,129,-0.6504511237,-0.2355341911,1
143,161,-0.1720401645,-12.49119377,1
143,193,-1.015494943,-0.1103963256,1
143,225,-0.1524070501,0.223173961,1
143,257,0.1097744182,-0.001054890454,1
143,289,-0.2857016921,-0.2541776001,1
143,321,0.2378588319,0.009911045432,1
143,353,0.4301801324,-0.02914526314,1
143,385,-0.2486590445,-0.1193636358,1
143,417,-0.2297846824,0.0794583261,1
143,449,-0.18790631,0.3787273467,1
143,481,-0.368486464,0.4782803953,1
143,513,-0.6616901755,0.5022977591,1
143,545,-1.533758402,0.4106193185,1
143,577,-0.9707624912,0.05582547188,1
143,609,-0.397418499,0.6367311478,1
143,641,-0.05007588863,0.6593495607,1
143,673,-0.01048722863,0.58977139,1
143,705,-0.02988600731,-0.3995420337,1
143,737,0.09238888323,-1.64795506,1
143,769,0.6658727527,-0.7856590152,1
143,801,0.8014473319,-0.1011787951,1
143,833,0.4336565137,-0.02338269353,1
143,865,0.009857654572,-0.6540971994,1
143,897,0.9110682011,-1.310396314,1
143,929,2.188512802,-1.181249142,1
143,961,3.773525715,-0.2714753747,1
143,993,5.201668739,0.5371819735,1
143,1025,5.596171856,-1.090598464,1
143,1057,5.827314377,-3.092502117,1
143,1089,6.488052845,-4.867334366,1
143,1121,4.134839535,-4.646519661,1
143,1153,-6.910199165,-0.9714069366,1
143,1185,-9.019592285,-0.6958217621,1
143,1217,6.213016987,-3.833226681,1
143,1249,6.558010578,-3.88328743,1
143,1281,8.450123787,-4.94794178,1
143,1313,9.973665237,-6.386806965,1
143,1345,7.422132492,-6.021370411,1
143,1377,6.602273941,-5.987726688,1
143,1409,6.870713234,-4.483077526,1
143,1441,4.594191074,-4.911806583,1
143,1473,4.185553551,-3.866827965,1
143,1505,3.346108437,-5.977549076,1
143,1537,3.300603867,-5.29304409,1
143,1569,3.12042284,-4.682878494,1
143,1601,-0.1531094313,-5.597493172,1
143,1633,-0.4510051012,-2.444615126,1
143,1665,-0.06946587563,-0.9196047783,1
143,1697,1.275378823,-2.401023149,1
143,1729,-17.95722961,-6.547838211,1
143,1761,0.7828848362,-3.766781807,1
143,1793,-0.5017193556,-3.695582151,1
143,1825,-1.108556747,-8.037038803,1
143,1857,-0.2655642927,-7.993694782,1
143,1889,0.1582356095,-7.278030872,1
143,1921,-0.02964642644,0.1061216593,1
143,1953,-0.08333934098,-0.2879846096,1
143,1985,-0.02865106612,-0.1918489337,1
143,2017,-0.0958724916,-0.4367772341,1
175,33,-0.2363677472,0.4351505637,1
175,65,-0.2780185342,-0.361656934,1
175,97,-0.3431524634,-0.157341212,1
175,129,-0.5191325545,0.1416422874,1
175,161,-0.483638674,0.131699115,1
175,193,-0.2273160368,0.1258562058,1
175,225,0.1143524498,0.06860420853,1
175,257,0.2379559278,-0.1257109493,1
175,289,0.05144708231,-0.2569917142,1
175,321,0.2918346226,0.3721838892,1
175,353,0.2892512679,0.3731639385,1
175,385,0.3692389131,-0.04673522711,1
175,417,0.5410821438,-0.1559743583,1
175,449,0.1141136438,-0.08353358507,1
175,481,-0.2848567367,0.4180563986,1
175,513,-0.7395852804,0.7678454518,1
175,545,-1.214766502,0.5569586754,1
175,577,-2.014590025,1.313365936,1
175,609,-1.276863098,1.832483292,1
175,641,-0.3878854513,1.177044272,1
175,673,-1.534932613,1.174496174,1
175,705,-0.8531852365,-0.6305464506,1
175,737,-0.2987000346,-1.877388239,1
175,769,0.4443024397,-1.119149923,1
175,801,0.7560451031,-0.2102243006,1
175,833,0.8688695431,-0.3893229067,1
175,865,0.8753131628,-1.045800328,1
175,897,1.166662216,-1.925282001,1
175,929,1.342422485,-1.398642063,1
175,961,3.19699955,-0.9228132963,1
175,993,5.015442848,-0.6441371441,1
175,1025,6.175897598,-1.052242279,1
175,1057,7.214261532,-3.060801983,1
175,1089,7.40010643,-5.732029915,1
175,1121,9.515153885,-19.52702522,1
175,1153,5.143202305,-3.070526838,1
175,1185,5.695808411,-3.418340445,1
175,1217,7.399716854,-3.261017323,1
175,1249,9.193149567,-4.723483562,1
175,1281,9.493217468,-6.32723856,1
175,1313,9.892206192,-8.089038849,1
175,1345,7.246620178,-6.587676525,1
175,1377,5.977617741,-6.231318951,1
175,1409,5.464839458,-5.390375614,1
175,1441,3.787334681,-4.197160721,1
175,1473,2.925191402,-4.368108749,1
175,1505,3.314140797,-6.144579887,1
175,1537,2.623336554,-5.326712132,1
175,1569,1.818856239,-4.605599403,1
175,1601,1.485887766,-3.74712491,1
175,1633,1.012018919,-1.589254618,1
175,1665,1.032988787,-2.437009573,1
175,1697,3.200822592,-4.907563686,1
175,1729,2.469878674,-5.180635929,1
175,1761,0.9906221628,-1.76305604,1
175,1793,-0.2856952548,-2.586388826,1
175,1825,-0.02680042386,-4.343445778,1
175,1857,0.2781459093,-6.008011818,1
175,1889,0.06949436665,-6.13786459,1
175,1921,-0.03702786565,-0.157428503,1
175,1953,0.1433848441,-0.1121985316,1
175,1985,0.1499426067,-0.1040121913,1
175,2017,-0.1914966702,-1.014603376,1
207,33,-0.1183169186,0.297010541,1
207,65,-0.1743319929,-0.1835034788,1
207,97,-0.1960318685,0.1506417841,1
207,129,-0.5577598214,0.3105673194,1
207,161,-0.5675405264,0.1265240908,1
207,193,-0.2381946445,-0.08283752948,1
207,225,0.06240457296,-0.174916476,1
207,257,0.200294137,-0.258500874,1
207,289,0.399384737,-0.1640342325,1
207,321,0.156087324,0.5902373195,1
207,353,-0.2081168592,0.5986936092,1
207,385,-3.947443485,13.06983662,1
207,417,13.64901924,0.5886668563,1
207,449,0.3158313036,-0.2035915852,1
207,481,-0.09536136687,0.08910089731,1
207,513,-0.3190439641,0.7160760164,1
207,545,-0.6900925636,0.896923244,1
207,577,-1.782642126,1.566715002,1
207,609,-1.684469581,1.475408554,1
207,641,-3.290862083,1.685490847,1
207,673,-2.949707985,1.508354545,1
207,705,-1.233323693,-0.3874271214,1
207,737,-1.56195128,-0.2824875116,1
207,769,-0.7159029245,0.3317477703,1
207,801,0.7442228198,-0.08627466857,1
207,833,1.139149427,-0.02093708515,1
207,865,1.718037605,-1.000644207,1
207,897,2.634689569,-1.620669127,1
207,929,1.040457487,-1.186987996,1
207,961,1.443807125,-1.241410494,1
207,993,4.568053722,-1.569707036,1
207,1025,6.87046957,-1.232165337,1
207,1057,9.033792496,-1.859183788,1
207,1089,9.253185272,-3.690807343,1
207,1121,8.72409153,-3.324313641,1
207,1153,7.713960648,-3.320002794,1
207,1185,6.970944405,-3.247829437,1
207,1217,7.920845985,-2.800697803,1
207,1249,8.806177139,-4.925391197,1
207,1281,8.356435776,-7.254631519,1
207,1313,7.594156265,-7.623622894,1
207,1345,6.586698055,-6.619617939,1
207,1377,5.242817879,-5.55026722,1
207,1409,3.677884579,-5.358006477,1
207,1441,2.726267338,-5.663580894,1
207,1473,2.061900139,-5.473923683,1
207,1505,1.516093254,-5.795953274,1
207,1537,1.72436142,-5.13741827,1
207,1569,1.941025019,-4.455556393,1
207,1601,0.3956084251,-1.946543694,1
207,1633,1.446515322,-3.628069878,1
207,1665,16.38072586,-17.03612709,1
207,1697,2.694776058,-4.271187782,1
207,1729,1.763884187,-4.821578026,1
207,1761,1.152810693,-5.010614395,1
207,1793,0.5213959217,-3.807984591,1
207,1825,-0.3570604324,-4.151936531,1
207,1857,0.471265614,-4.604046822,1
207,1889,0.4977040887,-4.635960579,1
207,1921,0.1277288496,0.01795423031,1
207,1953,0.4213026166,-0.02792909741,1
207,1985,0.2085143775,0.09562748671,1
207,2017,-0.3873758316,-1.907919407,1
239,33,-0.03971978277,0.1552708149,1
239,65,-0.1432149708,-0.02194997668,1
239,97,-0.1800512224,0.2845590413,1
239,129,-0.2390846908,-0.01062294934,1
239,161,-0.177653715,-0.1954314411,1
239,193,-0.02905714139,-0.1414696425,1
239,225,0.03609904647,-0.01659208536,1
239,257,0.1633065492,-0.2979602516,1
239,289,0.3216736615,-0.09697559476,1
239,321,0.1884444356,0.1958399415,1
239,353,-0.104343757,0.3398455977,1
239,385,-8.889007568,12.88629246,1
239,417,-17.01444626,2.371761322,1
239,449,0.06554549932,0.1291823983,1
239,481,0.1040041,0.2457247078,1
239,513,-0.01496230066,0.5801080465,1
239,545,0.004170462489,0.7534577847,1
239,577,-0.1183803082,0.5676085353,1
239,609,-0.5186960697,0.5681087971,1
239,641,-0.9787098765,0.7520084977,1
239,673,-1.119812727,0.5363253951,1
239,705,-0.9808525443,-0.04134590924,1
239,737,-2.58032155,0.662270844,1
239,769,-1.071282506,0.05512201041,1
239,801,1.057308555,-0.1328648031,1
239,833,1.451440573,0.01540285349,1
239,865,1.586016417,-1.113401771,1
239,897,2.597229481,-2.637656927,1
239,929,4.038079262,-1.668739796,1
239,961,2.647377491,-2.493322372,1
239,993,4.833004951,-2.822273016,1
239,1025,6.934026718,-2.534543037,1
239,1057,10.23596764,-2.554474831,1
239,1089,11.48952007,-4.034311771,1
239,1121,10.80665398,-4.580724716,1
239,1153,8.983016014,-3.473338604,1
239,1185,7.514542103,-3.423651218,1
239,1217,6.660913467,-5.030815125,1
239,1249,7.612736225,-5.900455475,1
239,1281,7.455246925,-7.536886692,1
239,1313,7.000967026,-8.323568344,1
239,1345,6.840037346,-6.527301788,1
239,1377,4.089134216,-3.213454723,1
239,1409,2.358950138,-4.41136837,1
239,1441,2.975284576,-5.411766052,1
239,1473,2.325130701,-4.383213043,1
239,1505,0.7967886925,-4.615410328,1
239,1537,0.6175134182,-4.815798283,1
239,1569,2.062498331,-4.429889679,1
239,1601,2.370494843,-4.48903656,1
239,1633,3.012574911,-4.503417969,1
239,1665,3.191877842,-4.450479031,1
239,1697,2.227207899,-2.717773199,1
239,1729,1.657412291,-2.486868143,1
239,1761,1.55416739,-2.894854546,1
239,1793,0.6729698181,-3.911953688,1
239,1825,0.3012579679,-3.340093613,1
239,1857,0.2177233994,-2.329183578,1
239,1889,0.01511862315,-0.8426651955,1
239,1921,0.017895028,0.0693321228,1
239,1953,0.01307176054,0.03311118484,1
239,1985,0.008603751659,0.4275993109,1
239,2017,-0.5151647329,-2.573373556,1
271,33,0.05472868681,0.07668459415,1
271,65,-0.1199246645,-0.01240953803,1
271,97,-0.126352638,0.1967912763,1
271,129,0.07167111337,-0.01686611027,1
271,161,0.07272039354,-0.01913852617,1
271,193,0.06806997955,0.2211287767,1
271,225,0.09577518702,0.2063606083,1
271,257,0.1407634318,-0.1813129187,1
271,289,0.1199581027,0.02845726907,1
271,321,-0.04192493111,0.268330425,1
271,353,0.04601610824,0.4185729027,1
271,385,-0.08696754277,0.6550306678,1
271,417,-0.2727607489,0.6677625775,1
271,449,-0.319162786,0.2440873981,1
271,481,0.02986822277,0.1742300093,1
271,513,0.2566336393,0.4898836017,1
271,545,0.182204783,0.08140063286,1
271,577,0.03225648403,-0.2809796929,1
271,609,-0.06538468599,0.4293838739,1
271,641,0.01626458764,0.6768532395,1
271,673,-0.3592742682,0.7309911847,1
271,705,-0.2416120768,0.4538869262,1
271,737,0.02173146605,0.09783750772,1
271,769,0.4084113836,-0.4610652924,1
271,801,1.217748642,-0.394336611,1
271,833,1.424108148,-0.6903166175,1
271,865,0.7385840416,-1.251078725,1
271,897,1.248879075,-2.145490646,1
271,929,4.778423309,-1.503117085,1
271,961,7.121575356,-2.86234045,1
271,993,6.866509438,-4.188540936,1
271,1025,7.528222561,-3.229150295,1
271,1057,9.997058868,-3.474821329,1
271,1089,11.861413,-4.428714752,1
271,1121,11.43252945,-5.405627728,1
271,1153,9.91768074,-3.265325546,1
271,1185,-7.872536659,2.240421295,1
271,1217,5.695957184,-7.741627216,1
271,1249,6.053771973,-6.807718277,1
271,1281,7.303284168,-8.105142593,1
271,1313,7.861594677,-8.497303009,1
271,1345,6.071764946,-5.852211475,1
271,1377,4.232596874,-3.129961014,1
271,1409,2.684527159,-5.00861454,1
271,1441,2.352105141,-6.01205349,1
271,1473,2.572136641,-4.391639709,1
271,1505,2.022610664,-3.312963009,1
271,1537,1.332310677,-4.464370728,1
271,1569,1.840694904,-4.5788908,1
271,1601,2.148700953,-4.284667969,1
271,1633,3.200541496,-4.164097786,1
271,1665,3.182083607,-3.658450603,1
271,1697,1.837097764,-2.620071173,1
271,1729,1.310900688,-1.736629725,1
271,1761,1.012967825,-1.524949908,1
271,1793,0.6456036568,-2.139657497,1
271,1825,0.2942492962,-1.994699478,1
271,1857,0.279856205,-0.8935306072,1
271,1889,-0.1304768622,-0.2224370241,1
271,1921,-0.1279138327,-0.0895472765,1
271,1953,-0.002884432673,0.1264486313,1
271,1985,0.005084902048,0.3881573677,1
271,2017,-0.0638462007,-2.784185648,1
303,33,-0.1093302667,-0.02063921839,1
303,65,-0.1193822473,-0.324229598,1
303,97,0.008619874716,0.06075559184,1
303,129,0.1126005054,0.1109782159,1
303,161,0.09712681174,0.04348329455,1
303,193,0.1217670515,0.2312683016,1
303,225,0.1488182843,0.2755818367,1
303,257,0.234778434,0.01326684654,1
303,289,0.1600827277,0.04934859276,1
303,321,-0.01811523736,0.444875598,1
303,353,0.05053416267,0.5525609255,1
303,385,-0.05467553437,0.3836748004,1
303,417,-0.3506155014,0.2281093597,1
303,449,-0.4501202106,-0.02999484539,1
303,481,-0.01022179425,0.2273981571,1
303,513,0.2929230928,0.360656023,1
303,545,0.1541303098,0.2484317422,1
303,577,-0.178792879,0.2006608248,1
303,609,-0.1384293288,0.975065589,1
303,641,-0.1890734136,1.082014322,1
303,673,-0.3205389977,0.9180887341,1
303,705,-0.06245841086,0.7683798075,1
303,737,0.1481367946,0.8076206446,1
303,769,0.6351360083,0.6852554679,1
303,801,1.137383699,0.3298298419,1
303,833,0.9039444923,-0.1533211768,1
303,865,0.8215140104,-0.9481772184,1
303,897,0.9297482967,-0.5305241346,1
303,929,0.8570184708,-0.1027441025,1
303,961,1.88587904,-2.487001896,1
303,993,7.566718578,-3.328335285,1
303,1025,8.237117767,-3.694084644,1
303,1057,10.62056351,-3.643372059,1
303,1089,11.57670307,-4.674890995,1
303,1121,11.76286888,-5.327563763,1
303,1153,10.94589806,-5.240293503,1
303,1185,8.495072365,-9.28649044,1
303,1217,6.346419811,-7.919901848,1
303,1249,5.669639587,-7.233716011,1
303,1281,7.140021324,-7.92040205,1
303,1313,6.844136715,-7.226202011,1
303,1345,5.443703175,-5.393350124,1
303,1377,3.726773739,-5.369469166,1
303,1409,1.968574762,-6.927508354,1
303,1441,1.441870213,-7.559405327,1
303,1473,2.288670301,-5.421525478,1
303,1505,1.90177083,-3.895796776,1
303,1537,1.985846043,-4.767905235,1
303,1569,2.064818144,-5.136178017,1
303,1601,2.197970629,-4.647525787,1
303,1633,2.526651144,-1.853952408,1
303,1665,1.61515367,-1.815036297,1
303,1697,0.7013550997,-2.414859772,1
303,1729,0.473439157,-1.960437298,1
303,1761,0.3888632655,-0.6043542624,1
303,1793,0.1174243987,-1.052012444,1
303,1825,-0.1122543216,-1.387855172,1
303,1857,0.07495382428,-0.9112389088,1
303,1889,-0.114531517,-0.2444632053,1
303,1921,-0.02551108599,0.07238323987,1
303,1953,0.06979651749,0.3122144938,1
303,1985,0.007124800235,0.2758717537,1
303,2017,0.1098743007,-2.769594193,1
335,33,-0.3095327616,-0.0472118184,1
335,65,-0.4575222731,-0.03307298198,1
335,97,-0.2279946208,0.1306117326,1
335,129,-0.3137150407,-0.01744754985,1
335,161,-0.2725268602,0.0783431232,1
335,193,-0.1483915746,0.1380598247,1
335,225,0.06519158185,0.1596460938,1
335,257,0.2773444057,-0.08329614997,1
335,289,0.1449175179,0.4082536101,1
335,321,-0.07519857585,0.7478609085,1
335,353,0.1288989484,0.6509672403,1
335,385,0.2351692021,0.1764528751,1
335,417,-0.2429224849,-0.1693497896,1
335,449,-0.9710482359,0.1084797978,1
335,481,-0.5964739323,0.2289206386,1
335,513,-0.407117039,0.4467794299,1
335,545,-0.1883222759,0.833315134,1
335,577,0.04110179842,1.117530584,1
335,609,0.02515529096,1.959064722,1
335,641,0.009010225534,1.547040343,1
335,673,-0.8390296698,1.220771313,1
335,705,-0.2656213343,1.511069775,1
335,737,0.5538412333,1.903127432,1
335,769,0.9831092358,1.900451183,1
335,801,1.887456417,1.643960238,1
335,833,1.658514261,0.6085977554,1
335,865,0.954433918,-1.57775557,1
335,897,0.5014668703,-0.1176204085,1
335,929,-0.6304852962,-0.2652248144,1
335,961,-1.681605816,-4.029037476,1
335,993,0.8808097839,-8.081123352,1
335,1025,8.115213394,-4.688372612,1
335,1057,9.739545822,-4.842669964,1
335,1089,10.56944752,-4.941512108,1
335,1121,10.24751759,-5.528232098,1
335,1153,9.514115334,-7.110411167,1
335,1185,8.41757679,-7.600841522,1
335,1217,7.833818436,-8.214191437,1
335,1249,6.685111523,-7.318919659,1
335,1281,6.136548042,-6.9218297,1
335,1313,5.780949116,-6.300924778,1
335,1345,4.584375381,-5.963965416,1
335,1377,3.038994551,-6.024409771,1
335,1409,1.28157568,-6.32638073,1
335,1441,1.360115051,-6.876121521,1
335,1473,1.675615549,-5.206705093,1
335,1505,1.60359621,-3.914594173,1
335,1537,1.913427353,-4.85913229,1
335,1569,3.472362041,-5.445950031,1
335,1601,3.050434351,-5.159671783,1
335,1633,1.647984982,-1.068655968,1
335,1665,1.122535825,-1.953847885,1
335,1697,0.2718034387,-4.001081467,1
335,1729,-0.1883630157,-3.784666538,1
335,1761,-0.3538557291,-1.686662197,1
335,1793,-0.3647334576,-1.23109746,1
335,1825,-0.1155126989,-1.852193952,1
335,1857,0.2473134696,-1.004027247,1
335,1889,0.1107590795,-0.1735509038,1
335,1921,-0.1268053055,0.05619317293,1
335,1953,-0.2409202456,0.5644966364,1
335,1985,-0.07952162623,0.5058624148,1
335,2017,0.02675801516,-2.511482477,1
367,33,-0.2580775619,0.1175548732,1
367,65,-0.2427605689,0.4594579637,1
367,97,-0.444879055,0.169023484,1
367,129,-0.6130872965,-0.1281586289,1
367,161,-0.391043812,0.09918318689,1
367,193,-0.3545856476,-0.02013390511,1
367,225,-0.290366292,-0.02246010303,1
367,257,0.3473465443,0.2279028296,1
367,289,0.422087729,1.354625583,1
367,321,0.258082211,2.466290712,1
367,353,0.1911514401,1.899615288,1
367,385,1.747205496,3.3281672,1
367,417,-15.21756744,9.204863548,1
367,449,-1.595069647,1.092643023,1
367,481,-1.617925882,1.390833735,1
367,513,-1.466929078,1.427074552,1
367,545,-0.8067855835,1.521211863,1
367,577,-0.2637044787,1.820240259,1
367,609,0.05801054835,2.188308716,1
367,641,-0.1331161261,1.682302237,1
367,673,-0.1329788268,1.38587141,1
367,705,0.4500391483,2.158697128,1
367,737,1.337580085,2.946638584,1
367,769,2.068237066,3.479908705,1
367,801,3.045203924,3.208502293,1
367,833,2.313605309,1.833591819,1
367,865,0.6034308672,-0.0223466903,1
367,897,-0.3173606396,-0.9550303817,1
367,929,-1.225355268,-1.833723545,1
367,961,-0.3026983738,-4.222733498,1
367,993,2.613196373,-6.184351921,1
367,1025,6.553741455,-7.180514336,1
367,1057,10.04045391,-5.198709011,1
367,1089,11.86811924,-5.268857479,1
367,1121,11.20648956,-5.872579575,1
367,1153,9.576369286,-8.709621429,1
367,1185,9.250393867,-9.463918686,1
367,1217,9.302343369,-9.150827408,1
367,1249,7.283110142,-7.861833572,1
367,1281,6.084195614,-7.075890541,1
367,1313,5.544919014,-7.133747578,1
