PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 36, filenames: A:[36]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[37]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.3580050468,0.1419379711,1
47,65,0.1152100563,0.0772177428,1
47,97,0.2538828254,0.168917805,1
47,129,0.3733611703,0.2213276029,1
47,161,0.2176246643,0.09967251122,1
47,193,0.0729804486,-0.2796176076,1
47,225,-0.05287306011,-0.2734168172,1
47,257,-0.2128399611,0.1822284609,1
47,289,0.03307335079,0.5530788898,1
47,321,0.03504052758,0.3831884861,1
47,353,0.0200278461,0.3139418364,1
47,385,0.03935025632,0.196547389,1
47,417,-0.2907663584,0.312042594,1
47,449,-0.3522512913,0.4554988146,1
47,481,-0.7601138353,0.1368895471,1
47,513,-0.4245154262,-0.5586734414,1
47,545,0.05913031846,-0.4930538833,1
47,577,0.07428404689,-0.1205250695,1
47,609,0.7211850286,0.4933515191,1
47,641,1.046944141,0.5609072447,1
47,673,0.888692975,-0.07305467129,1
47,705,0.5307216048,-0.07586801052,1
47,737,-0.1851900816,-0.1844255328,1
47,769,-0.4978304207,-0.2774863839,1
47,801,-0.9241017103,-0.3807369471,1
47,833,-0.8201009035,-0.6738925576,1
47,865,0.9301770926,-0.5868573189,1
47,897,2.308510542,0.609094739,1
47,929,0.4161782265,0.521067977,1
47,961,0.419056654,0.1177820563,1
47,993,0.3503398895,-0.09866663814,1
47,1025,0.2098474503,0.1084086597,1
47,1057,-0.7487640381,-0.597007215,1
47,1089,-1.12814939,-0.5132251978,1
47,1121,-0.480612576,-0.1581599712,1
47,1153,-0.1172655225,0.1416317225,1
47,1185,0.03199440241,0.03176316619,1
47,1217,-0.0003668665886,0.01912292838,1
47,1249,0.04177826643,-0.3902339935,1
47,1281,-0.1034275889,-0.399579227,1
47,1313,-0.991186142,0.1021754146,1
47,1345,-1.11941433,0.6443795562,1
47,1377,-1.694713354,0.7774851322,1
47,1409,-1.364541054,0.4831065536,1
47,1441,-0.8084404469,0.2085562348,1
47,1473,3.043988705,-10.56797504,1
47,1505,5.695728302,14.27862835,1
47,1537,0.1635713577,2.083090067,1
47,1569,0.2533899546,1.147264719,1
47,1601,0.3651012778,0.7972098589,1
47,1633,0.3766561151,0.6949779987,1
47,1665,0.4870676398,0.1579980254,1
47,1697,0.958984673,0.4072450399,1
47,1729,0.4330401421,0.3431358635,1
47,1761,0.2305447459,1.496186733,1
47,1793,0.6499643326,0.4262366593,1
47,1825,1.372843504,0.8905305266,1
47,1857,0.8367230296,0.7730286121,1
47,1889,-0.03000085056,0.526356101,1
47,1921,-0.4649534523,0.1948065162,1
47,1953,-0.4086610377,-0.1451489329,1
47,1985,-0.07116226107,-0.1268737018,1
47,2017,0.8761693239,0.0776488781,1
79,33,0.1885158569,0.2960298657,1
79,65,0.04085167497,0.1215021461,1
79,97,-0.09324522316,0.280218035,1
