PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 38, filenames: A:[38]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[39]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.09099289775,0.3953888118,1
47,65,-0.03170485795,-0.03175834566,1
47,97,0.05096711218,-0.1152304411,1
47,129,0.0519220084,-0.06813985109,1
47,161,-0.273843199,0.6389021277,1
47,193,-0.4988154173,0.8689546585,1
47,225,-0.2267768979,0.4666345119,1
47,257,-0.05938991904,0.1753642261,1
47,289,0.08354794979,-0.2264170349,1
47,321,0.3903478384,-0.2131825089,1
47,353,0.1564629972,3.087520599e-05,1
47,385,0.1822830737,-0.1205055714,1
47,417,0.2513618469,-0.1897757947,1
47,449,0.273268342,0.08098714054,1
47,481,0.214940846,0.01977694035,1
47,513,-0.2374410927,0.2131759822,1
47,545,-0.3587171435,0.4081568718,1
47,577,-0.4361107349,0.2878252268,1
47,609,0.3915297389,-0.05768576264,1
47,641,0.3211398125,4.382037163,1
47,673,0.2794141769,-0.1020004749,1
47,705,-0.2009425163,-0.2269022465,1
47,737,0.1838548183,0.2814495564,1
47,769,0.5680360794,0.2431402206,1
47,801,-0.1131449938,-0.03214031458,1
47,833,-0.7598975301,-0.1894131899,1
47,865,-0.2946457267,-0.029296875,1
47,897,0.6896745563,0.2679511309,1
47,929,0.5475648642,0.7084312439,1
47,961,0.1427222192,0.3924482465,1
47,993,0.06589210033,-0.1423443556,1
47,1025,-0.5340466499,-0.699768424,1
47,1057,-0.3985198736,-0.5231221914,1
47,1089,0.09751237929,-0.8035876751,1
47,1121,0.2609761953,-0.2487995625,1
47,1153,0.6756497025,-0.4996011257,1
47,1185,-0.008369937539,0.06307327747,1
47,1217,-0.5788628459,0.3045424819,1
47,1249,-0.4786396027,-0.6133335233,1
47,1281,-0.7172058821,-0.6485596299,1
47,1313,-0.7277017832,-0.3067678213,1
47,1345,-0.7678749561,-0.2213930488,1
47,1377,-0.7872685194,-0.2152963877,1
47,1409,-0.4491631985,0.103212893,1
47,1441,-0.2995572984,-0.1231862307,1
47,1473,-0.485601306,-0.04937884212,1
47,1505,-0.4304765463,0.3656568825,1
47,1537,-0.826992631,-0.09706032276,1
47,1569,-0.6358054876,-0.4474162459,1
47,1601,-0.7318610549,0.1166388988,1
47,1633,-0.7489899397,-0.1490443349,1
47,1665,-0.8094869256,-0.0007109194994,1
47,1697,-0.7822893858,0.7526919246,1
47,1729,-0.8025368452,0.6864472628,1
47,1761,0.1660004109,0.1238567829,1
47,1793,0.5613061786,-1.253980517,1
47,1825,-0.1952755749,-0.4692669511,1
47,1857,-0.5439444184,0.3766613603,1
47,1889,-0.2481820583,0.5726143122,1
47,1921,-0.09230643511,0.01289391518,1
47,1953,-0.2233258188,-0.08394685388,1
47,1985,0.1605653763,0.01675793529,1
47,2017,0.7265098691,-0.1785283387,1
79,33,-0.09008960426,0.2044890374,1
79,65,-0.07548066974,-0.2779310942,1
79,97,0.05578526482,-0.02885043807,1
79,129,-0.1689384729,0.1604455113,1
79,161,-0.1683168262,0.4909237921,1
79,193,-0.2341530621,0.7641867399,1
79,225,-0.3735951781,0.2956747711,1
79,257,-0.2890666425,-0.08229164779,1
79,289,-0.04259248078,-0.173311457,1
79,321,0.1441209912,0.1498190612,1
79,353,-0.06971240044,0.308462441,1
79,385,0.005834236741,-0.1294026971,1
79,417,0.1151840538,-0.09168124944,1
79,449,0.08884298801,0.05386020988,1
79,481,0.5402790308,0.1734324992,1
79,513,0.5052734613,0.376945436,1
79,545,0.08100032806,0.2944497168,1
79,577,0.1252525449,0.1849834323,1
79,609,0.1961937845,0.3957852423,1
79,641,0.3119934797,0.5057744384,1
79,673,-0.04881536961,0.8279795647,1
79,705,-1.099863052,0.924161315,1
79,737,-0.9952555299,0.5106946826,1
79,769,-6.733847141,16.62338638,1
79,801,-1.236265182,2.111225843,1
79,833,-0.7994308472,1.050800085,1
79,865,-0.3178153336,0.07356454432,1
79,897,-0.2103652358,-0.1889371872,1
79,929,-0.2852303982,0.5835055113,1
79,961,-0.3805299997,0.7267181873,1
79,993,-0.2594927549,0.908926487,1
79,1025,-0.1057178378,0.4331087172,1
79,1057,-0.2103114128,-0.03719639778,1
79,1089,-0.3691075444,0.1229816377,1
79,1121,-0.2720327079,0.176047653,1
79,1153,0.4043675661,0.1965945065,1
79,1185,0.326743871,0.7865077257,1
79,1217,0.02727787197,0.3132253289,1
79,1249,-0.002372205257,-0.2347606719,1
79,1281,-0.2628396749,0.0434332937,1
79,1313,-0.4828832746,0.321772933,1
79,1345,-0.2606327534,0.1984495372,1
79,1377,0.1241292953,0.339610815,1
79,1409,-0.1501445621,0.2024675459,1
79,1441,-0.1832207292,0.05583177507,1
79,1473,0.04776053131,0.09005068243,1
79,1505,0.2445245087,0.819930017,1
79,1537,-0.3055871725,0.8018078804,1
79,1569,-0.3909596205,-0.1832009703,1
79,1601,-0.5314822793,0.06266906857,1
79,1633,-0.2100262642,0.3149230182,1
79,1665,-0.1763504446,-0.08573763818,1
79,1697,0.12263605,0.2410797477,1
79,1729,0.6514892578,0.2694188356,1
79,1761,1.33199501,0.08781355619,1
79,1793,-18.29645729,-7.135690689,1
79,1825,-0.1421977282,-0.837643981,1
79,1857,0.2083669603,-0.4879415631,1
79,1889,0.2564277649,-0.09647518396,1
79,1921,0.2253383696,0.04938500375,1
79,1953,0.1753961593,-0.08099385351,1
79,1985,0.2108246386,0.135807991,1
79,2017,0.1722630709,-0.3241094351,1
111,33,-0.04163524508,0.07702284306,1
111,65,0.1668264717,-0.5407474041,1
111,97,0.1257510781,-0.1532146931,1
111,129,-0.3119242191,0.07303228229,1
111,161,-0.3258091807,0.155345723,1
111,193,-0.1521504372,0.02285155654,1
111,225,-0.241403833,-0.03333190829,1
111,257,-0.3670793772,-0.007118292153,1
111,289,-0.474722296,0.2896986008,1
111,321,-0.4832719862,0.4796925783,1
111,353,-0.3925502896,0.4022092223,1
111,385,-0.1622300744,0.03639814258,1
111,417,0.08801704645,0.07924848795,1
111,449,0.1943920553,0.02562914044,1
111,481,0.2709827721,0.02999057621,1
111,513,0.2567267418,0.5306919813,1
111,545,-0.008978739381,0.5799783468,1
111,577,0.1830391586,0.2382912636,1
111,609,0.1325450838,0.5844144225,1
111,641,-0.1430593729,0.7781904936,1
111,673,-2.440395594,4.923031807,1
111,705,-0.9924343824,1.689352155,1
111,737,-2.203351259,0.5387605429,1
111,769,-11.44315243,14.51433754,1
111,801,-2.613717556,2.549306393,1
111,833,-0.8884202838,0.6998723745,1
111,865,-0.3840881586,0.1186755151,1
111,897,-0.670119524,0.1296854317,1
111,929,-0.9115508795,0.6360049844,1
111,961,-0.6709077358,1.240738392,1
111,993,-0.328001678,1.694011211,1
111,1025,-0.1022498161,1.020844579,1
111,1057,-0.1316403449,0.3642591238,1
111,1089,-0.05160340667,0.8536420465,1
111,1121,0.01183629036,0.6026322842,1
111,1153,0.01359318942,0.8055435419,1
111,1185,0.865316093,1.958262801,1
111,1217,0.5574848652,0.8453819156,1
111,1249,-0.0756637305,0.4112555385,1
111,1281,-0.3054533005,0.2980338931,1
111,1313,-0.2479552925,0.4556061327,1
111,1345,-0.1693645269,0.0694488734,1
111,1377,0.337726891,0.4646481276,1
111,1409,0.004889328033,-0.09570658207,1
111,1441,-0.1433380991,-0.08725999296,1
111,1473,0.1682894826,0.1395925134,1
111,1505,0.05608605593,0.3396852314,1
111,1537,-0.1026509255,0.4627998173,1
111,1569,-0.1550086737,0.3665673137,1
111,1601,-0.1978472024,0.3773584366,1
111,1633,0.1958335191,0.2071855366,1
111,1665,0.4462684393,-0.004272148013,1
111,1697,0.464111656,0.1510687768,1
111,1729,0.8944766521,-0.1206815541,1
111,1761,0.9292678237,-0.1739836037,1
111,1793,0.08731897175,-0.4906705022,1
111,1825,-0.1025485992,-0.781905055,1
111,1857,0.08337529004,-0.7971759439,1
111,1889,-0.04960802197,-0.4136817455,1
111,1921,-0.05503582954,-0.01800066233,1
111,1953,0.08192120492,0.1558045894,1
111,1985,0.2381911427,0.09648403525,1
111,2017,-0.08951638639,-0.4277858138,1
143,33,-0.2582821548,0.03026857972,1
143,65,-0.1624238789,-0.1689139456,1
143,97,-0.08307626843,-0.007899891585,1
143,129,0.01256111264,-0.02507314831,1
143,161,0.04688750207,-0.02260392904,1
143,193,0.009429350495,-0.05431799591,1
143,225,-0.1651875377,-0.01853661239,1
143,257,-0.3102763295,0.06146237999,1
143,289,-0.6333405375,0.2476074398,1
143,321,-1.038025737,1.16544795,1
143,353,-0.8706284761,0.7697777748,1
143,385,-0.4090084732,0.2081040144,1
143,417,-0.1730930656,0.1975830197,1
143,449,-0.05132609606,-0.1320933402,1
143,481,-0.3303533792,-0.3344137371,1
143,513,0.03117693961,0.5313639045,1
143,545,-0.06794730574,0.4426301122,1
143,577,-0.4885233939,-0.2293227911,1
143,609,-1.064436436,-0.1640120149,1
143,641,-4.768877029,-0.1824448109,1
143,673,-3.560076475,2.50774765,1
143,705,-3.909036636,2.564934254,1
143,737,-2.397506952,1.167508364,1
143,769,-2.576862812,1.22187376,1
143,801,-0.8742585778,0.8427550793,1
143,833,-0.1615718007,0.1826424599,1
143,865,0.1217442751,0.00226290524,1
143,897,-0.3718376756,0.1831979752,1
143,929,-0.6095695496,1.061660767,1
143,961,-0.3943488896,1.675837994,1
143,993,-0.2954774499,2.360308647,1
143,1025,-0.2131906748,1.148766518,1
143,1057,-0.04750213027,0.6720201969,1
143,1089,-0.4271775484,1.441633344,1
143,1121,17.16930962,10.07795334,1
143,1153,-0.1273238659,1.086098909,1
143,1185,2.217226028,3.343732357,1
143,1217,0.5109136105,1.35352385,1
143,1249,-0.07206076384,0.653914094,1
143,1281,-0.3732708693,0.4197092056,1
143,1313,0.04150894284,-0.1138324812,1
143,1345,0.3657482862,-0.7433509827,1
143,1377,0.3839841485,-0.6112294793,1
143,1409,0.1953441799,-0.2275319397,1
143,1441,-0.1682143509,-0.1920273304,1
143,1473,-0.062772654,-0.3480440974,1
143,1505,0.1358846724,-0.07762978971,1
143,1537,-0.2037115097,0.1351031214,1
143,1569,-0.4934518933,0.4497603178,1
143,1601,-0.0009647607803,0.3872713745,1
143,1633,0.114564538,-0.04782698303,1
143,1665,0.1392069459,-0.04865024984,1
143,1697,0.2574397326,0.1238822415,1
143,1729,0.6974483728,-0.5900506377,1
143,1761,0.9846217036,-1.258416176,1
143,1793,-0.4683969915,-0.1685665846,1
143,1825,-0.6207597256,-0.7373870611,1
143,1857,-0.305744648,-1.476897717,1
143,1889,0.1850943267,-0.9102793932,1
143,1921,0.2119200528,-0.1281358302,1
143,1953,0.1221036613,0.4049205184,1
143,1985,0.05815938115,0.1975245774,1
143,2017,-0.1028518081,-0.4426622093,1
175,33,-0.2207447439,0.01060083136,1
175,65,-0.3072132468,0.1581054628,1
175,97,-0.2559728324,0.1267140806,1
175,129,-0.05277719349,-0.05939169973,1
175,161,0.08452992141,-0.03610642254,1
175,193,0.05171028525,-0.03745390475,1
175,225,-0.1806260645,0.04885308072,1
175,257,-0.1760675311,0.2338728011,1
175,289,-0.1898426712,0.08281458914,1
175,321,-0.4447032809,0.7280189991,1
175,353,-0.3830812573,0.6609395146,1
175,385,-0.1188941002,-0.02612775564,1
175,417,-0.2255738378,0.05759637058,1
175,449,-0.1015380323,-0.03144770488,1
175,481,-0.4333514273,-0.004007533193,1
175,513,0.04883775115,0.43435359,1
175,545,0.4481277466,0.4345330298,1
175,577,-0.5547486544,0.02869173884,1
175,609,-1.574279785,-0.4359725714,1
175,641,-1.054353952,0.2659192681,1
175,673,-0.91834867,1.59901309,1
175,705,-0.789822638,1.728407502,1
175,737,-0.6556543112,1.393813848,1
175,769,-1.20824945,0.8104183674,1
175,801,-0.7761684656,0.1695313454,1
175,833,-0.03964790702,-0.2829486132,1
175,865,0.5602860451,-0.5300697088,1
175,897,0.3731645346,-0.2469037473,1
175,929,0.2460021228,0.9252873659,1
175,961,0.3416532874,1.419006824,1
175,993,-0.3142151535,1.30978024,1
175,1025,-0.5430436134,0.9941324592,1
175,1057,-0.5200123787,0.7498942614,1
175,1089,-1.349577188,1.07400322,1
175,1121,-1.83791852,2.583904743,1
175,1153,0.03671105206,1.887433887,1
175,1185,0.9513338804,2.145241737,1
175,1217,0.5941320658,0.9059923291,1
175,1249,0.926004827,0.2606538832,1
175,1281,0.8529912233,-0.1498208344,1
175,1313,1.267028928,-0.4503241479,1
175,1345,1.551085353,-1.63213098,1
175,1377,0.4454910755,-1.253566504,1
175,1409,0.1144082472,-0.6613086462,1
175,1441,-0.2035366297,-0.2774266303,1
175,1473,-0.1415762454,-0.2690328956,1
175,1505,-0.04528388381,-0.3415496945,1
175,1537,-0.4476863742,-0.3814468086,1
175,1569,-1.077203751,-0.1267561913,1
175,1601,-0.2777802944,0.245426476,1
175,1633,0.02279601991,-0.06779898703,1
175,1665,-0.186550945,0.001491360366,1
175,1697,0.1426937878,0.2858585119,1
175,1729,0.5277888179,-0.7453277111,1
175,1761,0.5940240026,-2.727844238,1
175,1793,-0.1288845837,-0.7119956017,1
175,1825,-0.39404127,-0.75442487,1
175,1857,0.2412601262,-1.053808212,1
175,1889,16.5523243,6.923892975,1
175,1921,0.729355216,-0.2608781755,1
175,1953,0.6785269976,0.4333437681,1
175,1985,0.009825348854,0.3703509569,1
175,2017,-0.1776891202,-0.3912174106,1
207,33,-0.00175563246,-0.01346533,1
207,65,-0.008101411164,0.2205790579,1
207,97,-0.1312161088,0.004236299545,1
207,129,-0.1381830424,-0.07706068456,1
207,161,0.006763242185,-0.00546015799,1
207,193,0.1394484937,-0.1896507293,1
207,225,0.04931202531,-0.3408113718,1
207,257,-0.1269692183,0.005289580673,1
207,289,-0.09389874339,0.1201825142,1
207,321,-0.3946447074,0.07756789029,1
207,353,-0.2709877193,0.02973897755,1
207,385,-0.1238242239,-0.353000164,1
207,417,-0.1527394056,-0.1156894565,1
207,449,-0.06582713127,0.09790236503,1
207,481,-0.1574089825,-0.0781737417,1
207,513,0.001633018255,0.5375043154,1
207,545,0.1125153303,0.647503376,1
207,577,-0.6766431332,0.4418993592,1
207,609,-1.14396894,0.3641184568,1
207,641,-0.6422395706,0.7028219104,1
207,673,0.1049383879,1.277339816,1
207,705,0.2375622392,1.457808733,1
207,737,0.1865383983,1.060107589,1
207,769,-0.330822885,0.3627586365,1
207,801,-0.6455416679,-0.525860846,1
207,833,-0.224661082,-0.5028285384,1
207,865,0.2023701072,-0.9471047521,1
207,897,1.354043007,-0.02104598284,1
207,929,1.578117132,0.8834733367,1
207,961,0.2206748575,1.013240337,1
207,993,-0.5025972724,0.7254920006,1
207,1025,-0.3392410278,0.460152328,1
207,1057,-0.09254521132,0.5516160727,1
207,1089,-0.5189700127,0.1453992128,1
207,1121,-0.5874770284,1.271981716,1
207,1153,-0.1488439292,2.133146763,1
207,1185,-0.01058398187,1.189810872,1
207,1217,0.2886258662,0.3621745706,1
207,1249,0.8752286434,0.2323506474,1
207,1281,0.9914901853,-0.395319432,1
207,1313,0.6563922167,-0.6292659044,1
207,1345,0.1852317154,-0.3630117476,1
207,1377,-0.1346819997,0.1715280414,1
207,1409,-0.7493850589,-0.4436756968,1
207,1441,-0.8847236633,-0.4842444062,1
207,1473,-0.6444755793,-0.1678059697,1
207,1505,-0.2940440774,-0.3491427898,1
207,1537,18.93713379,3.580665112,1
207,1569,-0.5349613428,-0.6853390336,1
207,1601,-0.4729471803,-0.4000673294,1
207,1633,0.02733373269,-0.260030508,1
207,1665,-0.1144517958,0.08970250189,1
207,1697,0.1779124141,0.379565835,1
207,1729,0.3826753199,-0.716971159,1
207,1761,0.58415097,-2.115240097,1
207,1793,-3.82739377,-16.59775925,1
207,1825,0.3089435697,-0.916621089,1
207,1857,0.7236536741,-0.4054120481,1
207,1889,0.3649410009,-0.3039384484,1
207,1921,0.7027497888,-0.1560114175,1
207,1953,0.8077782393,-0.100784421,1
207,1985,0.2592542171,0.05412450433,1
207,2017,0.001708656549,-0.2870993018,1
239,33,0.2375304401,0.01288694143,1
239,65,0.09117236733,0.2893922329,1
239,97,-0.04130247235,0.02204971761,1
239,129,-0.08360393345,-0.06612820178,1
239,161,-0.05547306687,-0.1006169468,1
239,193,0.1046211943,-0.2024859488,1
239,225,0.07284175605,-0.3232379258,1
239,257,-0.005939736962,0.06663698703,1
239,289,-0.1232685,0.2027541697,1
239,321,-0.2942821383,0.2546344697,1
239,353,-0.2777304053,0.2668930292,1
239,385,-0.09860697389,-0.02232316136,1
239,417,-0.0839440152,-0.02290444821,1
239,449,0.01918971539,0.01418433338,1
239,481,0.03226551414,-0.2503308356,1
239,513,-0.3260183632,0.3973068595,1
239,545,-1.035923004,0.4857122898,1
239,577,-1.258630514,0.3460397124,1
239,609,-1.302634716,0.7357490659,1
239,641,-1.699821234,1.210617542,1
239,673,-0.366741538,0.7582795024,1
239,705,0.3170720637,1.011402369,1
239,737,0.3454291224,0.8350580931,1
239,769,0.1221581995,-0.4422801137,1
239,801,-0.05197244883,-0.7047846317,1
239,833,-0.03306863457,-0.3655964434,1
239,865,-0.09732121229,-0.3159084916,1
239,897,1.117687821,0.625903964,1
239,929,1.805206418,2.051549196,1
239,961,-0.08381138742,2.596860886,1
239,993,-0.8166993856,1.441226959,1
239,1025,-0.2287739217,0.6749347448,1
239,1057,-0.08417081833,0.4187880158,1
239,1089,0.003721028566,-0.1000975966,1
239,1121,-0.2269866318,1.06035769,1
239,1153,-0.254163444,1.18249023,1
239,1185,-0.05803340673,0.8977339268,1
239,1217,-0.3870306611,0.462649852,1
239,1249,-0.1914640367,-0.2946765125,1
239,1281,0.3990681767,-0.9295147657,1
239,1313,0.7261847258,-0.6604278088,1
239,1345,-0.1993924528,0.4141449928,1
239,1377,-0.7527799606,0.3224437237,1
239,1409,-0.9962713718,-0.9506098032,1
239,1441,-1.21850419,-1.391699076,1
239,1473,-0.7867647409,-0.6615476608,1
239,1505,-1.028478265,-0.5732779503,1
239,1537,-1.044058204,-1.456171036,1
239,1569,-0.7002462149,-0.8489111066,1
239,1601,-0.1072397232,-0.6231406331,1
239,1633,0.3765040934,-0.361723274,1
239,1665,0.2413325459,-0.1576841623,1
239,1697,0.1700815558,-0.08897566795,1
239,1729,0.4730692506,-1.070365548,1
239,1761,1.087948322,-1.982328415,1
239,1793,2.830999851,-3.289696455,1
239,1825,0.6388337016,-1.388947845,1
239,1857,0.504981041,0.8747851849,1
239,1889,0.3121089041,1.256754279,1
239,1921,0.3396850824,-0.1182133257,1
239,1953,0.7466179132,-0.2778273821,1
239,1985,0.3493243754,-0.1370503753,1
239,2017,0.2525363863,-0.15873833,1
