PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 69, filenames: A:[69]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[70]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.5790872574,-0.01713833213,1
47,65,0.3485504985,0.06393366307,1
47,97,0.0757149905,-0.004174619913,1
47,129,-0.1791523099,0.176628232,1
47,161,-0.02013653517,0.2212562859,1
47,193,0.2474744618,-0.03973031044,1
47,225,0.3111982048,0.2591850758,1
47,257,0.105742678,0.1775061488,1
47,289,-0.1033376008,-0.1930983812,1
47,321,-0.3272562027,-0.0513021946,1
47,353,-0.1645833403,-0.1312254816,1
47,385,0.2222950459,-0.0325499028,1
47,417,0.1266982555,0.124987334,1
47,449,0.1390830278,-0.6818993092,1
47,481,-0.3047329783,-0.9507354498,1
47,513,-0.5920423865,-0.7295162678,1
47,545,-0.3589519858,-0.4647166729,1
47,577,-0.1464708447,-0.1249319315,1
47,609,-0.2234428525,0.03165397048,1
47,641,-0.4220002294,-0.06322133541,1
47,673,0.08954367042,-0.2517810464,1
47,705,0.3888998926,-0.4931116104,1
47,737,0.4014534354,-0.5061793923,1
47,769,0.005615085363,-0.6372549534,1
47,801,-0.2124708891,-0.6553840637,1
47,833,-0.0738902092,-0.9116691351,1
47,865,-0.7672647834,-1.515321732,1
47,897,-0.6729059815,-1.08367002,1
47,929,-0.4659175873,-0.01852941513,1
47,961,-0.4617030621,0.9981529713,1
47,993,-0.6521997452,0.7237126827,1
47,1025,-0.5020185113,-0.05610615015,1
47,1057,-0.4670809507,-0.2248890102,1
47,1089,-0.6078001261,0.0219405219,1
47,1121,-0.8660265207,0.02191971987,1
47,1153,-0.6935811043,0.01742770895,1
47,1185,0.5302263498,0.1485390067,1
47,1217,1.163911462,0.4489917755,1
47,1249,0.3784829378,0.2354352474,1
47,1281,-0.5714170933,-0.06608861685,1
47,1313,-0.2550208271,0.132569015,1
47,1345,0.1724066138,0.2746841908,1
47,1377,0.03291378915,0.2791007161,1
47,1409,-0.0859054476,-0.08185625076,1
47,1441,0.294382751,-0.1824910045,1
47,1473,0.2273570895,0.1121681631,1
47,1505,-0.4042630494,0.5615179539,1
47,1537,-0.9732643962,0.7617021799,1
47,1569,-1.181700468,0.6952893138,1
47,1601,-1.085442662,0.7997604609,1
47,1633,-0.9055571556,0.3930827379,1
47,1665,-0.5115932226,0.4156262875,1
47,1697,-0.5490230918,0.4280252457,1
47,1729,-0.4590017796,-0.0364959836,1
47,1761,-0.1493493021,-0.2162238359,1
47,1793,0.1296063662,-0.3110875785,1
47,1825,0.2604092956,-0.04847200215,1
47,1857,0.2444095016,0.06970205903,1
47,1889,0.2520436645,0.3486491442,1
47,1921,-0.06331896782,0.1508883536,1
47,1953,-0.1608848274,-0.1452465206,1
47,1985,-0.0879329592,-0.04098761082,1
47,2017,-0.02524663508,-0.1200829744,1
79,33,-0.04319673777,0.1251845509,1
79,65,-0.0676529333,-0.1557033062,1
79,97,0.02213101834,-0.2163561434,1
79,129,-0.1644325703,0.03515586257,1
79,161,-0.2305472642,0.06736831367,1
79,193,0.2054847479,0.02988553047,1
79,225,0.3794716299,0.09241395444,1
79,257,0.1842289269,0.09622547776,1
79,289,0.08098302782,-0.05890841782,1
79,321,-0.08534863591,-0.08792561293,1
79,353,-0.09914056212,-0.2806343436,1
79,385,0.02493669465,-0.07889223099,1
79,417,0.07275138795,0.2800984085,1
79,449,0.2741472423,-0.2515431941,1
79,481,0.07933176309,-0.3748519421,1
79,513,-0.2713617086,-0.1700029969,1
79,545,-0.1002415717,0.2020037174,1
79,577,0.2464145869,0.2253842056,1
79,609,0.2019837499,0.05213293433,1
79,641,0.02971231192,0.1464590281,1
79,673,0.4085651636,-0.03304444253,1
79,705,0.7430815697,-0.2538570166,1
79,737,0.5811803341,-0.1084905565,1
79,769,0.02594849467,-0.4697023332,1
79,801,-0.641276598,-1.326901197,1
79,833,-0.2419597805,-1.577014923,1
79,865,-0.2901039124,-0.809304893,1
79,897,-0.676242888,-0.3797194958,1
