PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 12, filenames: A:[12]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[13]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.1179265976,0.4556950927,1
47,65,0.06018137932,0.1634637713,1
47,97,-0.1911955178,-0.03919458389,1
47,129,-0.09126523137,1.237983704,1
47,161,-0.4569553733,2.452368736,1
47,193,-0.6604906321,1.646996498,1
47,225,-0.2169604301,0.05003935099,1
47,257,-0.2584395707,-0.01302280277,1
47,289,-0.2141709328,0.1066085398,1
47,321,-0.03365845978,0.286552608,1
47,353,0.1695312262,0.4283099771,1
47,385,0.2390725315,0.5798891783,1
47,417,0.177722156,0.08230113983,1
47,449,0.2145756483,-0.5495336056,1
47,481,0.3845300674,-0.6765398383,1
47,513,0.3164051771,-0.5447834134,1
47,545,0.01953315735,-0.4262549281,1
47,577,-0.2249170691,-0.3682518005,1
47,609,0.4243326783,0.2165325582,1
47,641,0.4851577878,0.1450687051,1
47,673,0.173664391,0.1518223286,1
47,705,-0.5371084213,0.5744814873,1
47,737,-0.7764706612,0.5608707666,1
47,769,-1.535566568,1.230660677,1
47,801,-3.120012283,2.911679745,1
47,833,-2.734505892,1.709527493,1
47,865,-0.97435534,1.078213215,1
47,897,-0.06270456314,2.127021074,1
47,929,-0.2461696863,1.074613929,1
47,961,0.09594726563,0.8498669267,1
47,993,0.1179111898,0.4724370241,1
47,1025,0.07006281614,0.2043435574,1
47,1057,0.1858179569,-0.405747056,1
47,1089,0.4608156681,-0.3690437078,1
47,1121,0.6652190685,0.7612886429,1
47,1153,0.6000012159,1.847664356,1
47,1185,1.048907518,2.349335432,1
47,1217,1.390715837,-1.601528406,1
47,1249,0.766161561,-1.336451769,1
47,1281,-0.4311088324,-1.125308394,1
47,1313,-0.4530866742,-0.7171612978,1
47,1345,0.6839454174,0.07916766405,1
47,1377,-0.1378387213,0.1724800169,1
47,1409,0.5027388334,-0.8731486797,1
47,1441,-2.081754923,-12.0674181,1
47,1473,1.135747313,0.546546042,1
47,1505,1.577480197,1.165828466,1
47,1537,0.3514921665,0.645054698,1
47,1569,0.957921505,0.7864919901,1
47,1601,0.9306702614,0.7848223448,1
47,1633,1.141025066,1.266924858,1
47,1665,1.075594664,0.8731604815,1
47,1697,0.4309990406,-0.1045774817,1
47,1729,0.4159298539,-0.3038440347,1
47,1761,-0.2553755045,-0.1342065334,1
47,1793,-0.892267108,-1.249433994,1
47,1825,-0.9279514551,-0.6469349861,1
47,1857,-0.9003731012,0.049495399,1
47,1889,-0.2703284025,0.1665740609,1
47,1921,0.05400413275,-0.2925868034,1
47,1953,0.09810317308,-0.3840116262,1
47,1985,0.0580432862,-0.1899666786,1
47,2017,-0.7266180515,-0.03685462475,1
79,33,-0.2857663035,0.06830632687,1
79,65,-0.1858735532,0.1367601454,1
79,97,-0.5215469003,0.3761352301,1
79,129,-18.91684532,6.120075226,1
79,161,-0.6400916576,1.898455143,1
79,193,-0.4837715626,1.073415399,1
79,225,-0.1409148127,0.1687499583,1
79,257,-0.2321764082,-0.07426890731,1
79,289,-0.2697637081,-0.03857328743,1
79,321,-0.03890224546,0.006126895547,1
79,353,0.03445459902,0.1035748422,1
79,385,0.03295597434,0.1631819159,1
79,417,-0.3042312264,0.1480054557,1
79,449,-0.979976058,0.0387005806,1
79,481,-0.7513641119,0.4672564268,1
79,513,-0.4647165537,0.1721160412,1
79,545,-0.3118280768,0.04684773088,1
79,577,-0.2080370039,0.04377070069,1
79,609,0.2392410934,0.350163877,1
79,641,0.2368653864,0.6046908498,1
79,673,0.1282573044,0.6156979799,1
79,705,-0.4618574381,0.5557915568,1
79,737,-1.064010024,0.835064292,1
79,769,15.32806206,8.103427887,1
79,801,-1.447025537,0.5466482639,1
79,833,-0.8445215225,1.143180728,1
79,865,-0.180670023,1.541808248,1
79,897,0.09552806616,1.926968455,1
79,929,0.05121046305,1.551397443,1
79,961,0.1675891876,1.141262054,1
79,993,0.5762498379,0.4652798176,1
79,1025,1.326221943,1.141491652,1
79,1057,2.100821972,1.41508472,1
79,1089,2.132745504,1.42226696,1
79,1121,1.555513024,0.7992508411,1
79,1153,1.492383838,0.6941788197,1
79,1185,1.472268224,0.279174149,1
79,1217,1.034724474,-0.08991630375,1
79,1249,0.9006023407,-0.2505556643,1
79,1281,0.07942551374,-0.517432332,1
79,1313,0.3174937665,-0.3827191591,1
79,1345,4.682908535,1.850325465,1
79,1377,3.264823198,0.7770473957,1
79,1409,1.095064878,-0.02570790052,1
79,1441,0.8503534794,0.3293728232,1
79,1473,1.282057166,0.4936233759,1
79,1505,1.112052441,0.5225785971,1
79,1537,0.08900284767,1.054770947,1
79,1569,0.06753796339,1.048208714,1
79,1601,0.1165735722,0.5651462674,1
79,1633,-0.2463646531,0.5105916262,1
79,1665,-0.2800061703,-0.4489259124,1
79,1697,-0.3484284878,-0.5446949005,1
79,1729,-0.5819711685,-0.08564680815,1
79,1761,-0.8329260349,0.6519989967,1
79,1793,-0.9843959212,-0.3160500526,1
79,1825,-0.512765348,-0.1294864416,1
79,1857,-0.1703122258,0.1447787583,1
79,1889,0.01465076208,0.006202174351,1
79,1921,0.09003601223,-0.004795908928,1
79,1953,-0.078241162,0.008764207363,1
79,1985,0.04620549828,-0.1935165524,1
79,2017,0.2825840712,-0.1840875149,1
111,33,-0.1927399635,0.06917619705,1
111,65,-0.2363105416,0.4624125659,1
111,97,-17.22204208,3.027651787,1
111,129,-2.003620625,15.92765236,1
111,161,-0.3394265473,0.8106408119,1
111,193,-0.1908117682,0.4563447237,1
111,225,-0.1329006553,0.09140172601,1
111,257,-0.1025651991,-0.2494166791,1
111,289,-0.02898425609,-0.3731990755,1
111,321,-0.2613790631,-0.214826569,1
111,353,-0.2259787321,0.1148188785,1
111,385,-0.161890015,0.2240007371,1
111,417,-0.5526947975,0.1921802461,1
111,449,-0.9828193188,0.5357459784,1
111,481,-1.192430258,0.8560470343,1
111,513,-0.9061421156,0.5466329455,1
111,545,-0.2619838715,0.588709712,1
111,577,0.2903884053,0.6756711602,1
111,609,0.207084313,0.1015666127,1
111,641,-0.06568329036,0.5924912691,1
111,673,-0.1385268569,1.039917588,1
111,705,-0.445782721,0.9347547889,1
111,737,-1.038047314,1.040827513,1
111,769,-1.777366161,0.7977206707,1
111,801,-1.432304144,-0.04509729147,1
111,833,-0.7286067009,0.790964365,1
111,865,-1.014640212,1.863942742,1
111,897,-1.096770644,1.709988594,1
111,929,-0.3173936009,1.355116844,1
111,961,-0.06249272823,1.539726615,1
111,993,0.3354798555,1.637038231,1
111,1025,1.122936845,1.620888948,1
111,1057,2.380731583,2.124088287,1
111,1089,2.613826752,2.082072258,1
111,1121,0.925240159,1.171835899,1
111,1153,1.729768634,0.9332600832,1
111,1185,1.474115849,0.2073251009,1
111,1217,0.6923112869,-0.3277623057,1
111,1249,0.5187044144,-0.10577254,1
111,1281,0.4970934391,0.1574226022,1
111,1313,0.9066820145,0.1124856994,1
111,1345,2.835178137,1.001991868,1
111,1377,1.881986856,0.1033739075,1
111,1409,0.9648635387,-0.1880097091,1
111,1441,1.354728222,1.491978645,1
111,1473,3.351109505,1.452893376,1
111,1505,1.707636476,0.5990143418,1
111,1537,0.1492021978,0.8382892609,1
111,1569,-0.5225142241,0.5024593472,1
111,1601,-0.9788793325,-0.03421968222,1
111,1633,-2.421545029,-1.584960938,1
111,1665,-1.297424316,-1.911748528,1
111,1697,-0.9697538614,-0.6714314222,1
111,1729,-1.443343282,0.1470432729,1
111,1761,-2.12081337,1.018631697,1
111,1793,-0.5790620446,0.9441866875,1
111,1825,0.7242894769,0.7035390139,1
111,1857,0.8955649137,0.1292967796,1
111,1889,0.2887417078,-0.01162847131,1
111,1921,-0.1153777316,0.236382395,1
111,1953,-0.3643886149,0.2175358385,1
111,1985,-0.2352788895,0.03342355788,1
111,2017,0.4037653208,-0.1899448633,1
143,33,-0.2808741927,0.2358501554,1
143,65,-0.1466395855,0.4181217253,1
143,97,-0.186635673,1.275086045,1
143,129,-0.0905879885,0.8421589732,1
143,161,-0.03689980507,0.5175380111,1
143,193,-0.08677177131,0.3051905632,1
143,225,-0.1103770286,0.07396355271,1
143,257,0.1646431983,-0.1815123856,1
