PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 6, filenames: A:[6]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[7]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
143,353,0.3108177781,-0.1749824286,1
143,385,0.09797206521,-0.05719920993,1
143,417,-0.01113650203,-0.4621629715,1
143,449,-0.4992713332,-1.024528861,1
143,481,-0.8963549137,-1.374664664,1
143,513,-0.9847745299,-1.249965668,1
143,545,-0.7409617901,-0.5184258223,1
143,577,-0.3642532825,-0.4155111313,1
143,609,-14.38051224,-15.11521435,1
143,641,-0.707433939,-0.1785389185,1
143,673,-1.175158262,-0.8235197067,1
143,705,-1.495564461,-1.094602585,1
143,737,-3.23080492,-2.33658433,1
143,769,-5.070732594,-3.447072983,1
143,801,-5.201029778,-2.730596542,1
143,833,-2.913043976,-2.23439455,1
143,865,0.8827238083,-0.755146265,1
143,897,1.356250286,-0.3557474613,1
143,929,1.517405748,-1.556605458,1
143,961,2.580325603,-1.68941617,1
143,993,4.105818272,-1.552887321,1
143,1025,4.779517174,-1.111923575,1
143,1057,5.821458817,-0.6924004555,1
143,1089,4.358633995,0.5196709633,1
143,1121,2.19914341,0.05177259445,1
143,1153,-1.457936287,-14.84982872,1
143,1185,-5.279571533,-11.88823032,1
143,1217,0.8214459419,-1.183547497,1
143,1249,12.81833076,-21.1305809,1
143,1281,1.582947969,-4.18462801,1
143,1313,4.032555103,-4.645197868,1
143,1345,5.129553795,-4.457826138,1
143,1377,4.065196037,-4.505690575,1
143,1409,3.485683441,-4.928570271,1
143,1441,2.648249865,-4.708637714,1
143,1473,1.678040504,-3.759666443,1
143,1505,2.40329504,-3.637871504,1
143,1537,3.221826553,-3.763391972,1
143,1569,3.661618948,-3.868101597,1
143,1601,2.472612143,-3.934540272,1
143,1633,1.001991034,-4.266867638,1
143,1665,0.3276379108,-2.662871838,1
143,1697,0.9953024387,-1.827981234,1
143,1729,1.638502121,-2.116429806,1
143,1761,2.215503693,-2.81247282,1
143,1793,0.7966900468,-2.26658392,1
143,1825,16.8974781,-11.90023136,1
143,1857,-19.5103569,0.6697756052,1
143,1889,-0.1608721167,-0.09761270881,1
143,1921,0.136862725,0.2058354318,1
143,1953,0.2691981792,0.2052817047,1
143,1985,0.3115260899,-0.03994622827,1
143,2017,-0.1248081923,-0.8175131083,1
175,33,-0.07021534443,0.3261951208,1
175,65,-0.1434273571,-0.08814646304,1
175,97,0.04973449931,0.2224725038,1
175,129,0.2494410276,0.1605963409,1
175,161,-0.1074320972,-0.1442333013,1
175,193,-0.1977787316,-0.02448414266,1
175,225,-0.1500608027,-0.07421083748,1
175,257,-0.3330488801,-0.1290291548,1
175,289,0.01096664369,-0.1665413976,1
175,321,0.4492758811,-0.793107152,1
175,353,0.253549993,-0.535746932,1
175,385,-0.08283574879,-0.1096072197,1
175,417,-0.2513276637,-0.379478395,1
175,449,-0.2900941074,-0.3094017506,1
175,481,-0.2272090912,-0.796384871,1
175,513,-0.4113534689,-0.8970196843,1
175,545,-0.6506178379,-0.7219913602,1
175,577,-0.6970912814,-0.545843482,1
175,609,-5.961128235,-1.003620863,1
175,641,-4.528003693,-1.541621566,1
175,673,-3.516968012,-1.664805412,1
175,705,-2.144428253,-0.8510758877,1
175,737,-2.574858427,-1.661189914,1
175,769,-4.428403854,-3.855325937,1
175,801,-1.103555083,-1.505716562,1
175,833,-0.04176010191,-1.456308961,1
175,865,0.4029513597,-1.312721729,1
175,897,0.7459431887,-0.7689161301,1
175,929,1.643676043,-1.375162601,1
175,961,2.318937778,-1.521387458,1
175,993,3.562926054,-1.011763453,1
175,1025,4.492948532,-0.780159831,1
175,1057,4.668509007,-0.1935070753,1
175,1089,4.143952847,0.8723068237,1
175,1121,3.247855186,0.2605754733,1
175,1153,-3.563248873,13.08623219,1
175,1185,0.05841970444,0.24077034,1
175,1217,-0.7915494442,-1.874984026,1
175,1249,-0.786916256,-4.062392235,1
175,1281,0.979170084,-4.779348373,1
175,1313,3.415030241,-4.069834709,1
175,1345,4.7092309,-4.533463955,1
175,1377,4.410287857,-5.018500805,1
175,1409,3.330797911,-4.634283066,1
175,1441,1.699240208,-4.425245285,1
175,1473,1.353719234,-2.985242844,1
175,1505,2.101829052,-3.455943823,1
175,1537,4.102560043,-2.351769447,1
175,1569,3.519218206,-2.771113157,1
175,1601,2.14347744,-3.281625986,1
175,1633,1.657195687,-3.331090927,1
175,1665,1.686424494,-3.128750324,1
175,1697,-13.49854755,-1.664558172,1
175,1729,-12.76364517,-0.02372336388,1
175,1761,1.983685255,-2.126205444,1
175,1793,1.377400994,-1.533353209,1
175,1825,0.6997247934,-1.435063839,1
175,1857,-0.08500510454,-0.9206553698,1
175,1889,-0.6399083138,-0.01284787059,1
175,1921,-0.06578345597,0.02893680334,1
175,1953,0.1582571417,0.1273848712,1
175,1985,0.227806583,0.01638942957,1
175,2017,-0.2470523715,-0.8428996801,1
207,33,0.1960655451,0.1939958185,1
207,65,0.1417417228,-0.1198567152,1
207,97,0.2690835595,0.1517854482,1
207,129,0.3878258169,0.09134706855,1
207,161,0.1388266683,-0.2210549861,1
207,193,-0.06818056107,0.0583832711,1
207,225,-0.3051615655,0.09222236276,1
207,257,-0.3898323476,-0.00700160861,1
207,289,-0.3006269336,-0.302181989,1
207,321,-0.277659595,-1.801925659,1
207,353,-0.162471652,-0.5076691508,1
207,385,0.1907956153,-0.8801378012,1
207,417,0.2401268631,-1.021570921,1
207,449,0.1489192247,-0.1331455112,1
207,481,0.1318665147,0.1336473823,1
207,513,-0.1194511652,-0.5514904857,1
207,545,-0.3688758314,-1.051828861,1
207,577,-1.012446046,-1.493058562,1
207,609,-8.933146477,-15.15894413,1
207,641,-3.848127842,-2.692049026,1
207,673,-4.909475327,-3.295953751,1
207,705,-6.209453583,-3.04747057,1
207,737,-4.383712292,-6.081868172,1
207,769,-3.880083084,-4.034593582,1
207,801,-0.8472392559,-1.3214432,1
207,833,-0.2701899111,-1.742849231,1
207,865,-0.08117425442,-1.389074683,1
207,897,0.468070507,-1.196203232,1
207,929,1.332638502,-1.291229725,1
207,961,1.936773062,-0.7653131485,1
207,993,3.594568014,-0.8757128716,1
207,1025,5.101636887,-0.9933639765,1
207,1057,5.912442684,-0.2689841986,1
207,1089,4.655860901,0.4116424322,1
207,1121,1.914706707,0.1813886166,1
207,1153,0.8188943863,-0.6944487095,1
207,1185,0.2252156734,-1.062068701,1
207,1217,-0.9483296871,-1.959418058,1
207,1249,-1.117843628,-3.133470535,1
207,1281,0.8383817673,-4.402501106,1
207,1313,3.990669727,-4.114333153,1
207,1345,4.826986313,-4.637345791,1
207,1377,4.655442238,-4.834272861,1
207,1409,3.600719452,-4.558067799,1
207,1441,2.064887047,-4.373393536,1
207,1473,1.675394297,-3.727408886,1
207,1505,1.80064559,-3.90984273,1
207,1537,2.600227118,-3.002969265,1
207,1569,0.681838274,-1.569542408,1
207,1601,1.412734032,-2.6966784,1
207,1633,2.483345509,-2.791871548,1
207,1665,2.613060951,-4.074911594,1
207,1697,2.619772911,-3.993335962,1
207,1729,2.461070061,-3.156052589,1
207,1761,2.179387331,-1.45078969,1
207,1793,3.01343894,-0.9484854937,1
207,1825,2.421286821,-0.6266034842,1
207,1857,1.438255668,-0.6928901672,1
207,1889,0.5014485121,-0.3400033414,1
207,1921,-0.2895228863,-0.1807461977,1
207,1953,-0.2320673168,0.0399543047,1
207,1985,-0.08454281837,0.2233237624,1
207,2017,-0.2318179011,-1.030124664,1
239,33,0.07987949997,0.101234965,1
239,65,0.03340518475,-0.2250350416,1
239,97,0.1853956729,-0.06756997854,1
239,129,0.05956524238,0.06018014997,1
239,161,-0.1326276809,-0.02794890851,1
239,193,-0.2526578605,0.1999228895,1
239,225,-0.4190050364,0.2316358685,1
239,257,-0.3262988031,0.04108781368,1
239,289,-0.4994277358,-0.2250820994,1
239,321,-0.5693035126,-0.7527028322,1
239,353,-0.3983171582,-0.05453056097,1
239,385,0.2469941229,-0.5864921808,1
239,417,0.4436828494,-0.6461080313,1
239,449,0.1983675063,-0.03506527841,1
239,481,-0.02519077435,0.03041660786,1
239,513,0.1920977831,-0.3779550195,1
239,545,0.03597468138,-0.9190647602,1
239,577,-0.5272096395,-1.823600769,1
239,609,-0.6103876829,-1.198961616,1
239,641,-3.183553696,-3.298136234,1
239,673,-3.351213217,-4.186448574,1
239,705,-3.591546535,-5.391322136,1
239,737,-3.199777603,-6.22616148,1
239,769,-2.832983732,-3.329871655,1
239,801,-0.8073347211,-1.465320587,1
239,833,-0.2330080569,-1.964442134,1
239,865,-0.03769056872,-1.437658072,1
239,897,0.3152410984,-1.22580421,1
239,929,0.5016208887,-1.139239192,1
239,961,0.1383395195,-0.6527734995,1
239,993,2.902510643,-1.430045962,1
239,1025,5.253283501,-1.533540964,1
239,1057,7.127943993,-0.9018237591,1
239,1089,6.625812054,-0.5027751923,1
239,1121,3.435852528,-1.120324135,1
239,1153,2.918542385,-2.629730225,1
239,1185,2.744260788,-4.0633564,1
239,1217,1.449895382,-1.613147259,1
239,1249,2.67154026,-1.414727926,1
239,1281,3.829137087,-3.411135912,1
239,1313,5.059721947,-4.059109688,1
239,1345,5.359974384,-4.317322731,1
239,1377,4.949753761,-4.715565205,1
239,1409,4.250107288,-4.920277596,1
239,1441,3.471574306,-4.947835922,1
239,1473,3.176899195,-4.730264664,1
239,1505,2.963877678,-4.200630665,1
239,1537,2.419634342,-3.506690502,1
239,1569,1.960767984,-3.079077005,1
239,1601,1.731916904,-3.048144102,1
239,1633,2.233438015,-2.715960741,1
239,1665,3.026224136,-3.086114168,1
239,1697,3.366350651,-3.354987621,1
239,1729,4.339424133,-1.994399428,1
239,1761,3.854336739,-0.7183344364,1
239,1793,2.771926403,-0.2300872207,1
239,1825,1.685483336,-0.424823761,1
239,1857,0.6804715395,-0.5623090267,1
239,1889,0.5206065178,-0.2839878201,1
239,1921,0.1277664453,0.03541214764,1
239,1953,-0.08255022019,0.07248715311,1
239,1985,0.05285457522,0.1067655385,1
239,2017,0.227955848,-1.305326819,1
271,33,-0.08445067704,0.04491627961,1
271,65,-0.2070060372,-0.1015858874,1
271,97,-0.0250832215,-0.07689024508,1
271,129,-0.124785617,0.06717073917,1
271,161,-0.2346573472,0.1250017732,1
271,193,-0.1972143203,-0.009329639375,1
271,225,-0.1352472305,-0.03430965543,1
271,257,-0.1003738791,0.08056231588,1
271,289,-0.3135789037,0.03715084493,1
271,321,-0.4286341071,-0.2498432845,1
271,353,-0.2721603513,-0.2334581167,1
271,385,-0.1977597028,0.1243922263,1
271,417,0.107221663,0.1159179211,1
271,449,0.08309280872,0.1750617921,1
271,481,-0.3154316247,0.03521534801,1
271,513,0.002682626247,-0.005054980516,1
271,545,6.556510925e-06,-0.3540308177,1
271,577,-0.7359970808,-0.8124655485,1
271,609,-0.8761435747,-1.069602847,1
271,641,-3.133802891,-3.299132347,1
271,673,-2.350560665,-4.027536392,1
271,705,-3.084734678,-4.957630157,1
271,737,-2.716893196,-5.551897526,1
271,769,-1.383457422,-1.298568726,1
271,801,-0.3218818903,-1.570303202,1
271,833,0.5266423225,-2.093582153,1
271,865,0.4897023439,-1.409394026,1
271,897,0.002437978983,-1.215707302,1
271,929,-0.9805546999,-1.154166818,1
271,961,-1.325110912,-1.244450808,1
271,993,-0.0382642746,-3.312702656,1
271,1025,4.889508247,-2.0870502,1
271,1057,6.879734993,-1.43721211,1
271,1089,7.69043541,-1.246829987,1
271,1121,6.401310921,-1.146649837,1
271,1153,5.05025816,-2.832612753,1
271,1185,4.484478951,-5.247962952,1
271,1217,4.040917397,-4.360692024,1
271,1249,4.623952389,-3.166114092,1
271,1281,5.224607468,-3.799634457,1
271,1313,4.920433044,-3.472666502,1
271,1345,5.507328987,-3.719475746,1
271,1377,6.188620567,-4.388763905,1
271,1409,5.798431396,-4.645542622,1
271,1441,4.725895882,-5.300059319,1
271,1473,3.645757198,-5.66544342,1
271,1505,3.340924978,-4.505975723,1
271,1537,2.744155884,-4.095693111,1
271,1569,1.814012289,-3.426984787,1
271,1601,1.194907546,-2.695324898,1
271,1633,1.7235322,-2.073288918,1
271,1665,1.667413235,-2.555470228,1
271,1697,1.846927524,-2.073709488,1
271,1729,2.291449547,-1.162384748,1
271,1761,2.033856392,-0.07863509655,1
271,1793,1.341927052,-0.3338518143,1
271,1825,0.8085993528,-0.639313221,1
271,1857,0.2598410249,-0.2520537972,1
271,1889,0.2345750928,-0.01552882791,1
271,1921,0.1774750352,0.1803788841,1
271,1953,-0.04176581278,0.2205087841,1
271,1985,0.001866623759,0.003181636333,1
271,2017,0.3202624023,-1.517560482,1
303,33,0.06639093161,0.04713082686,1
303,65,-0.1219862923,0.1242129281,1
303,97,-0.08646160364,0.07413098216,1
303,129,0.02279606462,0.1802139282,1
303,161,-0.08105137944,0.2737261653,1
303,193,-0.07845395803,0.01396178454,1
303,225,0.1739560515,-0.06486980617,1
303,257,0.1422945112,0.396610409,1
303,289,-0.2046242505,0.4561288059,1
303,321,-0.2582948208,0.04327586293,1
303,353,0.02203422785,-0.1617007554,1
303,385,-0.03797405958,-0.06354817748,1
303,417,0.1238138974,-0.06721717119,1
303,449,-0.1069911718,0.08085495234,1
303,481,-0.2973027825,0.3272901177,1
303,513,-0.7632846832,0.4386224747,1
303,545,-1.498210788,0.1532316804,1
303,577,-3.102441311,-0.4172617197,1
303,609,-3.045822144,-0.7779969573,1
303,641,-0.9218024015,-1.242366552,1
303,673,-0.8688666821,-1.103221774,1
303,705,-1.231300473,-1.692282438,1
303,737,-1.864758611,-2.36239481,1
303,769,-0.9691548347,-1.354438543,1
303,801,-0.3823541999,-1.807077646,1
303,833,0.6608070731,-4.371239662,1
303,865,0.5857810974,-3.772666931,1
303,897,0.1326364279,-2.563676119,1
303,929,-0.6397103071,-2.703101158,1
303,961,-0.82967484,-1.42606616,1
303,993,-0.770945549,-2.982051849,1
303,1025,4.26467371,-2.17312336,1
303,1057,6.481386185,-1.969270945,1
303,1089,7.005425453,-1.576342106,1
303,1121,6.923663616,-0.8347704411,1
303,1153,-4.693649769,-9.700990677,1
303,1185,-1.662018776,-16.13663673,1
303,1217,6.492049694,-4.179068565,1
303,1249,6.749681473,-3.813546419,1
303,1281,6.468393803,-3.550037622,1
303,1313,5.292380333,-3.03376317,1
303,1345,6.867786884,-3.520234108,1
303,1377,8.497901917,-4.049320698,1
303,1409,8.585069656,-4.055988312,1
303,1441,5.026044369,-6.238417149,1
303,1473,4.069531918,-5.468084335,1
303,1505,4.429888248,-4.465631008,1
303,1537,3.68260932,-4.383090019,1
303,1569,1.964918137,-3.823839664,1
303,1601,0.5515143871,-3.116171598,1
303,1633,0.3679659367,-2.223766565,1
303,1665,0.6948953867,-2.452728748,1
303,1697,1.83670342,-2.731104851,1
303,1729,1.752575397,-1.262700319,1
303,1761,1.023297071,-0.3023322821,1
303,1793,0.5707210302,-0.9832556844,1
303,1825,0.6044752598,-1.127210855,1
303,1857,0.4171081185,0.006081700325,1
303,1889,0.3408825397,-0.02682429552,1
303,1921,0.2055343091,-0.08254313469,1
303,1953,0.1134330034,0.1811989695,1
303,1985,0.04679304361,0.221006304,1
303,2017,0.2733741701,-1.550225735,1
335,33,0.3262733221,0.07273604721,1
335,65,-0.06925077736,0.3873989582,1
335,97,-0.1821962446,0.2111748308,1
335,129,-0.03439864516,0.2968669236,1
335,161,-0.3309172392,0.2616354525,1
335,193,-0.386041373,0.392577827,1
335,225,-0.1327130497,0.327532649,1
335,257,0.1609458327,0.2577477396,1
335,289,-0.1027100086,0.1650197506,1
335,321,-0.08929529786,0.06858885288,1
335,353,0.2496682107,0.06930929422,1
335,385,-0.1887779832,0.1551200747,1
335,417,0.07179930806,0.256292522,1
335,449,-0.3607680202,0.6064633131,1
335,481,-1.008671284,0.8263514638,1
335,513,-3.1860888,1.03449738,1
335,545,-3.95705986,0.9010908604,1
335,577,-3.261954784,0.4907308817,1
335,609,-3.316928148,0.3563811779,1
335,641,-1.779096127,-0.4719142914,1
335,673,12.26501465,0.8053923845,1
335,705,-1.795024872,0.2724798918,1
335,737,-1.059613109,-0.07742357254,1
335,769,-0.231410861,-0.7313672304,1
335,801,-0.03462839127,-1.205192327,1
335,833,0.2678294778,-2.307908535,1
335,865,0.496609211,-5.140542984,1
335,897,1.670096636,-6.648970127,1
335,929,1.326302528,-5.019282341,1
335,961,0.0700981915,-1.49292922,1
335,993,0.5560221672,-1.675059319,1
335,1025,2.877103806,-2.124770641,1
335,1057,5.929417133,-2.362445831,1
335,1089,6.984881401,-1.870303631,1
335,1121,9.038212776,-0.04953789711,1
335,1153,-1.391204357,-10.57923794,1
335,1185,6.302556515,-3.625365734,1
335,1217,7.605670929,-4.753673077,1
335,1249,7.64334774,-3.803958893,1
335,1281,6.893864155,-2.951341391,1
335,1313,7.293988705,-3.138950348,1
335,1345,7.393972397,-2.975022554,1
335,1377,8.600352287,-3.860450745,1
335,1409,9.408324242,-5.403565407,1
335,1441,6.364273071,-6.549097061,1
335,1473,4.588995457,-5.576353073,1
335,1505,5.252585888,-4.73677969,1
335,1537,4.966143608,-4.311237335,1
335,1569,2.865883589,-4.334020615,1
335,1601,0.3120926619,-4.832253456,1
335,1633,-0.3368629813,-3.39329505,1
335,1665,0.2987828255,-2.495461226,1
335,1697,15.94886208,8.728207588,1
335,1729,14.09703445,-2.62969327,1
335,1761,2.79821229,-1.213249683,1
335,1793,1.785842538,-1.567162037,1
335,1825,0.6770030856,-2.122766018,1
335,1857,0.4009566307,-1.017778635,1
335,1889,0.8183214664,-0.1985237002,1
335,1921,0.8220937252,0.3875001669,1
335,1953,0.2074516416,0.04001200199,1
335,1985,0.1864247918,-0.06839007139,1
335,2017,-0.3448906541,-1.387365341,1
367,33,0.1950568557,0.0984736383,1
367,65,-0.1307440251,0.5049723387,1
367,97,-0.0841801241,0.2631145716,1
367,129,-0.08585938811,0.1446055472,1
367,161,-0.3672608733,0.2876016498,1
367,193,-0.5689784884,0.6198521852,1
367,225,-0.3873949051,0.4785330594,1
367,257,-0.1891916394,0.007205963135,1
367,289,-0.594886899,-0.2396901846,1
367,321,-0.755643487,0.5287977457,1
367,353,-0.7404611707,1.232950211,1
367,385,-0.3984596133,1.136644006,1
367,417,-0.07614582777,0.6966400146,1
367,449,-0.5026558638,1.557279348,1
367,481,-1.582579136,2.1860075,1
367,513,-3.77930069,2.431294441,1
367,545,-3.322677135,1.79741776,1
367,577,-3.216402769,1.472305775,1
367,609,-2.717483997,1.404064059,1
367,641,-1.547542214,0.7094375491,1
367,673,-0.9487030506,0.484318912,1
367,705,-0.9785134196,1.443807125,1
367,737,-0.7719763517,1.42504859,1
367,769,0.2216450274,-0.1079865843,1
367,801,0.6325993538,-0.1485542059,1
367,833,0.2590363622,-1.157075763,1
367,865,0.3430162668,-3.100523949,1
367,897,2.670912266,-5.835971832,1
367,929,0.7294952273,-1.671560049,1
367,961,0.5950182676,-2.180534363,1
367,993,0.3370534182,-1.691334128,1
367,1025,2.106085777,-1.924552917,1
367,1057,5.508675575,-2.649578333,1
367,1089,7.425024033,-2.495217323,1
