PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 67, filenames: A:[67]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[68]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.00381731987,0.4167315662,1
47,65,-0.2196801901,-0.0675919801,1
47,97,-0.2502615154,-0.4681924582,1
47,129,-0.0249748081,-0.3389002681,1
47,161,0.2833736241,-0.1793922633,1
47,193,0.6473020315,-0.6450348496,1
47,225,0.554307878,-0.5952702165,1
47,257,0.05314454436,-0.2029725611,1
47,289,-0.05031251907,0.1465938836,1
47,321,0.0541780442,0.3073482513,1
47,353,0.04722057283,0.03868061304,1
47,385,-0.1131108552,-0.1965933591,1
47,417,-0.174120456,-0.09426096082,1
47,449,-0.08162356913,-0.260614574,1
47,481,0.08371984959,-0.1324352324,1
47,513,0.03703617305,-0.1300769597,1
47,545,-0.4260215163,-0.3467970788,1
47,577,-0.3786405623,0.02223365009,1
47,609,0.04999822378,0.2900714278,1
47,641,0.1422281265,0.2209106088,1
47,673,0.3823628426,-0.05967587233,1
47,705,0.6181057692,-0.1048938036,1
47,737,0.1482161283,-0.193731904,1
47,769,0.4185438752,0.3907811642,1
47,801,0.3415443301,0.2552736998,1
47,833,0.223685801,-0.0933406949,1
47,865,-0.4857074022,-0.03182071447,1
47,897,-0.7310811877,0.01368387043,1
47,929,-0.4353048801,0.2390628308,1
47,961,-0.4965962768,-0.1653806269,1
47,993,-0.9111865759,-0.5825673342,1
47,1025,-0.8281787634,-0.6540179253,1
47,1057,-0.5839757919,-0.4912201166,1
47,1089,-0.232796371,-0.1330178976,1
47,1121,-0.05338573456,-0.270249784,1
47,1153,0.1033765674,-0.135062784,1
47,1185,0.02946633101,-0.1637399197,1
47,1217,0.1017662287,-0.05925604701,1
47,1249,0.3546369672,0.1006057262,1
47,1281,0.09809529781,0.3233529329,1
47,1313,-0.1689465344,0.4960913658,1
47,1345,-0.3675922155,0.4982429743,1
47,1377,-0.2165412903,0.57469064,1
47,1409,-0.5717887878,-0.3200612068,1
47,1441,-0.3948520422,-1.069606543,1
47,1473,-0.1053248048,-0.5990860462,1
47,1505,-0.1486529112,-0.1832611561,1
47,1537,0.0465349704,-0.3770798445,1
47,1569,-0.1581120342,-0.2694298029,1
47,1601,-0.552355051,-0.1546025574,1
47,1633,-0.8736697435,0.2739919424,1
47,1665,-1.050178766,-0.3767151833,1
47,1697,-0.7650649548,-0.5807981491,1
47,1729,-1.281279683,-0.3097833395,1
47,1761,-1.589365721,0.2116396427,1
47,1793,-0.9739859104,-0.7669249773,1
47,1825,-0.5391902924,-0.2725310326,1
47,1857,-0.129670918,-0.4471632242,1
47,1889,-0.0280264318,-0.3467783928,1
47,1921,0.05581881851,-0.2160700858,1
47,1953,0.1181472838,0.1226040274,1
47,1985,0.2056408972,0.04870243371,1
47,2017,-0.2495928407,-1.179387689,1
79,33,0.1045127213,0.3114108145,1
79,65,0.0923807323,-0.08991210163,1
79,97,0.144851312,-0.1614673287,1
79,129,0.2747901082,-0.1798641384,1
79,161,0.2892445624,-0.02649004012,1
79,193,0.4724807739,0.1947598904,1
79,225,0.3742952049,0.1314969063,1
79,257,-0.05708668381,0.01601988822,1
79,289,-0.1233171523,0.07028255612,1
79,321,0.04725901037,0.05809691548,1
79,353,0.1605988443,-0.01223556697,1
79,385,-0.04432323575,-0.1528794318,1
79,417,-0.08393925428,-0.3535674512,1
79,449,0.01626417786,-0.2036895901,1
79,481,0.08369829506,0.00865894556,1
79,513,0.08688216656,0.04791460931,1
79,545,-0.002123255283,0.08910906315,1
79,577,0.02431699634,0.1026054472,1
79,609,0.07168787718,0.1041549295,1
79,641,-0.1519079208,-0.06505069137,1
79,673,-0.5362082124,-0.6073327065,1
79,705,-0.6337567568,-0.6281377077,1
79,737,-0.6627846956,-1.409502625,1
79,769,-0.277083993,-1.319119811,1
79,801,-0.3674164414,-0.5314486623,1
79,833,-0.6729491353,0.05273868144,1
79,865,-1.111896992,0.2431937605,1
79,897,-1.348415136,0.4647477269,1
79,929,-0.2740470767,0.410746932,1
