PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 68, filenames: A:[68]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[69]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.04749087989,0.2107274532,1
47,65,0.4651523232,0.01312933303,1
47,97,0.5629605055,0.4380168021,1
47,129,0.2946963608,0.543279469,1
47,161,-0.1340554357,0.2348446101,1
47,193,-0.2908726335,0.4169230461,1
47,225,-0.2678644657,0.3553802967,1
47,257,-0.2267872095,-0.02243998647,1
47,289,-0.09262803197,0.09755536914,1
47,321,-0.2252287269,0.3183787465,1
47,353,-0.275233686,0.228681758,1
47,385,-0.01701846719,-0.2314761281,1
47,417,0.2230750322,-0.2903971672,1
47,449,0.05431395769,-0.5743759871,1
47,481,-0.2400804758,-0.8349984884,1
47,513,-0.2192368507,-0.5867282748,1
47,545,0.05525618792,-0.06018045545,1
47,577,0.2552211881,0.1277389228,1
47,609,0.4401209354,0.008437722921,1
47,641,0.620782733,-0.1022523195,1
47,673,0.04151546955,-0.1180095524,1
47,705,-0.7020184994,-0.05816358328,1
47,737,-3.603157282,10.01283264,1
47,769,-2.415180683,8.805254936,1
47,801,-0.6901885271,-0.1566876173,1
47,833,-1.004531503,-0.01451712847,1
47,865,-0.8581836224,-0.03440482914,1
47,897,-1.197285891,0.326939404,1
47,929,-1.606021523,0.2481546998,1
47,961,-0.8483765125,-0.03326746821,1
47,993,-0.7531330585,0.08833438158,1
47,1025,-1.056655049,-0.02506241202,1
47,1057,-0.3492931128,-0.1889106035,1
47,1089,0.3274794817,-0.3159840703,1
47,1121,-0.08192551136,-0.6666582823,1
47,1153,-0.3591201305,-0.3633263111,1
47,1185,0.2951245308,-0.06784623861,1
47,1217,0.3615720868,-0.2367409468,1
47,1249,0.09210529923,-0.3441062868,1
47,1281,-0.1081644893,-0.3270668387,1
47,1313,0.06687104702,-0.4509060383,1
47,1345,0.3353270888,-0.8559426069,1
47,1377,0.6697297692,-0.5959076881,1
47,1409,0.6587098241,0.07203984261,1
47,1441,-0.1497291923,0.4027314186,1
47,1473,-0.6442216635,0.8375160694,1
47,1505,0.1025402844,0.6058746576,1
47,1537,0.6983257532,0.7721157074,1
47,1569,0.3300827742,0.4963421822,1
47,1601,-0.02874472737,0.6668914557,1
47,1633,-0.3162416518,0.7254826427,1
47,1665,-0.495110631,0.4960383177,1
47,1697,-0.9771054983,0.4947186708,1
47,1729,-1.55615747,-0.08407369256,1
47,1761,-1.001564264,-0.3416990042,1
47,1793,-0.44943735,0.3772032857,1
47,1825,-0.02207171917,0.1096565127,1
47,1857,0.1316389441,-0.02737015486,1
47,1889,-0.0009098351002,-0.05045223236,1
47,1921,0.1146749258,0.02799365669,1
47,1953,0.1923479885,0.1082885787,1
47,1985,0.05455421656,0.06102567911,1
47,2017,0.1932634115,-0.05896380544,1
79,33,0.2406249344,0.3024089932,1
79,65,0.2541875541,0.2338804603,1
79,97,0.03279593587,0.08816850185,1
79,129,0.1699440181,-0.01482723653,1
79,161,-0.06197268516,-0.04425741732,1
79,193,-0.3649773002,0.1812705398,1
79,225,-0.2443789393,0.08701728284,1
79,257,0.07504852861,0.02389591187,1
79,289,0.1321251392,-0.03258496523,1
79,321,-0.1752794981,-0.2606468499,1
79,353,-0.2990500331,-0.120984301,1
79,385,-0.04532529414,-0.2155013084,1
79,417,0.04807199538,-0.1529689729,1
79,449,-0.1320966482,-0.2778354287,1
