PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 59, filenames: A:[59]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[60]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.2207127213,0.9809321165,1
47,65,-0.1718263179,-0.2422237545,1
47,97,-0.2959949672,-0.03895995021,1
47,129,-0.2271826267,0.10402143,1
47,161,-0.1414753795,-0.1851095557,1
47,193,-0.7586370707,-0.05525237322,1
47,225,-0.6934117079,0.3102305233,1
47,257,-0.291033566,0.2444807291,1
47,289,-0.368919313,0.2657521367,1
47,321,-0.1430451721,0.1303367019,1
47,353,0.04185710847,0.07080084085,1
47,385,0.04521363974,0.1548390687,1
47,417,-0.01907622814,-0.03785674274,1
47,449,0.191769287,-0.5001907945,1
47,481,-0.01589357853,-0.4801083207,1
47,513,-0.1910571158,-0.6261836886,1
47,545,-0.1409011185,-0.1773166656,1
47,577,0.08291938901,-0.1042436063,1
47,609,-0.1451935619,-0.1093701422,1
47,641,-0.4064802825,0.3071528077,1
47,673,-0.3677338362,0.3607720137,1
47,705,-0.01756562293,-0.04556667805,1
47,737,0.3056419194,-0.6108632088,1
47,769,0.2237160504,-0.9750483036,1
47,801,-0.5830096006,-0.924470067,1
47,833,-1.387131214,-0.5622278452,1
47,865,-0.9904173613,0.2591387033,1
47,897,-0.2847275138,0.7944974899,1
47,929,-0.3504914045,0.3861781359,1
47,961,-0.6145303249,-0.2675687671,1
47,993,-0.2551284432,0.1623960733,1
47,1025,-0.545612812,0.7730839252,1
47,1057,-0.0721206665,1.048754454,1
47,1089,0.4159104526,0.08151745796,1
47,1121,-0.1282764971,-0.5705685616,1
47,1153,-0.4904390574,-1.050124168,1
47,1185,-0.6868149042,-1.208760858,1
47,1217,-1.3786937,-0.5190873146,1
47,1249,-0.8162733912,-0.04088896513,1
47,1281,0.02900099754,-0.03667679429,1
47,1313,0.3047402203,0.4160672724,1
47,1345,0.4608719349,0.8128614426,1
47,1377,0.2463848591,0.1692999601,1
47,1409,0.3836239576,-0.6375596523,1
47,1441,0.2456133366,-0.4605576992,1
47,1473,-0.1560504287,-0.01631832123,1
47,1505,-0.1689276099,0.2565425634,1
47,1537,0.03623697907,0.4810223877,1
47,1569,0.1567726731,0.690967977,1
47,1601,0.1098992974,0.562744379,1
47,1633,-0.2750523686,0.03927825391,1
47,1665,-0.991240859,-0.2444048673,1
47,1697,-0.7232115269,-0.2441046983,1
47,1729,-0.1640204787,-0.04877188057,1
47,1761,-0.1595865488,0.3536883891,1
47,1793,-0.09004765749,0.1495956481,1
47,1825,0.07937413454,-0.1158499718,1
47,1857,-0.02336215973,-0.2346462309,1
47,1889,0.1557463109,-0.1272482723,1
47,1921,0.05273655057,-0.2087623328,1
47,1953,-0.06353926659,-0.05233541131,1
47,1985,-0.1213300824,-0.1020207778,1
47,2017,-0.5260738134,-0.9689404964,1
79,33,-0.1034647077,0.229663223,1
79,65,0.01226170734,-0.04038982093,1
79,97,-0.02229455858,0.1606470048,1
79,129,0.06906271726,0.1421203911,1
79,161,0.007373005152,-0.02815051377,1
79,193,-0.2503202558,0.07020010799,1
79,225,-0.2481681705,0.1669375896,1
79,257,-0.02921763062,0.2138343751,1
79,289,-0.1475673914,0.0781757012,1
79,321,-0.01157264039,-0.02149675041,1
79,353,-0.05848420784,-0.149003014,1
79,385,-0.1439381838,-0.1423693001,1
79,417,-0.0301849097,-0.1511712819,1
79,449,0.1471897811,-0.2049887776,1
79,481,0.3343477845,-0.3549708724,1
79,513,0.2892161012,-0.3973360062,1
79,545,-0.03906186298,-0.1727510393,1
79,577,-0.07924836129,-0.5060899854,1
