PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 35, filenames: A:[35]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[36]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.1001776308,0.6309243441,1
47,65,0.04421502724,-0.2498755157,1
47,97,0.09268018603,-0.3109842837,1
47,129,0.0860883221,-0.2056263089,1
47,161,-0.138929069,-0.2699677348,1
47,193,-0.1247763112,-0.2873716652,1
47,225,0.05671648681,-0.2943608165,1
47,257,0.096944049,-0.4218818843,1
47,289,-0.03889033198,-0.2830016017,1
47,321,-0.09787784517,-0.1244688034,1
47,353,-0.1696165502,0.123602815,1
47,385,0.006946623325,0.3660466671,1
47,417,0.3970991969,0.09826399386,1
47,449,0.5360441804,0.01587703079,1
47,481,0.362151742,0.06683523208,1
47,513,-0.06193009019,0.191442728,1
47,545,0.005717635155,0.1898308992,1
47,577,-0.1305288076,0.2230223417,1
47,609,0.3722910881,-0.3637778163,1
47,641,0.4579932392,-0.210173592,1
47,673,-0.181841135,0.01504448056,1
47,705,-0.2416391969,0.1997082233,1
47,737,-0.3397334218,-0.009149968624,1
47,769,-0.7727931738,-0.3987628222,1
47,801,-0.4033308029,-1.095113039,1
47,833,-6.796302795,-18.25009727,1
47,865,-1.634882927,4.358194351,1
47,897,-2.082758427,7.010132313,1
47,929,0.4748829007,-0.5547330976,1
47,961,-0.03743839264,-0.1759420037,1
47,993,-0.3776881695,0.2244317532,1
47,1025,-1.632102966,0.8606445789,1
47,1057,-3.125471115,1.188900828,1
47,1089,-2.591653824,0.4077683091,1
47,1121,-0.4630932808,0.05888104439,1
47,1153,-0.2700514793,-0.7808406353,1
47,1185,0.03185939789,-1.175875425,1
47,1217,-0.4675401449,-0.1404288113,1
47,1249,-1.229475021,1.269756675,1
47,1281,-1.493437052,1.312499046,1
47,1313,-0.6795657873,0.6773154736,1
47,1345,0.4004915953,-0.6798291206,1
47,1377,0.8469240665,-0.4468603134,1
47,1409,0.257131815,0.2145770788,1
47,1441,-0.6698070168,1.090209246,1
47,1473,-0.4543207586,0.8815124631,1
47,1505,-0.9734764099,0.3158859909,1
47,1537,-1.136175871,-0.3081674576,1
47,1569,-0.8272230625,-0.3522871733,1
47,1601,-18.48249245,8.710548401,1
47,1633,-0.7965648174,-0.08678890765,1
47,1665,-0.1777766943,0.1653726548,1
47,1697,0.0682721138,0.1729080379,1
47,1729,0.1432375908,0.3260810375,1
47,1761,0.55006814,0.3456705511,1
47,1793,0.4504344165,0.3783990741,1
47,1825,0.6064375639,0.7273800373,1
47,1857,0.4431059957,0.8687670231,1
47,1889,0.1200346649,0.3791648149,1
47,1921,0.2451944947,0.20485349,1
47,1953,0.03790185601,-0.2017393112,1
47,1985,-0.2015637159,-0.3802038431,1
47,2017,0.08172768354,0.1473089457,1
79,33,-0.0858425498,0.3152017891,1
79,65,0.1644984633,-0.310605526,1
79,97,0.2150910795,-0.4934984744,1
79,129,0.03070235625,-0.03928774595,1
79,161,0.03902809322,0.08839426935,1
79,193,-0.03711562604,0.01355785877,1
79,225,-0.4011837244,0.1201142147,1
79,257,-0.2735363841,0.1978992373,1
79,289,-0.01407822594,-0.06378526986,1
79,321,0.1346384883,-0.3530811369,1
79,353,-0.06439293921,0.009144239128,1
79,385,-0.1554400325,0.3224059939,1
79,417,-0.09559315443,0.09937010705,1
79,449,-0.1656871736,0.1084713042,1
79,481,0.1556910425,0.1546106935,1
79,513,0.4990008473,0.2175377309,1
79,545,0.5055326819,0.1469946206,1
79,577,0.05123543739,-0.1314364821,1
79,609,0.3195226789,-0.3699059784,1
79,641,0.5722115636,-0.2103186697,1
79,673,-0.3468034863,0.5285435915,1
79,705,-3.984294891,2.924200058,1
79,737,-2.247038841,5.107239723,1
79,769,-1.246453762,0.2406788766,1
79,801,-1.524112463,-0.7325408459,1
79,833,-18.53134727,-0.9441084862,1
79,865,-1.731994033,2.580095768,1
79,897,-0.9823157787,0.7835204601,1
79,929,-1.039424658,-0.201629445,1
79,961,-1.547939777,-0.3296132386,1
79,993,-1.814424992,-0.3766275942,1
79,1025,-2.235896111,-0.02926069498,1
79,1057,-2.428226233,0.1823529899,1
79,1089,-1.110627651,-0.012457937,1
79,1121,-0.3086656332,0.8203107715,1
79,1153,0.1285763383,0.04495501518,1
79,1185,0.2013466209,-0.260651052,1
79,1217,-0.2427968383,-0.3940611482,1
79,1249,-0.122576952,-0.1494787931,1
79,1281,-0.6163601279,0.3462894857,1
79,1313,-1.144217014,-0.008134186268,1
79,1345,-0.9444513321,0.09286375344,1
79,1377,-0.2862858176,0.0717253089,1
79,1409,-0.4583132267,0.2013393939,1
79,1441,-0.5577572584,0.3453821242,1
