PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 4, filenames: A:[4]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[5]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,737,0.8763555884,2.182336807,1
79,769,1.477985501,5.235311031,1
79,801,19.13830185,-7.157705784,1
79,833,2.723785639,1.536305666,1
79,865,2.715682983,1.425451875,1
79,897,2.533752441,1.50576818,1
79,929,4.513793945,0.8961812854,1
79,961,7.065854073,-1.370878696,1
79,993,6.675534725,-1.178351641,1
79,1025,7.14902544,-0.7488285899,1
79,1057,6.93214798,-1.37560606,1
79,1089,6.697572231,-2.982788563,1
79,1121,6.917375565,-4.247020245,1
79,1153,6.467275143,-4.533663273,1
79,1185,5.64195776,-3.890836716,1
79,1217,3.000331402,-9.553250313,1
79,1249,4.383656502,-8.895472527,1
79,1281,5.209527016,-7.058329105,1
79,1313,4.538344383,-3.909453869,1
79,1345,3.494885445,-4.393972397,1
79,1377,3.58361578,-5.405698776,1
79,1409,4.095009804,-4.623613358,1
79,1441,3.656936646,-4.122263432,1
79,1473,2.616084099,-3.582012653,1
79,1505,2.163500071,-3.11853838,1
79,1537,2.539058924,-3.645207405,1
79,1569,2.382624626,-6.10625124,1
79,1601,0.2511565685,-6.060724258,1
79,1633,-0.6871516109,-6.41235733,1
79,1665,-0.4434031248,-6.003625393,1
79,1697,0.1052185893,-5.124970913,1
79,1729,0.5374791026,-5.187790394,1
79,1761,0.859566927,-5.418169022,1
79,1793,0.9816663265,-4.062323093,1
79,1825,0.2881340981,-1.907615423,1
79,1857,-0.1303746253,-1.397592545,1
79,1889,-0.2476581335,-0.8189553618,1
79,1921,-0.4028111994,-0.2519993186,1
79,1953,-0.2239917517,-0.2173470855,1
79,1985,0.2283648849,-0.4592875242,1
79,2017,-0.1716561317,-1.498756051,1
111,33,-0.3439228535,0.4696999192,1
111,65,-15.80581665,11.71837902,1
111,97,-0.03172794729,0.006228767335,1
111,129,0.1971266419,0.02221021801,1
111,161,0.180219084,0.1310429573,1
111,193,0.1456139684,-0.07887105644,1
111,225,-0.07013659924,-0.002407899126,1
111,257,-0.06860877573,0.006286952645,1
111,289,-0.005873138085,0.00342451036,1
111,321,-0.06816675514,-0.2670374513,1
111,353,0.09636847675,-0.1731974632,1
111,385,0.1106730551,0.2596594393,1
111,417,-0.06742036343,0.5744769573,1
111,449,0.1039750129,1.004461646,1
111,481,0.1820248663,1.053683758,1
111,513,0.3880860806,0.8509770632,1
111,545,0.5674676895,0.5704815388,1
111,577,0.2226270437,0.1655016243,1
111,609,-0.06100285053,0.1960439682,1
111,641,-0.2285948098,0.0738503933,1
111,673,-0.2206710577,0.4414227605,1
111,705,-4.904748917,5.627062798,1
111,737,-2.177073956,5.614530087,1
111,769,0.7663660049,5.717869759,1
111,801,1.867818356,5.310723305,1
111,833,2.579201221,1.664325953,1
111,865,4.940658092,1.618284941,1
111,897,5.099733829,1.502971292,1
111,929,5.084591866,2.065511703,1
111,961,6.390499115,1.191094875,1
111,993,6.883086681,-0.154055655,1
111,1025,7.867721558,-0.5952063799,1
111,1057,7.322882175,0.8236023188,1
111,1089,6.577971935,-0.3558146954,1
111,1121,6.433018684,-2.366441011,1
111,1153,5.18848753,-3.53651619,1
111,1185,-0.3561396599,0.7659492493,1
111,1217,5.219362736,-10.05029392,1
111,1249,4.536613941,-8.268083572,1
111,1281,4.563621044,-7.23053503,1
111,1313,4.053534508,-4.91541338,1
111,1345,4.066527843,-5.039085388,1
111,1377,5.884905338,-4.351352215,1
111,1409,5.893262386,-3.735478401,1
111,1441,4.249835491,-4.300191879,1
111,1473,2.229876041,-3.997603416,1
111,1505,0.6917376518,-1.353802204,1
111,1537,-0.01787412167,-2.388242722,1
111,1569,0.02639073133,-4.71094799,1
111,1601,-0.1116311699,-5.159543991,1
111,1633,-0.0196466893,-6.040578842,1
111,1665,-0.3225238323,-5.7399683,1
111,1697,0.518569231,-4.469954014,1
111,1729,1.020459056,-4.52501297,1
111,1761,0.9728040695,-4.458782196,1
111,1793,0.5737324953,-3.703477383,1
111,1825,-0.175090611,-2.416872263,1
111,1857,3.784749269,17.50288391,1
111,1889,-1.650560617,-5.250163078,1
111,1921,-0.1479218602,-0.2311626077,1
111,1953,-0.125852108,0.01801419258,1
111,1985,-0.2007107884,0.1235176921,1
111,2017,0.6434614062,-2.019273281,1
143,33,-0.4730998874,0.5045716763,1
143,65,-0.1588285267,-0.4258714318,1
143,97,0.07677340508,-0.008588373661,1
143,129,0.05495261401,-0.09235785156,1
143,161,0.1395469308,0.04061943293,1
143,193,0.239308387,-0.07705320418,1
143,225,-0.02219892293,0.02891981974,1
143,257,-0.1354486942,0.1810198277,1
143,289,-0.01087035891,0.2175029665,1
143,321,0.03788051754,0.2941960394,1
143,353,0.1381250918,0.3243817091,1
143,385,0.1170092225,0.4605839252,1
143,417,0.1095165312,0.3946692348,1
143,449,0.2778268456,0.7114365101,1
143,481,0.3128594458,0.8086892962,1
143,513,0.4241498709,0.783836484,1
143,545,0.6253442764,0.3451467156,1
143,577,0.5339096785,0.08581882715,1
143,609,0.4302119613,0.2695612907,1
143,641,-0.1042696834,0.09628492594,1
143,673,-0.2526348233,1.111619234,1
143,705,-0.3410844803,2.119582653,1
143,737,1.018660545,2.021614075,1
143,769,2.428409576,4.827385902,1
143,801,2.153363228,4.859889984,1
143,833,2.792808533,2.193014622,1
143,865,4.878308296,1.984694958,1
143,897,5.229752541,1.260620594,1
143,929,5.645987034,0.9358229041,1
143,961,6.513719559,0.7752953768,1
143,993,6.813625336,0.2470544875,1
143,1025,7.200024128,-0.5267901421,1
143,1057,7.56865406,0.9106580019,1
143,1089,7.327719688,0.2648942471,1
143,1121,6.563483238,-2.609174728,1
143,1153,6.626759529,-6.538834572,1
143,1185,6.766088486,-9.757074356,1
143,1217,5.637339592,-10.62995911,1
143,1249,4.681127548,-7.65283823,1
143,1281,5.660782337,-7.427695274,1
143,1313,3.057382584,-7.306740284,1
143,1345,5.39196825,-5.550268173,1
143,1377,5.985313892,-4.597759724,1
143,1409,6.154023647,-4.307443142,1
143,1441,5.188256264,-4.343861103,1
143,1473,3.472403765,-3.365015984,1
143,1505,0.7908012867,-1.594694614,1
143,1537,0.2410852313,-2.525907516,1
143,1569,0.1091304421,-3.683461666,1
143,1601,0.3837496638,-4.255889416,1
143,1633,0.7372803688,-5.102508068,1
143,1665,0.7551563978,-5.585806847,1
143,1697,0.8715812564,-4.681712627,1
143,1729,1.173722744,-4.424929619,1
143,1761,0.984726429,-3.790282249,1
143,1793,0.2596035004,-3.594816208,1
143,1825,0.5590386391,15.77626705,1
143,1857,-16.03305817,4.094013214,1
143,1889,-2.618365765,-5.575953484,1
143,1921,-0.314291954,-0.316395402,1
143,1953,-0.1563133001,0.3173829317,1
143,1985,-0.04729832336,0.2862167954,1
143,2017,0.7058851719,-2.392673016,1
175,33,-0.3528248072,0.5877831578,1
175,65,-0.03838418424,0.1414040178,1
175,97,0.3114105463,0.0570015721,1
175,129,0.2110238373,0.02760704607,1
175,161,0.2060862631,0.1223199069,1
175,193,0.1920666099,0.296279341,1
175,225,0.03529297933,0.2850310206,1
175,257,0.06044777855,0.08512789756,1
175,289,-0.0908793956,0.3211061954,1
175,321,-0.2292033732,0.7941557765,1
175,353,0.2741589546,0.4599360824,1
175,385,0.2127649337,0.07224988937,1
175,417,0.1734911203,0.008460730314,1
175,449,0.2201793194,-0.06123435497,1
175,481,0.3230192959,0.1751754284,1
175,513,0.6739498377,0.3945183754,1
175,545,0.6883074641,0.3536912799,1
175,577,0.5921300054,0.4910355806,1
175,609,0.3124901056,1.100994587,1
175,641,0.2080577612,1.013426065,1
175,673,0.5180820227,3.844909906,1
175,705,-0.2086391449,4.458248138,1
175,737,1.831291199,2.617380619,1
175,769,3.93693161,3.377383947,1
175,801,4.485325813,2.401005268,1
175,833,4.759478569,1.242897511,1
175,865,4.273541927,1.584924579,1
175,897,4.388744354,0.9290778637,1
175,929,5.745588779,0.3073467016,1
175,961,6.305171013,0.3655328155,1
175,993,7.03876543,0.2935405672,1
175,1025,7.964396,-0.1209172308,1
175,1057,9.049773216,-0.1487540007,1
175,1089,8.509251595,-1.168136597,1
175,1121,7.00197506,-3.32421279,1
175,1153,4.912483215,-5.69415617,1
175,1185,6.004099846,-9.448474884,1
175,1217,4.929053307,-10.58069324,1
175,1249,5.245141029,-9.342411995,1
175,1281,5.702484608,-7.980711937,1
175,1313,4.557886124,-6.507961273,1
175,1345,5.987452984,-5.661619663,1
175,1377,6.377354622,-4.768286705,1
175,1409,5.530602455,-4.345348835,1
175,1441,4.843011379,-4.360904217,1
175,1473,3.317584038,-4.489461899,1
175,1505,1.611484051,-4.264442444,1
175,1537,0.4825358391,-2.384390593,1
175,1569,0.7791970968,-1.538910389,1
175,1601,1.543100595,-3.66082716,1
175,1633,1.227217674,-4.32707119,1
175,1665,1.149172306,-4.900053501,1
175,1697,1.434618115,-4.235160351,1
175,1729,1.478005886,-4.158788681,1
175,1761,-0.1388418972,-4.013881207,1
175,1793,0.06500194967,-3.602432013,1
175,1825,-6.709537506,10.35650349,1
175,1857,-17.6978054,3.761951923,1
175,1889,-19.6465683,2.363494873,1
175,1921,0.0299718976,-0.1197865605,1
175,1953,-0.1239921749,0.3905250132,1
175,1985,-0.02749572136,0.5011482835,1
175,2017,0.4992185235,-2.876201868,1
207,33,-0.2937612236,0.6055799127,1
207,65,-0.1646884382,0.2770690322,1
207,97,0.09120085835,-0.004179529846,1
207,129,0.3094296455,-0.01124742255,1
207,161,0.3697828352,0.1894030124,1
207,193,0.1734686494,0.6463072896,1
207,225,0.1735837907,0.5959755182,1
207,257,0.236208111,-0.0618146956,1
207,289,-0.1202851385,0.3786815703,1
207,321,-0.2869382501,1.404945374,1
207,353,0.3124544621,0.5536872149,1
207,385,0.2319921851,0.3008801341,1
207,417,-0.1009908095,-0.02336414158,1
207,449,0.1676109135,-0.128438592,1
207,481,0.1307179034,0.04915505648,1
207,513,0.1085315645,0.4771515131,1
207,545,0.1305928826,0.7256641388,1
207,577,0.5824959278,0.7998986244,1
207,609,0.77102983,0.9906771183,1
207,641,1.432580471,1.885975599,1
207,673,1.550614238,1.648587227,1
207,705,1.41317606,3.429340124,1
207,737,2.174540043,3.287699223,1
207,769,3.897540092,2.830389023,1
207,801,4.951249123,2.301976681,1
207,833,5.466351032,1.552724838,1
207,865,5.580600262,1.564371228,1
207,897,5.229548931,1.55768013,1
207,929,5.005867481,1.272871494,1
207,961,6.568193913,-0.3927996159,1
207,993,7.360394478,-0.03567408025,1
207,1025,9.031212807,0.1162000895,1
207,1057,10.10370827,-0.6784162521,1
207,1089,8.29091835,-2.240009785,1
207,1121,5.138863087,-4.649013996,1
207,1153,2.830605507,-6.32210207,1
207,1185,2.246821404,-8.484254837,1
207,1217,3.778874874,-10.1514616,1
207,1249,5.764407158,-8.393914223,1
207,1281,6.275026321,-6.387101173,1
207,1313,6.533620834,-5.881942272,1
207,1345,6.684569836,-5.939316273,1
207,1377,6.109583378,-5.398552895,1
207,1409,4.906476021,-4.39231205,1
207,1441,2.75838089,-5.207383156,1
207,1473,2.068229675,-5.313456535,1
207,1505,2.004217148,-5.02247715,1
207,1537,1.606093407,-4.34754324,1
207,1569,2.433400154,-2.787574768,1
207,1601,4.145329475,-3.660300255,1
207,1633,2.155528545,-4.136718273,1
207,1665,1.484996796,-5.159490585,1
207,1697,1.62994802,-4.679490566,1
207,1729,1.335930705,-4.093111515,1
207,1761,0.494528234,-3.330006599,1
207,1793,0.3143676519,-3.727331161,1
207,1825,-6.285538673,14.94037533,1
207,1857,2.045300007,-9.832043648,1
207,1889,6.770376205,2.255971909,1
207,1921,0.072889328,0.08561784029,1
207,1953,-0.05424150825,0.5131092072,1
207,1985,0.2029436827,0.9821401238,1
207,2017,0.8144488335,-3.782376766,1
239,33,-0.2162377238,0.5261223316,1
239,65,-0.1475010514,0.01872238517,1
239,97,-0.2200380564,-0.06486041099,1
239,129,-0.01396198943,-0.06183631718,1
239,161,0.2512134612,0.2089446038,1
239,193,0.1848205179,0.3549514413,1
239,225,0.2485074699,0.006874531507,1
239,257,0.2119675875,-0.1921508908,1
239,289,-0.1046028212,0.1721105874,1
239,321,-0.2806695104,0.6154031157,1
239,353,0.09498284757,0.3981325626,1
239,385,-0.0006100982428,0.1463495195,1
239,417,-0.204324156,-0.2993122339,1
239,449,0.101247862,-0.2320468873,1
239,481,0.1030341163,0.09829396009,1
239,513,-0.4009447098,0.3843920231,1
239,545,-0.287204504,0.8440215588,1
239,577,0.3417212963,0.8342244625,1
239,609,0.8551050425,1.236270308,1
239,641,1.578828454,2.738193989,1
239,673,2.381834269,3.150726318,1
239,705,2.742516279,3.760740042,1
239,737,3.628202915,3.542289257,1
239,769,4.74616003,3.820374012,1
239,801,5.236609459,2.956509113,1
239,833,5.147605419,2.452173471,1
239,865,5.35172081,1.976883888,1
239,897,5.582183361,3.024343491,1
239,929,1.257379532,0.1278686523,1
239,961,2.051908016,0.8663278818,1
239,993,7.445469379,-0.07284201682,1
239,1025,9.277515411,-0.8878660202,1
239,1057,9.430135727,-1.663839102,1
239,1089,8.471484184,-3.416785955,1
239,1121,5.729330063,-5.084680557,1
239,1153,3.636319637,-6.356715679,1
239,1185,3.043807507,-7.90741396,1
239,1217,3.960568905,-8.462814331,1
239,1249,6.717625141,-8.164468765,1
239,1281,7.96238327,-8.372461319,1
239,1313,7.918749809,-7.608492851,1
239,1345,7.147352695,-6.801873207,1
239,1377,5.989909649,-6.026757717,1
239,1409,4.589007854,-5.56742382,1
239,1441,3.580749989,-6.168856144,1
239,1473,2.727291584,-6.07103014,1
239,1505,2.416083574,-6.157212257,1
239,1537,2.725466251,-5.681922913,1
239,1569,3.228374958,-4.451447487,1
239,1601,3.73829484,-4.246995449,1
239,1633,2.645663023,-4.330999374,1
239,1665,1.078674436,-4.566546917,1
239,1697,1.665825367,-5.528408527,1
239,1729,1.471521139,-5.177585125,1
239,1761,1.271079659,-3.838429928,1
239,1793,0.970239222,-4.781973362,1
239,1825,-12.25328732,-9.4874897,1
239,1857,7.380885124,-2.000425816,1
239,1889,0.4335266948,-0.2443034649,1
239,1921,0.05374090374,0.1836332381,1
239,1953,-0.02746069431,0.8128116131,1
239,1985,0.3020140827,1.119446874,1
239,2017,0.803198576,-5.317138672,1
271,33,-0.3706720769,0.3239759803,1
271,65,-0.4496262968,0.05497006327,1
271,97,-0.3198068142,-0.1816350818,1
271,129,-0.2076814324,-0.1883214712,1
271,161,-0.1595535427,-0.06065060943,1
271,193,-0.03802598268,0.02796192467,1
271,225,0.1030598953,-0.0251939185,1
271,257,0.09998025,0.1041209251,1
271,289,-0.001507069916,0.1894685179,1
271,321,-0.1330630034,0.144105643,1
271,353,-0.2681104243,0.0150257349,1
271,385,-0.2040126324,-0.09628528357,1
271,417,-0.2044413984,-0.2318061292,1
271,449,-0.2172227502,-0.2134807557,1
271,481,-0.1052757204,-0.1953827739,1
271,513,-0.4525457621,-0.04973271489,1
271,545,-0.7111284733,0.501195848,1
271,577,0.1739889681,0.5569103956,1
271,609,0.4662988186,1.196498871,1
271,641,0.4210062027,3.065090656,1
271,673,2.76721859,4.718158722,1
271,705,3.268728733,5.39342308,1
271,737,5.385779381,3.623058319,1
271,769,6.6882658,4.013932705,1
271,801,5.673491001,3.515384674,1
271,833,5.759949207,2.261207342,1
271,865,6.629935741,2.578547239,1
271,897,5.692912102,2.977688551,1
271,929,0.6775689125,-0.1053999066,1
271,961,1.521513462,0.6382740736,1
271,993,5.919979095,2.574367762,1
271,1025,9.444120407,-1.493619919,1
271,1057,9.289966583,-3.362548351,1
271,1089,8.65215683,-4.479857445,1
271,1121,7.086545944,-4.853134632,1
271,1153,5.428930283,-5.800781727,1
271,1185,4.557242393,-6.645964622,1
271,1217,5.445637226,-7.853437424,1
271,1249,7.817289352,-8.931459427,1
271,1281,9.197952271,-9.368297577,1
271,1313,8.779047012,-8.461266518,1
271,1345,7.144220352,-7.611674309,1
271,1377,5.700718403,-6.160801888,1
271,1409,5.771024704,-7.258739471,1
271,1441,5.363189697,-7.314048767,1
271,1473,2.589313507,-6.78346014,1
271,1505,1.898346424,-7.07525444,1
271,1537,2.683555603,-6.219491959,1
271,1569,3.14931345,-4.978579521,1
271,1601,3.227911472,-5.201070309,1
271,1633,2.828319788,-4.310611725,1
271,1665,1.538779259,-4.313847542,1
271,1697,1.789376736,-6.804213524,1
271,1729,1.969339371,-6.630655289,1
271,1761,1.60120523,-5.80236721,1
271,1793,1.352023602,-6.471255302,1
271,1825,1.692760468,-6.283022404,1
271,1857,1.797285557,-4.446159363,1
271,1889,0.08250877261,-0.2773547173,1
271,1921,0.02835516632,0.496820569,1
271,1953,-0.03725609183,0.687961936,1
271,1985,-0.09420213103,0.7470527887,1
271,2017,0.5649719238,-6.613170624,1
303,33,0.06903470308,0.1039292365,1
303,65,-0.1889561713,0.3298692107,1
303,97,-0.1764939427,-0.1584891081,1
303,129,-0.1917026639,-0.2785184979,1
303,161,-0.1624518037,-0.2150517404,1
303,193,0.00301194191,0.0843526572,1
303,225,0.0241029188,0.2589252889,1
303,257,-0.05563595891,0.1943605244,1
303,289,0.01137819886,0.2442518473,1
303,321,0.03074265458,0.2493666708,1
303,353,-0.04410334677,0.3463281393,1
303,385,0.1101426408,0.1538239121,1
303,417,-0.003498032689,0.1036151201,1
303,449,-0.5611481071,-0.0591494143,1
303,481,-0.3137535453,-0.280004859,1
303,513,-0.5184066296,0.3785917759,1
303,545,-0.8440551758,1.362760067,1
303,577,0.2900186479,1.193705559,1
303,609,1.469135284,0.7136049271,1
303,641,1.950538158,2.302139044,1
303,673,3.183106661,5.033102036,1
303,705,3.666719198,5.513292313,1
303,737,4.702353954,4.689884663,1
303,769,7.043353558,4.713758469,1
303,801,6.387500286,4.302514553,1
303,833,6.215494633,2.90968895,1
303,865,6.30863905,3.354417324,1
303,897,5.812465191,0.933671236,1
303,929,5.259212494,-1.405914307,1
303,961,2.160132885,0.3110843301,1
303,993,6.260933876,2.986518145,1
303,1025,7.755252838,2.23619175,1
303,1057,9.907915115,-4.594600677,1
303,1089,9.9938097,-5.430159569,1
303,1121,9.599822998,-5.508049011,1
303,1153,6.416501999,-5.582974434,1
303,1185,5.743432999,-5.930780888,1
303,1217,8.011220932,-7.952007771,1
303,1249,8.346059799,-8.859324455,1
303,1281,8.626471519,-9.581097603,1
303,1313,7.687366962,-8.744072914,1
303,1345,6.494852066,-8.59932518,1
303,1377,6.055434704,-7.550874233,1
303,1409,5.604990482,-8.585546494,1
303,1441,3.673203945,-8.442548752,1
303,1473,1.780382395,-7.839205742,1
303,1505,1.978639603,-8.139388084,1
303,1537,2.991284609,-7.525673389,1
303,1569,3.185328722,-6.896970272,1
303,1601,3.175720453,-7.677250862,1
303,1633,4.742484093,-6.540763378,1
303,1665,3.792119503,-7.491901875,1
303,1697,2.227034807,-7.657418251,1
303,1729,1.80594027,-6.541566849,1
303,1761,1.446021318,-7.394572258,1
303,1793,1.811203718,-9.512058258,1
303,1825,1.947834969,-6.580820084,1
303,1857,1.295614719,-4.969440937,1
303,1889,-0.03274941444,0.4500455856,1
303,1921,0.04747578502,0.1677709818,1
303,1953,0.07935509086,0.4882212579,1
303,1985,-0.03626993299,0.1790238619,1
303,2017,1.044752002,-5.873328209,1
335,33,0.199424237,-0.02957232296,1
335,65,-0.08636681736,0.8235799074,1
335,97,-0.09479136765,-0.1472442746,1
335,129,-0.2723790705,-0.2185478806,1
335,161,-0.3184174895,-0.173986569,1
335,193,-0.2044492811,0.1219124496,1
335,225,0.06465338171,0.06287118793,1
335,257,0.1777453721,0.1795894802,1
335,289,0.03721314669,0.3863673508,1
335,321,0.1939023435,0.7299355268,1
335,353,0.1891444623,0.6859532595,1
335,385,-0.0587342605,0.1641229391,1
335,417,-0.285893321,0.230715394,1
335,449,-0.2220599949,-0.6008526683,1
335,481,-0.2158193588,-0.01037526131,1
335,513,-0.4916055799,1.66218853,1
335,545,-0.5410320759,3.603138924,1
335,577,0.7594354153,3.733606339,1
335,609,1.776043057,3.048287868,1
335,641,1.759047747,4.259631634,1
335,673,3.633813143,4.943441391,1
335,705,3.802180052,5.524284363,1
335,737,4.299688339,6.164326191,1
335,769,5.853830338,6.150252819,1
335,801,6.699320316,6.008398056,1
335,833,7.02110672,5.497642994,1
335,865,7.315373898,4.889431477,1
335,897,7.4371562,2.646780252,1
335,929,6.96985054,0.3514783382,1
335,961,7.087447166,1.50551033,1
335,993,8.261640549,2.038307667,1
335,1025,8.9615345,3.657060146,1
335,1057,10.82785606,-3.87445116,1
335,1089,12.50319481,-5.252802849,1
335,1121,12.62229538,-5.165834904,1
335,1153,-4.228221893,-12.09038544,1
335,1185,9.44393158,-7.486967087,1
335,1217,8.715373993,-8.379883766,1
335,1249,8.229146957,-8.660710335,1
335,1281,7.294723988,-9.412748337,1
335,1313,5.864760876,-10.26406384,1
335,1345,5.470658302,-8.633841515,1
335,1377,4.951541424,-8.088110924,1
335,1409,3.436670303,-8.484256744,1
335,1441,2.153790951,-8.817560196,1
335,1473,2.544804335,-8.930357933,1
335,1505,3.050522089,-9.312921524,1
335,1537,3.171810865,-9.100753784,1
335,1569,3.432779074,-8.665921211,1
335,1601,3.534714699,-9.968972206,1
335,1633,10.50366688,-24.6811142,1
335,1665,2.42531085,-10.95356274,1
335,1697,1.95006752,-8.661315918,1
335,1729,0.7375848293,-7.323757172,1
335,1761,-0.09778153896,-7.135774136,1
335,1793,-0.2688022852,-6.897771358,1
335,1825,0.7596948147,-5.091795921,1
335,1857,1.66605711,-3.749410629,1
335,1889,1.770747781,-2.534840345,1
335,1921,0.7087665796,-0.4785958529,1
335,1953,0.2647182643,0.2815597057,1
335,1985,0.05027580261,0.2368652821,1
335,2017,0.5507082939,-3.311881781,1
367,33,0.1519299746,-0.111702472,1
367,65,0.03535727412,0.5893675685,1
367,97,-0.02407907695,-0.1056438312,1
367,129,-0.0532360971,-0.1525172889,1
367,161,-0.4011525512,-0.1629095823,1
367,193,-0.2121438682,0.0393643342,1
367,225,0.2377510071,0.037404567,1
367,257,-0.2926034033,0.2786546648,1
367,289,-0.1690923274,0.5720363855,1
367,321,-0.09965135157,0.8876692057,1
367,353,0.04564080387,1.36293757,1
367,385,0.1425434947,1.552594185,1
367,417,-0.2278022915,1.378816485,1
367,449,-0.4004153311,1.408383131,1
367,481,-1.069552422,5.144273758,1
367,513,-1.318022132,5.690964222,1
367,545,-0.5266522765,3.982030869,1
367,577,0.05129665136,3.743339539,1
367,609,0.7309085131,5.2554245,1
367,641,1.471437931,6.017374992,1
367,673,2.483559847,6.511894226,1
367,705,3.17332387,7.048147678,1
367,737,4.036812782,7.212734222,1
367,769,5.997897625,6.920162201,1
367,801,7.559940338,7.051614761,1
367,833,8.533620834,6.443130016,1
367,865,8.580471039,5.910698891,1
367,897,8.356425285,5.419373512,1
367,929,8.75990963,3.484200478,1
367,961,9.402702332,2.33217454,1
367,993,9.326955795,1.005387664,1
367,1025,10.73278809,2.875663996,1
367,1057,12.78518677,-2.598931074,1
367,1089,13.70730209,-4.843616486,1
367,1121,14.31571865,-6.438382149,1
367,1153,2.200833321,-17.99903679,1
367,1185,10.84974766,-8.039887428,1
367,1217,8.818973541,-8.625761986,1
367,1249,7.516222,-8.727910995,1
367,1281,4.870083809,-8.718912125,1
367,1313,4.998905182,-8.361283302,1
367,1345,4.572372437,-8.125212669,1
367,1377,3.49567318,-8.197899818,1
367,1409,2.521397352,-9.024507523,1
367,1441,0.8226554394,-8.915550232,1
367,1473,1.437767982,-7.866920471,1
367,1505,3.531523228,-9.813967705,1
367,1537,3.975889921,-10.00331402,1
367,1569,4.395648956,-9.548472404,1
367,1601,2.949635506,10.41092873,1
367,1633,-1.236446381,6.167441368,1
