PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 54, filenames: A:[54]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[55]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.1887173951,0.8333568573,1
47,65,-0.214850992,-0.2884274125,1
47,97,-0.2882089019,-0.09636953473,1
47,129,-0.1771046221,0.3462753296,1
47,161,0.07345257699,2.091234207,1
47,193,-0.1815416217,5.030498505,1
47,225,-0.3324352205,1.334838629,1
47,257,-0.434089005,0.101754427,1
47,289,-0.3671863675,-0.1726795286,1
47,321,0.08781866729,-0.09715211391,1
47,353,0.1325666308,0.01309797168,1
47,385,0.003659874201,0.08646483719,1
47,417,-0.09627273679,0.06391204894,1
47,449,-0.06572066247,0.1050328016,1
47,481,0.0269151181,0.3491019905,1
47,513,0.06024643779,0.6390357614,1
47,545,0.1880682707,0.492380172,1
47,577,0.09393537045,0.1272697747,1
47,609,-0.02068510652,-0.04138037562,1
47,641,-0.008984580636,-0.1817215681,1
47,673,0.1490386426,-0.4371855259,1
47,705,0.4877723753,-2.207392693,1
47,737,0.179094553,-2.648495674,1
47,769,-0.5555837154,-1.629772663,1
47,801,-0.7002637386,-1.330821753,1
47,833,-0.3258090615,-0.8797229528,1
47,865,0.08689042926,-0.8592892885,1
47,897,0.04932022095,-0.5872814655,1
47,929,-0.1984676123,-0.5676212311,1
47,961,0.3470090628,-0.4000377059,1
47,993,0.008585512638,-0.6411089897,1
47,1025,-0.2200312316,-0.7557006478,1
47,1057,-0.7377776504,-0.5216643214,1
47,1089,-0.9640300274,0.4013518691,1
47,1121,-0.6408793926,0.9339141846,1
47,1153,-0.2701761723,0.9326491356,1
47,1185,-0.2522856593,0.2507378459,1
47,1217,-0.1564741433,-0.04282593727,1
47,1249,-0.2238650471,0.1270573139,1
47,1281,-0.2208512425,0.3796049356,1
47,1313,-0.1819075942,0.5525396466,1
47,1345,0.1234264374,0.3666372299,1
47,1377,0.1691416502,-0.0627810359,1
47,1409,0.3971773982,-0.1879682392,1
47,1441,0.3994422555,-0.2878186107,1
47,1473,-0.07354396582,-0.1370893717,1
47,1505,-0.1770045608,-0.7028726339,1
47,1537,-0.4139354527,-0.8576452136,1
47,1569,-1.346755862,-0.6734091043,1
47,1601,-1.245763421,-0.7332981825,1
47,1633,-0.5667353868,-0.4816251695,1
47,1665,-0.03356555104,0.0006707310677,1
47,1697,0.1140121073,0.3567307293,1
47,1729,-0.4633691311,-0.2178741097,1
47,1761,-0.5911004543,-1.990411639,1
47,1793,-0.6320078373,-0.4072492421,1
47,1825,-0.4565960169,0.1154909134,1
47,1857,0.3540506363,0.2949029207,1
47,1889,0.5298786163,-0.1467615366,1
47,1921,0.4489712715,-0.3178147972,1
47,1953,0.2185766697,-0.460452795,1
47,1985,0.1919176579,-0.7427582741,1
47,2017,-0.5913876295,-0.002247929573,1
79,33,0.02524586022,0.5689140558,1
79,65,0.01670908928,-0.3711240292,1
79,97,0.04287989438,-0.09876403958,1
79,129,0.02767330036,0.1781304181,1
79,161,0.09230437875,1.001184583,1
79,193,0.08755663782,1.093568802,1
79,225,-0.07232418656,0.5212808847,1
79,257,-0.1397378445,0.2494942546,1
79,289,0.1038537249,0.06407949328,1
79,321,0.1854797602,0.05443951488,1
79,353,0.1283406019,0.1329986751,1
79,385,0.1886562407,0.1232471466,1
79,417,0.09076327085,0.1150271147,1
79,449,0.003807276487,0.0740608871,1
79,481,0.3865266442,0.02377209067,1
79,513,0.7420830727,0.06469629705,1
79,545,0.3889033794,-0.09367150068,1
79,577,0.2974882722,-0.2005499899,1
79,609,0.2216599733,0.1105107516,1
79,641,0.02764801681,0.1295545101,1
79,673,0.0129686892,-0.6589778662,1
79,705,-0.0573605001,-4.067527294,1
79,737,0.6939226985,-2.341804743,1
79,769,19.61245537,2.82879734,1
79,801,14.66239834,4.66579771,1
79,833,0.4299305379,-0.4770697951,1
79,865,0.5230817795,-0.4823107123,1
79,897,0.7762102485,-0.513590157,1
79,929,0.6793009043,-0.6105111241,1
79,961,0.5527479053,-0.481015861,1
79,993,0.5484948158,-0.3712664247,1
79,1025,0.4363891184,-0.1311609447,1
79,1057,0.3897972703,-0.2395797968,1
79,1089,0.1771157384,-0.2533221543,1
79,1121,0.1544401348,0.172403425,1
79,1153,0.6342147589,0.063372612,1
79,1185,0.3976131082,-0.309735775,1
79,1217,0.4205221534,-0.6385464072,1
79,1249,0.4270181656,-0.5193870664,1
79,1281,-0.1843017638,0.003495231271,1
79,1313,-0.1947458684,0.1666637063,1
79,1345,0.1033828855,0.1173172966,1
79,1377,0.2913750112,-0.1965330392,1
79,1409,0.2153960466,-0.3626773953,1
79,1441,0.08080498874,-0.3510234356,1
79,1473,-0.3321178257,-0.1768749952,1
79,1505,-0.3923562169,-0.1432772875,1
79,1537,-0.3209136724,-0.3538792133,1
79,1569,-0.3415733278,-0.4547513723,1
79,1601,0.09035009146,-0.7094342709,1
79,1633,-0.5847319365,-0.5862107277,1
79,1665,-0.4151552618,-0.05144014955,1
79,1697,-0.09340780973,0.2216078043,1
79,1729,-0.2386693656,-0.4589825273,1
79,1761,0.07066631317,-0.391720593,1
79,1793,0.5640742183,-0.2299910188,1
79,1825,0.3531960845,0.1230788231,1
79,1857,0.01355671883,0.217498675,1
79,1889,-0.2342814207,-0.2888689637,1
79,1921,-0.3488244712,-0.2612013519,1
79,1953,-0.5161989927,-0.246473521,1
