PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 70, filenames: A:[70]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[71]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.8377509117,0.1856617928,1
47,65,-0.1364262253,-0.03822591528,1
47,97,-0.343700856,0.09693276882,1
47,129,-0.4373145401,-0.1315023005,1
47,161,-0.390401721,-0.3207250834,1
47,193,-0.2376014888,-0.3493203521,1
47,225,-0.1520531476,-0.4944987297,1
47,257,-0.178650856,-0.2294992208,1
47,289,-0.4217653871,0.1254371405,1
47,321,-0.1893134117,0.1964936852,1
47,353,0.0708771944,0.2052958608,1
47,385,0.006167292595,0.1591072083,1
47,417,-0.1746126413,0.04615998268,1
47,449,-0.7801523209,-0.2273595035,1
47,481,-1.053575754,-0.3438387215,1
47,513,-0.7241688967,-0.2404330075,1
47,545,-0.2929228544,-0.0485444665,1
47,577,-0.1678759158,0.04014420509,1
47,609,-0.07880699635,0.1180688739,1
47,641,-0.002111911774,0.02952554822,1
47,673,0.1699637175,-0.03777384758,1
47,705,0.4707990885,-0.5138607025,1
47,737,0.351012826,-4.597552299,1
47,769,0.3164866269,-1.304167747,1
47,801,0.1321618259,-0.3219156265,1
47,833,-0.1336480081,0.03834056854,1
47,865,0.4074020386,0.5916004777,1
47,897,0.7126188874,0.1176226139,1
47,929,0.2581272721,-0.1311972737,1
47,961,-0.3096349835,-0.08533984423,1
47,993,0.08762300014,-0.5104343891,1
47,1025,0.184096694,-0.4724230766,1
47,1057,0.149246037,-0.2979211211,1
47,1089,0.1789848804,-0.4233176708,1
47,1121,0.1371085644,0.04845440388,1
47,1153,-0.05269277096,0.3914475441,1
47,1185,-0.2531587481,0.5109069347,1
47,1217,-0.2070517093,0.5008509755,1
47,1249,0.004362002015,0.3564088345,1
47,1281,0.02823370695,0.6922197938,1
47,1313,-0.1237549782,0.4501093626,1
47,1345,-0.01866400242,0.2395044565,1
47,1377,-0.03429639339,0.005266070366,1
47,1409,0.0177013278,-0.1608727425,1
47,1441,0.1818841398,0.1299163401,1
47,1473,0.4521220326,-0.413435936,1
47,1505,0.4077166915,-0.7198557854,1
47,1537,-0.0251782015,-0.3964839578,1
47,1569,-0.1825588495,-0.5775046349,1
47,1601,0.3022886217,-0.4718273878,1
47,1633,0.6096657515,0.06435954571,1
47,1665,0.2778359056,0.2916486561,1
47,1697,0.7363264561,0.4596954882,1
47,1729,0.9412735701,-0.0795648396,1
47,1761,0.4018657804,-1.047578812,1
47,1793,-0.3372222185,-1.631601453,1
47,1825,-0.4314246178,-0.6504485607,1
47,1857,-0.3794205189,0.2298260331,1
47,1889,-0.09748792648,-0.3452963233,1
47,1921,0.2906371951,-0.005376935005,1
47,1953,0.4167966247,0.1393044293,1
47,1985,0.04335208237,-0.01595836133,1
47,2017,-0.9782657623,-0.2469261587,1
79,33,-0.01902386546,-0.01607260108,1
79,65,-0.2389280349,-0.07992328703,1
79,97,-0.2783874869,0.339101851,1
79,129,-0.1925134659,0.2455319762,1
79,161,0.047139965,0.08243399858,1
79,193,-0.1040404141,-0.1338067949,1
79,225,-0.2606788576,-0.3631549478,1
79,257,-0.01845557988,-0.1879358888,1
79,289,-0.1480562091,0.009302318096,1
79,321,-0.106065616,-0.201302126,1
79,353,0.177821815,-0.1619844437,1
79,385,-0.1327725351,-0.05901913345,1
79,417,-0.525529623,-0.368734777,1
79,449,-0.9027503133,-0.5094730258,1
79,481,-0.7876844406,-0.641515851,1
79,513,-0.2370051742,-0.3358655274,1
79,545,0.01757955551,-0.2205889076,1
79,577,0.03741694987,-0.2542424798,1
79,609,-0.2560418844,0.02884523571,1
79,641,-0.3694103658,0.001442909241,1
79,673,-0.1899191141,-0.2125144005,1
79,705,-0.3133674264,-1.282551765,1
79,737,-0.8001976013,-4.182126999,1
79,769,-0.4676556587,-3.481799603,1
79,801,-0.6190180779,-1.689866185,1
79,833,-0.4785320163,-0.8736948967,1
79,865,0.2947022915,0.08311630785,1
79,897,-0.01854739338,0.2256937474,1
79,929,-0.4241635203,-0.2869360149,1
79,961,0.6956587434,-0.8189487457,1
79,993,0.7743257284,-1.064260125,1
79,1025,0.6129159927,-0.8333497047,1
79,1057,0.4874838293,-0.4221580029,1
79,1089,0.08906522393,-0.1560236812,1
79,1121,-0.1213288903,-0.1730952263,1
79,1153,-0.1153152585,-0.3609303832,1
79,1185,-0.1427922845,-0.1744663715,1
79,1217,-0.2798439562,-0.2493207604,1
79,1249,0.1375773996,-0.0564610064,1
79,1281,0.3148331642,0.5488727093,1
79,1313,0.1942108274,0.4744882882,1
79,1345,0.3711158633,0.2886339128,1
79,1377,0.3141478896,0.07939997315,1
79,1409,0.06602092087,0.1686466932,1
79,1441,0.2807296813,0.1851914227,1
79,1473,0.3120780587,0.1160908937,1
79,1505,0.3774974346,-0.1617616415,1
79,1537,0.2690191567,-0.4617541432,1
79,1569,0.1347414255,-0.4648161829,1
79,1601,-0.03670968115,-0.2675499618,1
79,1633,0.3455846608,0.07939107716,1
79,1665,0.2997910976,0.287650764,1
79,1697,0.04022035003,0.1308189034,1
79,1729,0.1249267161,0.2420298159,1
79,1761,-0.08745054901,0.5447186828,1
79,1793,0.02482992411,0.7136467695,1
79,1825,0.3139548302,0.8634887338,1
79,1857,0.498470962,0.6374280453,1
79,1889,0.4542503059,-0.2332735658,1
79,1921,0.3616167903,-0.06082767993,1
79,1953,0.05919362605,-0.03492334113,1
79,1985,0.09322296828,-0.02230489627,1
79,2017,0.1894170046,0.01604139805,1
111,33,-0.3970235586,0.1420307457,1
111,65,-0.2217979282,-0.07975336909,1
111,97,-0.05461985618,0.3646268249,1
111,129,0.1863747984,0.6114381552,1
111,161,0.2666209936,0.547096312,1
111,193,-0.0537410453,0.1165267378,1
111,225,-0.298089087,-0.02499423921,1
111,257,0.09432820976,-0.07036219537,1
111,289,0.009601101279,-0.1032484323,1
111,321,-0.08832338452,-0.1607199311,1
111,353,0.1078989059,-0.1252259314,1
111,385,0.02077902853,-0.3188847005,1
111,417,-0.4598455727,-0.5955708623,1
111,449,-0.3869667053,-0.4407591224,1
111,481,-0.08776944876,-0.4272896051,1
111,513,0.09664313495,-0.4919504821,1
111,545,0.1916556358,-0.434248805,1
111,577,0.2611036599,-0.1988006234,1
111,609,0.2990574241,0.1135423183,1
111,641,-0.3352239132,-0.396414876,1
111,673,-0.7513182163,0.1003584862,1
111,705,-3.915879726,-3.81350565,1
111,737,-1.361018538,-3.395317078,1
111,769,-0.5338487029,-1.987241507,1
111,801,-0.1801405251,-1.985994577,1
111,833,-0.09867416322,-1.145293951,1
111,865,-0.1037828326,-0.2844395041,1
111,897,-0.3331656754,0.01149189472,1
111,929,-0.637601316,-0.2792905569,1
111,961,0.5230665803,-1.601724148,1
111,993,0.8899741173,-1.946751237,1
111,1025,0.8088618517,-1.270816565,1
111,1057,0.4011446238,-0.5997974873,1
111,1089,0.0774435997,-0.3815330267,1
111,1121,0.1373023391,-0.6460037231,1
111,1153,0.2897622585,-0.9823107719,1
111,1185,0.1810275018,-0.7719177008,1
111,1217,0.0552527681,-0.8558166027,1
111,1249,0.163754493,-0.3330147564,1
111,1281,0.1527749896,0.3587738276,1
111,1313,0.1055441499,0.6628159285,1
111,1345,-0.16042009,0.2940837443,1
111,1377,-0.02296459675,0.3292173743,1
111,1409,0.05677488446,0.261601001,1
111,1441,0.3108686805,0.07656571269,1
111,1473,0.1430431604,0.0282265991,1
111,1505,-0.03935417533,-0.2278337777,1
111,1537,0.01955293119,-0.2823441029,1
111,1569,0.007715050131,-0.05293375254,1
111,1601,-0.1402318478,-0.02225381136,1
111,1633,-0.02757254243,0.0534241274,1
111,1665,0.009868599474,0.2083600014,1
111,1697,-0.1498345733,0.1809271574,1
111,1729,-0.3605169654,0.2555321455,1
111,1761,-0.9898650646,0.8925285339,1
111,1793,0.3080242872,1.812407494,1
111,1825,1.195502043,1.533629894,1
111,1857,0.9422221184,0.5891997218,1
111,1889,0.3294878006,-0.1683583856,1
111,1921,0.0403354764,-0.03650290146,1
111,1953,-0.1711120158,-0.01801562309,1
