PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 18, filenames: A:[18]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[19]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.3771198988,0.3514128923,1
47,65,-0.4067891836,-0.07474787533,1
47,97,-0.2774076462,-0.04778525233,1
47,129,-0.6218791604,0.5975346565,1
47,161,-0.6687267423,0.9923760295,1
47,193,-0.5009964705,0.7571347952,1
47,225,-0.5795152187,0.08206097782,1
47,257,-0.4082326591,-0.3097935915,1
47,289,0.1880659312,-0.3667839766,1
47,321,0.2587788701,-0.1221311092,1
47,353,0.04862506688,0.188715443,1
47,385,0.08226770163,0.4327196181,1
47,417,-0.2560361624,0.2311605811,1
47,449,-1.057767034,0.2268331349,1
47,481,-1.691423655,-0.06936305761,1
47,513,-0.9819669724,0.03443449736,1
47,545,0.1934355795,0.1912565827,1
47,577,1.012845635,0.3000226021,1
47,609,1.085209846,0.3535156846,1
47,641,-0.4624859095,0.8324896097,1
47,673,-2.687788725,2.338507652,1
47,705,-5.17583704,1.75147748,1
47,737,-6.115885735,1.034974456,1
47,769,-6.528131485,2.414493561,1
47,801,-3.448404789,1.896336079,1
47,833,-2.500844955,1.470501423,1
47,865,-2.922033787,1.498231769,1
47,897,-2.675606251,1.075125337,1
47,929,-1.141648293,0.000462770462,1
47,961,-0.315974474,-0.1288981438,1
47,993,0.4490144849,0.3063749075,1
47,1025,0.3749299049,-0.4553722143,1
47,1057,-12.967659,-9.683058739,1
47,1089,-0.8173678517,0.1334052086,1
47,1121,0.5339690447,0.4731218815,1
47,1153,0.891138792,0.1865481734,1
47,1185,-0.4690925479,0.4064144492,1
47,1217,-0.9618692398,-0.01550459862,1
47,1249,-0.9699795246,-0.06958523393,1
47,1281,-1.318730354,-0.3543565869,1
47,1313,-1.629890203,-1.413854957,1
47,1345,-2.628164291,-2.278753757,1
47,1377,-2.297509193,-1.706946135,1
47,1409,-1.139116287,-0.1798092723,1
47,1441,-2.185353756,0.3093506694,1
47,1473,-3.255394936,-0.219991982,1
47,1505,-1.9929533,-0.8294365406,1
47,1537,-0.3589056134,-1.179591417,1
47,1569,-0.5410633087,-0.3077003956,1
47,1601,-0.7446706295,0.4937935472,1
47,1633,-1.637791872,0.2667267919,1
47,1665,-2.382663727,-0.7618317604,1
47,1697,-5.705229759,-1.167613268,1
47,1729,-6.851695061,-1.377699018,1
47,1761,-4.584916115,0.1383600235,1
47,1793,-2.43714571,0.960726738,1
47,1825,-1.498316765,0.386734128,1
47,1857,-0.3465198874,-0.3517818451,1
47,1889,0.06348580122,-0.01703220606,1
47,1921,0.3254833817,0.257375896,1
47,1953,0.2540671825,0.4579133689,1
47,1985,0.120485343,0.44913885,1
47,2017,-0.4628241062,-2.304767609,1
79,33,0.1287206411,0.2115145028,1
79,65,0.1893155575,-0.1655248553,1
79,97,0.3118122816,-0.04774206877,1
79,129,2.60302496,-9.812960625,1
79,161,1.822297931,-11.08363342,1
79,193,-0.01112854481,0.4182279706,1
79,225,-0.4265154004,0.3276354671,1
79,257,-0.3276809752,-0.008989170194,1
79,289,0.1158244535,-0.1504169852,1
79,321,0.2775508463,0.1486156583,1
79,353,0.1932021379,0.1026334614,1
79,385,0.1498825103,0.233492434,1
79,417,-0.08438622952,0.3317335844,1
79,449,-1.508616686,0.3723248243,1
79,481,-1.938515902,0.7113376856,1
79,513,-1.110918045,0.7896836996,1
79,545,-0.02286690474,0.9051705003,1
79,577,0.05869823694,0.3678807616,1
79,609,0.354980588,0.4722427726,1
79,641,-0.1396148205,0.6500828266,1
79,673,-1.306859016,0.4247096479,1
79,705,-1.283965468,-0.3273825049,1
79,737,-4.956564903,-0.326538682,1
79,769,-1.529206991,-0.5641967058,1
79,801,-1.612654448,0.04958969355,1
79,833,-2.448477745,1.4193964,1
79,865,-1.99977088,1.548932552,1
79,897,-1.55896306,0.9851572514,1
79,929,-1.096804857,0.7184445858,1
79,961,-0.9239141941,1.248936415,1
79,993,-0.2190943956,1.834385872,1
79,1025,-0.6490945816,1.024910927,1
79,1057,-0.8351368308,0.7119922638,1
79,1089,-1.158697605,0.7610580325,1
79,1121,-0.7093259692,1.114061356,1
79,1153,-0.3488050401,1.229871988,1
79,1185,-0.3736742735,1.063622713,1
79,1217,-0.5627551675,0.7628241777,1
79,1249,-0.8052848577,0.417630285,1
79,1281,-0.9479964972,0.106851995,1
79,1313,-3.181763649,-0.2371125221,1
79,1345,-1.862784505,-1.159776211,1
79,1377,-0.9718844891,-0.9771776199,1
79,1409,-0.8501741886,-1.103368044,1
79,1441,-0.1774394512,-0.04644367099,1
79,1473,-1.729943991,0.5016217232,1
79,1505,-1.409898996,0.4489967525,1
79,1537,-1.335404634,0.123347342,1
79,1569,-3.103108883,0.1663042307,1
79,1601,-3.089624166,0.2082940042,1
79,1633,-3.588171005,-0.2086486816,1
79,1665,-3.848417759,-1.193844199,1
79,1697,-4.121199608,-1.552444339,1
79,1729,-4.357382298,-1.736406922,1
79,1761,-2.885432243,-1.255270481,1
79,1793,-0.6164112091,-0.6370713115,1
79,1825,-0.6098847985,-0.4454666972,1
79,1857,-0.3637229502,-0.4685396552,1
79,1889,0.09837154299,0.12817958,1
79,1921,0.3137695193,0.3932302296,1
79,1953,0.3780026436,0.314160049,1
79,1985,0.1052497476,0.4393310547,1
79,2017,-0.3338041902,-1.11892581,1
111,33,0.3786177933,0.1061754748,1
111,65,0.3957042694,-0.1609151065,1
111,97,0.4796013832,-0.01156401262,1
111,129,0.3797781467,-0.16140531,1
111,161,0.0618288964,-0.2114032656,1
111,193,-0.1123238802,-0.09235614538,1
111,225,-0.2049358934,0.2352983654,1
111,257,0.0629735142,0.06265512854,1
111,289,0.3612970412,0.07735044509,1
111,321,0.2845069468,0.3772300184,1
111,353,0.167129308,0.1678940058,1
111,385,0.178142637,-0.02828609943,1
111,417,-0.1287754774,0.09701921046,1
111,449,-1.094498992,0.3249104321,1
111,481,-1.1682899,0.6282038093,1
111,513,-1.096738815,1.094514132,1
111,545,-0.9396069646,1.447052002,1
111,577,-0.6522482038,0.9893915057,1
111,609,-0.5905861855,0.9827407002,1
111,641,-0.1253928244,0.2438699603,1
111,673,-0.4319459796,-0.3078249693,1
111,705,-0.2140727639,-0.933478117,1
111,737,-0.4465534687,-1.440758824,1
111,769,-2.01173377,-2.299610615,1
111,801,-2.626083851,-0.1150293946,1
111,833,-2.503321409,1.676369309,1
111,865,-0.7032233477,1.545222521,1
111,897,-0.8266198635,1.527359962,1
111,929,-2.097929955,1.546258807,1
111,961,-1.791315794,1.966591597,1
111,993,-1.390835285,1.696330547,1
111,1025,-0.4885546565,1.61305666,1
111,1057,-0.5644982457,1.469354153,1
111,1089,-1.215950727,1.117682934,1
111,1121,-1.656731129,1.470129371,1
111,1153,-1.053770065,1.096693158,1
111,1185,0.17934677,0.3364053369,1
111,1217,-0.2207673788,0.2019932866,1
111,1249,-0.9259939194,0.09803083539,1
111,1281,-2.18404007,1.025394678,1
111,1313,-3.160040379,1.622816682,1
111,1345,-0.5121285915,0.6592395306,1
111,1377,0.3767530918,0.2254766226,1
111,1409,-0.178658545,-1.043165684,1
111,1441,-0.6655703783,-0.9534062147,1
111,1473,-0.6412450075,0.2971054316,1
111,1505,-1.349491715,0.5708627701,1
111,1537,-2.427405357,0.08410088718,1
111,1569,-3.324767113,-0.3379465044,1
111,1601,-2.778616905,-0.5336446166,1
111,1633,-3.448490858,-0.8361076713,1
111,1665,-3.299144983,-0.4284875393,1
111,1697,-4.962136745,-0.1303169727,1
111,1729,-2.495340824,-1.940764904,1
111,1761,-0.8240480423,-2.172728777,1
111,1793,-1.024239898,-1.751263618,1
111,1825,-0.1475312412,-1.303411007,1
111,1857,-0.05012670159,-0.9979103804,1
111,1889,-0.1947986186,0.0419870615,1
111,1921,0.06090462953,0.1875019968,1
111,1953,0.2764028907,-0.1770910919,1
111,1985,0.1776083708,-0.03266839683,1
111,2017,-0.1030152291,-0.5767731071,1
143,33,0.2997225821,0.04834276438,1
143,65,0.0130803138,-0.1135082468,1
143,97,0.2782740593,-0.01468784362,1
143,129,0.3330143392,-0.09126880765,1
143,161,-0.03951343894,-0.04772219062,1
143,193,-0.0539380461,-0.0372877419,1
143,225,-0.04028066993,-0.05657734722,1
143,257,0.1953604519,-0.06813386083,1
143,289,0.3350638151,0.2359699309,1
143,321,0.176349014,0.5286067724,1
143,353,0.1616874039,0.158859551,1
143,385,0.08419650793,-0.1386734247,1
143,417,-0.2435166836,-0.1967558414,1
143,449,-0.5963680744,-0.1686449647,1
143,481,-0.5396378636,0.2810067236,1
143,513,-0.7927695513,1.354573965,1
143,545,-1.047643661,1.364286423,1
143,577,-1.139976263,1.2179389,1
143,609,-0.761664927,0.5037043095,1
143,641,0.02941066027,-0.2762709558,1
143,673,-0.02650558949,-0.3839604259,1
143,705,0.08686846495,-1.206071615,1
143,737,-0.3939484358,-2.769669533,1
143,769,-1.976099133,-3.408912182,1
143,801,-1.786002755,-1.08964932,1
143,833,-0.7566003799,1.249735475,1
143,865,-0.1433576941,1.57416296,1
143,897,-0.4222002625,1.234447598,1
143,929,-1.87224412,1.294406176,1
143,961,-3.046222687,1.952519536,1
143,993,-2.55314064,2.532822609,1
143,1025,-0.9822893143,1.865324855,1
143,1057,-0.8089478612,1.878286362,1
143,1089,-1.157174706,1.578726053,1
143,1121,-1.934624672,1.298194885,1
143,1153,-2.404843807,0.9015572071,1
143,1185,-0.4876882434,0.8284273148,1
143,1217,-0.08592176437,0.4715886712,1
143,1249,-1.518615246,0.4886754155,1
143,1281,-3.169503689,1.266246319,1
143,1313,-2.620111227,2.288651705,1
143,1345,-1.004099727,1.114800453,1
143,1377,-0.3001378775,0.3409674168,1
143,1409,-0.7614742517,-0.4475240409,1
143,1441,-0.7950986624,-0.6839942932,1
143,1473,-0.5966320038,-0.04107369483,1
143,1505,-0.9980609417,0.8142824173,1
143,1537,-1.967739582,0.4226279259,1
143,1569,-2.003554821,-0.2981861234,1
143,1601,-2.263531208,-0.2932207286,1
143,1633,-2.742659092,-0.4106445313,1
143,1665,-2.053225994,-0.9073619843,1
143,1697,-2.130068302,-2.109226704,1
143,1729,-1.717842221,-3.764718294,1
143,1761,-0.2538794279,-3.918285608,1
143,1793,-0.5097389221,-2.80384016,1
143,1825,0.2254539728,-2.834428072,1
143,1857,0.4556942582,-1.413008451,1
143,1889,-0.3906193078,-0.3477967978,1
143,1921,-0.1641680598,0.1597319394,1
143,1953,-0.07258623838,0.03660631925,1
143,1985,0.05798459798,-0.1830324233,1
143,2017,0.07655850053,-0.5205239058,1
175,33,0.1829822212,0.02950563282,1
175,65,-0.07603146136,-0.1630063057,1
175,97,0.09293520451,0.1137417927,1
175,129,0.2344733775,0.2040387839,1
175,161,0.07085903734,-0.008844077587,1
175,193,0.1668707132,-0.02575263754,1
175,225,0.06227706745,0.03273747861,1
175,257,0.134345457,-0.0348122716,1
175,289,0.06645649672,0.4255723357,1
175,321,0.008481770754,0.3854697943,1
175,353,0.1469238102,-0.1792135537,1
175,385,0.03524979949,-0.1977071166,1
175,417,-0.08728577197,-0.3478392661,1
175,449,-0.1767808199,-0.3406450152,1
175,481,-0.3209648728,-0.002065658569,1
175,513,-0.6675623059,0.4295855165,1
175,545,-2.578083992,2.705307484,1
175,577,-1.268741488,0.9789770842,1
175,609,-0.5664975643,-0.6115790009,1
175,641,-0.06275045872,-1.04546833,1
175,673,-0.05562666059,-0.6512803435,1
175,705,-0.139590174,-1.408429623,1
175,737,-0.6941028833,-2.441659689,1
175,769,-1.340573549,-2.487620831,1
175,801,-0.5339766741,-0.2396244258,1
175,833,-0.5649195313,1.36702168,1
175,865,-0.1196934581,0.9569762349,1
175,897,0.5095686913,0.3010571003,1
175,929,-0.4763758183,0.6437031627,1
175,961,-1.532320142,1.587053418,1
175,993,-1.496089458,2.490170956,1
175,1025,-1.093599916,1.903962135,1
175,1057,-0.7365561724,1.600613952,1
175,1089,-0.9986649752,1.149493814,1
175,1121,-1.513123751,0.833642602,1
175,1153,-1.874739408,0.6311834455,1
175,1185,-1.398354769,0.8252347708,1
175,1217,-1.447398663,0.4907691777,1
175,1249,-5.485578537,0.4680541754,1
175,1281,-5.677547455,2.042872906,1
175,1313,-2.775394917,0.7996309996,1
175,1345,-1.876292706,0.07382631302,1
175,1377,-1.556348085,0.200500071,1
175,1409,-1.894812584,0.01257542148,1
175,1441,-1.800797701,-0.1348450482,1
175,1473,-1.500757217,0.252017051,1
175,1505,-2.174202442,1.040136337,1
175,1537,-2.77534914,0.3131529093,1
175,1569,-2.056021214,-0.2411441654,1
175,1601,-1.736980438,0.0776874125,1
175,1633,-2.258075714,0.008529067039,1
175,1665,-1.621127605,-0.6740233898,1
175,1697,-0.9247378111,-1.402136683,1
175,1729,-1.368904948,-3.01172328,1
175,1761,-0.9679375887,-3.631433249,1
175,1793,-0.06711161137,-2.71522665,1
175,1825,0.3596511185,-2.331976414,1
175,1857,-19.91341209,-0.5378239155,1
175,1889,-0.2255885005,-0.4580360651,1
175,1921,-0.1366452873,0.1333051622,1
175,1953,-0.03860089928,0.422909379,1
175,1985,0.133874163,0.1407565624,1
175,2017,0.03218799084,-0.7837029099,1
207,33,-0.03187137842,0.02868310548,1
207,65,-0.1342172921,-0.1389420927,1
207,97,-0.1609607339,0.1153275967,1
207,129,-0.1295176148,0.2365113199,1
207,161,-0.128875047,0.06624231488,1
207,193,0.009067490697,0.004289784469,1
207,225,0.03325979412,0.04345603287,1
207,257,-0.03697547317,0.0106472224,1
207,289,-0.2393242717,0.6891100407,1
207,321,-0.08589699864,0.2841777205,1
207,353,0.1498966217,-0.342215091,1
207,385,0.2744129896,-0.302159369,1
207,417,0.1758930087,-0.4167543948,1
207,449,0.08717748523,-0.1569788456,1
207,481,-0.3141992688,0.04472783208,1
207,513,-1.787798166,0.2704809904,1
207,545,-2.558563709,0.3125061989,1
207,577,-1.178258061,0.1414952427,1
207,609,-0.6064793468,-0.3057356477,1
207,641,-0.1956838369,-0.6775683165,1
207,673,0.0884398818,-1.035997033,1
207,705,-0.3386340737,-0.9768992662,1
207,737,-1.176581383,-0.3038371205,1
207,769,-1.041188359,-0.1575638056,1
207,801,-0.3922294378,0.09035509825,1
207,833,-0.1112944186,0.5743392706,1
207,865,-0.3922145665,0.5677455068,1
207,897,0.01274931431,0.2334817648,1
207,929,0.3595584631,0.06144601107,1
207,961,-0.4419898987,0.6073114276,1
207,993,-0.9920262098,1.198678136,1
207,1025,-1.200632095,1.376346111,1
207,1057,-1.2517488,1.327062368,1
207,1089,-0.9221293926,0.8884540796,1
207,1121,-0.3548569679,0.4171010256,1
207,1153,-0.571626544,0.5110071301,1
207,1185,-1.439090014,0.2194905579,1
207,1217,-3.078688145,-0.1054593921,1
207,1249,-6.690417767,0.2559277117,1
207,1281,-6.775025368,1.936775446,1
207,1313,-4.725307465,0.4179620147,1
207,1345,-2.521713972,-0.2570265532,1
207,1377,-2.106640339,0.09260857105,1
207,1409,-2.54392457,-0.4916936159,1
207,1441,-3.085965157,-0.1198013574,1
207,1473,-3.833086014,0.7541270256,1
207,1505,-6.982038498,0.3993253708,1
207,1537,-6.260478973,-0.09863364697,1
207,1569,-2.393828869,-0.6230317354,1
207,1601,-1.896325111,0.1040134728,1
207,1633,-3.791368961,-0.1623499393,1
207,1665,-3.526230335,-0.3129897118,1
207,1697,-1.650814295,-0.7895174026,1
207,1729,-1.633516908,-1.639391065,1
207,1761,-1.0898844,-2.15402317,1
207,1793,-0.2788295746,-2.367534161,1
207,1825,-0.02332305908,-2.025893211,1
207,1857,-0.2696533203,-1.203377485,1
207,1889,-0.1757023335,-0.0745407939,1
207,1921,-0.1064589769,-0.004996731877,1
207,1953,-0.2097297907,0.1691178977,1
207,1985,-0.1236624867,0.259768486,1
207,2017,-0.08610576391,-1.046194077,1
239,33,0.1033200324,0.04654185474,1
239,65,-0.03741085529,-0.06141125038,1
239,97,-0.2214886248,-0.07469993085,1
239,129,-0.1346471608,-0.06399340928,1
239,161,-0.1851888299,-0.06449182332,1
239,193,-0.2966023684,-0.03387688473,1
239,225,-0.03027345054,-0.03452316672,1
239,257,0.02722992003,0.1073914617,1
239,289,-0.1748895049,0.300180912,1
239,321,-0.04654147848,0.2090633363,1
239,353,0.3201944828,-0.1790045649,1
239,385,0.2570150793,-0.275273025,1
239,417,0.1322088987,-0.2239414155,1
239,449,0.2231945544,-0.3297477961,1
239,481,-0.3371844888,-0.354264468,1
239,513,-19.5003891,6.733439445,1
239,545,-1.4033463,-0.05241627246,1
239,577,2.742595434,-19.74005127,1
239,609,-0.349058032,-0.1792977154,1
239,641,-0.546892941,-0.2261869907,1
239,673,-0.3976444304,-0.6853497624,1
239,705,-0.7011990547,-0.6413743496,1
239,737,-1.622122049,0.1778996438,1
239,769,-1.215898037,0.1347878128,1
239,801,-0.6744028926,0.1585224569,1
239,833,-0.4869123101,0.1756881177,1
239,865,-0.7632735372,0.09297710657,1
239,897,-0.671626687,-0.2929352522,1
239,929,-0.5579204559,-0.462079227,1
239,961,-0.7417388558,-0.1641209722,1
239,993,-1.229706645,0.866382122,1
239,1025,-1.520649076,1.261572599,1
239,1057,-2.104686737,1.221497178,1
239,1089,-1.672977567,0.9875533581,1
239,1121,-0.1127451658,0.6676974297,1
239,1153,-0.4066823721,0.8918800354,1
239,1185,-0.9091442823,0.2231226861,1
239,1217,-2.219181061,0.4428891242,1
239,1249,-4.506170273,0.4818634689,1
239,1281,-2.967055082,1.015742183,1
239,1313,-2.797566652,0.1776051968,1
239,1345,-2.535153627,-0.2374085188,1
239,1377,-2.710223675,-0.6537384987,1
239,1409,-3.494585037,-0.805262804,1
239,1441,-5.123762131,-0.6103127599,1
239,1473,-4.296236038,-0.1704191864,1
239,1505,-3.714166164,-0.7472206354,1
239,1537,-3.775566101,-1.426651478,1
239,1569,-2.19860363,-1.215445995,1
239,1601,-1.8142941,-1.011716247,1
239,1633,-2.788950205,-0.6465121508,1
239,1665,-21.49207115,0.3200037777,1
239,1697,-4.541906357,0.04794740677,1
239,1729,-2.665781975,-0.8470590115,1
239,1761,-1.083659172,-1.794249415,1
239,1793,-0.8816642165,-2.342833042,1
239,1825,-0.5828975439,-1.617686749,1
239,1857,-0.3818603456,-0.6629424691,1
239,1889,-0.09272687137,-0.3309420645,1
239,1921,-0.1850916445,-0.08708911389,1
239,1953,-0.2518071234,0.06237312406,1
239,1985,-0.1118267551,0.2550957501,1
239,2017,-0.1447882056,-1.090348125,1
271,33,0.1403311789,0.04667520523,1
271,65,-0.06549932063,-0.1641227752,1
271,97,-0.09106750786,-0.2186755091,1
271,129,0.01942127198,-0.03754626587,1
271,161,-0.1117306203,-0.06989328563,1
271,193,-0.2406235337,-0.173192367,1
271,225,-0.05966068059,-0.1670281738,1
271,257,0.04110891372,0.04867232963,1
271,289,-0.01526322216,0.2164072692,1
271,321,-0.03814955056,0.02029384673,1
271,353,0.1581902802,-0.2244798541,1
271,385,0.1591852754,0.09470216185,1
271,417,-0.08313855529,0.1694120169,1
271,449,-0.3274495006,-0.3691473007,1
271,481,-0.4441381693,-0.2257464528,1
271,513,-0.7267374992,0.5057114959,1
271,545,-1.109075427,0.498748064,1
271,577,-1.342045307,-0.5554514527,1
271,609,-0.9531540871,-1.107990026,1
271,641,-0.6962914467,-0.2566758096,1
271,673,-0.7371245623,-0.1828316152,1
271,705,-0.6904650927,-0.01272547245,1
271,737,-0.8589010835,-0.02577988803,1
271,769,-0.8920345306,-0.1468228996,1
271,801,-1.028677464,0.04759305716,1
271,833,-1.198788404,-0.050311625,1
271,865,-0.8484274149,-0.1420258582,1
271,897,-0.6881655455,-0.8828622103,1
271,929,-1.131992936,-1.07933569,1
271,961,-1.059907436,0.121586442,1
271,993,-1.617970586,1.061779499,1
271,1025,-1.592440486,1.113631248,1
271,1057,-1.368315578,0.7282376289,1
271,1089,-1.44294703,1.270376205,1
271,1121,-2.299668074,2.825751781,1
271,1153,-1.180710435,6.207325935,1
271,1185,-1.321642876,0.04704588652,1
271,1217,-2.476357222,0.2904670238,1
271,1249,-3.195512056,0.472212851,1
271,1281,-2.335720301,0.2418994009,1
271,1313,-2.273804188,-0.294202745,1
271,1345,-2.856202602,-1.700659871,1
