 ,Area,Mean,Min,Max,Slice,microns
1,385906.487,225.573,0,3570,1,0.000
2,385906.487,209.013,0,3353,2,0.999
3,385906.487,197.454,0,3157,3,1.999
4,385906.487,191.351,0,2781,4,2.998
5,385906.487,186.352,0,2889,5,3.998
6,385906.487,180.262,0,2500,6,4.997
7,385906.487,175.876,0,2570,7,5.997
8,385906.487,172.173,0,2198,8,6.996
9,385906.487,169.181,0,2337,9,7.996
10,385906.487,166.735,0,2518,10,8.995
11,385906.487,165.176,0,2144,11,9.995
12,385906.487,165.178,0,2111,12,10.994
13,385906.487,165.162,0,1875,13,11.993
14,385906.487,166.196,0,1746,14,12.993
15,385906.487,166.856,0,1524,15,13.992
16,385906.487,168.788,0,1885,16,14.992
17,385906.487,170.584,0,1623,17,15.991
18,385906.487,173.459,0,1624,18,16.991
19,385906.487,175.692,0,1708,19,17.990
20,385906.487,179.539,0,1578,20,18.990
21,385906.487,182.714,0,1711,21,19.989
22,385906.487,185.648,0,1616,22,20.988
23,385906.487,189.106,0,1428,23,21.988
24,385906.487,192.797,0,1412,24,22.987
25,385906.487,196.722,0,1600,25,23.987
26,385906.487,200.517,0,1851,26,24.986
27,385906.487,204.011,0,1543,27,25.986
28,385906.487,207.045,0,1584,28,26.985
29,385906.487,209.854,0,1332,29,27.985
30,385906.487,211.268,0,1484,30,28.984
31,385906.487,210.412,0,1378,31,29.984
32,385906.487,210.763,0,1331,32,30.983
33,385906.487,211.642,0,1327,33,31.982
34,385906.487,211.104,0,1510,34,32.982
35,385906.487,209.543,0,1433,35,33.981
36,385906.487,208.583,0,1336,36,34.981
37,385906.487,208.264,0,1325,37,35.980
38,385906.487,205.893,0,1411,38,36.980
39,385906.487,202.788,0,1356,39,37.979
40,385906.487,200.313,0,1316,40,38.979
41,385906.487,198.233,0,1267,41,39.978
42,385906.487,195.916,0,1241,42,40.978
43,385906.487,198.217,0,1162,43,41.977
44,385906.487,206.812,0,1963,44,42.976
45,385906.487,215.120,0,1556,45,43.976
46,385906.487,199.839,0,2987,46,44.975
47,385906.487,176.108,0,3610,47,45.975
48,385906.487,138.511,0,2924,48,46.974
49,385906.487,100.629,0,2773,49,47.974
50,385906.487,70.179,0,2856,50,48.973
51,385906.487,18.180,0,848,51,49.973
52,385906.487,9.991,0,224,52,50.972
53,385906.487,6.978,0,191,53,51.971
54,385906.487,5.116,0,165,54,52.971
55,385906.487,4.144,0,156,55,53.970
56,385906.487,3.550,0,231,56,54.970
57,385906.487,3.199,0,114,57,55.969
58,385906.487,2.944,0,136,58,56.969
59,385906.487,2.733,0,210,59,57.968
60,385906.487,2.599,0,165,60,58.968
61,385906.487,2.512,0,228,61,59.967
62,385906.487,2.461,0,215,62,60.967
63,385906.487,2.420,0,171,63,61.966
64,385906.487,2.391,0,232,64,62.965
65,385906.487,2.351,0,102,65,63.965
66,385906.487,2.326,0,113,66,64.964
67,385906.487,2.277,0,199,67,65.964
68,385906.487,2.285,0,168,68,66.963
69,385906.487,2.285,0,196,69,67.963
70,385906.487,2.262,0,137,70,68.962
