PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 19, filenames: A:[19]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[20]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,21,-1.327171683,-1.241239071,1
21,37,-0.8624511361,-0.9228650331,1
21,53,-0.932104826,-1.05953455,1
21,69,-0.7995427847,-0.958409667,1
21,85,-1.100917935,-0.9373032451,1
21,101,-1.123956442,-0.589289844,1
21,117,-1.401069283,-0.5369919538,1
21,133,-1.463980436,-0.5746846199,1
21,149,-1.179041505,-0.7265959382,1
21,165,-1.030515671,-1.1156106,1
21,181,-0.5526705384,-1.048783541,1
21,197,-0.5082067251,-1.035032511,1
21,213,-1.615149856,-0.8931332231,1
21,229,-3.066435575,-0.7181388736,1
21,245,-2.769844055,-0.9792763591,1
21,261,-2.171866894,-0.6633488536,1
21,277,-1.739677072,-1.578840494,1
21,293,-1.671848297,-1.420651913,1
21,309,-1.145306706,-1.051186085,1
21,325,-0.9618988037,-1.106087923,1
21,341,-1.468869686,-1.421641231,1
21,357,-1.732413292,-1.379473209,1
21,373,-1.575529218,-0.9968934059,1
21,389,-1.159921885,-1.095954537,1
21,405,-1.251172781,-0.8607974648,1
21,421,-1.882015944,-0.5165897608,1
21,437,-2.175811768,-1.224533081,1
21,453,-2.124946117,-1.772580147,1
21,469,-2.369977713,-1.23395896,1
21,485,-2.37456274,-1.053897738,1
21,501,-2.063287735,-0.6179637909,1
21,517,-1.793363214,-0.3493708372,1
21,533,-1.368094802,-0.4695862532,1
21,549,-1.162030578,-1.539727807,1
21,565,-0.9974605441,-1.053932309,1
21,581,-0.9486674666,-0.4713559747,1
21,597,-0.9780870676,-0.1742514372,1
21,613,-0.575101912,0.3078985512,1
21,629,-0.02365905046,-0.06342098117,1
21,645,-0.06516116858,-1.325142384,1
21,661,-0.4565405846,-0.1786843538,1
21,677,-0.6652935147,-0.3046191633,1
21,693,-1.371458411,-0.5988914967,1
21,709,-1.998019695,-0.8581299782,1
21,725,-1.887172818,-0.9235527515,1
21,741,-1.499585629,-0.3981470764,1
21,757,-1.120474696,0.2487135828,1
21,773,-0.6564368606,0.853258431,1
21,789,-0.7936749458,0.2283570468,1
21,805,-0.3699828684,0.1999610066,1
21,821,-0.2290940881,-0.1470950246,1
21,837,-0.2865751982,-0.9850603938,1
21,853,-0.6731073856,1.156991243,1
21,869,-0.7985107303,1.554025769,1
21,885,-0.1821908057,-0.126335144,1
21,901,0.04566055536,-0.1932964325,1
