PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 29, filenames: A:[29]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[30]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,21,-0.3296294212,-0.9492838383,1
21,37,-1.244053006,-1.78145504,1
21,53,-1.383661985,-1.559245586,1
21,69,-1.138428688,-1.818285346,1
21,85,-1.043854475,-1.365948439,1
21,101,-0.9844011068,-1.234508634,1
21,117,-1.026041746,-1.474312544,1
21,133,-1.020279765,-1.309533834,1
21,149,-0.5559546947,-1.13979578,1
21,165,-0.3290991783,-0.9441303611,1
21,181,-0.8005144596,-0.6506545544,1
21,197,-0.9153343439,-0.6721391678,1
21,213,-0.6701714993,-2.105229139,1
21,229,-1.849637508,-1.426377535,1
21,245,-2.016580105,-1.377043247,1
21,261,-1.801695704,-0.8658928871,1
21,277,-1.817411423,-1.058434844,1
21,293,-2.393835545,-1.327005863,1
21,309,-2.009901285,-1.453664541,1
21,325,-1.764074564,-1.335115433,1
21,341,-1.002069354,-1.692118883,1
21,357,-0.6659132242,-2.344863653,1
21,373,-1.370406628,-2.35322547,1
21,389,-2.628297329,-0.744194746,1
21,405,-2.865867138,-1.327811718,1
21,421,-1.58066988,-0.7893610597,1
21,437,-0.6541737318,0.3799505234,1
21,453,-0.217901662,-0.09829670191,1
21,469,-0.1419866383,-1.17308116,1
21,485,-0.164768666,-1.16085124,1
21,501,0.1272283942,-0.9649727345,1
21,517,0.4676690698,-1.003337741,1
21,533,0.8686159849,-1.274652958,1
21,549,1.640430689,-1.219504118,1
21,565,1.042262554,-2.050877333,1
21,581,0.4309382439,-1.593096972,1
21,597,0.07051052153,-0.8565949798,1
21,613,-2.440667868,-3.97830987,1
21,629,-2.720857859,-1.941071033,1
21,645,-0.1079469919,-1.22223115,1
21,661,0.2215956151,-0.2593148947,1
21,677,1.077405214,1.021298528,1
21,693,1.36788702,0.1239380985,1
21,709,0.9341201186,-0.6818599105,1
21,725,0.8854225874,-1.412376404,1
21,741,0.9510014057,-1.142874599,1
21,757,0.1046364307,-0.2522680163,1
21,773,0.6060940027,-0.1174354851,1
21,789,0.278108716,0.5278208852,1
21,805,0.05823220313,-0.2703158855,1
21,821,-0.03238335252,-0.2850917578,1
21,837,-0.3103466928,-1.173009872,1
21,853,-0.2434533238,-1.828756452,1
21,869,-0.4470261335,-1.516358137,1
21,885,-0.5169308782,-2.024434566,1
21,901,-0.2639795244,-2.197105169,1
21,917,-0.3325955272,0.03255927563,1
21,933,0.07675406337,-1.414757848,1
21,949,0.1163433567,-1.935214758,1
21,965,0.001117683947,-0.8425319791,1
21,981,-0.01903471351,-0.7751290202,1
21,997,-0.1649471372,-0.6162090898,1
