PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 21, filenames: A:[21]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[22]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,21,0.08042690158,0.1574327648,1
21,37,-0.5906211138,-0.6543494463,1
21,53,-0.4912086725,-0.9390041828,1
21,69,-0.1011542678,-0.9951314926,1
21,85,-0.0483828038,-0.6383439898,1
21,101,-0.02214387059,-0.2595974505,1
21,117,0.1932525784,0.09268829226,1
21,133,-0.007892102003,0.3294413388,1
21,149,-0.08872926235,-0.2381539941,1
21,165,0.0101377666,-1.194615602,1
21,181,-0.122012645,-2.030122042,1
21,197,-0.3506924808,-1.898474693,1
21,213,-0.5622088909,-1.715996861,1
21,229,-0.7955149412,-1.486292601,1
21,245,-0.406373322,-1.448504925,1
21,261,-0.4383839369,-1.684512377,1
21,277,-0.6972250938,-1.629456043,1
21,293,-0.7174156904,-1.49568367,1
21,309,-0.7693750262,-1.544631362,1
21,325,-0.6217982769,-1.444378614,1
21,341,-0.4381845593,-1.420624495,1
21,357,-1.473572016,-1.357444286,1
21,373,-1.811062098,-1.03320384,1
21,389,-1.448170185,-0.8981420994,1
21,405,-0.3385081887,-0.02644753456,1
21,421,0.4845410585,-0.2713733912,1
21,437,-0.07606818527,-1.543177485,1
21,453,-0.3479704857,-1.885492086,1
21,469,0.525393486,-1.851598978,1
21,485,-0.009409785271,-1.819373369,1
21,501,-0.2130976915,-1.766383767,1
21,517,-0.9422359467,-1.101557016,1
21,533,-1.166882753,-0.6043427587,1
21,549,-1.197661877,-0.2221653461,1
21,565,-0.9670487642,-0.3572463989,1
21,581,-0.7654137611,-0.9329490662,1
21,597,-0.7705664039,-0.6925480962,1
21,613,-0.6129239798,-1.013637066,1
21,629,0.02034574747,-0.7000313997,1
21,645,-0.3561147749,-0.6425085664,1
21,661,-0.6349982619,-2.665086746,1
21,677,-0.5592577457,-1.564953804,1
21,693,-0.4960615635,-1.69846344,1
21,709,-0.538844347,-2.253648758,1
21,725,-1.397190332,-2.72307682,1
21,741,-1.080192566,-2.399999857,1
21,757,-0.2491027713,-1.398845911,1
21,773,0.3024035692,-1.54969275,1
21,789,0.01023295522,-2.663873672,1
21,805,0.0829179585,-2.877108574,1
21,821,0.2742646039,-2.545224667,1
21,837,0.4498106837,-2.331389427,1
21,853,0.09725654125,-1.898326278,1
21,869,-0.7294915915,-1.584785461,1
21,885,-0.4194862843,-1.083341122,1
21,901,0.3058160543,-0.8504590988,1
21,917,-0.0848947987,-0.639893353,1
21,933,0.333592236,0.1296921968,1
21,949,0.3955184221,-0.210208267,1
21,965,0.3053048253,-1.085150242,1
21,981,0.1638293415,-0.9831955433,1
21,997,-0.01863376051,-0.9697594643,1
21,1013,-0.0742482841,-0.769113183,1
21,1029,-0.09228590131,-0.8708645105,1
21,1045,-0.2270909548,-0.6588925123,1
21,1061,0.4158198833,0.2541760206,1
21,1077,-0.2204950452,0.2932643592,1
21,1093,-1.30442071,-0.6054000854,1
21,1109,-0.9189578295,0.2298102677,1
21,1125,-0.3516637087,0.6220062375,1
21,1141,-0.2614187002,-0.1137780249,1
21,1157,-0.09371548891,-0.4423083067,1
21,1173,0.4086241126,-0.7378228903,1
21,1189,1.560214758,-0.4935088754,1
21,1205,1.96888423,-0.2076389492,1
21,1221,1.375478268,-0.2951479554,1
21,1237,0.7562901378,-0.7243818045,1
21,1253,0.4351290464,-0.7231963277,1
21,1269,0.7176866531,-0.5033886433,1
21,1285,0.9367209673,-0.4935554564,1
21,1301,0.9614189863,-0.3829749227,1
21,1317,0.7840111852,-0.5313344002,1
21,1333,0.7424681187,-0.5605599284,1
21,1349,1.901106119,-0.568241477,1
21,1365,1.935847521,0.04452326894,1
21,1381,1.883175135,0.2068453431,1
21,1397,0.8657561541,0.5485838652,1
21,1413,0.3027259707,0.7218798399,1
21,1429,0.54951334,0.5332434773,1
21,1445,1.082834482,-0.107999444,1
21,1461,1.290055871,-0.273337245,1
21,1477,1.170855522,-1.235310793,1
21,1493,1.146537542,-1.002104759,1
21,1509,1.570913553,-0.6930048466,1
21,1525,2.496371746,-1.692663431,1
37,21,0.2600816488,-0.5573182106,1
37,37,-0.3196323514,0.02422863245,1
37,53,-0.3864560723,0.1130144894,1
37,69,-0.01512265205,-0.4312537909,1
37,85,0.03752689064,-0.8001847267,1
37,101,-0.04975776374,-0.48228091,1
37,117,0.901925981,-0.2700762749,1
37,133,0.5610662699,-0.3682827652,1
37,149,0.1237338632,-0.599247992,1
37,165,0.01215410978,-1.168633819,1
37,181,-0.737261951,-1.599324584,1
37,197,-1.353854418,-1.355973005,1
37,213,-0.6339331865,-1.352610946,1
37,229,-0.9142856598,-0.9752451181,1
37,245,-0.2499247193,-1.084041119,1
37,261,-0.2365432084,-1.62785399,1
37,277,-0.4534189999,-1.750576019,1
37,293,-0.5034081936,-1.942236662,1
37,309,-0.5288973451,-1.68351984,1
37,325,-0.3806359768,-1.333309293,1
37,341,-0.3380044997,-1.186180115,1
37,357,-0.4983034134,-1.015660524,1
37,373,-1.00942564,-0.6509101391,1
37,389,-1.544869423,-0.2131789029,1
37,405,-1.813214064,-0.4566592574,1
37,421,-1.618983746,-1.253597021,1
37,437,-0.7123621702,-1.060312986,1
37,453,0.01316085458,-1.759490132,1
37,469,-0.09434509277,-2.463436127,1
37,485,-0.8717279434,-1.899376631,1
37,501,-0.8786917925,-1.52335012,1
37,517,-0.9740937948,-1.357831717,1
37,533,-0.8086540103,-1.333037138,1
37,549,-1.235899925,-1.313949585,1
37,565,-2.087391138,-1.154408693,1
37,581,-1.285473824,-1.37733674,1
37,597,-0.9130723476,-1.321878314,1
37,613,-1.270623446,-0.7823530436,1
37,629,-0.7264025807,-0.7211731672,1
37,645,-0.9308490157,-1.531018376,1
37,661,-0.907984376,-2.097077847,1
37,677,-0.74835217,-1.574996352,1
37,693,-0.2762005031,-1.67939496,1
37,709,-0.1646033525,-2.117940187,1
