PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 3, filenames: A:[3]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[4]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
85,805,1.509275198,-1.137349725,1
85,821,1.16579628,-1.071737409,1
85,837,1.231359959,-0.143425405,1
85,853,2.146758556,-1.259137869,1
85,869,3.463439941,-2.013092518,1
85,885,3.946685791,1.232568741,1
85,901,4.151938438,0.6949520111,1
85,917,4.548396111,-1.023490071,1
85,933,4.774407864,-0.5017775297,1
85,949,5.440383911,-0.4277539849,1
85,965,6.462598801,0.01498937607,1
85,981,6.43458271,-0.2781643867,1
85,997,6.594226837,-0.4959653616,1
85,1013,8.080976486,-1.367837787,1
85,1029,7.318434715,-1.88224113,1
85,1045,6.820245743,-2.245078087,1
85,1061,6.583315372,-2.264219761,1
85,1077,6.357943535,-2.796791792,1
85,1093,7.488847256,-3.210497141,1
85,1109,9.624961853,-3.594903469,1
85,1125,9.839572906,-5.896656036,1
85,1141,5.660356998,-4.028017998,1
85,1157,5.091204643,-3.726447582,1
85,1173,6.192449093,-3.122125387,1
85,1189,7.367996216,-1.568047762,1
85,1205,7.306589127,-1.931783676,1
85,1221,6.148706436,-3.308699608,1
85,1237,5.428033352,-3.187199354,1
85,1253,5.439365387,-2.990054369,1
85,1269,6.639168739,-3.037033558,1
85,1285,6.557151794,-3.195491791,1
85,1301,7.022708893,-3.680501699,1
85,1317,7.698120117,-4.84125042,1
85,1333,8.256455421,-6.254787445,1
85,1349,8.591799736,-6.671693802,1
85,1365,9.3483181,-7.28911972,1
85,1381,10.15371799,-8.025691032,1
85,1397,10.41368198,-8.119551659,1
85,1413,10.02878571,-7.985183239,1
85,1429,9.744503021,-7.831001282,1
85,1445,9.800933838,-7.887937546,1
85,1461,10.13670731,-7.934549332,1
85,1477,10.78294086,-8.871934891,1
85,1493,10.88380432,-8.613853455,1
85,1509,11.56816578,-9.098142624,1
85,1525,11.87383747,-9.748125076,1
101,21,15.87305164,13.11924648,1
101,37,12.4375658,9.903772354,1
101,53,10.48611259,8.249222755,1
101,69,11.97115612,8.395992279,1
101,85,10.99639702,8.190879822,1
101,101,10.49131107,7.894095421,1
101,117,10.40488052,7.647416115,1
101,133,9.893039703,7.00812006,1
101,149,9.463751793,5.737375259,1
101,165,10.20033932,4.631229401,1
101,181,9.826705933,5.213825703,1
101,197,8.824918747,5.750611782,1
101,213,8.599630356,6.746247768,1
101,229,9.607636452,6.000885487,1
101,245,10.33401394,5.813522339,1
101,261,10.62065029,2.921417236,1
101,277,10.20499706,2.350062132,1
101,293,7.939637661,1.766800284,1
101,309,7.464430332,0.0719718039,1
101,325,7.145308018,-0.1049500555,1
101,341,7.145568371,0.1125849187,1
101,357,7.194834232,-0.2024375796,1
101,373,6.921185493,-0.3762925565,1
101,389,7.393327236,-0.3047098219,1
101,405,6.798663139,-0.3148950338,1
101,421,5.666487694,-0.9399316311,1
101,437,3.423021317,-1.061392426,1
101,453,2.033153296,-0.2424173057,1
101,469,2.705367565,0.5826729536,1
101,485,3.047908545,1.126071334,1
101,501,5.315660954,0.3257598877,1
101,517,5.371862888,0.4252892137,1
101,533,3.877636194,0.6648056507,1
101,549,2.65123558,0.8144669533,1
101,565,1.959293485,-0.1314609945,1
101,581,1.279035926,-0.6792244911,1
101,597,0.7986400723,-1.199982405,1
101,613,0.7578800917,-1.761450529,1
101,629,0.2383059859,-1.974035859,1
101,645,0.2788712084,-0.7315920591,1
101,661,0.3668999076,0.8062383533,1
101,677,0.5668345094,0.8448303938,1
101,693,0.7994632721,0.3445614576,1
101,709,1.020873547,0.1284242719,1
101,725,1.907835007,-0.3236655593,1
101,741,2.243538618,-0.7470543385,1
101,757,1.130209446,-0.8646773696,1
101,773,1.121726274,-0.653000772,1
101,789,1.104251146,-0.3142547607,1
101,805,0.6287102699,-0.313547194,1
101,821,1.560718536,-0.6003649235,1
101,837,1.922684789,-0.6085797548,1
101,853,2.383252859,-0.3538967371,1
101,869,3.305307388,-0.5277650356,1
101,885,3.810440063,0.6384118795,1
101,901,4.312168121,0.8104826212,1
101,917,5.091095448,-0.2960869074,1
101,933,5.782021523,-0.4107000232,1
101,949,5.69534874,-0.6750744581,1
101,965,5.590074062,-0.3641561568,1
101,981,5.384620667,-0.620803237,1
101,997,5.716040134,-0.9054802656,1
101,1013,6.58462429,-1.190481782,1
101,1029,6.700854778,-1.458481431,1
101,1045,6.600162506,-1.773065448,1
101,1061,6.332365036,-2.38521266,1
101,1077,5.815849781,-3.354921341,1
101,1093,7.312710285,-3.178418636,1
101,1109,8.64046669,-4.395371437,1
101,1125,8.279718399,-7.456504822,1
101,1141,7.039758682,-4.293601513,1
101,1157,6.077105999,-4.107713699,1
101,1173,6.130859852,-3.132399559,1
101,1189,5.937396526,-1.137539864,1
101,1205,5.971998692,-1.251080036,1
101,1221,7.356388569,-3.757177353,1
101,1237,6.826809883,-3.652472019,1
101,1253,4.088638306,-3.885544777,1
101,1269,5.906453609,-3.598115683,1
101,1285,6.114793301,-3.080193996,1
101,1301,6.510555267,-3.540801048,1
101,1317,7.731287003,-4.92310524,1
101,1333,8.671703339,-5.7277174,1
101,1349,9.412270546,-6.516958237,1
101,1365,9.775876999,-7.659898758,1
101,1381,10.09825134,-8.270852089,1
101,1397,10.19568157,-8.332513809,1
101,1413,9.65112114,-8.4454422,1
101,1429,9.465223312,-8.013954163,1
101,1445,9.458714485,-7.396636963,1
101,1461,9.531025887,-7.475048065,1
101,1477,9.861375809,-8.611349106,1
101,1493,9.900655746,-8.468295097,1
101,1509,10.62292576,-8.84299469,1
101,1525,10.56138897,-10.16320419,1
117,21,16.03931618,12.1731739,1
117,37,13.02661705,10.40563297,1
117,53,11.41399479,8.422517776,1
117,69,11.69372845,8.822826385,1
117,85,10.83664894,8.756276131,1
117,101,10.16953182,7.613029957,1
117,117,9.833353996,7.356907368,1
117,133,9.663982391,6.168303013,1
117,149,9.646520615,4.461307049,1
117,165,9.554170609,4.238500595,1
117,181,9.190047264,4.413821697,1
117,197,8.968173027,4.874520302,1
117,213,9.666005135,5.614608765,1
117,229,10.09035778,5.126113415,1
117,245,10.15524769,4.568019867,1
117,261,9.866314888,2.752929211,1
117,277,9.480940819,1.547364235,1
117,293,8.32260704,2.309886694,1
117,309,7.701622963,0.7934863567,1
117,325,7.170289993,0.53263098,1
117,341,7.366322994,0.9170714617,1
117,357,7.423471451,1.06636548,1
117,373,7.287320614,-0.1940218806,1
117,389,7.122441292,-0.3686103225,1
117,405,6.802257061,-0.580001235,1
117,421,5.960139275,-1.171973586,1
117,437,4.091817856,-2.015295982,1
117,453,3.124486446,-0.3960834146,1
117,469,3.780251503,1.137670517,1
117,485,3.935222149,1.636497021,1
117,501,3.363543034,1.049530506,1
117,517,3.373939276,1.284101605,1
117,533,3.240091801,0.9618728161,1
117,549,2.714347601,0.9241977334,1
117,565,2.156750679,0.4221161306,1
117,581,1.656887531,-0.04057857394,1
117,597,1.20941782,-0.5734128952,1
117,613,0.8014799356,-1.253064752,1
117,629,6.605683804,-1.404313326,1
117,645,0.3483206034,1.376421452,1
117,661,0.629472971,0.6232751608,1
117,677,0.8399264216,1.212576985,1
117,693,0.7597535849,0.6012157798,1
117,709,0.6759792566,0.6701775193,1
117,725,1.053147793,0.1759503633,1
117,741,0.8823865652,-0.0582703054,1
117,757,0.3743091226,-0.3129407167,1
117,773,0.02035737038,-0.5672876239,1
117,789,-0.7076599002,-0.4836678505,1
117,805,-0.1266857386,-0.004280149937,1
117,821,1.56398952,-0.1777236462,1
117,837,2.005573273,-0.2659748197,1
117,853,2.434972286,0.2799944878,1
117,869,3.492404699,0.1952373236,1
117,885,4.287880421,0.2353080958,1
117,901,4.744285583,0.1425690353,1
117,917,4.980411053,-0.3437103331,1
117,933,4.509801388,-0.9697142243,1
117,949,4.751998425,-0.8714874983,1
117,965,4.940827847,-0.6620373726,1
117,981,4.581875801,-0.8745070696,1
117,997,5.09050703,-1.037358522,1
117,1013,5.553556442,-0.6361560822,1
117,1029,5.997037411,-0.85648489,1
117,1045,6.247302055,-1.391165257,1
117,1061,6.237912655,-2.327457428,1
117,1077,5.824415207,-3.073294401,1
117,1093,5.660268307,-2.9947083,1
117,1109,5.71583128,-3.173601389,1
117,1125,5.614899635,-2.741416931,1
117,1141,7.213296413,-4.115768433,1
117,1157,7.27471447,-4.674660683,1
117,1173,5.325601578,-2.485589981,1
117,1189,5.111518383,-1.064427137,1
117,1205,5.558027744,-1.523602009,1
117,1221,7.590954781,-3.747899055,1
117,1237,7.830600739,-4.013953209,1
117,1253,6.628204823,-4.196126938,1
117,1269,5.994653702,-3.962893724,1
117,1285,5.77964592,-3.848023415,1
117,1301,6.278241158,-4.249127388,1
117,1317,7.715892315,-4.849034786,1
117,1333,8.826615334,-5.49712944,1
117,1349,9.340582848,-6.339249134,1
117,1365,9.620256424,-7.472241879,1
117,1381,9.724778175,-8.469820023,1
117,1397,9.537329674,-8.389035225,1
117,1413,8.970374107,-8.602266312,1
117,1429,8.700670242,-7.874631882,1
117,1445,8.45715332,-7.589125633,1
117,1461,8.509734154,-8.069675446,1
117,1477,8.688261032,-8.357969284,1
117,1493,9.026529312,-8.437777519,1
117,1509,9.314390182,-8.564874649,1
117,1525,8.886026382,-9.345880508,1
133,21,13.30592632,11.3500576,1
133,37,13.48459435,10.50393009,1
133,53,11.65491009,9.094099045,1
133,69,11.17953777,9.295310974,1
133,85,10.40409088,8.532438278,1
133,101,10.23228645,7.831440449,1
133,117,9.997398376,7.059534073,1
133,133,9.582276344,5.538878441,1
133,149,9.353824615,4.442477226,1
133,165,9.066675186,4.105332375,1
133,181,8.523571968,4.244111061,1
133,197,8.240548134,4.480933666,1
133,213,8.378968239,4.387186527,1
133,229,9.045304298,4.270313263,1
133,245,10.72060299,3.796060085,1
133,261,10.90291214,3.170957565,1
133,277,9.390436172,1.314287424,1
133,293,8.056041718,1.528074861,1
133,309,6.884140015,0.9498369098,1
133,325,6.47939682,0.6195383072,1
133,341,6.61717701,0.5872397423,1
133,357,7.020711422,1.701235414,1
133,373,8.994390488,0.1932902336,1
133,389,7.824253559,-0.3677029312,1
133,405,7.053044319,-0.7401583195,1
133,421,6.298872948,-1.17099762,1
133,437,5.467780113,-3.052701712,1
133,453,4.550652027,0.1709794402,1
133,469,4.03236866,1.360706925,1
133,485,3.881533146,1.681887388,1
133,501,-2.216412544,7.711026192,1
133,517,6.073760986,1.37444973,1
133,533,3.18196559,0.750538826,1
133,549,2.219809294,0.7125678062,1
133,565,1.983357072,0.6893341541,1
133,581,1.912806034,0.2525275648,1
133,597,1.894200563,-0.06367462873,1
133,613,2.373694658,-0.1104372889,1
133,629,2.951529503,-0.3620499671,1
