PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 25, filenames: A:[25]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[26]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,21,-0.4372079372,-0.9848792553,1
21,37,-0.3475802541,-1.834843516,1
21,53,-0.4463306665,-1.641212463,1
21,69,-0.6948492527,-1.703428507,1
21,85,-0.6728782058,-0.4776551127,1
21,101,-0.7626597285,-0.1817811728,1
21,117,-0.9137952328,-0.3024050593,1
21,133,-0.932725668,-0.5443187952,1
21,149,-0.7127190828,-0.9807999134,1
21,165,-0.2952201366,-1.434641123,1
21,181,0.01084342599,-1.398540497,1
21,197,-0.0571706295,-0.6955685616,1
21,213,-0.2113622427,-0.4639127851,1
21,229,-0.7453544736,-0.7903627157,1
21,245,-0.5848056078,-1.051095366,1
21,261,-0.5059540272,-1.728103399,1
21,277,-0.8907876015,-2.099121332,1
21,293,-1.411900043,-2.139188051,1
21,309,-1.455233097,-2.01804781,1
21,325,0.161975503,-1.360279679,1
21,341,-0.3730373383,-0.9435368776,1
21,357,-0.9125207663,-0.08660684526,1
21,373,-0.4944040179,-0.2295812964,1
21,389,-0.1619192362,-0.4347934127,1
21,405,-0.9358501434,-0.5584574938,1
21,421,-0.8665585518,-0.8462525606,1
21,437,-0.4037308395,-0.6634235978,1
21,453,-0.3170211315,-0.2868270874,1
21,469,-0.6840834618,0.1071266234,1
21,485,-0.4137338698,0.3203517795,1
21,501,-0.3096630573,-0.5203449726,1
21,517,0.02682762593,-1.845816016,1
21,533,0.1411396563,-2.757997036,1
21,549,-0.08318760991,-3.277114868,1
21,565,0.3776425123,-2.16048646,1
21,581,1.094269991,-0.4042134881,1
21,597,1.155331373,-0.1030212045,1
21,613,0.8677042723,0.3823190331,1
21,629,0.3624227643,0.7780507803,1
21,645,0.05713362247,0.3545695245,1
21,661,0.6989733577,-0.9171240926,1
21,677,0.7919003367,-2.499385357,1
21,693,-0.04072859883,-1.915982842,1
21,709,-0.6099889278,-1.370045662,1
21,725,-0.8006361127,-1.226296425,1
21,741,-1.074202299,-1.02565527,1
21,757,-1.272511601,-0.7922661901,1
21,773,-0.493275702,-1.09910059,1
21,789,-0.1845974028,-1.107784986,1
21,805,-0.09266099334,-0.3415518403,1
21,821,0.6402409673,0.2182479501,1
21,837,0.4039925337,0.3041824698,1
21,853,-0.3766486645,0.5555599332,1
21,869,-0.8683543801,0.390391469,1
21,885,-0.5269467235,0.131120801,1
21,901,-0.4201351702,-0.8716106415,1
21,917,0.3176433444,-1.146794915,1
21,933,0.1919174045,-0.7675209045,1
21,949,0.03082729876,-0.6316428185,1
21,965,0.2411444485,-0.422713846,1
21,981,0.1611631364,-0.3561028838,1
21,997,-0.2927352786,0.09137126058,1
21,1013,-0.9577432275,0.3647806644,1
21,1029,-0.8682281375,0.09298190475,1
21,1045,-0.2569144368,-0.2098904848,1
21,1061,0.3663161397,0.04828752577,1
21,1077,1.214890003,0.4556946754,1
21,1093,1.238250494,0.1078887284,1
21,1109,0.7667372227,-1.100734472,1
21,1125,0.5634781122,-1.35503006,1
21,1141,0.9161991477,-1.223875523,1
21,1157,0.7520229816,-1.032190681,1
21,1173,-0.08129477501,-0.04581731558,1
21,1189,-0.3822274804,0.5132024884,1
21,1205,0.1370491982,1.139841795,1
21,1221,0.3071243167,0.9252296686,1
21,1237,0.393610239,0.3290152848,1
21,1253,0.3035365045,0.2513699532,1
21,1269,0.302007556,0.000449642539,1
21,1285,-0.1698668152,0.1045983508,1
21,1301,-0.2161195576,-0.1096180975,1
21,1317,-0.1217296794,0.1046281159,1
21,1333,0.2226259708,0.256680429,1
21,1349,0.3619148731,0.4253685176,1
21,1365,0.2727918625,0.7522817254,1
21,1381,-0.02268879116,1.284043074,1
21,1397,0.1780745387,1.22760427,1
21,1413,0.8201349974,0.9584989548,1
21,1429,0.2882231474,0.9050582647,1
21,1445,-0.6428803802,0.4897996187,1
21,1461,-1.516486049,0.2515183091,1
21,1477,-2.439428091,0.2101631463,1
21,1493,-2.735244036,0.1491946876,1
21,1509,-1.791375637,0.1565648913,1
21,1525,0.3593685627,0.6547805667,1
37,21,-0.7983813286,-0.9714261293,1
37,37,-0.1584689021,-1.194180012,1
37,53,-0.2223551571,-1.041043401,1
37,69,-0.352560699,-1.083273172,1
37,85,-0.437946558,-0.7386442423,1
37,101,-0.8797925711,-0.6137893796,1
37,117,-1.416673183,-0.4945052266,1
37,133,-0.9258154035,-0.3844017088,1
37,149,-0.2126863003,-0.5386044383,1
37,165,0.09802274406,-0.7296643853,1
37,181,-0.05563902855,-0.9980208874,1
37,197,-0.2890068293,-0.628139317,1
37,213,-0.4685101509,-0.1329473257,1
37,229,-0.5684219003,-0.3277203143,1
37,245,-0.7856199741,-0.4136693478,1
37,261,-0.481541574,-1.051915407,1
37,277,-0.6136242747,-1.630611539,1
37,293,-0.9709243774,-1.552472591,1
37,309,-1.102154374,-1.305815935,1
37,325,-1.06626153,-0.944455564,1
37,341,-1.083709598,-0.68921417,1
37,357,-1.427060127,-0.01358523965,1
37,373,-0.6371150613,0.138107717,1
37,389,-0.2244543731,-0.2347358018,1
37,405,-0.3247755766,-0.5005392432,1
37,421,-0.3517152965,-0.770475924,1
37,437,0.4786409438,-0.2789408565,1
37,453,0.4717775285,0.04981046543,1
37,469,0.4749435782,0.06556485593,1
37,485,0.2208292931,-0.09527933598,1
37,501,-0.141021952,-0.6086822748,1
37,517,-0.1528940052,-1.63566637,1
37,533,-0.3183695674,-1.867712498,1
37,549,-0.9627192616,-2.379383326,1
37,565,-0.01227888465,-1.039147854,1
37,581,0.692851305,0.7122345567,1
37,597,0.6968737841,1.030958891,1
37,613,0.6102735996,1.054735899,1
37,629,0.7660539746,0.4661114812,1
37,645,0.2924823463,-0.3113801777,1
37,661,0.277117908,-1.028232455,1
37,677,0.3596016467,-2.082051039,1
37,693,-0.2648617625,-1.237318277,1
37,709,-1.410255671,-0.5956261754,1
37,725,-0.7689638138,-0.6047366261,1
37,741,-0.7889353037,-0.6499801874,1
37,757,-0.7908456922,-0.8225880861,1
37,773,-0.8894634843,-1.306383133,1
37,789,-0.9415265322,-1.503905296,1
37,805,-0.1161108688,-0.7531343699,1
37,821,0.4227900803,-0.4607895613,1
37,837,0.2365733981,-0.1613163352,1
37,853,-0.06986781955,0.9169213176,1
37,869,-1.156131029,1.782706976,1
37,885,-1.375913143,0.775685668,1
37,901,-0.5054565072,-0.3288808465,1
37,917,-0.2177733034,-0.4769915342,1
37,933,0.5042149425,-0.4129143953,1
37,949,0.4023991227,-0.4746346474,1
37,965,-0.207826972,-0.3436942101,1
37,981,-0.2322485298,-0.1612873673,1
37,997,-0.2337124348,0.07773882151,1
37,1013,-0.064100191,0.2889957428,1
37,1029,0.3945782781,0.3823419511,1
37,1045,-0.08757312596,1.057623029,1
37,1061,0.5558436513,0.287181735,1
37,1077,0.9196234941,0.2966554761,1
37,1093,0.3079281151,0.1896523684,1
37,1109,0.497860074,-0.1343096942,1
37,1125,0.6947876811,-0.1640059203,1
37,1141,0.5560557246,-0.2276792526,1
37,1157,0.4804216325,-0.2655223608,1
37,1173,0.8188275695,0.05027294159,1
37,1189,1.015126705,0.9145029187,1
37,1205,1.07723093,1.378298521,1
37,1221,0.4155109525,0.74720186,1
37,1237,0.3493276238,0.3054344952,1
37,1253,0.3612067401,-0.1827888638,1
37,1269,0.06968005002,-0.05169856548,1
37,1285,-0.1489208639,0.1933330297,1
37,1301,-0.1526255608,0.135903582,1
37,1317,-0.01261243969,0.2732354403,1
37,1333,-0.06799145043,0.3511214852,1
37,1349,-0.1758678555,0.5186972022,1
37,1365,-0.446017772,0.5901408195,1
37,1381,-0.85294348,0.9825411439,1
37,1397,-0.3382533789,1.146630287,1
37,1413,-0.1694400609,0.9198975563,1
37,1429,-0.2635383606,0.4959231615,1
37,1445,-0.4004958868,0.4828719497,1
37,1461,-0.5788351297,0.1097140834,1
37,1477,-0.7357211709,0.01536178589,1
37,1493,-1.16327095,0.06089026481,1
37,1509,-1.379599452,-0.04225486517,1
37,1525,-1.38531971,-0.07675719261,1
53,21,-0.2488657236,-0.9513988495,1
53,37,-0.5316228271,-0.9252005816,1
