PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 7, filenames: A:[7]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[8]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
293,1221,-0.07389140129,0.3577424586,1
293,1237,-0.6895657182,0.07288511097,1
293,1253,-1.237707138,0.5345582366,1
293,1269,-1.288281679,0.3272363842,1
293,1285,-0.8124623299,0.1086601615,1
293,1301,-0.357286334,0.2334305197,1
293,1317,-0.9641808867,0.6392549872,1
293,1333,-0.8821382523,4.585067749,1
293,1349,-0.8975777626,0.1739501059,1
293,1365,-0.4094705582,-0.9682202339,1
293,1381,-1.905701041,0.4304029346,1
293,1397,-1.521585703,0.5538753271,1
293,1413,-1.115910411,0.9623163939,1
293,1429,-0.9387149811,0.8371637464,1
293,1445,-0.8196520209,0.4612686038,1
293,1461,-0.845297277,1.592330694,1
293,1477,-1.416201353,0.6662711501,1
293,1493,-0.7990378141,0.6242179871,1
293,1509,-0.535775423,0.5523915291,1
293,1525,0.04375052452,1.0685215,1
309,21,-4.27396822,-2.845487356,1
309,37,-2.839446545,-3.310049057,1
309,53,-2.904038906,-3.695920467,1
309,69,-3.688204288,-3.465934753,1
309,85,-4.326748371,-3.238782406,1
309,101,-3.93789649,-3.098143816,1
309,117,-3.298483849,-2.691049814,1
309,133,-3.578062773,-2.674919367,1
309,149,-2.904705524,-3.152442455,1
309,165,-3.08049655,-3.288264513,1
309,181,-3.687824488,-2.18876791,1
309,197,-3.318251133,-1.989455819,1
309,213,-2.269990444,-1.76186347,1
309,229,-1.826052666,-1.774399877,1
309,245,-3.113595963,-2.179498672,1
309,261,-3.79534936,-2.350192547,1
309,277,-3.857732534,-2.042614222,1
309,293,-4.105146885,-1.89513135,1
309,309,-4.34452343,-1.899126887,1
309,325,-4.268805027,-2.169677258,1
309,341,-4.494083405,-2.042212248,1
309,357,-4.763738632,-2.255113363,1
309,373,-4.984689713,-2.835627079,1
309,389,-4.923676968,-2.384403467,1
309,405,-5.028630257,-1.839566827,1
309,421,-5.409014225,-1.368682146,1
309,437,-5.254817963,-1.386736155,1
309,453,-5.22872591,-1.520748138,1
309,469,-5.692555904,-1.482524514,1
309,485,-6.374459743,-1.581351161,1
309,501,-7.302310467,-2.723982096,1
309,517,-6.157122612,-3.662115574,1
309,533,-5.489375591,-3.600668192,1
309,549,-5.07268095,-2.811451435,1
309,565,-4.76599884,-1.588183165,1
309,581,-5.111706734,-1.495738387,1
309,597,-4.551911354,-1.729632854,1
309,613,-3.874965668,-2.762268305,1
309,629,-3.964658499,-3.455223799,1
309,645,-4.055432796,-3.357360125,1
309,661,-4.268445492,-2.345590591,1
309,677,-4.249896526,-1.239800572,1
309,693,-4.2238307,-1.286957502,1
309,709,-5.052223206,-1.986664891,1
309,725,-5.113152981,-2.51415205,1
309,741,-4.785749435,-2.545942068,1
309,757,-3.931112766,-3.083665371,1
309,773,-3.158891916,-2.843124866,1
309,789,-2.867738724,-2.848104,1
309,805,-2.65354681,-2.720737219,1
309,821,-2.809808016,-2.281926394,1
309,837,-2.68727088,-2.102032423,1
309,853,-2.12848258,-1.767065287,1
309,869,-0.9094560146,-1.139262319,1
309,885,-0.3154768348,-0.8291190863,1
309,901,-0.2894116342,-0.4719486833,1
309,917,-0.3626979291,-0.5728206635,1
309,933,-0.5946638584,-0.7399087548,1
309,949,-0.6620500684,-0.6157474518,1
309,965,-0.927924037,-0.9046653509,1
309,981,-0.5337635875,-1.164127946,1
309,997,0.3200471401,-1.31102705,1
309,1013,0.301271379,-1.203371763,1
309,1029,0.1356512308,-1.057570934,1
309,1045,0.0110803321,-1.089751959,1
309,1061,-0.1287978888,-1.299534917,1
309,1077,-0.3395991325,-1.961164951,1
309,1093,-0.4783669114,-2.361724615,1
309,1109,0.4974170327,-3.227864027,1
309,1125,2.336532354,-3.006866693,1
309,1141,2.259297371,-1.700695515,1
309,1157,0.1578614116,-0.7180549502,1
309,1173,-0.2697580159,-0.4691776931,1
309,1189,-0.2603470385,-0.3335878849,1
309,1205,-0.2998452187,-0.3761327267,1
309,1221,-0.05683366954,0.0585231632,1
309,1237,-0.2811088264,0.2917231917,1
309,1253,-1.246105433,0.6102126837,1
309,1269,-1.8726542,0.8166882992,1
309,1285,-0.9198946357,0.5011872053,1
309,1301,-0.6251213551,0.5909987092,1
309,1317,-0.04068094492,1.849452972,1
309,1333,-0.409281671,0.4909955859,1
309,1349,-0.5285935402,0.1129852831,1
309,1365,-1.399351358,0.1450278461,1
309,1381,-2.243670225,0.551744163,1
309,1397,-1.929378152,0.5586649179,1
309,1413,-1.07864368,0.8179649115,1
309,1429,-0.8180989027,0.6347503662,1
309,1445,-1.015117645,0.4624316096,1
309,1461,-0.7002218366,0.3961539268,1
309,1477,-0.9186738729,0.4109579325,1
309,1493,-1.556091309,0.4943734407,1
309,1509,-0.7261302471,0.2762604058,1
309,1525,0.2468710542,0.7341579199,1
325,21,-3.352358341,-2.981594801,1
325,37,-2.094288588,-4.176804543,1
325,53,-2.189757109,-3.573862791,1
325,69,-2.616451263,-3.147759914,1
325,85,-3.144876242,-2.913329124,1
325,101,-3.364017248,-2.55292654,1
325,117,-3.219608307,-2.515572548,1
325,133,-3.830052137,-2.663892269,1
325,149,-3.75758338,-2.294211626,1
325,165,-3.849910736,-2.50668931,1
325,181,-3.933336735,-2.218674421,1
325,197,-3.362784147,-1.866077662,1
325,213,-2.834021568,-1.832817554,1
325,229,-2.762738705,-1.886263967,1
325,245,-2.781556606,-2.337949514,1
325,261,-3.426539183,-2.577684402,1
325,277,-3.597453833,-2.365749836,1
325,293,-3.652547836,-2.441707134,1
325,309,-4.876909256,-1.952914715,1
325,325,-5.909522057,-2.403188229,1
325,341,-4.637187004,-1.68576324,1
325,357,-4.879072666,-2.078808069,1
325,373,-5.120562553,-2.348161697,1
325,389,-5.052809238,-2.224333525,1
325,405,-4.692393303,-1.737768412,1
325,421,-4.698749065,-1.525448918,1
325,437,-4.755207539,-1.724477053,1
325,453,-4.92088747,-1.783517361,1
325,469,-5.701277256,-1.916244864,1
325,485,-6.626050949,-1.501489758,1
325,501,-6.376983643,-1.371345162,1
325,517,-5.641060829,-1.817077041,1
325,533,-4.999437809,-2.516018867,1
325,549,-4.775090694,-2.650860548,1
325,565,-5.46576643,-1.885885596,1
325,581,-6.021934986,-1.998999357,1
325,597,-5.366168499,-2.561732531,1
325,613,-4.539942265,-3.190804005,1
325,629,-4.151744366,-3.381157637,1
325,645,-3.878364563,-3.313211441,1
325,661,-4.068171978,-2.754775047,1
325,677,-4.389722824,-1.745292902,1
325,693,-4.612136364,-1.655617118,1
325,709,-4.668474197,-1.555161119,1
325,725,-4.273221016,-1.616726756,1
325,741,-3.785279274,-1.784922361,1
325,757,-3.143877029,-1.868619442,1
325,773,-2.545917273,-1.860722303,1
325,789,-2.724523783,-2.355064869,1
325,805,-2.778109789,-2.30268836,1
325,821,-2.909654617,-2.459111691,1
325,837,-2.932664871,-2.257524252,1
325,853,-2.462791681,-2.024116278,1
325,869,-1.571341634,-1.385297775,1
325,885,-0.630880475,-1.163752556,1
325,901,-0.2967249155,-0.8398423791,1
325,917,-0.4239844382,-0.8807637095,1
325,933,-0.5526122451,-0.9460048676,1
325,949,-0.4595369399,-0.9184000492,1
325,965,-0.7447291613,-1.118317842,1
325,981,-0.2272037864,-1.485684395,1
325,997,0.896695137,-1.999225616,1
325,1013,0.9147804976,-1.710021496,1
325,1029,0.7680554986,-1.64816308,1
325,1045,0.4768834114,-1.492372155,1
325,1061,-0.2789230645,-1.40265739,1
325,1077,-0.5278866887,-1.875716209,1
325,1093,-0.4502224028,-2.251517057,1
325,1109,-0.6331825256,-2.225637913,1
325,1125,0.6193960309,-1.434828639,1
325,1141,1.146663666,0.07086855173,1
325,1157,-0.2361728847,-0.7029342651,1
325,1173,0.01298192888,-0.8658335209,1
325,1189,-0.2277402133,-0.7371493578,1
325,1205,-0.2080249488,-0.7392889261,1
325,1221,0.2288841903,-0.6637901068,1
325,1237,-0.1898416281,0.02039247751,1
325,1253,-0.5645065308,0.5031061172,1
325,1269,-1.773962975,1.573359489,1
325,1285,-2.120987892,1.950308323,1
325,1301,-1.87432313,0.4630452096,1
325,1317,-0.5242369175,0.3522157073,1
325,1333,1.877617598,0.5407488346,1
325,1349,2.30264163,0.8219380379,1
325,1365,-0.5455147028,0.3489435911,1
325,1381,-2.053969145,0.4420036077,1
325,1397,-1.655960202,0.5107335448,1
325,1413,-0.9276076555,0.3968518376,1
325,1429,-0.7149666548,0.007589638233,1
325,1445,-1.147542238,0.03643675148,1
325,1461,-1.460487127,-0.25271222,1
325,1477,-1.384057999,-0.2148900777,1
325,1493,-0.9766207933,0.1614512205,1
325,1509,-0.6718240976,0.3149760962,1
325,1525,-0.4420679212,0.5684736967,1
341,21,-3.056118488,-2.877032757,1
341,37,-2.782183647,-3.882989883,1
341,53,-2.485486269,-3.607268333,1
341,69,-2.611996174,-3.352282524,1
341,85,-2.979857922,-2.304821491,1
341,101,-3.518156052,-1.520487547,1
341,117,-3.608581305,-2.122601032,1
341,133,-4.693330288,-2.314574003,1
341,149,-4.127139568,-2.56394577,1
341,165,-4.49909544,-2.77540946,1
341,181,-4.860194206,-2.387156725,1
341,197,-4.130408287,-2.190051079,1
341,213,-3.458021641,-1.89768517,1
341,229,-3.280565023,-1.697665453,1
341,245,-3.251747608,-2.907463551,1
341,261,-4.236160755,-3.444296122,1
341,277,-3.622889519,-2.446370602,1
341,293,-3.356611252,-2.972517252,1
341,309,-4.317518711,-2.136697769,1
341,325,-4.48462677,-1.363842726,1
341,341,-4.063129902,-1.227382541,1
341,357,-4.89279604,-2.050019026,1
341,373,-5.582350254,-2.303904772,1
341,389,-5.634823799,-2.197716713,1
341,405,-4.726455212,-1.779661059,1
341,421,-4.122337341,-1.431087732,1
341,437,-4.072238922,-1.494469404,1
341,453,-4.616717815,-1.669309974,1
341,469,-5.327582836,-1.696133137,1
341,485,-6.091947556,-1.643865466,1
341,501,-6.183456421,-1.448963404,1
341,517,-5.518753529,-1.209725618,1
341,533,-4.960251331,-1.401238918,1
341,549,-5.565804482,-1.885676265,1
341,565,-6.0453825,-1.413983107,1
341,581,-5.061267376,-0.4712542295,1
341,597,-4.876344681,-2.25817728,1
341,613,-5.052792072,-3.712381601,1
341,629,-4.478284836,-3.154784918,1
341,645,-4.232151508,-2.951371431,1
341,661,-4.40858984,-2.863230467,1
341,677,-4.564857006,-2.465444326,1
341,693,-4.462594032,-2.349138498,1
341,709,-4.442178249,-2.29133153,1
341,725,-4.35006237,-1.669013619,1
341,741,-4.154623985,-1.406676292,1
341,757,-3.209057093,-1.018677354,1
341,773,-2.380782604,-0.9597907066,1
341,789,-2.427737474,-2.370375395,1
341,805,-2.314749718,-2.245770931,1
341,821,-2.604231358,-2.902374268,1
341,837,-2.04790926,-2.458263636,1
341,853,-1.886718988,-2.191701651,1
341,869,-1.849470377,-1.830726504,1
341,885,-1.270625591,-1.055476546,1
341,901,-0.7296910286,-1.064088821,1
341,917,-0.7871623039,-1.496528149,1
341,933,-0.879919529,-2.211296797,1
341,949,-0.1597407162,-1.732276917,1
341,965,0.06552761793,-1.624715567,1
341,981,0.465491116,-2.073161125,1
341,997,1.150508642,-2.810663223,1
341,1013,1.297560573,-2.392405748,1
341,1029,1.043449998,-2.340830088,1
341,1045,0.6706756353,-2.065986156,1
341,1061,0.3173083961,-1.776865125,1
341,1077,0.05300825834,-1.857862711,1
341,1093,-0.2412565649,-1.982185364,1
341,1109,-0.5488463044,-1.899157286,1
341,1125,0.02970276773,-1.157606125,1
341,1141,-0.07538202405,0.3751553297,1
341,1157,-0.4554335475,-0.1883980036,1
341,1173,-0.1552908123,-0.7698282003,1
341,1189,0.1458084732,-0.3248281479,1
341,1205,-0.0493644774,-0.6918085814,1
341,1221,-0.01938401908,-1.837456584,1
341,1237,-0.06522551179,-0.4929932356,1
341,1253,-0.3760599494,0.2443958074,1
341,1269,-1.31970799,1.200718403,1
341,1285,-2.523284674,2.460485935,1
341,1301,-0.9676054716,0.9185373187,1
341,1317,-0.6931579709,0.6844980717,1
341,1333,2.117456198,0.5374814272,1
341,1349,2.116333485,0.3558038473,1
341,1365,-0.2463623285,0.3148695827,1
341,1381,-1.518599749,0.06825134158,1
341,1397,-1.309661627,-0.01649995148,1
341,1413,-0.3985720873,-0.03287607431,1
341,1429,-0.3065489531,0.9875300527,1
341,1445,-0.3674980402,-0.3639965653,1
341,1461,-0.3475749493,-0.5426894426,1
341,1477,-0.5561671257,-0.5254041553,1
341,1493,-0.5592730045,-0.5170242786,1
341,1509,-0.6297215223,0.3317884803,1
341,1525,-0.9548357129,0.8917062283,1
357,21,-2.077620506,-3.23130703,1
357,37,-3.056412935,-3.316265583,1
357,53,-2.98671937,-3.300387859,1
357,69,-2.701986313,-2.882725477,1
357,85,-3.327235222,-2.123871326,1
357,101,-3.709640026,-2.172406197,1
357,117,-3.773372412,-2.256364346,1
357,133,-3.764845133,-1.842799783,1
357,149,-4.040856838,-2.192889214,1
357,165,-4.403982639,-2.329328299,1
357,181,-4.493037701,-2.087069988,1
357,197,-4.407966137,-1.610010386,1
357,213,-3.768969536,-1.506825805,1
357,229,-2.890460253,-1.680330396,1
357,245,-2.821702719,-1.705097079,1
357,261,-4.15367651,-4.551941872,1
357,277,-3.936146975,-4.786314964,1
357,293,-3.75229454,-4.63472271,1
357,309,-4.443828106,-3.298288822,1
357,325,-3.397050381,-0.8538843393,1
357,341,-3.488401175,-0.8480734825,1
357,357,-4.406859398,-1.768105745,1
357,373,-5.363405228,-1.998617649,1
357,389,-4.752001286,-1.876284838,1
357,405,-3.996854067,-1.584421635,1
357,421,-3.350278854,-1.210770965,1
357,437,-3.466224194,-1.198091984,1
357,453,-4.300266266,-1.698917985,1
357,469,-4.773426056,-1.455933094,1
357,485,-5.340567112,-2.173201084,1
357,501,-5.484516621,-2.855803967,1
357,517,-5.263348103,-1.595281959,1
357,533,-5.100880146,-0.7963725328,1
357,549,-5.603025436,-1.076650858,1
357,565,-5.367326736,-0.948623538,1
357,581,-4.807087421,-0.1421400309,1
357,597,-4.675004005,-1.395394683,1
357,613,-4.633362293,-2.149448395,1
357,629,-4.345451355,-2.857943058,1
357,645,-4.839794636,-2.633913755,1
357,661,-4.546692848,-2.628213644,1
357,677,-4.553800583,-2.473050117,1
357,693,-4.449426174,-2.966127634,1
357,709,-4.398749352,-2.952945948,1
357,725,-4.347005367,-1.838157773,1
357,741,-4.764677048,-1.843509197,1
357,757,-5.158300877,-2.22823,1
357,773,-4.082513809,-2.084465265,1
357,789,-2.825371981,-2.468118668,1
357,805,-1.95377779,-2.008753538,1
357,821,-0.9352674484,-2.107779026,1
357,837,-0.2994329929,-1.637465954,1
357,853,-1.476001501,-1.759449959,1
357,869,-1.71386826,-2.263339758,1
357,885,-1.038889766,-2.778201342,1
357,901,-0.5248740911,-2.74652195,1
357,917,-0.1637341082,-1.366168022,1
357,933,0.1345106363,-2.566625118,1
357,949,0.5142472386,-1.928349972,1
357,965,0.8710637689,-2.141448021,1
357,981,1.23910594,-2.988513231,1
357,997,1.534244537,-3.14992857,1
357,1013,1.301119804,-2.870419025,1
357,1029,1.191507339,-2.737646103,1
357,1045,1.304549932,-2.685149193,1
357,1061,1.122763634,-2.115506649,1
357,1077,0.8066837788,-1.732863665,1
357,1093,0.4775926769,-1.283603668,1
357,1109,0.2839156091,-1.683913231,1
357,1125,-0.5029374957,-1.895477414,1
357,1141,-0.8937772512,-1.002884746,1
357,1157,-0.5455921888,-0.4486876726,1
357,1173,-0.2347722501,-0.6396095753,1
357,1189,0.4292512834,-0.4325674176,1
357,1205,0.2710571289,-0.7359318137,1
357,1221,0.07062426209,-1.555234909,1
357,1237,-0.08950731158,-0.6887828112,1
357,1253,-0.3272092342,0.4431678951,1
357,1269,-0.7832634449,0.2454039454,1
357,1285,-1.040505171,-0.003398403525,1
357,1301,-1.50406599,1.076923728,1
357,1317,-1.760026932,0.4135022759,1
357,1333,-0.5021519065,-1.113292575,1
357,1349,-0.04244020581,0.1780708283,1
357,1365,-0.6076549292,0.1847974658,1
357,1381,-0.9633229375,-0.1234110743,1
357,1397,-0.8697636127,-0.2551307678,1
357,1413,-0.5246658921,-0.07763125002,1
357,1429,-0.3570414186,0.5917124748,1
357,1445,0.001245288178,-1.176587105,1
357,1461,0.2109019458,-0.7848284245,1
357,1477,0.3059286475,-0.7650873065,1
357,1493,-0.4248232841,-0.6413937807,1
357,1509,-1.9137187,0.3499494195,1
357,1525,-1.042541385,1.318945646,1
373,21,-4.415234089,-3.506068468,1
373,37,-2.41120863,-3.113465071,1
373,53,-2.405695915,-2.437846661,1
373,69,-2.530308723,-2.53888464,1
373,85,-2.840827703,-2.217272282,1
373,101,-3.6529603,-2.171599388,1
373,117,-3.590022564,-1.960034013,1
373,133,-3.518656969,-1.626080036,1
373,149,-3.852082968,-1.637300014,1
373,165,-4.066126347,-1.567301989,1
373,181,-4.244733334,-1.540650487,1
373,197,-4.29462862,-1.483137846,1
373,213,-3.241897106,-1.69688189,1
373,229,-2.180860758,-2.013461113,1
373,245,-2.975564241,-2.096567631,1
373,261,-3.090702057,-4.425280094,1
373,277,-3.812966108,-5.300330162,1
373,293,-5.342191696,-7.317008018,1
373,309,-5.847629547,-5.041032791,1
373,325,-2.686076164,-1.176257968,1
373,341,-3.032772779,-1.340447903,1
373,357,-3.26604414,-2.535533428,1
373,373,-3.406291962,-1.839741349,1
373,389,-3.629254341,-1.773866415,1
373,405,-3.352132797,-1.287312508,1
373,421,-3.237519979,-1.183487535,1
373,437,-3.731410027,-1.106167793,1
373,453,-4.619322777,-1.124524117,1
373,469,-5.096765041,-1.420021892,1
373,485,-4.983325005,-1.635820746,1
373,501,-6.279235363,-2.356776714,1
373,517,-6.125651836,-1.351116419,1
373,533,-4.43337059,-0.9029737115,1
373,549,-4.6367836,-0.879188776,1
373,565,-4.662036896,-0.81539464,1
373,581,-4.515198708,-0.9187880754,1
373,597,-4.49407053,-1.058287621,1
373,613,-4.328867435,-1.270123124,1
373,629,-3.885005951,-1.670335174,1
373,645,-3.914251328,-1.812230825,1
373,661,-4.331893921,-1.632850409,1
373,677,-4.962638378,-1.936882019,1
373,693,-4.366490364,-3.615871429,1
373,709,-4.247189522,-2.814130306,1
373,725,-4.0528512,-2.215911865,1
373,741,-3.720422983,-1.939406157,1
373,757,-3.98449707,-2.209229231,1
373,773,-2.963538885,-1.978715897,1
373,789,-2.448205709,-2.313632965,1
373,805,-1.613786936,-2.016822815,1
373,821,-0.3448402286,-1.822427392,1
373,837,-0.2307210565,-1.46851933,1
373,853,-1.027831078,-1.361845493,1
373,869,-2.307479858,-1.445422888,1
373,885,-0.4338065982,-2.333040237,1
373,901,0.1211949885,-2.536154985,1
373,917,0.1770097017,-1.084812641,1
373,933,1.057974339,-1.281795502,1
373,949,1.337878227,-1.875520229,1
373,965,1.195722103,-2.625845671,1
373,981,1.130023003,-3.310876846,1
373,997,1.082787275,-2.775022745,1
373,1013,0.892529726,-2.782595158,1
373,1029,0.9238977432,-2.838584185,1
373,1045,1.180826664,-2.771011829,1
373,1061,1.641525388,-2.444639683,1
373,1077,1.673902988,-1.87361002,1
373,1093,1.467740774,-1.194732189,1
373,1109,0.4428344667,-2.478362322,1
373,1125,-0.3518131375,-2.308495998,1
373,1141,-1.408227801,-1.972553849,1
373,1157,-0.8578320146,-0.9751540422,1
373,1173,-0.4179891348,-0.8063589334,1
373,1189,-0.01415242255,-0.9031802416,1
373,1205,0.3459812403,-1.000383496,1
373,1221,0.3814287782,-1.055867434,1
373,1237,0.342474997,-0.5055395365,1
373,1253,-0.1303465068,1.059668422,1
373,1269,-0.7897247076,0.1087206304,1
373,1285,-0.9160503149,-0.2115259469,1
373,1301,-0.575710535,0.6164275408,1
373,1317,-0.5673514605,-0.15752244,1
373,1333,-0.4094514251,-0.4683798552,1
373,1349,-0.3523681164,0.08967523277,1
373,1365,-0.900863409,0.1498016417,1
373,1381,-1.449314475,0.08872193098,1
373,1397,-0.8977709413,-0.2255275995,1
373,1413,-1.010651112,-0.05709168315,1
373,1429,-1.484595776,-0.2715100646,1
373,1445,0.3768374026,-1.556349277,1
373,1461,-0.03243505955,-0.6736966372,1
373,1477,-0.0461403653,-0.5393064618,1
373,1493,-0.5470528603,-0.3192552328,1
373,1509,4.469107628,-7.547612667,1
373,1525,-1.248226762,0.6879697442,1
389,21,-4.54761076,-3.706403017,1
389,37,-2.06814599,-2.51035428,1
389,53,-1.929233313,-2.265806437,1
389,69,-2.107053995,-2.390899897,1
389,85,-2.305574417,-2.572862387,1
389,101,-2.755831718,-2.062092304,1
389,117,-2.847534895,-1.746765137,1
389,133,-2.895097733,-1.851379275,1
389,149,-3.298470497,-1.796765804,1
389,165,-3.508193731,-1.166926146,1
389,181,-3.799425364,-1.589086652,1
389,197,-3.92495203,-1.978416562,1
389,213,-3.511798143,-2.198930025,1
389,229,-3.020462036,-2.869674683,1
389,245,-3.102246761,-3.763007402,1
389,261,-2.740987539,-3.238414764,1
389,277,-2.311954021,-3.861799955,1
389,293,-2.197876215,-3.586587191,1
389,309,-2.074261665,-1.606643677,1
389,325,-1.8430655,-1.239349246,1
389,341,-2.200189114,-1.357501745,1
389,357,-2.074024677,-3.027971506,1
389,373,-2.695043564,-1.577683687,1
389,389,-3.18580246,-1.446668625,1
389,405,-2.926659346,-0.8814130425,1
389,421,-2.584714651,-0.9705795646,1
389,437,-3.556113243,-0.8558790088,1
389,453,-4.483165741,-0.9982565641,1
389,469,-4.889903545,-0.4205675125,1
389,485,-4.697826862,-0.3954706788,1
389,501,-3.819782257,-1.194382906,1
389,517,-3.256415844,-1.612272501,1
389,533,-4.021348476,-1.210767627,1
389,549,-4.672277451,-1.191428542,1
389,565,-4.55833149,-1.187111855,1
389,581,-4.291169643,-1.171765089,1
389,597,-4.191940308,-1.056549072,1
389,613,-3.871083021,-1.130147338,1
389,629,-3.338363886,-1.296631217,1
389,645,-3.653661728,-1.141584992,1
389,661,-3.763446808,-1.144977689,1
389,677,-3.471979141,-1.508004427,1
389,693,-3.99195981,-1.374402761,1
389,709,-5.125596046,-1.443678379,1
389,725,-3.971316338,-2.804853916,1
389,741,-4.129633904,-2.077944279,1
389,757,-4.014109612,-1.668619871,1
389,773,-3.187155485,-1.650692463,1
389,789,-1.918492794,-2.185795784,1
389,805,-0.9952481985,-2.257928133,1
389,821,-0.2304627299,-2.170731068,1
389,837,-0.1136633605,-1.817499876,1
389,853,-0.6621334553,-1.279195547,1
389,869,-1.195436954,-0.8645438552,1
389,885,0.1713658273,-1.669538498,1
389,901,0.8167573214,-1.786654472,1
389,917,-1.33059299,-1.149973869,1
389,933,1.929663301,-1.169773817,1
389,949,1.70810771,-2.226658821,1
389,965,1.184748173,-2.766981363,1
389,981,1.185189247,-2.997880697,1
389,997,1.340067625,-3.284355164,1
389,1013,0.8775858879,-3.918371201,1
389,1029,-0.7619839311,-2.929127455,1
389,1045,0.7173240185,-2.947079897,1
389,1061,1.684300423,-2.863161325,1
389,1077,1.331794381,-2.881648302,1
389,1093,1.226995945,-3.101394653,1
389,1109,0.5483411551,-2.697904587,1
389,1125,-0.1036994606,-2.944487572,1
389,1141,-0.7358204722,-2.081665516,1
389,1157,-1.287924528,-1.383466244,1
389,1173,-0.9497474432,-1.315385103,1
389,1189,0.07374942303,-1.541790128,1
389,1205,0.3457586765,-0.9931098819,1
389,1221,0.2114572078,-0.6770561934,1
389,1237,0.04159106314,-0.3642717302,1
389,1253,-0.4565045834,0.0829038173,1
389,1269,-0.5313441157,0.5518466234,1
389,1285,-0.5469366312,0.3417347372,1
389,1301,-0.5701401234,-1.475875139,1
389,1317,0.2546879053,-0.496771276,1
389,1333,0.04255285859,-0.3762964904,1
389,1349,-0.2560396194,-0.2345912158,1
389,1365,-0.592692256,-0.1252750009,1
389,1381,-0.9613702297,0.005612565205,1
389,1397,-0.9627395868,-0.1047846228,1
389,1413,-1.275476933,-0.2491844743,1
389,1429,-1.754724264,-0.2691764235,1
389,1445,-0.6718531847,-1.508412361,1
389,1461,-0.2055001855,-2.400728464,1
389,1477,-0.2772164941,-0.14537099,1
389,1493,8.418150902,2.417931318,1
389,1509,-2.764626265,-8.578290939,1
389,1525,-0.08477476239,-0.1865589917,1
405,21,-2.654281139,-2.131397724,1
405,37,-2.339882374,-2.071699858,1
405,53,-1.939519882,-1.722198963,1
405,69,-2.043590546,-2.051702499,1
405,85,-2.290597916,-2.270599127,1
405,101,-2.551751375,-1.996093392,1
405,117,-2.50854373,-1.71600616,1
405,133,-2.814657688,-2.2763834,1
405,149,-2.77990675,-2.137149572,1
405,165,-2.728607178,-1.661516905,1
405,181,-2.910474777,-2.219321012,1
405,197,-2.937915325,-2.712323666,1
405,213,-2.579301596,-2.80804491,1
405,229,-3.018327951,-3.124891281,1
405,245,-3.627915144,-3.903314352,1
405,261,-3.254575253,-2.588564873,1
405,277,-2.036516428,-1.955946922,1
405,293,-1.493982792,-2.813899755,1
405,309,-0.9983828068,-1.648411036,1
405,325,-1.178897858,-1.460642934,1
405,341,-1.329327583,-1.400653481,1
405,357,-1.771520972,-2.293298721,1
405,373,-3.078505754,-1.409446955,1
405,389,-3.872512102,-0.5592324734,1
405,405,-2.617146015,-0.09136509895,1
405,421,-1.55541873,-0.3788308203,1
405,437,-3.590886831,-1.295120001,1
405,453,-4.3387146,-0.8164797425,1
405,469,-4.605270386,-0.2993083,1
405,485,-4.341885567,-0.2092672586,1
405,501,-3.542207718,-1.040952921,1
405,517,-3.424518108,-1.521985292,1
405,533,-4.301033497,-2.309287071,1
405,549,-5.203104973,-1.460053921,1
405,565,-4.393949509,-1.648557425,1
405,581,-4.138639927,-1.0832479,1
405,597,-3.947892427,-1.192290783,1
405,613,-3.497661829,-1.299725533,1
405,629,-3.233132362,-1.11661911,1
405,645,-3.578080177,-1.013893366,1
405,661,-3.346785307,-1.279059649,1
405,677,-2.158204317,-1.712593913,1
405,693,-3.16056633,-1.524688721,1
405,709,-4.153590202,-1.526588082,1
405,725,-2.844441652,-2.149296761,1
405,741,-3.385380745,-1.784352183,1
405,757,-3.161611319,-1.094462633,1
405,773,-2.567829609,-1.031153321,1
405,789,-1.926971674,-2.207217693,1
405,805,-1.010030508,-2.579954386,1
405,821,-0.09517627954,-2.612820625,1
405,837,0.3103845119,-2.000868559,1
405,853,0.2348335683,-1.332595825,1
405,869,0.2871724367,-0.7784275413,1
405,885,0.8097134829,-0.4688547254,1
405,901,-2.054176331,-0.3719457388,1
405,917,4.133001328,-0.8527225256,1
405,933,3.485507011,-1.248611808,1
405,949,2.316669464,-2.495580912,1
405,965,1.851664662,-2.545796633,1
405,981,1.557602644,-3.150121212,1
405,997,1.098016143,-3.346685171,1
405,1013,0.4869785309,-3.819094896,1
405,1029,1.063244581,-4.337698936,1
405,1045,2.082189083,-3.852503538,1
405,1061,1.697161674,-3.341846943,1
405,1077,1.209662437,-3.322073221,1
405,1093,1.130251646,-3.768080235,1
405,1109,0.6608930826,-2.871803045,1
405,1125,-0.01288481057,-3.056250095,1
405,1141,-0.197478503,-1.716206789,1
405,1157,-0.3298693895,-1.607565999,1
405,1173,-0.2831728458,-1.633268476,1
405,1189,0.1488305628,-1.9745574,1
405,1205,0.2534468174,-1.094877601,1
405,1221,-0.3303592205,-0.7428676486,1
405,1237,-0.786118269,-0.5683765411,1
405,1253,-0.6636074185,-0.8985412717,1
405,1269,-0.4812416136,0.2404947579,1
405,1285,-0.5135095716,0.5594317913,1
405,1301,-0.3810722828,-0.5571380258,1
