PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 4, filenames: A:[4]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[5]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
37,453,-4.18855238,-2.048168659,1
37,469,-4.287176132,-1.500426769,1
37,485,-4.629170895,-1.057528734,1
37,501,-4.891945362,-0.9368811846,1
37,517,-5.014411926,-1.230218291,1
37,533,-5.125053406,-2.227358103,1
37,549,-5.311376572,-1.607903957,1
37,565,-7.114120483,-1.833977818,1
37,581,-7.071496487,-1.251436234,1
37,597,-5.289753914,-1.307957053,1
37,613,-4.069684982,-0.8169037104,1
37,629,-3.367967129,-0.513204217,1
37,645,-2.944360256,-0.3819013238,1
37,661,-2.433317661,-0.2555524409,1
37,677,-2.338101387,-0.2444688976,1
37,693,-2.387660027,-0.1890785396,1
37,709,-2.998618126,-0.3359096646,1
37,725,-2.415593624,-0.4981309175,1
37,741,-2.272844791,-0.3301428556,1
37,757,-2.554915428,-0.3092602789,1
37,773,-2.464311838,-0.2663569748,1
37,789,-2.132764339,-0.3924625814,1
37,805,-2.448680162,-1.036113262,1
37,821,-2.183444738,-2.462890148,1
37,837,-1.661315084,-1.412848234,1
37,853,-1.618602395,-0.6978067756,1
37,869,-0.1228373051,-0.7879212499,1
37,885,-0.001964330673,-1.683628321,1
37,901,-0.6402207613,-0.2347595692,1
37,917,-0.4239284396,-0.06182068586,1
37,933,-0.4630060792,-0.6988110542,1
37,949,-0.5217937231,-0.9164451361,1
37,965,-0.8077794313,-0.3067407608,1
37,981,0.07580335438,0.4142636061,1
37,997,0.4102230668,-0.4014098644,1
37,1013,0.4417978823,-0.5361114144,1
37,1029,0.6144619584,-0.6181100607,1
37,1045,0.9163659215,-0.6161113381,1
37,1061,1.081857562,-0.5128128529,1
37,1077,0.7390560508,-1.475918651,1
37,1093,0.7252637148,-1.196199179,1
37,1109,1.011718869,-1.207848549,1
37,1125,0.8209666014,-1.155375123,1
37,1141,0.5094736218,-1.095283508,1
37,1157,0.4106313884,-1.089148045,1
37,1173,-0.1646095365,-1.471711874,1
37,1189,-0.1417015493,-1.691104531,1
37,1205,0.755033493,-1.691413641,1
37,1221,1.458422899,-1.877934217,1
37,1237,1.064331293,-1.457094431,1
37,1253,0.8332000971,-1.66802299,1
37,1269,0.8687982559,-1.778179049,1
37,1285,0.471968025,-2.03771162,1
37,1301,0.1414948106,-1.541957855,1
37,1317,0.2648991644,-1.772475719,1
37,1333,0.865604043,-2.34246707,1
37,1349,1.519555926,-2.7064569,1
37,1365,1.912272692,-2.449021101,1
37,1381,-6.337117195,0.212556839,1
37,1397,-5.968527794,0.2540118694,1
37,1413,3.22835207,-1.612689972,1
37,1429,3.425900698,-1.733028889,1
37,1445,3.772109747,-2.566017866,1
37,1461,3.732305765,-3.39832592,1
37,1477,4.073214531,-3.975307941,1
37,1493,4.196714401,-4.123724937,1
37,1509,4.525384903,-4.178228378,1
37,1525,4.118985176,-3.1822052,1
53,21,2.435585499,-0.08229839802,1
53,37,2.567834854,1.210851669,1
53,53,2.457339525,0.4347845614,1
53,69,2.757428885,-1.030706406,1
53,85,2.217559814,-0.9043350816,1
53,101,1.628226519,-1.260977983,1
53,117,1.163473606,-1.232152104,1
53,133,0.6819098592,-0.7387191057,1
53,149,0.2753832936,-0.3725152612,1
53,165,1.103502512,0.03297995031,1
53,181,0.1114304066,-0.1975736916,1
53,197,-0.7346736193,-0.4204177856,1
53,213,-1.051897764,-0.6726172566,1
53,229,-1.194989681,-0.6515664458,1
53,245,-1.367876053,-0.309255302,1
53,261,-1.832610965,-0.2002486885,1
53,277,-2.775154591,-1.151253939,1
53,293,-3.724372864,-2.491039276,1
53,309,-4.517009735,-3.117700815,1
53,325,-4.110992432,-3.112629175,1
53,341,-3.321157694,-3.162658215,1
53,357,-2.867366791,-3.094637632,1
53,373,-2.870337486,-1.888393283,1
53,389,-2.76652503,-2.057003498,1
53,405,-3.190324783,-1.024630547,1
53,421,-4.275410175,-1.436894298,1
53,437,-4.753163815,-1.900185585,1
53,453,-4.629680634,-1.654796004,1
53,469,-4.986618996,-1.047343373,1
53,485,-5.884806633,-1.115251541,1
53,501,-5.637537003,-1.120403171,1
53,517,-5.271785259,-0.6357175112,1
53,533,-4.946283817,-1.21592629,1
53,549,-4.947779179,-1.391762018,1
53,565,-6.224487305,-1.233501911,1
53,581,-6.565796852,-0.7597613335,1
53,597,-4.669505596,-0.6974186897,1
53,613,-4.373522758,-0.8986096382,1
53,629,-4.126966476,-0.9879937172,1
53,645,-3.38988471,-0.2750710845,1
53,661,-3.078459024,-0.194077611,1
53,677,-2.664894819,-0.2761438489,1
53,693,-2.493146658,-0.2940721512,1
53,709,-4.357550621,-1.498427272,1
53,725,-2.600613117,-0.475622952,1
53,741,-2.122676373,-0.1591956615,1
53,757,-2.014595032,-0.01722788811,1
53,773,-1.860555172,-0.0377471149,1
53,789,-2.335346699,-0.114314124,1
53,805,-3.044484138,-0.6176692247,1
53,821,-2.74161005,-1.785617709,1
53,837,-2.399795055,-0.8771145344,1
53,853,-1.490739822,-0.5559465885,1
53,869,-0.9415720701,-0.7273302674,1
53,885,-1.107568383,-0.258903414,1
53,901,-0.6544447541,0.3004043698,1
53,917,-0.6542559862,0.4187393486,1
53,933,-0.692327261,-0.7396099567,1
53,949,-0.5954505801,-1.480537653,1
53,965,-0.1601587534,0.1627672613,1
53,981,0.5350968838,0.4466359019,1
53,997,0.728310883,-0.2992759943,1
53,1013,0.5147256851,-0.6460572481,1
53,1029,0.6476726532,-0.7617304921,1
53,1045,0.6452797055,-0.9687844515,1
53,1061,0.6056473255,-1.012980223,1
53,1077,2.291073322,-2.033299923,1
53,1093,1.259364128,-1.820493221,1
53,1109,0.8215491176,-1.528452158,1
53,1125,0.880833447,-0.7481268644,1
53,1141,1.106363058,-0.8811917305,1
53,1157,0.7332229018,-0.9190202951,1
53,1173,0.4073248506,-1.01683569,1
53,1189,0.4003033936,-1.598510504,1
53,1205,1.021051645,-1.715808868,1
53,1221,1.455385208,-2.099555492,1
53,1237,0.1656764746,-6.972539902,1
53,1253,0.7568491697,-1.336673617,1
53,1269,0.5495052934,-1.684797883,1
53,1285,0.1779420078,-2.773193121,1
53,1301,-0.07567644119,-1.654293776,1
53,1317,0.08385396004,-0.8505426645,1
53,1333,0.9012564421,-2.228150606,1
53,1349,1.364874482,-2.448268652,1
53,1365,1.740573049,-2.078468323,1
53,1381,2.178341866,-2.018018007,1
53,1397,2.846345425,-2.179829597,1
53,1413,3.113231421,-1.875104785,1
53,1429,3.127597332,-1.70512104,1
53,1445,3.469835043,-2.314029694,1
53,1461,3.431681395,-2.874202728,1
53,1477,3.329233885,-3.493134499,1
53,1493,3.410745859,-3.397040129,1
53,1509,3.207608461,-3.75220108,1
53,1525,2.841496229,-3.566068411,1
69,21,2.652484894,-0.04148888588,1
69,37,2.449974298,0.7043852806,1
69,53,2.099726915,0.132614255,1
69,69,2.055029154,-0.6690603495,1
69,85,2.128643274,-1.061671257,1
69,101,1.774368644,-1.6181916,1
69,117,1.394878149,-1.629843712,1
69,133,1.620627999,-1.143949509,1
69,149,0.6081528664,-0.5455293655,1
69,165,0.4442325234,-0.4648148417,1
69,181,-1.186781406,-0.6201758385,1
69,197,-1.408870935,-0.6922146082,1
69,213,-1.400217056,-0.9472507238,1
69,229,-1.252868414,-1.277561665,1
69,245,-1.016721129,-1.169301629,1
69,261,-1.228098631,-1.25880146,1
69,277,-1.698551536,-1.98665905,1
69,293,-3.334265471,-3.812055826,1
69,309,-4.179999828,-3.34784174,1
69,325,-3.763652325,-3.334419012,1
69,341,-3.443308592,-3.531000853,1
69,357,-3.004458666,-2.971912622,1
69,373,-2.773142576,-1.798205137,1
69,389,-2.673613071,-1.27387476,1
69,405,-3.211036921,-0.9290599227,1
69,421,-4.296473026,-1.354447722,1
69,437,-4.953085899,-1.095916271,1
69,453,-5.065287113,-0.592599988,1
69,469,-6.124790192,-0.5948143601,1
69,485,-6.56176281,-0.8737614155,1
69,501,-5.818130493,-1.224339366,1
69,517,-5.056636333,-0.7690035105,1
69,533,-4.453683376,-0.7241499424,1
69,549,-4.25496006,-1.042929888,1
69,565,-4.123299599,-1.097282529,1
69,581,-4.243826866,-0.6678017378,1
69,597,-4.177396774,-0.469476521,1
69,613,-4.024132252,-0.7231359482,1
69,629,-4.327615261,-0.8654985428,1
69,645,-3.371005774,-0.1329822838,1
69,661,-2.996455669,-0.3413568735,1
69,677,-2.769599915,-0.3327363133,1
69,693,-2.633821487,-0.1428388506,1
69,709,-2.823236465,-0.2561077178,1
69,725,-2.510319233,-0.4457834959,1
69,741,-1.95994091,0.3097752929,1
69,757,-2.340181351,-0.1944111735,1
69,773,-2.698937416,-0.619407177,1
69,789,-2.570256472,-0.3563936651,1
69,805,-2.890652895,-1.617342472,1
69,821,-2.671655655,-1.818025827,1
69,837,-2.304411888,-0.3471851349,1
69,853,-2.045283318,-0.7433119416,1
69,869,-1.735243201,-1.001036167,1
69,885,-2.223770857,-0.001453608274,1
69,901,-0.08001184464,0.2409078032,1
69,917,-0.8564382792,0.4262785316,1
69,933,-0.6589547396,-0.2354288399,1
69,949,-0.166929096,-0.4005062282,1
69,965,0.3354140222,0.05793378502,1
69,981,0.7222506404,0.02185124904,1
69,997,0.7669109702,-0.2730233371,1
69,1013,0.5218142867,-0.5952528715,1
69,1029,0.6672174335,-0.7709954977,1
69,1045,0.9551412463,-1.052586317,1
69,1061,1.1018641,-1.032230258,1
69,1077,1.305442929,-1.458430529,1
69,1093,0.9422899485,-1.976907492,1
69,1109,0.8489633799,-2.061166763,1
69,1125,0.7744913101,-1.248392344,1
69,1141,0.9535139799,-0.8834719658,1
69,1157,0.9675417542,-0.813957572,1
69,1173,0.7039673328,-0.8503915071,1
69,1189,1.033115149,-1.388982415,1
69,1205,1.169244528,-1.243708849,1
69,1221,1.856218934,-1.001269579,1
69,1237,0.7874715328,-2.253745556,1
69,1253,0.6539045572,-1.283839822,1
69,1269,0.411203444,-1.603139997,1
69,1285,-0.0080598481,-2.670185328,1
69,1301,-0.06832815707,-1.795508623,1
69,1317,0.04788556695,-0.7494351864,1
69,1333,0.5543892384,-1.305835962,1
69,1349,1.579355836,-2.047053814,1
69,1365,1.820133567,-1.925495625,1
69,1381,2.16573,-2.332115412,1
69,1397,2.62375617,-2.448190928,1
69,1413,2.835739136,-2.645524979,1
69,1429,2.952476025,-2.38550806,1
69,1445,3.190438747,-2.438549519,1
69,1461,3.043406963,-2.951780319,1
69,1477,2.631512165,-3.378876448,1
69,1493,2.93249774,-3.590953588,1
69,1509,3.049181223,-3.736425161,1
69,1525,3.052609921,-3.771001101,1
85,21,3.482996464,0.1848528981,1
85,37,2.294164896,0.1012684479,1
85,53,1.659914017,-0.1725005805,1
85,69,1.237107515,-0.7007989883,1
85,85,1.095050335,-1.182233691,1
85,101,1.286815882,-1.834090114,1
85,117,1.46401906,-1.812828541,1
85,133,0.5217827559,-1.715889931,1
85,149,-0.06211045384,-1.205754638,1
85,165,-0.6030037403,-1.126000643,1
85,181,-2.756797791,-0.875092864,1
85,197,-2.151160955,-0.6070095897,1
85,213,-1.764127254,-1.123456597,1
85,229,-1.414692998,-1.980921865,1
85,245,-1.283876777,-2.138285637,1
85,261,-1.335828781,-2.173240185,1
85,277,-1.243554115,-2.636882782,1
85,293,-2.824892998,-2.991235971,1
85,309,-2.945151091,-3.03196454,1
85,325,-3.47359848,-3.284848928,1
85,341,-4.003368378,-3.706428766,1
85,357,-3.589283705,-2.900443792,1
85,373,-2.767131805,-1.752162099,1
85,389,-2.717489481,-1.010573864,1
85,405,-2.729674816,-0.8992682695,1
85,421,-3.720003843,-1.050286293,1
85,437,-4.742071629,-0.8906756043,1
85,453,-5.559390068,-0.6205364466,1
85,469,-6.566777706,0.7642974854,1
85,485,-6.409434319,0.3910526931,1
85,501,-5.15060091,-0.8481859565,1
85,517,-4.310431957,-0.9781474471,1
85,533,-4.1064744,-0.873540163,1
85,549,-3.751736164,-0.8024299145,1
85,565,-3.625858068,-0.3501601517,1
85,581,-3.615751743,-0.1310812384,1
85,597,-3.56026268,-0.02768972516,1
85,613,-3.410502672,0.0008576214314,1
85,629,-3.603176832,0.2823793292,1
85,645,-3.450078726,-0.2679114342,1
85,661,-2.062258959,-0.3642971814,1
85,677,-2.61251235,-0.2614828348,1
85,693,-2.908292055,0.05247110873,1
85,709,-2.854007006,0.009880192578,1
85,725,-2.060476303,-0.1046119556,1
85,741,-1.502432585,0.08861550689,1
85,757,-2.046559811,-0.4014904499,1
85,773,-2.144057035,-0.4863415956,1
85,789,-1.941432357,-0.04922711849,1
85,805,-2.092649937,-0.5580414534,1
85,821,-2.704320431,-1.366320133,1
85,837,-2.337234259,-0.500931561,1
85,853,-1.42674613,-0.8798543215,1
85,869,-0.1817604303,-0.1560759842,1
85,885,-1.587765455,1.73235929,1
85,901,-1.114810944,0.3042156696,1
85,917,-0.5285269022,0.5670344234,1
85,933,-0.4725184441,0.02413003147,1
85,949,-0.2820370197,0.09548044205,1
85,965,0.6160640121,0.02815650403,1
85,981,0.8075762391,-0.08144250512,1
85,997,0.7717510462,-0.2381668091,1
85,1013,0.5847885609,-0.3127818704,1
85,1029,0.5332711935,-0.7584537864,1
85,1045,1.04208982,-1.074305773,1
85,1061,2.030019522,-1.122033477,1
85,1077,1.219145298,-1.592152953,1
85,1093,0.9061484933,-1.972898722,1
85,1109,0.5597743988,-1.928287268,1
85,1125,0.6046504378,-1.469219089,1
85,1141,0.7827407122,-1.002875686,1
85,1157,1.44612515,-0.04295891523,1
85,1173,1.862443566,-0.6739542484,1
85,1189,1.980120659,-0.9076601863,1
85,1205,2.076980591,-0.8260036707,1
85,1221,1.881126285,-1.13726306,1
85,1237,1.036717653,-1.767305255,1
85,1253,0.2496771514,-1.319031596,1
85,1269,-0.001787692308,-1.528117895,1
85,1285,-0.006666418165,-1.84024477,1
85,1301,0.04464173317,-1.681997895,1
85,1317,-0.02360716462,-1.245881915,1
85,1333,0.3962179422,-1.538704872,1
85,1349,1.349197268,-2.068479061,1
85,1365,1.741675496,-2.181339025,1
85,1381,2.309040308,-2.733622551,1
85,1397,2.430742741,-2.984610558,1
85,1413,2.15593648,-2.898604155,1
85,1429,2.705981493,-2.680769205,1
85,1445,3.1256001,-2.899923086,1
85,1461,2.851513863,-3.018736601,1
85,1477,2.850559711,-3.701586485,1
85,1493,2.319168568,-3.836936951,1
85,1509,2.69277668,-3.605667353,1
85,1525,3.272442102,-4.348218918,1
101,21,3.927164078,0.3882524967,1
101,37,2.51747489,-0.07590250671,1
101,53,0.9271605015,0.006597518921,1
101,69,0.4301990867,-0.6379290223,1
101,85,0.4963284731,-1.266358137,1
101,101,0.4157165885,-1.391817927,1
101,117,0.1252982914,-1.675862432,1
101,133,-0.4944189787,-1.792655826,1
101,149,-1.251131773,-2.503778934,1
101,165,-1.31090796,-3.12768507,1
101,181,-0.862152338,-1.807777286,1
101,197,-1.275964141,0.5329256058,1
101,213,-1.521147728,-1.650970221,1
101,229,-1.553689837,-2.600651741,1
101,245,-1.510773897,-2.683140993,1
101,261,-1.539652348,-2.675268412,1
101,277,-2.727131844,-2.673469782,1
101,293,-3.218337774,-2.228177071,1
101,309,-2.889678717,-2.609405518,1
101,325,-3.56362319,-3.134350061,1
101,341,-4.304832458,-3.204235554,1
101,357,-4.138529778,-2.367378712,1
101,373,-3.182707071,-1.221837521,1
101,389,-2.658917427,-0.8059335947,1
101,405,-2.497703075,-0.5494551659,1
101,421,-3.199183226,-0.9337313771,1
101,437,-5.050449371,-0.9801925421,1
101,453,-6.511221886,-0.838888526,1
101,469,-5.25377655,0.2081539929,1
101,485,-4.729525089,0.3845770657,1
101,501,-4.000072479,-0.6206691861,1
101,517,-3.623791695,-1.422129869,1
101,533,-3.867688894,-1.116274595,1
101,549,-3.778355122,-0.5332990885,1
101,565,-3.641209602,0.008703261614,1
101,581,-3.514924049,0.1090702787,1
101,597,-3.061611652,-0.05261992291,1
101,613,-3.230358362,0.2270019948,1
101,629,-3.743825197,0.1067755446,1
101,645,-3.063503265,-0.128264457,1
101,661,-2.898431778,-0.1647604108,1
101,677,-2.491437674,-0.194635123,1
101,693,-2.7926054,-0.03693828732,1
101,709,-2.83575654,0.4479467273,1
101,725,-2.305148602,0.1666373461,1
101,741,-2.019312382,-0.2043040544,1
101,757,-2.1151371,-0.181907475,1
101,773,-1.918956995,0.06688585877,1
101,789,-1.777746797,-0.05207037926,1
101,805,-2.233108044,-0.3367440701,1
101,821,-0.7602118254,-0.9440532923,1
101,837,-0.8230125904,-1.830956817,1
101,853,-1.405006051,-0.583783865,1
101,869,-0.7567019463,0.1303024292,1
101,885,-2.330507994,3.221694469,1
101,901,4.083697319,7.650168419,1
101,917,-1.07139957,0.3914088905,1
101,933,-0.535443902,0.1067891344,1
101,949,-0.115726769,0.1589836627,1
101,965,0.3400371075,0.1886953712,1
101,981,0.4583392739,-0.1504182667,1
101,997,0.6155748963,-0.3350367248,1
101,1013,0.4863840938,-0.5744190216,1
101,1029,0.47509408,-0.7900345325,1
101,1045,1.077688575,-1.129060745,1
101,1061,1.383882761,-1.339109302,1
101,1077,0.9659261703,-1.787514925,1
101,1093,0.8171352148,-1.947306514,1
101,1109,0.5302380919,-1.641887307,1
101,1125,0.6388694048,-1.45176363,1
101,1141,1.274975419,-1.393503428,1
101,1157,1.235091925,-0.6708874106,1
101,1173,1.669949412,-0.482847929,1
101,1189,2.264135838,-0.6229901314,1
101,1205,2.190897942,-0.7170060277,1
101,1221,1.414583445,-1.374695897,1
101,1237,0.7692982554,-1.686813116,1
101,1253,0.06476783752,-1.551092267,1
101,1269,-0.04317209125,-1.285130262,1
101,1285,-0.1514818668,-1.342294693,1
101,1301,0.05938389897,-1.2786237,1
101,1317,0.3555684388,-1.421116114,1
101,1333,0.993119359,-2.138388395,1
101,1349,2.01760149,-2.320672989,1
101,1365,2.027124166,-3.167481422,1
101,1381,2.287240505,-3.12306571,1
101,1397,2.357041836,-3.503411531,1
101,1413,2.273170233,-3.069330931,1
101,1429,2.348019361,-2.518431902,1
101,1445,2.339607,-2.59773922,1
101,1461,2.129111528,-2.77837348,1
101,1477,2.025810957,-3.413540363,1
101,1493,1.73971951,-3.575917244,1
101,1509,2.251874208,-2.968125343,1
101,1525,2.398311853,-3.260361195,1
117,21,2.521612167,0.3790207505,1
117,37,1.804003239,-0.4525955915,1
117,53,-1.175316572,-0.1486877799,1
117,69,-1.392632484,-0.7028944492,1
117,85,0.266314894,-1.408113599,1
117,101,-0.420291841,-1.145888925,1
117,117,-0.7593545914,-1.4093889,1
117,133,-1.121917129,-1.662337303,1
117,149,-1.495940924,-3.653254032,1
117,165,-1.416876316,-3.629142761,1
117,181,-0.9551270008,-2.701487541,1
117,197,-1.603970528,-1.857442856,1
117,213,-1.377053976,-2.729836941,1
117,229,-1.554738879,-2.980603695,1
117,245,-1.82079792,-3.18454957,1
117,261,-1.947417498,-3.190457821,1
117,277,-2.278313637,-2.68170619,1
117,293,-2.717951298,-2.291698694,1
117,309,-3.248056889,-2.345127106,1
117,325,-3.815047264,-2.748629808,1
117,341,-4.175238609,-2.508852005,1
117,357,-4.100869656,-1.603532076,1
117,373,-3.141674995,-0.7672598958,1
117,389,-2.575804234,-0.7198123932,1
117,405,-2.664000511,-0.627395153,1
117,421,-3.354156733,-0.8344735503,1
117,437,-4.401329041,-0.6883900166,1
117,453,-4.749588013,-0.1971638501,1
117,469,-4.987678528,-0.09596332908,1
117,485,-4.477557659,-0.2921957076,1
117,501,-4.056143284,-0.6683177948,1
117,517,-3.617352724,-1.217815399,1
117,533,-2.982804298,-0.6480491757,1
117,549,-3.456745148,-0.1394761503,1
117,565,-3.703991652,0.2504841089,1
117,581,-3.179007769,0.2109774649,1
117,597,-2.681399584,-0.006616577506,1
117,613,-2.455527067,0.2898252904,1
117,629,-2.718230963,-5.359232903,1
117,645,-2.651948929,0.2222714722,1
117,661,-3.077822924,-0.11325261,1
117,677,-2.820352554,0.1373794079,1
117,693,-3.069722414,0.08127817512,1
117,709,-3.337207079,1.402911305,1
117,725,-2.588645458,0.1270258278,1
117,741,-2.320083618,-0.5289949179,1
117,757,-2.425138235,-0.3495795429,1
117,773,-2.978443623,0.04192385077,1
117,789,-3.131569862,-0.5163552761,1
117,805,-2.87020278,-0.7922425866,1
117,821,-0.8394056559,-1.552231908,1
117,837,-0.7727050781,-1.418658018,1
117,853,-1.387357712,0.1124085486,1
117,869,-0.637917757,0.2897930443,1
117,885,-0.4671723843,0.6727445126,1
117,901,-0.3787567019,0.6809515953,1
117,917,-0.393032074,-0.05906426907,1
117,933,-0.6248759627,-0.1076739654,1
117,949,-0.1477552354,-0.1829468906,1
117,965,0.0852792263,0.2069966793,1
117,981,0.1400930882,-0.4440960288,1
117,997,0.4754992723,-0.9635744095,1
117,1013,0.5066747069,-1.072134495,1
117,1029,0.750631094,-0.9509054422,1
117,1045,1.34127152,-1.239071846,1
117,1061,1.503892541,-1.432376504,1
117,1077,1.385809422,-1.56003511,1
117,1093,1.151492119,-1.694499731,1
117,1109,1.08645463,-1.524162054,1
117,1125,1.105043173,-1.813925743,1
117,1141,1.063080192,-1.548509598,1
117,1157,1.067123175,-0.9175925255,1
117,1173,1.650248408,-0.7253229022,1
117,1189,2.590615273,-0.7556518912,1
117,1205,2.641384602,-1.052748084,1
117,1221,1.208761692,-1.862406373,1
117,1237,1.046068192,-2.044348001,1
117,1253,1.021043181,-2.127029419,1
117,1269,0.6476309299,-1.115836143,1
117,1285,0.2129490972,-1.311798096,1
117,1301,0.2224226296,-1.565233111,1
117,1317,0.6598716378,-1.629458427,1
117,1333,1.557718873,-2.286141396,1
117,1349,2.103098869,-2.485515118,1
117,1365,2.09194684,-2.934312582,1
117,1381,1.722597241,-2.94234848,1
117,1397,1.926935673,-3.225550175,1
117,1413,2.105590105,-3.098867178,1
117,1429,2.094192028,-2.652227879,1
117,1445,2.039970398,-1.971086979,1
117,1461,1.814062357,-2.434725046,1
117,1477,1.740282416,-3.278748274,1
117,1493,2.038033247,-3.823770523,1
117,1509,1.73219645,-3.904152632,1
117,1525,1.73924017,-2.804688692,1
133,21,3.106298685,-0.6274248958,1
133,37,1.687503576,-1.185409784,1
133,53,0.8851748705,-1.299497604,1
