PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 32, filenames: A:[32]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[33]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,21,1.195629001,1.090544939,1
21,37,0.6656867266,0.5113440156,1
21,53,0.5410012007,-0.3337512314,1
21,69,0.6310727,-0.03181132674,1
21,85,0.2730281949,-0.2465427518,1
21,101,0.3535394669,-0.5723137259,1
21,117,0.3123945594,-0.9256206751,1
21,133,-0.01381216943,-1.343267798,1
21,149,0.1700074971,-1.496389627,1
21,165,0.21140562,-1.270596743,1
21,181,-0.2842277288,-0.7164435983,1
21,197,0.1405603737,-0.4709421992,1
21,213,0.1742763817,-0.4236162007,1
21,229,0.1698200256,-0.9181036353,1
21,245,-0.0113350749,-1.051195025,1
21,261,0.1429464668,-0.9495413303,1
21,277,0.1554703116,-0.6048827171,1
21,293,-0.9725451469,-0.5592833757,1
21,309,-0.5106654167,-0.4684521556,1
21,325,-0.1581825614,-0.727627039,1
21,341,-0.06919098645,-0.8725049496,1
21,357,0.01493030787,-1.080728889,1
21,373,0.1341600269,-1.055605054,1
21,389,0.2240678817,-1.255005121,1
21,405,-0.167258054,-1.268641353,1
21,421,-0.7519962192,-0.9022806883,1
21,437,0.3755601048,-0.4977192283,1
21,453,0.277171284,-0.2477107644,1
21,469,-0.4649737775,-0.04722752422,1
21,485,-0.06682233512,0.0985122472,1
21,501,0.09205406904,-0.1038063318,1
21,517,0.2487493753,-0.3064349592,1
21,533,-0.02446559072,-0.4608458281,1
21,549,0.6416811943,-0.5264222026,1
21,565,-0.2011167705,-0.5183928609,1
21,581,0.1099979877,-0.398588568,1
21,597,-0.1964366436,1.118296385,1
21,613,-0.3146240413,2.026832581,1
21,629,0.3240421414,1.616753101,1
21,645,0.855889976,-1.470440865,1
21,661,0.5581669211,-1.924081564,1
21,677,0.1277914345,-0.9127426147,1
21,693,0.05768249184,-0.6634171605,1
21,709,-0.05997040868,-0.9825963378,1
21,725,0.04519686103,-0.7945329547,1
21,741,0.09150272608,-0.3005779684,1
21,757,-0.3501837254,-0.1221147776,1
21,773,-0.3957408667,-0.6897455454,1
21,789,-0.03936512768,-1.19414854,1
21,805,-0.3095807731,-0.963819623,1
21,821,-0.2257004082,-1.078635216,1
21,837,-0.4295917153,-0.6840404272,1
21,853,-0.4092302322,-0.531524241,1
21,869,-0.6214691997,-0.5435549617,1
21,885,-0.7376650572,-0.1574482024,1
21,901,-0.3830561042,-0.3250792027,1
21,917,-0.02434026822,-0.3343952,1
21,933,0.09322795272,-0.2591147721,1
21,949,0.1178409904,-0.1378932297,1
21,965,0.2178096324,0.02191296965,1
21,981,0.2516548038,-0.155292809,1
21,997,0.3887487948,-0.1410454512,1
21,1013,0.8490985632,-0.4218833745,1
21,1029,1.154080272,-1.162993789,1
21,1045,1.214697599,-1.629952192,1
21,1061,1.229045749,-1.479765892,1
21,1077,0.7714275122,-0.4888446927,1
21,1093,0.6106755733,0.2655220032,1
21,1109,0.1296495795,1.779551506,1
21,1125,-0.4892176986,1.828338146,1
21,1141,-0.2588279843,1.980082512,1
21,1157,0.2643065751,1.83571434,1
21,1173,0.3145234287,1.418426991,1
21,1189,0.456012249,0.7807356119,1
21,1205,0.5373991728,0.1839358658,1
21,1221,0.4451002777,-0.2076686472,1
21,1237,0.3268881142,0.1209910065,1
21,1253,0.2028517425,0.7965562344,1
21,1269,0.1689237356,0.8160144091,1
21,1285,-0.7641016245,0.4428672493,1
21,1301,-0.2216290534,0.2384524345,1
21,1317,0.1097710729,-0.07517363131,1
21,1333,-0.4481995106,-0.8704211116,1
21,1349,-0.6825754642,0.3189208508,1
21,1365,-0.2757644057,2.782678127,1
21,1381,-0.1099130064,3.49230051,1
21,1397,-0.1646052897,1.55216527,1
21,1413,-0.03916241974,1.469843984,1
21,1429,0.301610589,1.075169802,1
21,1445,0.5298230648,-0.07719521224,1
21,1461,0.4893796146,-0.7537560463,1
21,1477,0.6424486637,-0.4719517231,1
21,1493,0.8241251707,0.0108878091,1
21,1509,1.117247105,0.7452321053,1
21,1525,1.444092393,0.5168406963,1
37,21,1.221346974,0.004818022251,1
37,37,1.242611408,-0.4112003446,1
37,53,0.7779364586,-0.7583351135,1
37,69,0.4833043814,-0.7481573224,1
37,85,0.3105217814,-0.8223156333,1
37,101,0.3902205825,-1.201933026,1
37,117,0.4832073748,-1.642785072,1
37,133,-0.02610094845,-1.454788089,1
37,149,-0.03702576458,-1.187836885,1
37,165,-0.3423945308,-0.995860219,1
37,181,-0.5836603642,-0.6879122257,1
37,197,-0.1588901281,-0.6199989319,1
37,213,0.2566364706,-0.1716089249,1
37,229,0.2235034555,-0.6140230298,1
37,245,0.0612346977,-1.016685724,1
37,261,0.105504334,-1.234733343,1
37,277,-0.05245789886,-1.270789385,1
37,293,-0.3623949885,-0.3934684694,1
37,309,-0.5478600264,-0.1778479815,1
37,325,-0.4122207761,-0.8373527527,1
37,341,0.0437893793,-0.7111004591,1
37,357,0.0546837002,-0.6647258997,1
37,373,-0.1855450124,-0.5605657697,1
37,389,-0.9031547308,-0.8137330413,1
37,405,-1.104391217,-1.087062597,1
37,421,-0.8460530043,-0.8283094764,1
37,437,-0.9444976449,-0.5924017429,1
37,453,-0.6164389849,-0.3331526518,1
37,469,-0.1546344757,-0.5878684521,1
37,485,-0.01389865577,-0.4312323332,1
37,501,-0.4275611043,0.01273466274,1
37,517,-0.04348912835,-0.09790045023,1
37,533,-0.02194488421,-0.156324923,1
37,549,-0.3934115171,-0.6912685037,1
37,565,-0.730755806,-0.5305830836,1
37,581,0.08830687404,-0.4292925298,1
37,597,0.2696806788,0.1845548749,1
37,613,0.3033159971,0.4997394681,1
37,629,0.4051130414,-0.04575124383,1
37,645,0.9757100344,-2.207811594,1
37,661,-0.3678914607,-0.8623850346,1
37,677,-0.4085316658,-0.8629118204,1
37,693,0.1702210009,-0.5104826093,1
37,709,0.1609189808,-0.5424245596,1
37,725,-0.01574425027,-0.5094485283,1
37,741,-0.02048490569,-0.4191356599,1
37,757,-0.252363205,-0.234213829,1
37,773,-0.2019474357,-0.6420814991,1
37,789,0.1964368671,-1.541324019,1
37,805,0.255440861,-0.3518562317,1
37,821,0.7194274664,-0.1403482556,1
37,837,0.9559002519,0.161441952,1
37,853,0.1558423936,-0.4151031375,1
37,869,0.2666816115,-1.181059241,1
37,885,-0.2311289608,-0.7238188982,1
37,901,-0.2563180327,-0.3201033771,1
37,917,0.01114024222,-0.5724084377,1
37,933,0.2175488174,-0.4890656173,1
37,949,0.3481636941,-0.1754840165,1
37,965,0.3642542958,-0.1382489055,1
37,981,0.1734003425,-0.3116883039,1
37,997,0.1309836656,-0.5029971004,1
37,1013,0.2487294078,-0.4191259444,1
37,1029,0.4183985293,-0.558904767,1
37,1045,0.8611246347,-0.672338903,1
37,1061,0.8935925961,-1.00774622,1
37,1077,0.9140129089,-0.3775056005,1
37,1093,0.5348259211,0.2357908934,1
37,1109,-0.1363471448,1.106256723,1
37,1125,-0.2182977945,0.5341588855,1
37,1141,-0.1524125934,0.4374127984,1
37,1157,-0.1024529785,0.7919155359,1
37,1173,-0.338755995,0.8873892426,1
37,1189,-0.3181248009,0.8886547089,1
37,1205,-0.3556742668,0.2052192092,1
37,1221,-0.321272105,-0.2280747741,1
37,1237,-0.4083299339,-0.3600252867,1
37,1253,-0.4508264661,-0.4886199236,1
37,1269,-0.1837337017,0.1927096248,1
37,1285,-0.3833088875,-0.5369250178,1
37,1301,-0.2583217025,0.08399510384,1
37,1317,-0.03697235882,0.07953798771,1
37,1333,0.05840137601,0.4569425881,1
37,1349,-0.3172941208,1.330371857,1
37,1365,0.7784368992,2.506629229,1
37,1381,0.8589259386,2.625066042,1
37,1397,0.1182751805,2.533623219,1
37,1413,0.2776836753,1.179107547,1
37,1429,0.1424418688,0.8490136266,1
37,1445,0.1094866619,0.0643812269,1
37,1461,0.1582678258,-0.04320473969,1
37,1477,0.2292244136,-0.01764810458,1
37,1493,0.3459712267,-0.03400512785,1
37,1509,0.2511553466,-0.162074998,1
37,1525,0.2526284456,-0.4824925959,1
53,21,1.171216488,-0.4943636656,1
53,37,1.222031116,-0.5543622971,1
53,53,0.989857018,-0.7507238984,1
53,69,0.4607026577,-0.9102261066,1
53,85,0.2442225218,-0.5887095928,1
53,101,0.3763061762,-1.483649015,1
53,117,0.5104900002,-1.928373098,1
53,133,0.1882757097,-0.9984645247,1
53,149,-0.4869010448,-0.9304897785,1
53,165,-0.7930696011,-0.8823795319,1
53,181,-0.4569319487,-0.8733341694,1
53,197,-0.1833709925,-0.908760488,1
53,213,0.2353565097,-0.7476863265,1
53,229,0.3354717493,-0.8386375308,1
53,245,0.2200512737,-1.020126343,1
53,261,0.1117744446,-1.209488988,1
53,277,-0.08618654311,-1.335699081,1
53,293,-0.3931138515,-0.1684471369,1
53,309,-0.7701494694,-0.1239126921,1
53,325,-0.1710020006,-0.5910474062,1
53,341,-0.002479381859,-0.4732818007,1
53,357,0.05398751795,-0.5336452723,1
53,373,-0.01370681822,-0.4814374447,1
53,389,-0.5839236379,-0.8053162098,1
53,405,-0.4145462513,-1.147876978,1
53,421,0.4015346169,-0.4704214931,1
53,437,-0.5324276686,-0.2823153734,1
53,453,-0.5290904045,-0.009387373924,1
53,469,-0.1413271129,-0.3484758437,1
53,485,0.0066126436,-0.3567251563,1
53,501,-0.1011622995,-0.05022040755,1
53,517,0.2911495268,0.1830332577,1
53,533,0.1952997744,0.1362148672,1
53,549,-0.2273913026,-0.2951261103,1
53,565,-0.09806177765,-0.4387758672,1
53,581,0.3172639012,-0.4048215449,1
53,597,0.6259720922,0.03531172872,1
53,613,0.583327055,-0.3555096388,1
53,629,0.9894574881,-0.7091007233,1
53,645,0.5530770421,-1.315683603,1
53,661,-0.1695323139,-1.02758646,1
53,677,-0.1982758045,-0.6657481194,1
53,693,-0.03886531293,-0.4915699363,1
53,709,0.05913593248,-0.5980625153,1
53,725,-0.009377021343,-0.4178575873,1
53,741,-0.1954962611,-0.4476890564,1
53,757,-0.1342824847,-0.2337314487,1
53,773,0.1465465575,-0.3696805239,1
53,789,0.4366389513,-0.8406611681,1
53,805,1.260746479,0.05227771401,1
53,821,1.275742292,-0.09151116014,1
53,837,0.8385111094,-0.8660358787,1
53,853,0.6084823608,-1.413271904,1
53,869,-0.06406193972,-1.366836309,1
53,885,-1.244961262,-0.4247781038,1
53,901,-0.655661881,-0.3804197907,1
53,917,-0.2171648741,-0.6336675882,1
53,933,0.1788116992,-0.4929012954,1
53,949,1.067319393,-0.09784899652,1
53,965,0.5583340526,-0.2804158032,1
53,981,0.2002440244,-0.5725841522,1
53,997,0.1543890685,-0.6533312798,1
53,1013,0.1743082404,-0.5132197738,1
53,1029,-0.2520909011,-0.07001718879,1
53,1045,-0.1536976993,0.08372437954,1
53,1061,0.9450093508,-0.9862464666,1
53,1077,0.6293718219,-0.2920827568,1
53,1093,-0.06988281012,0.1223136187,1
53,1109,-0.3526003957,0.3330306113,1
53,1125,-0.1026185229,-0.1538777649,1
53,1141,0.04126030207,-0.2975021005,1
53,1157,-0.1040224805,1.480404139,1
53,1173,0.067434147,0.9693878293,1
53,1189,0.1302828193,0.8195254803,1
53,1205,-0.6187312603,0.1956951171,1
53,1221,-0.5130017996,-0.1002106369,1
53,1237,-0.567771554,-0.6021690369,1
53,1253,-0.7117840052,-0.8193682432,1
53,1269,-0.3883005679,-0.06197270751,1
53,1285,-0.09778130054,-0.4464988112,1
53,1301,-0.07781461626,-0.4303045571,1
53,1317,-0.173018828,0.1549873203,1
53,1333,-0.1301139146,0.5492863655,1
53,1349,-0.2172313929,0.8235075474,1
53,1365,0.1055774316,1.43332696,1
53,1381,0.2044639736,2.003081083,1
53,1397,-0.1043650806,1.843972206,1
53,1413,0.1366054714,1.099826336,1
53,1429,0.05312556773,0.8564651012,1
53,1445,-0.0597307086,0.1300908327,1
53,1461,0.10624744,0.4351655841,1
53,1477,0.09938322008,0.1895347238,1
53,1493,0.0745524466,0.1107822433,1
53,1509,0.008114695549,-0.373642385,1
53,1525,-0.167298466,-1.257637978,1
69,21,1.094244003,-0.1085111201,1
69,37,0.9797419906,-0.00922447443,1
69,53,0.9594905376,-0.5655707121,1
69,69,0.7611101866,-0.9962189198,1
69,85,0.6432540417,-0.7622658014,1
69,101,0.6389530897,-0.9864292145,1
69,117,0.5295040607,-0.9682354331,1
69,133,0.4675745964,-0.6589978337,1
69,149,-0.04919534922,-0.7857626081,1
69,165,-0.383695662,-0.960555613,1
69,181,-0.1646325588,-1.125532389,1
69,197,0.03879705817,-1.058199525,1
69,213,0.279761076,-0.9733633995,1
69,229,0.3521357179,-1.131726742,1
69,245,0.1787572801,-1.136460781,1
69,261,-0.1080663502,-0.7181593776,1
69,277,-0.0222646594,-0.6724577546,1
69,293,-0.2849422693,-0.1751910448,1
69,309,-0.3749931455,-0.2125480771,1
69,325,0.1235400513,-0.5927449465,1
69,341,0.2317469865,-0.5668140054,1
69,357,-0.006805866957,-0.74715662,1
69,373,-0.02360069752,-1.060910463,1
69,389,0.2389197648,-1.71905148,1
69,405,0.3619431853,-1.401932597,1
69,421,0.7797934413,-0.7681218386,1
69,437,-0.09275908023,-0.1675937176,1
69,453,-0.195046857,1.266292572,1
69,469,0.3262496889,0.1680138409,1
69,485,0.153609857,-0.2762357295,1
69,501,0.1030624211,-0.19564569,1
69,517,0.2916442752,-0.04008937627,1
69,533,0.537776053,0.2497589886,1
69,549,0.998944521,0.5631766915,1
69,565,-0.1271164119,0.3362568617,1
69,581,-1.696361542,2.96112299,1
69,597,0.8414292932,0.8542663455,1
69,613,1.686780453,0.7348777056,1
69,629,1.399423122,-0.3048901558,1
69,645,0.7624855638,-1.214512706,1
69,661,0.3188915849,-0.7514407039,1
69,677,0.3837842047,-0.7550586462,1
69,693,0.01876149699,-1.065141916,1
69,709,-0.1539587677,-1.320055842,1
69,725,-0.1733344942,-1.087912321,1
69,741,-0.1635421067,-0.4630006254,1
69,757,-0.1034674272,-0.1539395303,1
69,773,0.03136153519,-0.03970758617,1
69,789,0.1531770974,-0.4577676058,1
69,805,0.6454104185,-0.3883851469,1
69,821,0.9560836554,-0.2795662284,1
69,837,0.6038565636,-0.622799933,1
69,853,0.7175382376,-0.7160332203,1
69,869,0.6798066497,-1.272732854,1
69,885,0.4607150555,-1.177480936,1
69,901,0.1983779073,-0.5317322016,1
69,917,0.1978468597,-0.6492879987,1
69,933,0.2796775103,-0.5632591248,1
69,949,0.4537703097,0.05822056532,1
