PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 16, filenames: A:[16]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[17]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,21,-1.95138979,0.1644166112,1
21,37,-1.621340036,-0.875205636,1
21,53,-1.139617801,-0.7174237967,1
21,69,-0.3965898752,-0.2526520491,1
21,85,-0.3051156104,-0.3864900768,1
21,101,-0.1343991309,-0.4569837749,1
21,117,0.2759447098,-0.3557240963,1
21,133,-0.1801097989,-0.2884858549,1
21,149,-0.2234073579,-0.1110714078,1
21,165,-0.3317960203,-0.5278235078,1
21,181,-1.221058607,-1.210345984,1
21,197,-1.057048082,-1.257525206,1
21,213,-0.8131317496,-1.107603192,1
21,229,-0.8278423548,-1.374651432,1
21,245,-0.9630784988,-1.531249166,1
21,261,-0.7445163727,-0.6639949083,1
21,277,-1.443082333,0.4060260057,1
21,293,-0.6555366516,-0.345177114,1
21,309,-0.2153878212,-0.2861533165,1
21,325,-0.9141383171,0.4363849759,1
21,341,-0.936095953,0.1675759554,1
21,357,-1.004972458,-0.2053673267,1
21,373,-1.652987957,-1.197514534,1
21,389,-1.413315415,-2.481914043,1
21,405,-1.808289051,-2.445977688,1
21,421,-2.164147615,-2.391191244,1
21,437,-2.374805212,-1.59529686,1
21,453,-2.310075521,-1.14341104,1
21,469,-2.070977449,-0.4035279155,1
21,485,-2.116065979,-0.136423707,1
21,501,-1.906773448,-0.4231733084,1
21,517,-0.8834941387,-0.7429178953,1
21,533,0.2066633701,-0.7218889594,1
21,549,0.4479852319,-0.4387942851,1
21,565,0.07109612226,-0.08030867577,1
21,581,-0.3704857826,-0.140740037,1
21,597,-0.6175954342,-0.2035455704,1
21,613,-0.3386156559,-0.08427870274,1
21,629,-0.7384331226,-0.3397677243,1
21,645,-1.850608349,-0.7273356915,1
21,661,-2.188443899,-0.3238542676,1
21,677,-1.785013437,0.1040380821,1
21,693,-0.9408632517,0.08346223831,1
21,709,-0.4797465801,-0.2162657976,1
21,725,0.2763445973,-0.8309311867,1
21,741,-0.08814248443,-1.079421878,1
21,757,-0.6639433503,-1.407438278,1
21,773,-1.082782388,-2.328959227,1
21,789,-1.028783679,-2.230122566,1
21,805,-0.3984007239,-1.130298972,1
21,821,-0.09764993191,-1.107690573,1
21,837,-0.1834779382,-0.7850729823,1
21,853,0.8074525595,-1.027503371,1
21,869,0.5945073366,-0.5392084122,1
21,885,0.7975332141,-1.046640992,1
21,901,0.287768364,-2.174495697,1
21,917,-0.05159491301,-2.509759426,1
21,933,-0.605167985,-1.788504839,1
21,949,-1.305205345,-1.259497046,1
21,965,-1.200691223,-0.9269288778,1
21,981,-0.3047779799,-0.6285680532,1
21,997,-0.1574724913,-0.8420820832,1
21,1013,-0.3386764526,-0.7357776761,1
21,1029,-0.5131139159,-0.9470130205,1
21,1045,-0.7488065958,-1.703479767,1
21,1061,-0.171441257,-1.171289444,1
21,1077,-1.172382593,-1.147575736,1
21,1093,-1.347040057,-1.415346384,1
21,1109,-0.7351959944,-1.134016991,1
21,1125,-0.3057948947,-1.111489296,1
21,1141,0.3202957213,-1.406873941,1
21,1157,-0.05678346753,-1.370419025,1
21,1173,-0.2854600549,-1.614445806,1
21,1189,-0.5746301413,-1.773676038,1
21,1205,-0.5737092495,-1.379765511,1
21,1221,-0.1864878684,-0.8015567064,1
21,1237,0.3159402013,-0.8426397443,1
21,1253,0.8524975181,-1.064775467,1
21,1269,0.9607961774,-1.570966125,1
21,1285,0.6315661669,-1.643964291,1
21,1301,-0.20655711,-0.9390178323,1
21,1317,-0.6424211264,-0.2837517858,1
21,1333,-0.212321952,-0.03008276224,1
21,1349,0.9275069237,-0.1776552498,1
21,1365,1.722533703,-0.5175712109,1
21,1381,1.419891119,-0.5095219612,1
21,1397,0.660731554,-2.127889633,1
21,1413,0.08664190769,-1.408679485,1
21,1429,0.7308405042,-1.012736559,1
21,1445,0.4409393966,-0.5602995157,1
21,1461,0.2988610864,-0.4857648611,1
21,1477,-0.007397770882,-0.4468178749,1
21,1493,0.2079375088,-0.6743472219,1
21,1509,0.4494189918,-0.9159497023,1
21,1525,0.1339805871,-1.272146225,1
37,21,-0.9757705331,-0.686434567,1
37,37,-0.3669275641,-1.018406153,1
37,53,-0.5596874952,-0.9451248646,1
37,69,-0.6823116541,-0.1972481012,1
37,85,-0.1951115429,-0.1488295197,1
37,101,0.4107916951,-0.3041755259,1
37,117,0.8357386589,-0.08938039094,1
37,133,0.1098461747,0.3671698868,1
37,149,-0.4012844265,0.05137017369,1
37,165,-0.8336179256,-0.2646900415,1
37,181,-1.105782986,-0.6836004257,1
37,197,-0.5367454886,-0.8296265602,1
37,213,-0.09863448143,-0.6330189109,1
37,229,-0.4749515653,-1.501540899,1
37,245,-0.1225615442,-1.534268856,1
37,261,-0.0803373754,-1.079664469,1
37,277,-0.6508252025,-0.675996244,1
37,293,-0.6608724594,-0.2057949901,1
37,309,-0.4098221064,-0.1345435381,1
37,325,-0.5746687055,0.0392677784,1
37,341,-0.4358005524,-0.3981357813,1
37,357,-0.02123361826,-0.8684102297,1
37,373,-0.4170837402,-1.567993879,1
37,389,-0.8256970644,-2.560731173,1
37,405,-1.843924522,-2.528344631,1
37,421,-2.131690502,-2.285213947,1
37,437,-2.318626165,-1.97733891,1
37,453,-1.99154067,-1.979358077,1
37,469,-1.883659124,-1.175246716,1
37,485,-2.104209423,-0.8660100698,1
37,501,-1.779641628,-0.8315930367,1
37,517,-1.161725163,-0.9715371132,1
37,533,-0.6404078007,-0.959143579,1
37,549,-0.9478236437,-0.4108816981,1
37,565,-0.1389535666,0.03905527294,1
37,581,0.3414813876,0.103296876,1
37,597,0.1246273443,-0.5161150694,1
37,613,-0.4918577373,-1.060899496,1
37,629,-0.5100679398,-0.1482179165,1
37,645,-0.5675222874,0.5703108907,1
37,661,-0.6085083485,0.2882038951,1
37,677,-0.7339246869,0.1699897945,1
37,693,-0.8730043769,0.2132267058,1
37,709,-1.108338475,-0.202911377,1
37,725,-0.6669345498,-1.019647121,1
37,741,-0.5659666657,-0.9574868679,1
37,757,-0.6759977937,-1.159915447,1
37,773,-0.6968771815,-1.627131224,1
37,789,-1.023805618,-1.987808466,1
37,805,-0.8187006116,-2.02876091,1
37,821,-0.3246186376,-1.830780268,1
37,837,-0.2550123334,-1.776790977,1
37,853,-0.06355129927,-1.572189569,1
37,869,0.04582180083,-1.113896012,1
37,885,-1.319635868,-1.723411679,1
37,901,-1.137731552,-1.970755577,1
37,917,-1.3384583,-1.901126862,1
37,933,-1.426748037,-1.501209021,1
37,949,-0.700281322,-0.5794081092,1
37,965,-1.509068489,-0.7247165442,1
37,981,-0.7447854877,-0.6273416281,1
37,997,-0.2815427184,-1.052727699,1
37,1013,-0.08274205029,-0.7668492794,1
37,1029,0.05137716979,-0.9035449028,1
37,1045,-0.2688021064,-1.621612072,1
37,1061,1.672015429,-1.090814114,1
37,1077,-0.1946193278,-1.510489225,1
37,1093,-0.4841866195,-2.807509422,1
37,1109,0.1693897545,-1.722955704,1
37,1125,0.2093009949,-0.631773591,1
37,1141,-0.04076171294,-0.9947770834,1
37,1157,0.002351168543,-1.22952354,1
37,1173,0.1945473105,-1.982842565,1
37,1189,0.2753486633,-2.86879921,1
37,1205,-0.0287254937,-0.6575593948,1
37,1221,-0.2960491478,-0.09024584293,1
37,1237,0.1241255179,-1.382084966,1
37,1253,0.326354444,-1.368625283,1
37,1269,0.1855917573,-1.336972237,1
37,1285,-0.08214686811,-1.210870147,1
37,1301,-0.1152168065,-0.7755602002,1
37,1317,-0.1327026188,-0.8795267344,1
37,1333,-0.3991734982,-0.2977375388,1
37,1349,-0.09500801563,-0.1658500135,1
37,1365,0.5135807395,-0.04457882047,1
37,1381,0.729072392,-0.3907404542,1
37,1397,-0.01917535067,-2.040350437,1
37,1413,-0.1011230052,-1.23217833,1
37,1429,0.1786905527,-1.200110197,1
37,1445,0.002123825252,-1.037303686,1
37,1461,-0.2122535706,-0.7902703285,1
37,1477,0.01347465068,-0.4266049564,1
37,1493,0.2669702172,-0.2692246437,1
37,1509,0.4420700073,-0.4776266217,1
37,1525,0.3711028397,-1.092211246,1
53,21,-0.3548300862,-0.6658562422,1
53,37,-0.04466256499,-1.357742667,1
53,53,-0.2608731985,-0.9350218177,1
53,69,-0.5360238552,-0.3472552299,1
53,85,-0.1384821534,-0.1334476471,1
53,101,0.5755243301,-0.02600121498,1
53,117,0.5534651279,0.2709616721,1
53,133,0.3736376166,0.73498106,1
53,149,0.05868431926,-0.01060153544,1
53,165,-0.901102066,-0.4069926441,1
53,181,-0.9916702509,-0.6014841199,1
53,197,-0.4809384346,-0.7010010481,1
53,213,0.2098489702,-0.3832641542,1
53,229,0.2929725647,-0.3484435678,1
53,245,-0.2852939665,-1.039591551,1
53,261,-0.1132943034,-1.010855794,1
53,277,-0.0595344305,-0.3902342916,1
53,293,-0.08106309175,-0.195230335,1
53,309,-0.4119964242,-0.5322163105,1
53,325,-0.5637099743,-0.278526485,1
53,341,0.03375566006,-0.6640004516,1
53,357,-0.3835160136,-1.218509793,1
53,373,-1.218983769,-1.314620495,1
53,389,-1.954597354,-1.676155448,1
53,405,-2.651593685,-3.025264263,1
53,421,-2.116943359,-2.236071825,1
53,437,-2.091776133,-1.927072883,1
53,453,-2.053220272,-2.30243969,1
53,469,-2.005666733,-1.60811162,1
53,485,-2.422311783,-1.192498446,1
53,501,-2.066248417,-1.189946413,1
53,517,-1.141838074,-1.282490253,1
53,533,-0.7653347254,-0.7377634048,1
53,549,-0.5441665649,-0.169218123,1
53,565,-0.3558678925,0.1992290765,1
53,581,0.04922199249,0.03553029895,1
53,597,0.259495914,-0.464869827,1
53,613,-0.1358461976,-0.6266055703,1
53,629,-0.695040822,0.5960198641,1
53,645,-0.1386867166,0.6450923681,1
53,661,-0.3171076775,0.3032232523,1
53,677,-0.4960571527,0.06653207541,1
53,693,-0.9426348805,-0.06939303875,1
53,709,-1.216552973,-0.5966575742,1
53,725,-0.8474905491,-1.052880526,1
53,741,-0.4869715571,-0.9921200871,1
53,757,-0.3241195679,-1.118952394,1
53,773,-0.3786426783,-1.481774926,1
53,789,-1.055482984,-2.006237745,1
53,805,-0.7903419733,-2.018622398,1
53,821,-0.3051319122,-1.900201082,1
53,837,-0.5486116409,-1.945423961,1
53,853,-0.641747117,-2.537867308,1
53,869,-0.9084458947,-1.622799873,1
53,885,-1.109208941,-2.054324627,1
53,901,-0.9483921528,-2.146914005,1
53,917,-0.9009780288,-2.074819565,1
53,933,-0.3069329262,-1.734941125,1
53,949,-0.4915010035,-0.06892383099,1
53,965,-0.685683012,-0.008358031511,1
53,981,-0.2671934366,-0.509550333,1
53,997,0.1961395144,-1.157288551,1
53,1013,0.2724346519,-0.802482307,1
53,1029,0.4917064309,-1.232796431,1
53,1045,0.3317113817,-0.5824825168,1
53,1061,-7.163786888,-5.185900688,1
53,1077,0.01683875918,-3.054500341,1
53,1093,0.2391031086,-2.886240482,1
53,1109,0.4648497999,-2.467752695,1
53,1125,0.2617250085,-0.8626270294,1
53,1141,-0.4153428376,-0.3889013529,1
53,1157,0.4148158133,-1.095160842,1
53,1173,0.5010331273,-1.970324159,1
53,1189,0.1031186581,-3.46694088,1
53,1205,0.3787533939,-1.657647133,1
53,1221,0.02521312982,-1.445135832,1
53,1237,-0.03302018344,-1.654117584,1
53,1253,-0.6695318222,-1.834175348,1
53,1269,-0.8204408288,-1.518939137,1
53,1285,-0.05358916521,-1.013333321,1
53,1301,0.1034115404,-1.011694074,1
53,1317,-0.1023659259,-1.204047918,1
53,1333,-0.0436180383,-0.7055902481,1
53,1349,-0.1464971304,-0.4585123062,1
53,1365,-0.00204128027,-0.4188287258,1
53,1381,0.4929372668,-0.7362639904,1
53,1397,0.07776385546,-1.121465802,1
53,1413,0.1562267542,-1.04195416,1
53,1429,0.1738169491,-0.9865598679,1
53,1445,-0.1707208157,-1.06977272,1
53,1461,-0.2908725441,-0.7967931032,1
53,1477,-0.08487337828,-0.5794132352,1
53,1493,0.5002686977,-0.4082981944,1
53,1509,0.3984087706,-0.7309497595,1
53,1525,0.3689520955,-1.3023628,1
69,21,-0.671255827,-0.8952169418,1
69,37,-0.1792435944,-0.2157371044,1
69,53,-0.05922935903,-0.2534795403,1
69,69,-0.1325452179,-0.1524538696,1
69,85,-0.03317774832,-0.2794080675,1
69,101,0.2771124244,-0.4111356735,1
69,117,0.586548686,-0.1389145553,1
69,133,0.6359577179,0.3036959767,1
69,149,0.1824576557,-0.1936159879,1
69,165,-0.7872043848,-0.725584805,1
69,181,-1.05493474,-0.4143520296,1
69,197,-0.8332805634,-0.4487214088,1
69,213,-0.3191016912,-0.291448921,1
69,229,-0.3376492262,-0.3673732877,1
69,245,-2.275903463,-2.253990173,1
69,261,-0.5641981363,-0.8807216287,1
69,277,-0.1178421378,0.3978481889,1
69,293,-0.04303228855,1.303126693,1
69,309,-0.3806698918,-0.499432832,1
69,325,-0.3348404169,-0.7242527604,1
69,341,-0.295929879,-0.7443509102,1
69,357,-0.6324393749,-1.168884397,1
69,373,-1.410734296,-1.135201216,1
69,389,-1.977136135,-1.381909132,1
69,405,-1.827225208,-2.699118376,1
69,421,-1.705716491,-1.927658796,1
69,437,-1.931649685,-1.543484211,1
69,453,-2.191112518,-2.267249346,1
69,469,-1.810820341,-2.612981081,1
69,485,-1.752843618,-1.592406392,1
69,501,-1.298153639,-1.188248038,1
69,517,-1.005866647,-0.9908008575,1
69,533,-0.8339666724,-0.4778946638,1
69,549,-0.8538013697,-0.05880579352,1
69,565,-0.8650050759,-0.002447806299,1
69,581,-0.3844424486,-0.1471007168,1
69,597,0.07229354978,-0.1866923273,1
69,613,-0.08343151212,-0.3776895702,1
69,629,0.3659976125,-0.2909356952,1
69,645,0.3958346546,-0.1026463509,1
69,661,-0.09656718373,0.3116539121,1
69,677,-0.2581675649,0.1638662219,1
69,693,-0.6941857934,-0.2235430479,1
69,709,-1.032976389,-0.3502289057,1
69,725,-0.9145531654,-0.5547960997,1
69,741,-0.4790964127,-1.003327847,1
69,757,-0.105995059,-1.302137852,1
69,773,-0.04565751553,-1.92965281,1
69,789,-0.5204195976,-2.02816534,1
69,805,-0.6933563352,-1.6239959,1
69,821,-0.6321979761,-1.848179936,1
69,837,-0.663064301,-1.821086287,1
69,853,-0.7189534903,-2.87359333,1
69,869,-1.631829262,-2.140408516,1
69,885,-1.751421809,-2.171871662,1
69,901,-0.7758151293,-2.250766277,1
69,917,-0.9082366228,-1.931366682,1
69,933,-0.9230076671,-1.685503125,1
69,949,-0.6844723821,-0.8074382544,1
69,965,-0.661970973,0.0101570785,1
69,981,-0.03583529592,-0.3925209641,1
69,997,0.3735806942,-0.7223763466,1
69,1013,0.2639164925,-0.9080224633,1
69,1029,0.3338322937,-1.465589881,1
69,1045,0.3820467591,-0.4538574219,1
69,1061,0.4006082714,-0.9841324687,1
69,1077,1.211504221,-1.178629279,1
69,1093,0.6478270888,-1.252659559,1
69,1109,0.5695965886,-1.493446231,1
69,1125,0.1873190701,-1.474349976,1
69,1141,-0.3928226531,-1.437385798,1
69,1157,0.005137570202,-1.547178507,1
69,1173,0.5665025711,-1.632188082,1
69,1189,0.7882152796,-1.641567707,1
69,1205,0.5782436728,-1.604388237,1
69,1221,0.01478977501,-1.419896126,1
69,1237,-0.3100783825,-1.865882635,1
69,1253,-0.9686654806,-2.248183727,1
69,1269,-1.347448587,-1.895771623,1
69,1285,0.1837134957,-1.293836355,1
69,1301,0.342679292,-1.017121792,1
69,1317,0.427801609,-0.5896683335,1
69,1333,0.1299879998,-0.6372873187,1
69,1349,-0.3269846737,-1.27606082,1
69,1365,-0.5423734188,-0.9315606356,1
69,1381,-0.587090373,-1.57609725,1
69,1397,-0.3495826721,-1.071356058,1
69,1413,-0.02649728954,-0.6862377524,1
69,1429,0.02763234824,-0.5430331826,1
69,1445,-0.05836859345,-0.6488898396,1
69,1461,-0.07231234014,-0.6605352163,1
69,1477,-0.005651272833,-0.8626675606,1
69,1493,0.1278338134,-0.9687560797,1
69,1509,0.1643987149,-1.300927758,1
69,1525,0.4518196583,-1.443388581,1
85,21,-0.6471071839,-0.733630538,1
85,37,-0.1998624206,0.1176451445,1
85,53,0.09355227649,-0.336669147,1
85,69,0.07366923988,-0.215817064,1
85,85,0.02059987187,-0.4351314902,1
85,101,0.04779712856,-0.7909935117,1
85,117,0.4168481827,-0.8830930591,1
85,133,0.2868350148,-0.9695839286,1
85,149,-0.1211015508,-0.4145529568,1
85,165,-0.2904036045,-0.4899066687,1
85,181,-0.3316729963,-0.133859247,1
85,197,-0.4141346216,-0.3518694937,1
85,213,-0.4811358452,-0.3871626854,1
85,229,-0.6612274647,-0.3232176304,1
85,245,-0.5947398543,-0.5763260126,1
85,261,-0.3542020321,-0.7431117892,1
85,277,-0.6524950862,-0.6579635143,1
85,293,-0.4797301888,-0.3962572515,1
85,309,-0.449716419,-0.7004972696,1
85,325,-0.5422414541,-0.6149662733,1
85,341,-0.6168274879,-0.5964536667,1
85,357,-0.8910644054,-0.7426899076,1
85,373,-1.111944437,-0.9892079234,1
85,389,-1.178234577,-1.318557739,1
85,405,-1.334850788,-2.274137735,1
85,421,-1.566822171,-1.138579965,1
85,437,-2.64613533,-0.5045433044,1
85,453,-3.052468538,-0.9547113776,1
85,469,-2.344762802,-1.930503249,1
85,485,-1.657122374,-1.476442337,1
85,501,-0.9696614742,-2.4635005,1
85,517,-0.9466685057,-0.7057906389,1
85,533,-0.9796269536,-0.4690321684,1
85,549,-1.175161004,-0.2142225206,1
85,565,-1.548044562,0.1248318106,1
85,581,-1.128653646,-0.3379204869,1
85,597,-0.3907294273,-0.4548023641,1
85,613,-0.3367722034,-0.7719230056,1
85,629,0.4257482886,-0.8710846305,1
85,645,-0.8844957352,-0.2251341343,1
85,661,-1.222934961,0.2196294367,1
85,677,-1.074862003,0.08464828134,1
85,693,-0.8563073874,-0.2132349908,1
85,709,-1.122186184,-0.1302876472,1
85,725,-0.8684015274,-0.008769035339,1
85,741,-0.6369361877,-0.7606500983,1
85,757,-0.5251892805,-1.604369998,1
85,773,-0.2928778827,-2.3903265,1
85,789,-0.1695189476,-1.726609826,1
85,805,-0.6151611209,-1.421115041,1
85,821,-0.7139973044,-1.6220783,1
85,837,-0.5855218172,-1.792031527,1
85,853,-0.7404047847,-2.065694332,1
85,869,-1.45145452,-1.707520723,1
85,885,-1.700220346,-1.859377861,1
85,901,-0.8275412321,-1.960318565,1
85,917,-1.362642884,-1.584188223,1
85,933,-1.349821329,-1.549366713,1
85,949,-0.9033126831,-1.213157415,1
85,965,-0.7564380169,-0.6598358154,1
85,981,-0.09390477836,-0.4191790223,1
85,997,0.1763115823,-0.3088564277,1
85,1013,0.206949383,-0.9268878102,1
85,1029,0.2323199511,-0.8890931606,1
85,1045,0.1931833923,-0.4293832779,1
85,1061,0.4941114485,-0.6701414585,1
85,1077,1.297767758,-1.040053964,1
85,1093,1.137164116,-1.434306264,1
85,1109,0.8248444796,-1.603298783,1
85,1125,0.09049502015,-1.755847573,1
85,1141,-0.2133998275,-1.532347441,1
85,1157,0.2848647237,-1.62065661,1
85,1173,0.7661526203,-1.753248811,1
85,1189,1.057776928,-1.481586576,1
85,1205,1.718579888,-1.731028318,1
85,1221,0.7641067505,-1.574952006,1
85,1237,-0.0612937361,-1.531886816,1
85,1253,-0.5035554171,-1.707889915,1
85,1269,-0.4361486137,-1.576502442,1
85,1285,0.1804523766,-1.319062114,1
85,1301,0.6091828346,-1.021594048,1
85,1317,1.016974449,-0.8165256381,1
85,1333,0.4380901456,-0.6834626794,1
85,1349,-0.3583705425,-1.393258572,1
85,1365,-0.5183089375,-1.160000443,1
85,1381,-0.6641454697,-1.114607215,1
85,1397,-0.572696805,-1.045205832,1
85,1413,-0.3843866885,-0.5403078794,1
85,1429,-0.1186547279,-0.2019842267,1
85,1445,0.4727195501,-0.2902085781,1
85,1461,0.4771282673,-0.8862757087,1
85,1477,-1.15885365,-0.4966407418,1
85,1493,-0.3974577785,-0.9840345383,1
85,1509,-0.004948541522,-1.84894979,1
85,1525,0.2926543653,-1.897024632,1
101,21,-1.377131701,-1.056816101,1
101,37,-1.413205743,-0.8469592929,1
101,53,-1.019276619,-0.4063833952,1
101,69,-0.2779195905,-0.5214651823,1
101,85,-0.2733406425,-0.6038275957,1
101,101,-0.4290193319,-0.8619740009,1
101,117,-0.3946684599,-0.9211388826,1
101,133,-0.01793943346,-0.7054129839,1
101,149,0.1259556413,-0.3707715869,1
101,165,0.03551714122,-0.1655787826,1
101,181,0.1014222354,-0.2796298862,1
101,197,-0.1393890083,-0.6087988019,1
101,213,-0.6130119562,-0.6510007977,1
101,229,-0.7575499415,-0.222561419,1
101,245,-0.6377388835,-0.3201643229,1
101,261,-0.6998369098,-0.6806637049,1
101,277,-1.107761383,-0.6575442553,1
101,293,-0.7184627056,-0.4697600603,1
101,309,-0.6855146289,-0.4258143008,1
101,325,-0.8669234514,-0.1975318938,1
101,341,-0.7805048227,-0.2448416054,1
101,357,-0.9096933603,-0.4895315468,1
101,373,-0.8952509761,-0.8193776608,1
101,389,-0.9340178967,-1.209617853,1
101,405,-1.971222162,-1.053880453,1
101,421,-2.069465637,-0.7187522054,1
101,437,-3.053953648,-0.5403904915,1
101,453,-3.685826778,-0.5825926661,1
101,469,-1.933759332,-0.506013751,1
101,485,-1.421929359,-1.289131761,1
101,501,-0.5787339211,-2.50428915,1
101,517,-1.05284977,-1.032564163,1
101,533,-1.132347941,-0.591490984,1
101,549,-1.461780071,-0.2303103209,1
101,565,-1.873741984,0.06734438241,1
101,581,-2.043253899,-0.451171279,1
101,597,-1.711704373,-0.5518572927,1
101,613,-1.321033001,-0.7081384063,1
101,629,-1.333585262,-0.8064691424,1
101,645,-1.824594855,-0.3397681713,1
101,661,-2.331172466,-0.3050608039,1
101,677,-2.288758278,-0.314250946,1
101,693,-1.470664859,-0.5092039704,1
101,709,-1.141721725,-0.3588194549,1
101,725,-1.032354951,0.1129793227,1
101,741,-0.8275620341,-0.2403658628,1
101,757,-0.6317128539,-2.356854439,1
101,773,-1.138050556,-2.175468206,1
101,789,-0.4731458426,-1.772400022,1
101,805,-0.4856573641,-1.685467839,1
101,821,-0.4802728593,-1.629405618,1
101,837,-0.2182641029,-1.69311893,1
101,853,-0.6359087229,-1.635910034,1
101,869,-1.436461926,-1.1765908,1
101,885,-0.9748991132,-1.345604897,1
101,901,-0.8053642511,-1.986933231,1
101,917,-1.162037134,-1.939092755,1
101,933,-1.091160774,-1.774569392,1
101,949,-1.191141486,-1.420126915,1
101,965,-0.9536400437,-1.069071293,1
101,981,-0.3629544079,-0.8534521461,1
