PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 1, filenames: A:[1]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[2]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
53,1045,22.33096313,-5.588897228,1
53,1061,21.53479195,-6.121061802,1
53,1077,20.92491531,-6.148808002,1
53,1093,21.1163044,-6.161478519,1
53,1109,19.91209221,-6.483082294,1
53,1125,19.26212311,-7.924632072,1
53,1141,19.90966034,-8.734350204,1
53,1157,19.7056675,-7.288332939,1
53,1173,18.11629677,-7.83805418,1
53,1189,18.51218414,-8.249032021,1
53,1205,23.19434166,-8.868612289,1
53,1221,19.26586342,-8.803003311,1
53,1237,18.65114784,-8.547579765,1
53,1253,17.59581184,-8.152609825,1
53,1269,16.92033386,-8.000784874,1
53,1285,16.37448502,-8.969849586,1
53,1301,16.47322464,-9.872033119,1
53,1317,15.57080555,-9.387723923,1
53,1333,15.62457657,-9.614222527,1
53,1349,15.63468933,-11.28264046,1
53,1365,15.12070465,-12.05583763,1
53,1381,14.44452763,-11.51334763,1
53,1397,14.03452206,-11.7686615,1
53,1413,13.43674374,-11.60573959,1
53,1429,12.81370926,-12.16331863,1
53,1445,12.40853691,-11.8333416,1
53,1461,11.64321613,-11.43144512,1
53,1477,10.72236061,-10.90113735,1
53,1493,10.47551155,-10.4391861,1
53,1509,9.983295441,-10.49117947,1
53,1525,9.040639877,-10.25205994,1
69,21,9.358873367,18.46523285,1
69,37,7.897322655,8.789445877,1
69,53,7.84480381,8.693362236,1
69,69,9.857429504,10.42672348,1
69,85,10.81059456,12.32876778,1
69,101,11.72435665,13.54032516,1
69,117,12.68571949,13.69498444,1
69,133,12.63367844,14.00447845,1
69,149,13.38884449,15.17118645,1
69,165,14.47678089,16.00108528,1
69,181,15.01817417,15.73725891,1
69,197,15.31210613,14.42899799,1
69,213,14.97725201,13.36772537,1
69,229,15.49042892,13.20068073,1
69,245,16.37877274,13.23170662,1
69,261,17.06596184,14.16054535,1
69,277,17.18345642,14.19989777,1
69,293,17.14412117,14.39031982,1
69,309,17.01514053,13.87242699,1
69,325,17.51799202,14.08329105,1
69,341,16.88069153,13.78179264,1
69,357,17.64251137,12.96969986,1
69,373,18.9103775,12.06546497,1
69,389,20.00922585,11.31782341,1
69,405,19.39443016,10.56247902,1
69,421,18.89876366,10.72954369,1
69,437,18.9024334,10.44787693,1
69,453,18.16079521,10.38045692,1
69,469,17.970541,10.14256001,1
69,485,18.05545998,10.31224251,1
69,501,18.44566727,10.27727413,1
69,517,18.8937645,9.46180439,1
69,533,19.57068825,9.040799141,1
69,549,19.44845009,9.230321884,1
69,565,19.69738579,9.153837204,1
69,581,20.42040825,9.28761673,1
69,597,21.04079437,9.059926987,1
69,613,21.40846825,8.650442123,1
69,629,21.92477417,8.632938385,1
69,645,22.55453682,8.404885292,1
69,661,22.92842865,7.397978306,1
69,677,23.60095215,6.511229515,1
69,693,24.83297729,6.696222305,1
69,709,25.84563828,6.041200638,1
69,725,25.34227943,6.061496735,1
69,741,24.69924927,5.554280281,1
69,757,24.24304199,4.61881876,1
69,773,24.40263939,5.105391502,1
69,789,24.19142914,5.285715103,1
69,805,23.69210434,5.166706085,1
69,821,24.2430954,4.231214046,1
69,837,25.35493469,2.433367729,1
69,853,25.97368622,1.20148015,1
69,869,26.6345768,0.01429489255,1
69,885,25.81847,-0.8898160458,1
69,901,25.08791924,-2.035640717,1
69,917,24.80182648,-3.354248524,1
69,933,24.47317696,-3.373369694,1
69,949,24.16942215,-3.851251364,1
69,965,23.89513397,-4.475029469,1
69,981,23.35253334,-4.578246593,1
69,997,22.93687439,-4.346120834,1
69,1013,23.06597519,-4.401501656,1
69,1029,22.77301979,-5.295783043,1
69,1045,21.74015045,-5.405744076,1
69,1061,21.13433838,-5.866082668,1
69,1077,20.86550903,-6.578760147,1
69,1093,20.6082325,-6.485251904,1
69,1109,20.08330154,-6.759917736,1
69,1125,19.64283943,-7.14038229,1
69,1141,19.46202087,0.6388230324,1
69,1157,19.13956833,-7.149855614,1
69,1173,18.49335098,-7.850693703,1
69,1189,18.33484268,-8.027917862,1
69,1205,18.36802864,-9.281915665,1
69,1221,18.12347603,-9.234856606,1
69,1237,18.94338417,-10.00350952,1
69,1253,18.29080009,-9.306103706,1
69,1269,17.81764603,-8.67773819,1
69,1285,17.6043148,-9.789815903,1
69,1301,16.29048347,-8.939201355,1
69,1317,14.98778534,-8.968269348,1
69,1333,15.29148579,-10.12385082,1
69,1349,16.49108887,-11.55046463,1
69,1365,16.28193092,-11.96060085,1
69,1381,15.8089819,-11.98838234,1
69,1397,14.55011749,-12.53019333,1
69,1413,13.86639786,-12.37621784,1
69,1429,13.02347183,-12.57166481,1
69,1445,12.30770874,-12.66890907,1
69,1461,12.04869366,-11.96822643,1
69,1477,11.40429783,-11.38214874,1
69,1493,10.87362862,-11.08016777,1
69,1509,10.46725655,-11.08895111,1
69,1525,9.831122398,-10.57826138,1
85,21,8.198981285,9.007761002,1
85,37,8.961380959,10.56737518,1
85,53,9.24663353,10.51344013,1
85,69,10.36826324,12.65452576,1
85,85,11.46905136,13.97512245,1
85,101,12.38056469,14.86942196,1
85,117,13.2297163,14.54390621,1
85,133,13.68294716,15.5794363,1
85,149,14.68009281,16.42006302,1
85,165,15.90649128,16.68821907,1
85,181,16.1124649,17.39481163,1
85,197,15.95555878,15.65276718,1
85,213,16.28821182,14.71503067,1
85,229,17.52786064,14.32018661,1
85,245,17.99339294,14.05801201,1
85,261,18.14057922,14.93240261,1
85,277,17.77164268,14.80289268,1
85,293,17.53156471,14.82018089,1
85,309,17.75225258,14.18286514,1
85,325,18.22446632,14.04080391,1
85,341,18.35964203,12.04367542,1
85,357,18.74555206,12.62311077,1
85,373,20.16406631,12.51310921,1
85,389,19.46433449,11.47449017,1
85,405,18.87270737,11.07294273,1
85,421,18.7289753,10.76810646,1
85,437,18.52389717,10.17958355,1
85,453,18.37069702,9.642255783,1
85,469,18.03736305,9.907553673,1
85,485,17.06343269,9.813235283,1
85,501,18.64982796,9.11841774,1
85,517,18.8883934,9.318285942,1
85,533,19.33608818,9.18614769,1
85,549,19.8982563,8.955054283,1
85,565,20.03104591,9.155982018,1
85,581,20.01054955,9.486026764,1
85,597,20.83675766,9.312540054,1
85,613,21.04194641,9.144037247,1
85,629,21.93558311,9.306983948,1
85,645,22.59866524,8.375016212,1
85,661,22.04687881,6.503637791,1
85,677,24.76220894,7.181423187,1
85,693,25.72256279,7.099803448,1
85,709,25.73529434,6.474616051,1
85,725,25.19874382,5.850667,1
85,741,24.76867485,5.496249676,1
85,757,23.70838737,4.808719158,1
85,773,23.90369415,5.29238081,1
85,789,23.83509636,6.177285194,1
85,805,23.55419159,6.008003235,1
85,821,23.97915649,4.561085701,1
85,837,25.19010353,3.183359623,1
85,853,25.63477516,1.87853992,1
85,869,25.97298431,0.4783055782,1
85,885,26.06452751,-1.185407877,1
85,901,25.66930771,-2.435930252,1
85,917,25.21767426,-3.157557011,1
85,933,25.06214714,-3.945444107,1
85,949,24.85240555,-4.124088764,1
85,965,23.99182701,-4.46593523,1
85,981,23.40193176,-4.653194427,1
85,997,22.90703583,-4.603934288,1
85,1013,22.86314964,-4.375779152,1
85,1029,22.76394272,-4.939957142,1
85,1045,21.69138527,-4.977777004,1
85,1061,20.97523117,-5.589578629,1
85,1077,20.6070118,-6.612159729,1
85,1093,20.32034111,-6.792935848,1
85,1109,20.00106812,-6.958766937,1
85,1125,19.74638557,-7.273108959,1
85,1141,20.05642891,-8.200116158,1
85,1157,19.79886436,-8.216295242,1
85,1173,19.27370071,-7.877548218,1
85,1189,19.2328434,-8.410909653,1
85,1205,18.98926544,-9.237725258,1
85,1221,18.56837082,-9.461937904,1
85,1237,18.61757088,-10.05364227,1
85,1253,18.17926216,-9.836672783,1
85,1269,17.03860092,-9.271507263,1
85,1285,17.31183243,-9.482666016,1
85,1301,16.95661354,-9.546874046,1
85,1317,16.4352169,-9.614216805,1
85,1333,15.85372066,-10.55791473,1
85,1349,16.35762787,-10.88348198,1
85,1365,16.63179398,-11.62528038,1
85,1381,15.49367523,-12.34678745,1
85,1397,15.06640625,-12.58678532,1
85,1413,14.84753036,-12.87087631,1
85,1429,13.26802635,-12.92950439,1
85,1445,12.25734425,-13.07398701,1
85,1461,12.76351643,-12.26080894,1
85,1477,12.79241753,-12.29111385,1
85,1493,11.1976223,-11.9850626,1
85,1509,10.64426136,-11.97475529,1
85,1525,11.00433064,-11.39134693,1
101,21,9.32595253,10.40614128,1
101,37,10.25894165,11.89608192,1
101,53,10.60794544,12.12695503,1
101,69,11.38990879,14.18349171,1
101,85,12.76403809,15.7009716,1
101,101,13.76695347,16.14824295,1
101,117,14.6171236,16.22088623,1
101,133,16.54135895,17.72717857,1
101,149,16.83780289,17.92891502,1
101,165,16.8202877,17.46184349,1
101,181,16.70335197,16.5911808,1
101,197,16.71912003,16.40365601,1
101,213,17.23629761,15.68048286,1
101,229,17.98563576,15.17669678,1
101,245,18.45729256,15.23194027,1
101,261,18.67889786,15.9851017,1
101,277,18.58633614,16.15421295,1
101,293,18.17093277,15.72351933,1
101,309,18.8025322,15.4864912,1
101,325,20.41537857,14.40829182,1
101,341,19.97273445,12.13823414,1
101,357,20.11530113,13.23404694,1
101,373,20.79032898,13.24925804,1
101,389,20.00652504,12.32880878,1
101,405,19.69002533,11.83044434,1
101,421,19.27305603,10.92160988,1
101,437,18.71301079,10.11318016,1
101,453,18.48693657,9.671142578,1
101,469,18.24672508,9.649907112,1
101,485,17.62017059,9.394845963,1
101,501,18.40001297,9.067694664,1
101,517,18.88610077,9.027392387,1
101,533,19.06574631,9.06146431,1
101,549,19.74995613,9.262648582,1
101,565,20.43652344,9.581181526,1
101,581,20.57392693,9.952198029,1
101,597,20.79442406,9.646947861,1
101,613,21.38250351,9.122958183,1
101,629,22.021595,8.875827789,1
101,645,22.7946949,8.772656441,1
101,661,24.07102203,8.577169418,1
101,677,25.22796249,7.247466087,1
101,693,25.68980789,6.051951408,1
101,709,26.40208054,5.831174374,1
101,725,25.87124062,5.580071926,1
101,741,24.82256508,5.640375137,1
101,757,23.70813942,5.601136684,1
101,773,23.19765663,6.517680168,1
101,789,23.25948906,6.611756802,1
101,805,23.59693146,5.944035053,1
101,821,24.64284706,5.380946159,1
101,837,26.03142166,4.011839867,1
101,853,25.90634346,1.960372925,1
101,869,25.90079117,0.2341233492,1
101,885,26.38734627,-1.649020314,1
101,901,26.08932304,-2.67969656,1
101,917,25.46163368,-3.207474232,1
101,933,25.08184814,-4.274410725,1
101,949,24.62254906,-4.226667404,1
101,965,24.11722183,-4.625477314,1
101,981,23.43624115,-4.873668194,1
101,997,22.9716053,-4.739627361,1
101,1013,22.50435829,-4.74532032,1
101,1029,22.24009323,-5.410390377,1
101,1045,21.52435493,-5.688201904,1
101,1061,21.02211189,-5.816644192,1
101,1077,20.78852081,-6.454401493,1
101,1093,20.66069603,-6.974244595,1
101,1109,20.41287804,-7.149009228,1
101,1125,19.87254715,-7.901592255,1
101,1141,19.85028267,-9.18083477,1
101,1157,20.00006294,-8.702804565,1
101,1173,20.48165131,-9.490368843,1
101,1189,21.30778694,-9.129021645,1
101,1205,21.47248459,-9.658568382,1
101,1221,20.73106956,-9.936672211,1
101,1237,18.79280281,-9.71437645,1
101,1253,17.56678581,-9.801944733,1
101,1269,17.58216858,-9.570734024,1
101,1285,17.31175804,-10.11833668,1
101,1301,18.07806206,-10.85256004,1
101,1317,17.82000351,-10.39352322,1
101,1333,16.55362892,-10.75045681,1
101,1349,16.3782959,-11.03155327,1
101,1365,16.37242317,-11.68176937,1
101,1381,15.41926575,-12.50452423,1
101,1397,15.0556078,-13.06946278,1
101,1413,14.40713978,-13.47864532,1
101,1429,13.26953125,-13.48510075,1
101,1445,12.6121006,-13.15832329,1
101,1461,12.27735043,-12.59214878,1
101,1477,12.15618515,-12.72245121,1
101,1493,11.90624714,-12.35202503,1
101,1509,11.77160263,-12.99025822,1
101,1525,11.08206654,-12.19686794,1
117,21,11.10054684,11.30310535,1
117,37,11.32680035,13.05008221,1
117,53,11.85613918,13.60904694,1
117,69,12.34819126,14.88735962,1
117,85,13.29726982,16.34749603,1
117,101,14.92276192,17.27857208,1
117,117,15.92696381,18.85950089,1
117,133,16.70541763,17.92569923,1
117,149,17.48825836,17.68945694,1
117,165,17.44948006,17.5544529,1
117,181,16.81130409,17.28116226,1
117,197,16.9727459,17.1517086,1
117,213,17.9009552,16.53686905,1
117,229,18.77338409,16.07612801,1
117,245,18.84185028,16.4897747,1
117,261,18.60980415,17.18948364,1
117,277,19.13013268,17.71195221,1
117,293,18.7563839,16.76276398,1
117,309,18.63970947,16.38900185,1
117,325,18.70939445,15.66863251,1
117,341,19.17113876,13.96083927,1
117,357,20.07121277,13.71364689,1
117,373,20.88739586,13.38253975,1
117,389,20.74565506,12.79273033,1
117,405,20.3768425,12.05558777,1
117,421,19.74949074,11.02448463,1
117,437,18.73939133,10.19892979,1
117,453,18.31579208,9.805742264,1
117,469,18.57668495,9.649782181,1
117,485,17.7895031,9.476502419,1
117,501,18.25372314,9.371047974,1
117,517,18.80956268,8.993501663,1
117,533,18.82935905,8.946296692,1
117,549,19.8478241,9.461647034,1
117,565,20.64909744,9.70862484,1
117,581,21.11963654,9.856048584,1
117,597,21.28355408,9.94752121,1
117,613,21.91087341,9.528870583,1
117,629,22.52409363,8.880467415,1
117,645,23.30009079,9.281235695,1
117,661,24.84091377,8.086349487,1
117,677,24.67091179,7.240990162,1
117,693,25.10675049,6.520271778,1
117,709,26.3848877,5.526629925,1
117,725,26.00179291,5.520040989,1
117,741,25.01218796,5.612817287,1
117,757,24.3119545,5.565719128,1
117,773,24.1624012,8.317516327,1
117,789,24.1462307,7.576595783,1
117,805,24.09820175,6.268267632,1
117,821,24.51765823,5.386817455,1
117,837,25.16013718,3.403890848,1
117,853,25.38305855,1.505876184,1
117,869,25.80862427,-0.4904455543,1
117,885,26.13026428,-1.86086154,1
117,901,25.93982506,-2.996798754,1
117,917,25.30670547,-4.180839539,1
117,933,25.02415466,-4.567886829,1
117,949,24.76913071,-4.542896748,1
117,965,23.94080544,-4.37723732,1
117,981,24.25596809,-4.164390564,1
117,997,23.58561325,-4.12607193,1
117,1013,22.90345001,-5.025243282,1
117,1029,22.31399155,-6.548502445,1
117,1045,21.8599453,-5.962097645,1
117,1061,21.74219894,-6.037847519,1
117,1077,21.46451569,-6.581573486,1
117,1093,21.10443115,-6.96804142,1
117,1109,20.78085136,-7.514769554,1
117,1125,20.22240067,-8.25497818,1
117,1141,19.92258263,-9.398168564,1
117,1157,19.95076942,-8.710749626,1
117,1173,21.42572403,-9.324958801,1
117,1189,21.9367466,-9.355282784,1
117,1205,22.17578125,-10.39997864,1
117,1221,21.17246819,-10.79631901,1
117,1237,18.86027336,-10.28177357,1
117,1253,17.64813805,-10.79100609,1
117,1269,17.6937809,-10.8694849,1
117,1285,18.05395126,-12.36527824,1
117,1301,16.78245735,-11.4948101,1
117,1317,17.71791077,-11.19026375,1
117,1333,17.26172256,-10.98405075,1
117,1349,17.01722908,-11.44466305,1
117,1365,16.31686974,-12.10660839,1
117,1381,15.34397888,-12.78194046,1
117,1397,14.90942764,-13.23624706,1
117,1413,14.20692158,-13.52915859,1
117,1429,13.39477062,-13.39935017,1
117,1445,12.75073051,-13.1535368,1
117,1461,12.22416401,-12.8704443,1
117,1477,12.07807732,-13.1070528,1
117,1493,12.08792114,-14.10808182,1
117,1509,12.08113289,-13.20111084,1
117,1525,11.77185535,-12.59141827,1
133,21,11.36440372,13.01286316,1
133,37,11.89829636,13.62114334,1
133,53,14.15886784,15.71239567,1
133,69,15.3862915,16.49484253,1
133,85,15.48415756,16.95160675,1
133,101,16.3797493,17.91995621,1
133,117,16.23753166,18.74706268,1
133,133,16.45679092,18.82089424,1
133,149,17.56427002,18.71330261,1
133,165,17.44434929,18.40014458,1
133,181,17.20061684,18.29289246,1
133,197,17.11539841,18.00149918,1
133,213,17.677248,17.57995605,1
133,229,18.47773933,17.21929932,1
133,245,19.44208908,17.4948082,1
133,261,19.14313316,17.06874084,1
133,277,19.36987305,17.98970413,1
133,293,19.9383316,19.25374603,1
133,309,19.72453308,18.7363472,1
133,325,19.40926743,15.93662834,1
133,341,20.36608124,15.27908421,1
133,357,21.41209793,14.37053967,1
133,373,21.13270569,13.28149128,1
133,389,21.23991203,12.47843266,1
133,405,20.86720657,11.89598751,1
133,421,20.22267342,11.01276493,1
133,437,19.11738014,10.02341938,1
133,453,18.71488762,8.822446823,1
133,469,19.24067879,9.177639008,1
133,485,20.43180847,8.419940948,1
133,501,18.04905319,8.768352509,1
133,517,18.65766144,8.780993462,1
133,533,19.16970444,9.04970932,1
133,549,21.2662487,10.24597931,1
133,565,20.87068367,10.18677807,1
133,581,21.30655479,9.693538666,1
133,597,22.22479248,9.779082298,1
133,613,22.61260414,9.761817932,1
133,629,22.93347359,10.32160091,1
133,645,23.16880226,9.757406235,1
133,661,23.81800079,8.052223206,1
133,677,24.21281052,7.604157925,1
133,693,24.35620689,7.406743526,1
133,709,24.49522591,6.977250099,1
133,725,25.08384705,6.158817291,1
133,741,24.99731445,5.689014435,1
133,757,24.58955002,5.540196419,1
133,773,24.6558342,7.729450703,1
133,789,24.17222023,7.431344509,1
133,805,23.79524994,5.943796158,1
133,821,24.09441376,4.805655479,1
133,837,24.66731834,2.807625294,1
133,853,25.39913559,1.377119541,1
133,869,27.04323196,-0.6866151094,1
133,885,26.9554863,-1.375576377,1
133,901,25.84618568,-3.183357,1
133,917,25.87866211,-4.079820633,1
133,933,25.57473755,-4.328303337,1
133,949,24.42495346,-4.175247192,1
133,965,24.08306503,-4.001926422,1
133,981,24.00258636,-3.330361366,1
133,997,23.97036171,-3.727098465,1
133,1013,23.56613159,-5.315936565,1
