PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 33, filenames: A:[33]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[34]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,21,1.468781829,-0.2253755331,1
21,37,0.05695158243,-1.627696276,1
21,53,-0.3329691887,-2.143360138,1
21,69,0.7249959111,-1.251469135,1
21,85,0.5452822447,-1.371270895,1
21,101,0.3355799913,-1.426988602,1
21,117,0.2995077074,-1.08240819,1
21,133,-0.04375553131,-1.261864543,1
21,149,0.2966986895,-1.660040379,1
21,165,0.753257513,-1.710844278,1
21,181,0.479998827,-1.270185113,1
21,197,0.07188746333,-0.8258709908,1
21,213,-0.03519833088,-0.808468461,1
21,229,0.07461738586,-1.116164565,1
21,245,0.07017606497,-1.299515247,1
21,261,1.180487394,-1.848837733,1
21,277,0.8582655787,-1.411551952,1
21,293,-0.320943296,-1.694752812,1
21,309,0.03350588679,-1.420717597,1
21,325,0.1737069637,-1.998313785,1
21,341,0.2764898539,-2.235342503,1
21,357,0.5112810135,-2.214704037,1
21,373,0.4901947975,-1.301878214,1
21,389,-0.1180656552,-0.6514324546,1
21,405,-0.7723894119,-0.2707561255,1
21,421,-1.338469625,-0.8939659595,1
21,437,-1.365591526,-2.366862774,1
21,453,-0.3336197436,-2.293339014,1
21,469,0.5118996501,-1.428206205,1
21,485,1.440381289,-0.4442377687,1
21,501,1.117539406,-0.4170550704,1
21,517,1.188810825,-0.8679522276,1
21,533,0.9106121659,-1.60993576,1
21,549,0.783406496,-3.295191288,1
21,565,0.6688015461,-0.9307863116,1
21,581,1.155879378,0.00822198391,1
21,597,1.218884706,0.5324320793,1
21,613,0.779709816,-0.04751133919,1
21,629,0.8495715857,0.4010967016,1
21,645,1.062597871,-0.8729376793,1
21,661,0.09862914681,-1.170314193,1
21,677,-0.9322403073,-0.4162500501,1
21,693,-0.4242637753,-0.3945453763,1
21,709,0.002789735794,-0.953339994,1
21,725,-0.4188206792,-1.120069981,1
21,741,-0.9026610851,-0.8024551868,1
21,757,-0.8988265991,-0.7188028693,1
