PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 28, filenames: A:[28]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[29]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
21,1269,-0.2497640997,-2.224573612,1
21,1285,-0.3266553283,-0.4416525066,1
21,1301,-0.6048737764,-0.8846015334,1
21,1317,-0.6274588704,-2.16248703,1
21,1333,-0.323541224,-1.852558255,1
21,1349,0.08338141441,-1.498489141,1
21,1365,0.4294067621,-2.336506844,1
21,1381,0.4623456001,-1.808316946,1
21,1397,-0.007742077112,-1.177488208,1
21,1413,-0.8115398884,-1.248270512,1
21,1429,-0.2937701941,-1.769917846,1
21,1445,0.1668048054,-1.448548198,1
21,1461,0.418892324,-2.000964403,1
21,1477,0.5174963474,-2.296235561,1
21,1493,0.8485710621,-2.935225725,1
21,1509,0.4557532668,-2.804068089,1
21,1525,-0.4167206883,-1.464934468,1
37,21,-0.1841880083,-0.8815126419,1
37,37,0.205796361,-1.01446414,1
37,53,0.1536419988,-1.018460989,1
37,69,-0.1299458891,-1.482623816,1
37,85,-0.2888839841,-1.530241728,1
37,101,-0.5563338995,-1.328961015,1
37,117,-1.026664019,-0.8377077579,1
37,133,-0.8803492188,-1.036667347,1
37,149,-0.7875214219,-1.710251331,1
37,165,-1.024760842,-2.259208202,1
37,181,-0.8659899235,-2.037232399,1
37,197,-0.6670091748,-2.159858465,1
37,213,-0.7284626961,-2.630909204,1
37,229,-1.139911056,-2.895530939,1
37,245,-1.417402506,-2.564463139,1
37,261,-1.356866121,-2.049545288,1
37,277,-1.115882397,-2.02850461,1
37,293,-0.8206783533,-2.097672939,1
37,309,-0.8739109635,-2.154111147,1
37,325,-0.5813844204,-2.13565588,1
37,341,-0.2147874236,-1.817295671,1
37,357,-0.3773596287,-2.289084435,1
37,373,-0.5458019972,-2.270103931,1
37,389,-0.8797097206,-1.903040886,1
37,405,-1.645945907,-1.857825041,1
37,421,-1.585335135,-1.533093214,1
37,437,-0.4771354198,-0.7752373219,1
37,453,-0.1512675583,-1.636712909,1
37,469,-0.1843571812,-2.170582056,1
37,485,-0.5693702698,-1.888513446,1
37,501,-0.6218127012,-1.047331333,1
37,517,-0.9561527967,-0.4041061401,1
37,533,-3.293269157,-0.6725792885,1
37,549,-2.438647509,-1.321115136,1
37,565,-1.787910223,-1.795223236,1
37,581,-1.226655006,-2.5920012,1
37,597,-1.584730029,-3.285754919,1
37,613,-2.982950926,-2.896233082,1
37,629,-2.579921484,-2.949701309,1
37,645,-0.7154653072,-1.338172913,1
37,661,-0.5715370774,-0.6863614321,1
37,677,0.357658565,-0.130555734,1
37,693,0.6767713428,0.0158662945,1
37,709,0.441213429,-0.3483115435,1
37,725,0.4731557965,-1.258667469,1
37,741,0.2432875782,-1.271306753,1
37,757,-0.1270062923,-1.288700581,1
37,773,-0.1067149937,-1.561468959,1
37,789,0.1200527996,-1.212102056,1
37,805,0.01321782172,-0.8400586843,1
37,821,-0.9182288647,-0.85118258,1
37,837,-1.522673845,-1.153890133,1
37,853,-0.6017282009,-1.872090936,1
37,869,-0.6678438783,-0.3088784218,1
37,885,-0.8514460325,-1.640987754,1
37,901,-0.318197459,-2.60010004,1
37,917,-0.4342116117,-1.537651896,1
37,933,-0.6315690875,-0.5773848295,1
37,949,-0.3441627026,-0.5189343691,1
37,965,-0.2279652655,-0.7937041521,1
37,981,-0.2166283727,-1.286683559,1
37,997,-0.5083432198,-1.610173464,1
37,1013,-0.7422605157,-1.555164218,1
37,1029,-1.380819798,-1.123319268,1
37,1045,-1.826038122,-1.581233621,1
37,1061,-1.285718203,-1.294595122,1
37,1077,-1.257984281,-1.704050303,1
37,1093,-1.078010201,-1.624179959,1
37,1109,-0.9208049774,-1.551930547,1
37,1125,-0.9771289825,-1.537243485,1
37,1141,-1.089313507,-1.461506367,1
37,1157,-0.9450590611,-1.564816594,1
37,1173,-0.67530936,-1.650900602,1
37,1189,-0.5645273924,-2.085091829,1
37,1205,-0.2019488215,-1.895517707,1
37,1221,-0.5517907143,-1.597424507,1
37,1237,-1.319849014,-1.799499989,1
37,1253,-0.8749009371,-1.398104906,1
37,1269,-0.4701029658,-1.047904015,1
37,1285,-0.4647656083,-0.5866208076,1
37,1301,-0.4314294755,-1.095055461,1
37,1317,-0.3273575306,-1.126610994,1
37,1333,-0.2520167232,-1.135262966,1
37,1349,0.08132009208,-1.211202264,1
37,1365,-0.7494835854,-1.365477681,1
37,1381,-0.6964309812,-1.857593894,1
37,1397,0.03123190999,-1.363280892,1
37,1413,-0.04214884713,-1.06020093,1
37,1429,-0.08050496876,-1.499678612,1
37,1445,-0.4736601114,-0.7376220226,1
37,1461,-0.2754771709,-0.9333888292,1
37,1477,0.4745878577,-1.395871758,1
37,1493,0.7870315313,-1.73670733,1
37,1509,1.285177708,-1.215664148,1
37,1525,1.063604593,0.6503840685,1
53,21,0.01964500546,-1.362280369,1
53,37,0.1060369462,-0.8999989033,1
53,53,0.1220106781,-0.7348517179,1
53,69,-0.04630258679,-1.498029351,1
53,85,-0.3223762214,-2.15883255,1
53,101,-0.5033313632,-2.010401011,1
53,117,-0.8955595493,-1.42985177,1
53,133,-0.8982152939,-1.02380991,1
53,149,-0.9015721679,-1.424693465,1
53,165,-1.125917673,-1.929089069,1
53,181,-0.9124593735,-2.145693779,1
53,197,-0.9341350794,-2.342686415,1
53,213,-1.217044592,-2.532464743,1
53,229,-1.170042276,-3.826191664,1
53,245,-0.9740991592,-3.852772474,1
53,261,-1.322970629,-1.988086104,1
53,277,-1.019133568,-1.734846711,1
53,293,-0.6864743233,-1.837296724,1
53,309,-0.9894237518,-2.216115475,1
53,325,-0.8646911383,-2.00430727,1
53,341,-0.7501356006,-1.661078215,1
53,357,-0.7624143362,-2.211442709,1
53,373,-0.6070734859,-2.828718662,1
53,389,-0.7372505665,-1.696464539,1
53,405,-1.665614247,-1.297578096,1
53,421,-1.964095831,-1.2512362,1
53,437,-0.5959491134,-1.362963438,1
53,453,0.8073810339,-1.27251637,1
53,469,0.8224273324,-1.965190768,1
53,485,0.01101331413,-2.171248913,1
53,501,-0.3814026713,-1.695334792,1
53,517,-0.8850287795,-1.665456057,1
53,533,-1.941185474,-1.23517108,1
53,549,-1.993654847,-1.189384818,1
53,565,-1.874561548,-1.789148808,1
53,581,-1.004264832,-2.845509529,1
53,597,-0.9430795908,-4.098502159,1
53,613,-0.4421384633,-4.318680286,1
53,629,-0.2179841995,-2.496206999,1
53,645,-1.242261887,-0.4270002246,1
53,661,-0.7313319445,-0.6257405281,1
53,677,0.008822463453,-0.5613931417,1
53,693,0.500662446,-0.523250699,1
53,709,0.6602675915,-0.6737732887,1
53,725,0.5299959183,-1.063272595,1
53,741,0.1713758707,-1.267289042,1
53,757,0.1260865331,-1.26299262,1
53,773,0.2786606848,-1.780165672,1
53,789,0.4378403425,-1.647767067,1
53,805,-0.01134471595,-1.266883731,1
53,821,-0.6674633622,-0.9183595777,1
53,837,-0.9047879577,-0.6617604494,1
53,853,-0.1235985756,-0.4712440968,1
53,869,0.3285303712,-0.5939694643,1
53,885,0.3349558115,-1.473687887,1
53,901,0.05026713014,-1.847830415,1
53,917,-0.1507951617,-1.695010781,1
53,933,-0.5270913243,-1.422150373,1
53,949,-0.4178141057,-0.7817156911,1
53,965,-0.2810257077,-0.7942427397,1
53,981,-0.3366979659,-1.019769073,1
53,997,-0.437076211,-1.396978021,1
53,1013,-0.7947871685,-1.419781566,1
53,1029,-0.8479217291,-1.027705669,1
53,1045,-0.2581804395,-1.799571276,1
53,1061,-0.417252332,-2.114136696,1
53,1077,-0.1092113853,-1.909779668,1
53,1093,-0.07221829891,-0.9990218878,1
53,1109,-0.1105210781,-0.9274311066,1
53,1125,-0.5235285759,-1.155869246,1
53,1141,-1.024943113,-1.497569323,1
53,1157,-0.9414081573,-1.56223011,1
53,1173,-0.6716418266,-1.477522135,1
53,1189,-1.265888572,-1.258188248,1
53,1205,-1.246663094,-1.495896459,1
53,1221,-0.766248107,-1.384791136,1
53,1237,-0.7331368327,-1.496813655,1
53,1253,-0.9171521068,-1.168736577,1
53,1269,-0.6324762106,-0.66925174,1
53,1285,-0.2472182512,-0.9674654007,1
53,1301,-0.1222966164,-1.418061733,1
53,1317,0.01025643945,-0.8998594284,1
53,1333,0.2434456199,-0.9219388962,1
53,1349,0.289730072,-1.23474741,1
53,1365,-0.1217091382,-0.7834181786,1
53,1381,-0.1059691906,-0.9490638375,1
53,1397,0.3955718875,-0.9483854771,1
53,1413,0.3189247549,-0.9341447353,1
53,1429,-0.08696983755,-0.8812150359,1
53,1445,-0.5956368446,-0.6049064398,1
53,1461,-0.1514108181,-0.579472661,1
53,1477,0.1552550346,-1.214482069,1
53,1493,0.3121972084,-1.304323077,1
53,1509,0.7243359685,-0.7935413122,1
53,1525,1.179409742,0.5978058577,1
69,21,-0.1312282383,-1.493153691,1
69,37,-0.2337827682,-0.6696697474,1
69,53,-0.2709382176,-0.5083261728,1
69,69,-0.2533564568,-1.225362897,1
69,85,-0.2701218724,-1.908964157,1
69,101,-0.4987053871,-2.257072449,1
69,117,-0.7268515825,-2.277786732,1
69,133,-0.646374166,-1.361954927,1
69,149,-0.5988305807,-1.176501513,1
69,165,-0.7011615634,-1.732379317,1
69,181,-0.6273290515,-2.194253206,1
69,197,-0.992387414,-2.337520361,1
69,213,-1.288872957,-2.041987181,1
69,229,-1.042800903,-2.520713806,1
69,245,-0.789251864,-2.26042223,1
69,261,-1.259288788,-1.990004063,1
69,277,-1.094988465,-1.823637366,1
69,293,-0.8166661263,-1.989124775,1
69,309,-0.927262187,-2.270749331,1
69,325,-1.082560062,-1.692019939,1
69,341,-1.046632528,-0.9371840954,1
69,357,-1.132772207,-1.139633894,1
69,373,-0.96325773,-1.703223348,1
69,389,-0.7579312921,-1.512448668,1
69,405,-1.068233967,-1.153417587,1
69,421,-1.325297236,-0.2571188211,1
69,437,-1.093069315,-0.9568014145,1
69,453,1.29046917,-1.788286805,1
69,469,0.5402216911,-1.764937401,1
69,485,-0.2827913165,-1.671832085,1
69,501,-0.9784608483,-2.054120302,1
69,517,-1.431313515,-2.520214081,1
69,533,-1.736278415,-1.229817271,1
69,549,-1.454777718,-0.6663089991,1
69,565,-0.7953233719,-1.296130419,1
69,581,-0.6283906698,-1.867182732,1
69,597,-0.3098298311,-4.003827095,1
69,613,0.4603171349,-3.438068628,1
69,629,-0.07540133595,-2.641768932,1
69,645,-0.4467002749,-0.4028689861,1
69,661,-0.3472114205,-0.4884615541,1
69,677,0.2133418918,-0.6354364157,1
69,693,0.159119457,-0.4583269656,1
69,709,0.2288027704,-0.7430954576,1
69,725,0.1596468389,-0.9226856232,1
69,741,-0.2472890615,-0.8152022362,1
69,757,0.06471540779,-1.08947885,1
69,773,0.1313832998,-1.927854419,1
69,789,0.1894766986,-1.128745079,1
69,805,0.05080808327,-0.3855657578,1
69,821,-0.05494640768,-0.8584461212,1
69,837,0.003402605653,-0.6217434406,1
69,853,-0.134552002,-0.5240876079,1
69,869,0.2544062138,-1.339056492,1
69,885,0.3831093907,-1.780114889,1
69,901,-0.1174553484,-1.806159735,1
69,917,-0.7835418582,-1.967727304,1
69,933,-0.5137736201,-1.528239846,1
69,949,-0.213293463,-0.9903742075,1
69,965,-0.1156036407,-0.7481175065,1
69,981,-0.2285558432,-0.8295117617,1
69,997,-0.3062055707,-1.101631284,1
69,1013,-0.3627130389,-1.18243897,1
69,1029,-0.1094205379,-1.25920105,1
69,1045,0.3413068354,-1.444926739,1
69,1061,-0.07610375434,-1.291105747,1
69,1077,0.3436690569,-1.483436704,1
69,1093,0.1766693294,-1.294398427,1
69,1109,0.1014337167,-0.8768238425,1
69,1125,-0.2629263699,-0.9030963182,1
69,1141,-0.8663276434,-1.290514827,1
69,1157,-0.3933627307,-1.133953571,1
69,1173,-0.3821376562,-1.187400579,1
69,1189,-0.7441214323,-1.032646418,1
69,1205,-0.8933649063,-1.168366432,1
69,1221,-0.5209748745,-0.6994252205,1
69,1237,-0.538222909,-0.6557641029,1
69,1253,-0.7599156499,-0.7930783033,1
69,1269,-0.5506997108,-0.8946705461,1
69,1285,-0.3654907346,-1.0442698,1
69,1301,-0.3597868383,-1.481078506,1
69,1317,-0.1552468389,-1.260786772,1
69,1333,0.6152462959,-1.073366523,1
69,1349,0.6057852507,-0.8626656532,1
69,1365,0.3898587227,-0.6634284258,1
69,1381,0.529910326,-0.6527202129,1
69,1397,0.8373985291,-0.9780520201,1
69,1413,1.244040847,-1.024426699,1
69,1429,0.3981694281,-0.8622967005,1
69,1445,0.01476508379,-0.6113961339,1
69,1461,0.1553682685,-0.6238716245,1
69,1477,0.1621112972,-1.524361014,1
69,1493,0.3666866422,-1.391370893,1
69,1509,0.3663563132,-0.5687752366,1
69,1525,-0.0108512938,-0.268476963,1
85,21,-0.2706758976,-1.29305625,1
85,37,-0.07050918043,-0.558370471,1
85,53,-0.7074308395,0.03005748987,1
85,69,-0.9848780036,-0.6015535593,1
85,85,-1.020262241,-1.746310353,1
85,101,-1.496649742,-2.262234449,1
85,117,-0.6089004278,-3.003639936,1
85,133,-0.3073259294,-1.869732738,1
85,149,-0.1795094013,-1.345195651,1
85,165,-0.2162501514,-1.719983101,1
85,181,-0.4164968431,-2.204655647,1
85,197,-0.6952190399,-2.193040609,1
85,213,-1.250498176,-1.660660982,1
85,229,-1.030414343,-1.866821289,1
85,245,-0.8817969561,-1.770509005,1
85,261,-1.112224817,-2.220549583,1
85,277,-1.127479315,-1.92994082,1
85,293,-1.48981905,-1.796420574,1
85,309,-1.544112802,-2.349532127,1
85,325,-1.320827007,-1.790835977,1
85,341,-1.177213669,-0.2035969496,1
85,357,-1.397162437,0.2127649784,1
85,373,-0.9851227403,-1.235869408,1
85,389,-0.8269960284,-1.545345664,1
85,405,-0.8852229118,-1.783256292,1
85,421,-0.841822505,-1.630181551,1
85,437,-1.708485603,-1.932272673,1
85,453,-0.2749246657,-2.030834675,1
85,469,-0.289532274,-1.974475384,1
85,485,-0.6378945708,-1.539165258,1
85,501,-0.8443799019,-2.466487408,1
85,517,-1.215266347,-2.082515717,1
85,533,-1.441970468,-0.7894282341,1
85,549,-1.315474987,-0.474542737,1
85,565,-0.8790416718,-0.7745336294,1
85,581,-0.3236765563,-1.398420811,1
85,597,0.238313511,-1.789506197,1
85,613,0.05858244002,-1.710486174,1
85,629,-0.2584508061,-1.707142711,1
85,645,-0.1743109375,-1.017258883,1
85,661,-0.03380094469,-0.6098662615,1
85,677,-0.1046391129,-0.5387026072,1
85,693,-0.1970279515,-0.2754947245,1
85,709,-0.5812367201,-0.7231553197,1
85,725,-0.1778072417,-0.7713592649,1
85,741,-0.125624299,-0.6470891237,1
85,757,-0.181840688,-0.960824132,1
85,773,-0.3089563251,-1.469100356,1
85,789,-0.1314386725,-0.887029469,1
85,805,-0.1017125994,-0.2778533101,1
85,821,-0.00315849483,-0.7655553222,1
85,837,-0.2768182158,-0.5425259471,1
85,853,-0.3611726761,-0.5989391804,1
85,869,0.7717884779,-2.220027924,1
85,885,1.110647559,-2.665297747,1
85,901,0.2799192667,-1.872232199,1
85,917,-0.08571183681,-1.89258182,1
85,933,-0.200652957,-1.358352542,1
85,949,0.1306597292,-0.9629983902,1
85,965,0.3250313401,-0.9509460926,1
85,981,0.05267177522,-0.7095236778,1
85,997,-0.1154870689,-0.9535425901,1
85,1013,-0.013529405,-1.204006672,1
85,1029,0.06786778569,-2.186891079,1
85,1045,-0.245143652,-1.270093799,1
85,1061,0.1460055113,-1.288820386,1
85,1077,0.09631343931,-1.099545717,1
85,1093,0.1115924716,-1.203164816,1
85,1109,0.364025861,-0.6307774186,1
85,1125,0.1667244136,-0.4010395408,1
85,1141,-0.5254910588,-0.9620739222,1
85,1157,0.1336165369,-0.7840840816,1
85,1173,0.3636018634,-0.9573101997,1
85,1189,0.1498498321,-1.189484239,1
85,1205,-0.1822110116,-1.161615252,1
85,1221,-0.1488049924,-0.1408974528,1
85,1237,-0.2425758839,0.230221957,1
85,1253,-0.457452476,-0.5099616647,1
85,1269,-0.3677713871,-0.8757811189,1
85,1285,-0.51612854,-0.9715451002,1
85,1301,-0.3456515074,-1.052963495,1
85,1317,-0.14864254,-1.260932922,1
85,1333,0.2383207828,-1.235570312,1
85,1349,0.4622638822,-0.9788094163,1
85,1365,0.2501411438,-0.7537491918,1
85,1381,0.5691580772,-1.385236144,1
85,1397,0.4953470826,-1.600594044,1
85,1413,0.6765962839,-1.544968724,1
85,1429,0.6056219339,-1.313403845,1
85,1445,0.5292438269,-0.7815679312,1
85,1461,0.535893321,-0.970466733,1
85,1477,0.7316640615,-1.461202145,1
85,1493,0.4892657101,-1.76432097,1
85,1509,0.2523954511,-1.050554514,1
85,1525,0.06686428189,-0.7332321405,1
101,21,-0.4009590745,-2.085759878,1
101,37,-0.2836483717,-0.9796999693,1
101,53,-0.9905372262,-0.06475794315,1
101,69,-1.05420661,-0.466864109,1
101,85,-1.077738762,-1.720899343,1
101,101,-1.115632176,-2.133563042,1
101,117,-0.4069942236,-2.403771877,1
101,133,-0.04327261448,-2.038648129,1
101,149,0.2457327098,-1.691050529,1
101,165,0.1782864481,-1.671918869,1
101,181,-0.4003801942,-2.002229691,1
101,197,-0.7601878643,-2.052411556,1
101,213,-1.0130198,-1.89580071,1
101,229,-1.13096118,-1.990794778,1
101,245,-1.123643041,-1.932165861,1
101,261,-1.107815504,-2.310006142,1
101,277,-1.306880951,-1.74087894,1
101,293,-1.660428762,-1.527864814,1
101,309,-1.61251545,-1.987927318,1
101,325,-1.331177831,-1.880556583,1
101,341,-1.259488106,-0.7108950615,1
101,357,-1.360667109,0.3628893495,1
101,373,-0.7949147224,-1.116797328,1
101,389,-0.7219253778,-1.771637082,1
101,405,-0.6856634021,-2.248728752,1
101,421,-0.5228927135,-2.451032162,1
101,437,-0.891787827,-2.639298439,1
101,453,-0.5707553625,-2.548891544,1
101,469,-0.6467101574,-1.65758431,1
101,485,-0.9913285971,-0.875410378,1
101,501,-1.039044619,-1.337152481,1
101,517,-0.9837276936,-1.529022813,1
101,533,-0.8779855371,-1.057355523,1
101,549,-1.040056109,-0.8106716275,1
101,565,-0.7405933142,-0.9015444517,1
101,581,-0.4362760484,-1.307849765,1
101,597,-0.5300745368,-1.397297144,1
101,613,-0.4481779337,-1.091280818,1
101,629,-0.03300699592,-1.187978268,1
101,645,-0.009338408709,-1.039994478,1
101,661,-0.1297956556,-0.8950311542,1
101,677,-0.5940718055,-0.7936532497,1
101,693,-0.5864353776,-0.4190122783,1
101,709,-0.4654282629,-0.4975239635,1
101,725,-0.6340966225,-0.8099338412,1
101,741,-0.7889093161,-0.7426505685,1
101,757,-1.469442725,-0.5603299737,1
101,773,-1.387924671,-1.010032177,1
101,789,-0.07745447755,-1.499906659,1
101,805,-0.3308806717,-1.225974321,1
101,821,-1.03415513,-0.8420634866,1
101,837,-1.070392132,-0.6674978733,1
101,853,-0.7034780979,-0.9807386398,1
101,869,0.7659218907,-2.132416248,1
101,885,0.05935114622,-2.591769218,1
101,901,-0.3053500056,-2.132500172,1
101,917,0.04846446216,-1.821626067,1
101,933,0.343616128,-1.110626936,1
101,949,0.2161849886,-0.5765773654,1
101,965,0.4107087255,-0.5792703629,1
101,981,0.3664169908,-0.3366748095,1
101,997,0.00170429796,-0.6390359998,1
101,1013,-0.4109724462,-1.266669035,1
101,1029,-0.6320441961,-1.607135415,1
101,1045,-0.7633376122,-1.664125085,1
101,1061,-0.5878304243,-1.512108445,1
101,1077,-0.5049062967,-0.9733679891,1
101,1093,-0.1259999722,-0.7022377253,1
101,1109,0.3252623975,8.749961853e-05,1
101,1125,0.3349709511,-0.08340424299,1
101,1141,0.05744738132,-0.806504786,1
101,1157,0.4090318382,-0.340405643,1
101,1173,-0.1871738136,-1.085374355,1
101,1189,0.6184668541,-1.505350113,1
101,1205,0.8021032214,-1.263034105,1
101,1221,0.3599489927,-0.4479084909,1
101,1237,-0.009019866586,-0.3811616004,1
101,1253,-0.2026913762,-0.7785457373,1
101,1269,-0.4172005057,-0.5484009981,1
101,1285,-0.7133383751,-0.7632840872,1
101,1301,-0.4514760971,-0.9722037315,1
101,1317,-0.2920660973,-1.472187042,1
101,1333,0.07227160037,-1.43834281,1
101,1349,0.4421023726,-1.324758053,1
101,1365,0.2139056623,-0.9778110981,1
101,1381,0.3491865098,-1.505297542,1
101,1397,0.4549924731,-1.51495564,1
101,1413,0.2437209487,-1.437975407,1
101,1429,0.1559569836,-1.473870873,1
101,1445,-0.01791360974,-1.025669336,1
101,1461,0.105148986,-1.30280757,1
101,1477,0.2153977156,-1.2226367,1
101,1493,0.2015037537,-2.521820545,1
101,1509,0.3302853703,-1.880131125,1
101,1525,0.601457715,-1.46724236,1
117,21,-0.3088597953,-2.094414711,1
117,37,-0.3432542086,-1.872621059,1
117,53,-0.3130595088,-1.32088542,1
117,69,-0.4227978885,-0.9725540876,1
117,85,-0.4181883931,-1.514036298,1
117,101,-0.4881834984,-1.431744337,1
117,117,-0.459802866,-1.303123593,1
117,133,-0.135010317,-1.643710136,1
117,149,0.7288963795,-1.813857913,1
117,165,0.04947052896,-1.981595635,1
117,181,-0.6109083295,-1.875503063,1
117,197,-1.105588913,-1.930509686,1
117,213,-1.391120195,-2.162750244,1
117,229,-1.22100544,-2.304952145,1
117,245,-1.042625666,-2.40266943,1
117,261,-1.842729449,-2.946401119,1
117,277,-1.4053756,-1.935028911,1
117,293,-1.054564595,-1.378467202,1
117,309,-1.047195435,-1.704874992,1
117,325,-1.136223912,-1.692857862,1
117,341,-1.298537016,-1.447615027,1
117,357,-1.374595404,-1.056282997,1
117,373,-1.168671131,-1.074064851,1
117,389,-0.6850963831,-1.813873649,1
117,405,-0.2337426096,-2.444680691,1
117,421,-0.1541487873,-2.947265148,1
117,437,-0.5925719142,-3.167996645,1
117,453,-0.5871539712,-1.713181019,1
117,469,-0.5370219946,-1.256006837,1
117,485,-1.727306366,-0.1589764357,1
117,501,-1.120882392,-0.4018259048,1
117,517,-0.7084373236,-1.036435604,1
117,533,-0.5338483453,-0.9255976081,1
117,549,-0.281222403,-0.781942904,1
117,565,-0.4211793542,-0.9286907911,1
117,581,-0.540848434,-1.267154694,1
117,597,-0.6535366774,-1.353856206,1
117,613,-0.7100960612,-1.002617478,1
117,629,-0.4762010872,-0.9257201552,1
117,645,-0.2668668032,-1.025934935,1
117,661,-0.3923271,-0.6200256944,1
117,677,-0.384132117,-0.5582542419,1
117,693,-0.2807112932,-0.5162121058,1
117,709,-0.5714437962,-0.34603104,1
117,725,-0.7875230312,-0.8014451861,1
117,741,-1.421420574,-1.014405251,1
117,757,-1.92926383,-0.7254478931,1
117,773,-1.883711815,-0.7659012079,1
117,789,-0.6415036917,-1.015846491,1
117,805,-0.5093365908,-0.7763308287,1
117,821,-0.7412732244,-0.7980307937,1
117,837,-0.7018987536,-1.025330186,1
117,853,-0.4639417231,-1.084110498,1
117,869,-0.1683930159,-1.179926395,1
117,885,-0.4055691659,-1.937995195,1
117,901,-0.6100556254,-1.916350722,1
117,917,-0.3433512747,-1.431483626,1
117,933,0.2981831133,-0.4089925885,1
117,949,0.3229235709,-0.0002906918526,1
117,965,0.3632187843,-0.3605442643,1
117,981,0.5489299893,0.1704998612,1
117,997,0.09818822145,-0.3986546397,1
117,1013,-0.2816942334,-1.287811995,1
117,1029,-0.07590489089,-2.27368331,1
117,1045,0.2543737888,-1.946785569,1
117,1061,-0.1167497337,-1.451943278,1
117,1077,-0.529802084,-0.8916391134,1
117,1093,-0.339433372,-0.6657735109,1
117,1109,0.4354248643,-0.2970286608,1
117,1125,0.3962625265,-0.9009674788,1
117,1141,1.008870363,-0.8784236908,1
117,1157,1.278407216,-0.4069000483,1
117,1173,0.7497359514,-0.8657435179,1
117,1189,1.342193961,-1.105995178,1
117,1205,0.7397093773,-0.6013065577,1
117,1221,0.4992414117,-0.3112832308,1
117,1237,0.7441388369,-0.3671131134,1
117,1253,0.1058404744,-0.3413277268,1
