PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 18, filenames: A:[18]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[19]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,21,-0.09017348289,1.289896727,1
21,37,-0.1349648833,-0.3134428263,1
21,53,-0.9533655643,-1.113532782,1
21,69,-1.147363424,-1.283655643,1
21,85,-1.092407942,-1.01525867,1
21,101,-1.122311115,-0.6567783356,1
21,117,-1.202880859,-0.5484681129,1
21,133,-1.197147965,-0.6082230806,1
21,149,-0.8585128784,-0.4336403608,1
21,165,-0.8473687172,-0.8548455238,1
21,181,-0.5711411238,-1.130895138,1
21,197,-0.3747739792,-0.9806832075,1
21,213,-0.7356566787,-0.9873338342,1
21,229,-1.291811228,-1.483721018,1
21,245,-2.290663004,-1.413876295,1
21,261,-2.773474216,-1.311354876,1
21,277,-2.987230778,-1.309625506,1
21,293,-2.415491104,-1.177271843,1
21,309,-1.627510786,-0.6367014647,1
21,325,-1.355369329,-0.9445759058,1
21,341,-1.794986725,-1.617403507,1
21,357,-2.493231297,-1.9557693,1
21,373,-2.195845366,-2.128632545,1
21,389,-0.9470567703,-2.340243816,1
21,405,-1.202003837,-1.659478068,1
21,421,-3.056097031,-1.417960525,1
21,437,-3.409789085,-1.459362864,1
21,453,-2.730702877,-1.423173428,1
21,469,-1.197594404,-0.4503723979,1
21,485,-0.4424611926,0.2543530762,1
21,501,-1.782614946,-0.1580837965,1
21,517,-0.6706306934,-0.6273258328,1
21,533,-0.08914351463,-1.425956964,1
21,549,-0.2900910378,-2.520575285,1
21,565,-0.3860265017,-1.330577612,1
21,581,-0.9482471943,-0.8200730085,1
21,597,-1.7345227,-0.8670918941,1
21,613,-2.406601667,-1.220152378,1
21,629,-2.308809042,-0.9242019653,1
21,645,-0.9214783907,-1.315758467,1
21,661,-0.04285466671,-1.144750476,1
21,677,-0.0941170454,-1.018526673,1
21,693,-0.2414844036,-0.7716898918,1
21,709,-0.8819240332,0.05414941907,1
21,725,-0.8344106674,0.319927007,1
21,741,-0.7830226421,-0.0702316761,1
21,757,-0.5924295187,0.1184169352,1
21,773,0.03410984576,1.072202206,1
21,789,0.2426855266,0.3061954975,1
21,805,0.1832509637,-0.06356149912,1
21,821,0.2933900654,-1.002680659,1
21,837,0.4550043046,-1.774112225,1
21,853,0.4786381721,-1.571417332,1
21,869,0.922000289,-0.9477652311,1
21,885,1.179897547,-0.9426673651,1
21,901,1.461275458,-1.044010043,1
21,917,1.524260998,0.4923487306,1
21,933,0.70789361,0.6800091863,1
21,949,0.5084826946,-0.1359517276,1
21,965,1.163862705,-0.6504961252,1
21,981,0.9358021021,-0.9112795591,1
21,997,0.9581682682,-1.032350779,1
21,1013,1.398428798,-1.581285477,1
21,1029,1.642124653,-1.933790803,1
21,1045,1.686049938,-2.008445978,1
21,1061,1.634257793,-2.255587578,1
21,1077,1.190377712,-1.592916489,1
21,1093,2.029185295,-1.680818319,1
21,1109,2.685080051,-1.758687019,1
21,1125,2.566677332,-1.546602249,1
21,1141,2.502782345,-1.250728846,1
21,1157,2.121040821,-1.02495122,1
21,1173,1.836690426,-0.9841012955,1
21,1189,2.394102097,-1.489600182,1
21,1205,1.72984767,-1.280125856,1
21,1221,1.520057201,-1.127063274,1
21,1237,2.390308142,-1.006964564,1
21,1253,2.346217871,-1.265448093,1
21,1269,1.195209265,-1.543337464,1
21,1285,0.1139527559,-1.531428218,1
21,1301,0.2204530835,-1.606295824,1
21,1317,1.166020155,-2.018108368,1
21,1333,2.385288239,-2.130684376,1
21,1349,0.4504775405,-1.380372286,1
21,1365,-5.618926525,-3.033511162,1
21,1381,0.7265549898,-2.730864763,1
21,1397,1.125523806,-1.788015366,1
21,1413,1.025184274,-2.366816998,1
21,1429,0.5707984567,-1.672456741,1
21,1445,0.3154113293,-0.1704090834,1
21,1461,0.8489020467,0.2482345104,1
21,1477,1.432146549,0.7016727924,1
21,1493,1.911171913,0.7459893227,1
21,1509,2.085174561,0.5306987762,1
21,1525,1.667970538,-0.09258782864,1
37,21,0.2181666493,-1.108054161,1
37,37,-0.09357851744,-1.799951911,1
37,53,-0.7649685144,-1.417857885,1
37,69,-0.7534926534,-0.7852120996,1
37,85,-0.7049089074,-0.482475698,1
37,101,-1.062683821,-0.5354851484,1
37,117,-1.03171885,-0.5054972172,1
37,133,-1.145119667,-0.1799795032,1
37,149,-1.500761271,-0.3366726637,1
37,165,-1.426803231,-0.6476421356,1
37,181,-0.9312471747,-0.7079052925,1
37,197,-0.9159621,-0.8042885661,1
37,213,-1.132087708,-0.7930461764,1
37,229,-1.154834509,-1.182678461,1
37,245,-1.626143456,-1.880042791,1
37,261,-2.160152435,-1.769335032,1
37,277,-2.092203617,-1.138022184,1
37,293,-1.750512362,-0.9084587693,1
37,309,-1.358541369,0.1450512409,1
37,325,-0.96137321,-0.6976737976,1
37,341,-1.176473737,-2.134481907,1
37,357,-1.314124584,-1.958001137,1
37,373,-0.7822811604,-1.923392177,1
37,389,-0.4755797386,-2.134250641,1
37,405,-1.188772082,-2.34535408,1
37,421,-2.255250454,-0.9498118162,1
37,437,-2.098157406,-1.035849094,1
37,453,-1.649802327,-0.6940451264,1
37,469,-0.6253886223,0.1497583985,1
37,485,-0.7152087092,0.1009072959,1
37,501,-1.176287293,-0.2965807021,1
37,517,-1.337352633,-0.7185361385,1
37,533,-1.172516108,-1.897109628,1
37,549,-1.274573088,-2.517531872,1
37,565,-1.023062587,-1.934862137,1
37,581,-1.430703163,-1.220519543,1
37,597,-1.712048888,-1.181554556,1
37,613,-1.89034009,-0.8869658709,1
37,629,-2.243243217,-1.099243164,1
37,645,-2.052834034,-0.6389544606,1
37,661,-1.392190099,-0.8014676571,1
37,677,-1.974997282,-0.9048908949,1
37,693,-1.280884504,-0.7789834738,1
37,709,-0.5135219693,-0.5738085508,1
37,725,-0.4308018684,-0.4369549155,1
37,741,-0.10841012,-0.6160699129,1
37,757,0.02438023686,-0.3841165602,1
37,773,-0.1082301661,-0.03914855421,1
37,789,0.5750412345,-0.4525694847,1
37,805,0.8849134445,-0.283220917,1
