PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 5, filenames: A:[5]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[6]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
21,1157,-2.291890621,-1.425520539,1
21,1173,-2.155691147,-1.008889914,1
21,1189,-1.810961962,-0.6388949752,1
21,1205,-2.241601467,-1.38212204,1
21,1221,-2.881963253,-2.193911076,1
21,1237,-2.487360477,-1.669077873,1
21,1253,-3.294386864,-1.346945286,1
21,1269,-3.388282299,-0.8794755936,1
21,1285,-2.827457905,-0.8993966579,1
21,1301,-2.175254345,-0.7150868177,1
21,1317,-1.311565757,-0.174654603,1
21,1333,-1.006284475,-0.9455761909,1
21,1349,-1.721915245,-2.829829216,1
21,1365,-1.329870939,-2.193575859,1
21,1381,-0.8320702314,-0.494076848,1
21,1397,-0.3132714927,-0.6072081923,1
21,1413,-0.5068572164,-1.980149031,1
21,1429,-0.3444681764,-0.9815168381,1
21,1445,-0.18273139,-1.402523518,1
21,1461,-1.363642693,-1.604887724,1
21,1477,-1.189396024,-1.695416093,1
21,1493,-0.6644244194,-1.577058554,1
21,1509,-0.8461620212,-2.172883749,1
21,1525,-1.845660448,-3.430297852,1
37,21,-2.154323578,-0.3091719151,1
37,37,-3.287913561,-3.276806593,1
37,53,-3.746165276,-4.095071793,1
37,69,-3.890790701,-5.000531197,1
37,85,-3.875558138,-5.258738995,1
37,101,-3.739730597,-4.102875233,1
37,117,-3.84193635,-2.931658745,1
37,133,-4.304549217,-2.839159966,1
37,149,-4.501160145,-3.126943588,1
37,165,-4.338109493,-3.463939905,1
37,181,-4.141517639,-3.662651539,1
37,197,-4.655367851,-3.40912056,1
37,213,-5.234458447,-3.458098173,1
37,229,-5.231696606,-3.107356548,1
37,245,-5.125503063,-2.68679738,1
37,261,-5.331223011,-2.60602355,1
37,277,-5.654754162,-2.168365955,1
37,293,-6.256232262,-1.115997672,1
37,309,-6.241576195,-1.307259083,1
37,325,-5.55109787,-1.995746374,1
37,341,-5.319313049,-3.33191967,1
37,357,-4.941861629,-3.425998926,1
37,373,-4.276529789,-2.316460133,1
37,389,-5.050653934,-2.692562342,1
37,405,-5.241088867,-0.716638267,1
37,421,-5.837714672,-1.041506529,1
37,437,-5.910225391,-1.375734091,1
37,453,-5.521010876,-1.442745805,1
37,469,-5.420181274,-1.914075971,1
37,485,-5.210757732,-1.288251042,1
37,501,-4.800786972,-1.189568639,1
37,517,-4.310979843,-1.077614546,1
37,533,-4.33954668,-0.9805790186,1
37,549,-4.638586998,-0.5227561593,1
37,565,-4.464280128,-1.183374405,1
37,581,-3.99494338,-0.4352350831,1
37,597,-2.816069126,-0.7323043346,1
37,613,-2.227523327,-0.144787401,1
37,629,-2.428630829,0.5350139141,1
37,645,-2.145983219,1.744936943,1
37,661,-2.054825306,1.136690855,1
37,677,-1.700639367,1.191191912,1
37,693,-1.389757752,1.219796658,1
37,709,-1.442495942,1.230484247,1
37,725,-1.587350845,0.90250808,1
37,741,-3.209248066,1.012146235,1
37,757,-3.530628443,0.7626171112,1
37,773,-2.739774942,0.5390557647,1
37,789,-2.738000393,0.8360857964,1
37,805,-2.700119019,-0.1840265095,1
37,821,-2.483325481,-0.422896266,1
37,837,-1.209425211,-0.3570604324,1
37,853,0.3194285631,0.6790283918,1
37,869,-1.641203046,2.237025738,1
37,885,-2.33544755,-3.953887939,1
37,901,-2.521553516,-0.5293083787,1
37,917,-2.020877838,-0.05485545099,1
37,933,-1.743414402,0.4224491119,1
37,949,-1.830770969,0.2460587323,1
37,965,-3.153802633,0.3465875089,1
37,981,-2.196842194,-0.09591189027,1
37,997,-0.425876826,-0.2744388282,1
37,1013,-0.2719953954,-0.5606617928,1
37,1029,-0.7099081278,-0.6049526334,1
37,1045,-0.6502480507,-0.5617799759,1
37,1061,-0.6673694849,-0.03459012508,1
37,1077,-1.369016767,-0.5891501904,1
37,1093,-1.464061856,0.09541344643,1
37,1109,-1.095211983,-0.5293941498,1
37,1125,-0.6395682693,-1.283359289,1
37,1141,-1.217490435,-1.329903245,1
37,1157,-1.549418092,-0.8164340258,1
37,1173,-1.415197492,-1.196408033,1
37,1189,-1.021348953,-1.542920828,1
37,1205,-0.4635457993,-1.02112031,1
37,1221,-1.627943158,-0.7740809917,1
37,1237,-1.980254769,-1.50270927,1
37,1253,-1.524839044,-1.149748206,1
37,1269,-1.535785913,-0.8326207399,1
37,1285,-1.623028398,-0.7184630632,1
37,1301,-1.594177485,-0.535692513,1
37,1317,-1.311393261,-0.6540452242,1
37,1333,-1.428575397,-1.085808277,1
37,1349,-1.110095501,-1.644395709,1
37,1365,-1.001632452,-1.663310528,1
37,1381,-0.879745245,-1.064442635,1
37,1397,-0.5773388147,-1.326102257,1
37,1413,-0.2442545891,-2.937372208,1
37,1429,0.2226293832,-2.22949791,1
37,1445,0.3322413564,-1.938205957,1
37,1461,-0.4215680957,-1.967267871,1
37,1477,-0.5219067335,-1.884700894,1
37,1493,-0.3981137872,-1.913143158,1
37,1509,-0.3356073499,-2.511376143,1
37,1525,-0.1949246526,-4.28425312,1
53,21,-3.866253853,-2.826855183,1
53,37,-3.691470623,-2.993588924,1
53,53,-3.674370289,-3.816040277,1
53,69,-3.634982109,-5.306111336,1
53,85,-3.985268593,-5.521276474,1
53,101,-4.440888882,-4.568800926,1
53,117,-4.27191925,-3.76891613,1
53,133,-4.34612751,-2.847095728,1
53,149,-4.517314911,-2.906151772,1
53,165,-4.339628696,-3.447877884,1
53,181,-4.762434006,-4.175688744,1
53,197,-5.147785187,-4.313916683,1
53,213,-5.119386673,-3.675778627,1
53,229,-5.034925461,-3.014227152,1
53,245,-4.888804436,-2.872333765,1
53,261,-4.881400585,-2.763260841,1
53,277,-4.723696709,-1.656017303,1
53,293,-5.072562218,-1.283499479,1
53,309,-5.561975956,-1.975254536,1
53,325,-5.668956757,-2.585175753,1
53,341,-5.659792423,-3.609631062,1
53,357,-5.350636959,-3.613718748,1
53,373,-4.654257298,-2.280340672,1
53,389,-5.206506729,-2.286451817,1
53,405,-5.253020763,-0.4494083524,1
53,421,-5.461005211,-0.7020598054,1
53,437,-5.620261669,-0.8493779898,1
53,453,-5.472382545,-0.9932919145,1
53,469,-5.508633614,-1.284193277,1
53,485,-5.16767025,-1.486604214,1
53,501,-4.32134676,-1.341593027,1
53,517,-3.666492701,-0.8376665115,1
53,533,-3.717253685,-0.9983929396,1
53,549,-4.559404373,-1.32300508,1
53,565,-3.702771664,-2.156295538,1
53,581,-4.313045502,-0.7093136311,1
53,597,-3.249995232,-0.2739148438,1
53,613,-1.783249617,0.3531919122,1
53,629,-1.878352642,0.004563063383,1
53,645,-2.108381748,0.09594172239,1
53,661,-2.405185223,0.5837932825,1
53,677,-1.316832304,1.093430519,1
53,693,-1.041413069,1.528620362,1
53,709,-2.341479301,0.5527249575,1
53,725,-2.548978329,0.4962850809,1
53,741,-2.964094877,1.592839956,1
53,757,-2.592410326,1.147041917,1
53,773,-2.566230059,0.6306895614,1
53,789,-3.113984346,0.3708443642,1
53,805,-2.807386398,0.08987110853,1
53,821,-2.071842194,0.3895292282,1
53,837,-1.174830914,-0.2854186893,1
53,853,-0.7349164486,-0.6114360094,1
53,869,-1.428497672,-0.1651595235,1
53,885,-1.817218065,0.8037450314,1
53,901,-2.233789921,-0.4896199107,1
53,917,-2.229975462,-0.2829107642,1
53,933,-2.220784664,0.4138947427,1
53,949,-2.509651661,0.447615087,1
53,965,-2.845339775,-0.885799408,1
53,981,-2.258762121,-0.205574736,1
53,997,-1.185181975,-0.3057641089,1
53,1013,-1.147259593,-0.4623128176,1
53,1029,-1.21962285,-0.6512805223,1
53,1045,-1.339002609,-0.9945319891,1
53,1061,-1.448865414,-0.5561555624,1
53,1077,-2.190268517,-0.6311177015,1
53,1093,-2.219955444,-1.159141541,1
53,1109,-1.084432602,-1.141335964,1
53,1125,-0.8020727038,0.4332684577,1
53,1141,-0.7137143612,0.1360143721,1
53,1157,-0.7173925638,-0.2678676844,1
53,1173,-0.7802752256,-0.4631562531,1
53,1189,1.08456409,-1.27650404,1
53,1205,1.932474494,0.01076388359,1
53,1221,-0.5939335823,-0.1088318229,1
53,1237,-2.647209167,-1.869532585,1
53,1253,-1.057698846,-0.9121230841,1
53,1269,-0.8485844135,-0.7728421688,1
53,1285,-1.161752105,-0.6924186945,1
53,1301,-2.169311047,-0.5896212459,1
53,1317,-1.6705091,-0.5605260134,1
53,1333,-1.211042404,-0.8826996684,1
53,1349,-1.665469289,-1.292083144,1
53,1365,-1.378715873,-1.712283969,1
53,1381,-1.407717824,-1.919959068,1
53,1397,-1.172565103,-1.932830334,1
53,1413,-0.4165340066,-2.637399435,1
53,1429,-0.1410331428,-2.720480919,1
53,1445,-0.06015335023,-2.215455532,1
53,1461,0.02938739955,-2.079562187,1
53,1477,-0.03319127858,-1.999050975,1
53,1493,-0.2610943317,-2.518964767,1
53,1509,-0.2522032261,-2.574687004,1
53,1525,-0.008547782898,-4.058083057,1
69,21,-3.921566725,-3.502303123,1
69,37,-3.78516674,-3.288698673,1
69,53,-3.739001274,-3.8485322,1
69,69,-3.802298546,-4.569298267,1
69,85,-4.413739681,-4.905498028,1
69,101,-4.601944923,-4.810644627,1
69,117,-4.4399786,-4.2218256,1
69,133,-5.518074989,-3.755082607,1
69,149,-5.291351795,-3.073943615,1
69,165,-4.458145618,-3.295189142,1
69,181,-4.997950077,-3.851311207,1
69,197,-5.359125137,-4.112868309,1
69,213,-5.202799797,-3.92910552,1
69,229,-4.874637604,-4.039474487,1
69,245,-4.498430252,-3.401645184,1
69,261,-4.379955292,-3.217096806,1
69,277,-4.186587811,-3.306717873,1
69,293,-4.806725979,-2.425064325,1
69,309,-5.414549828,-2.766119003,1
69,325,-5.897155285,-3.143068552,1
69,341,-5.789481163,-3.7100811,1
69,357,-5.207954407,-3.508054256,1
69,373,-4.041311741,-2.235691786,1
69,389,-4.671409607,-0.9182525277,1
69,405,-5.128518581,-0.4487295151,1
69,421,-5.196267605,-0.9168710113,1
69,437,-5.326350689,-0.4297462702,1
69,453,-5.477760315,-0.330170393,1
69,469,-5.539061546,-0.9960949421,1
69,485,-5.023473263,-1.611223459,1
69,501,-4.174899101,-1.277324319,1
69,517,-3.584439993,-0.9745328426,1
69,533,-3.333004951,-1.139184117,1
69,549,-4.015812874,-1.517742038,1
69,565,-3.785172462,-1.177974224,1
69,581,-2.795893431,-0.8213218451,1
69,597,-2.503540039,0.3031781614,1
69,613,-1.933003902,0.6844357252,1
69,629,-1.728099108,0.2545567751,1
69,645,-1.71449995,0.3267418742,1
69,661,-2.569485664,-0.1657019258,1
69,677,-1.766137481,0.5003771782,1
69,693,-1.919766426,0.9233357906,1
69,709,-2.476375103,0.8618069887,1
69,725,-2.699608803,0.7066235542,1
69,741,-3.169440031,1.35159421,1
69,757,-3.06798768,0.9229211211,1
69,773,-2.992466927,0.6109344959,1
69,789,-2.842458487,0.6390296221,1
69,805,-2.636280298,0.3624007702,1
69,821,-2.083154678,0.4786028564,1
69,837,-2.010643721,0.3002616763,1
69,853,-3.935836315,-0.1290190816,1
69,869,-4.528852463,7.347829819,1
69,885,-3.218045235,0.517552197,1
69,901,-2.738247633,-0.3572866023,1
69,917,-2.03205204,-0.1405190825,1
69,933,-2.012408018,0.4562295675,1
69,949,-1.897433758,0.8921679854,1
69,965,-2.044320107,0.2846541703,1
69,981,-1.937607527,-0.09888520092,1
69,997,-1.777547956,-0.3967453241,1
69,1013,-1.400299311,-0.777993083,1
69,1029,-1.203612685,-0.5955136418,1
69,1045,-1.365380406,-0.7884625793,1
69,1061,-1.371613741,-0.8673395514,1
69,1077,-1.447617531,-0.7861324549,1
69,1093,-1.67241621,-1.213007212,1
69,1109,-0.9608770609,-1.329332829,1
69,1125,-0.8488147855,-0.1510033607,1
69,1141,-0.4289804399,0.03261351585,1
69,1157,0.2096590996,0.1261868179,1
69,1173,0.3871099055,0.7169695497,1
69,1189,0.3208880424,1.225831032,1
69,1205,-0.4546966553,-0.01889804006,1
69,1221,-0.5898948908,0.7055460215,1
69,1237,-1.061076045,-0.1859299839,1
69,1253,-0.8365414143,-0.4199277163,1
69,1269,-0.9667441845,-0.4731827378,1
69,1285,-1.439625263,-0.1584506482,1
69,1301,-1.925196528,-0.05675591528,1
69,1317,-1.833782792,-0.6751102209,1
69,1333,-1.510412693,-0.7165980339,1
69,1349,-1.348894835,-1.210192561,1
69,1365,-1.372666717,-2.118724585,1
69,1381,-1.096122861,-2.344546318,1
69,1397,-0.7150948048,-2.072195768,1
69,1413,-0.736441493,-2.39956069,1
69,1429,-0.3968583941,-2.746926546,1
69,1445,-0.1533080339,-2.401915312,1
69,1461,-0.1694608629,-1.97875607,1
69,1477,-0.3121616244,-2.08035183,1
69,1493,-1.161429763,-2.474555969,1
69,1509,-1.19651556,-2.376645803,1
69,1525,-1.271363616,-3.316905022,1
85,21,-3.634658337,-3.85251832,1
85,37,-4.096230507,-3.572798491,1
85,53,-4.259324074,-4.015506744,1
85,69,-4.387168407,-4.350161076,1
85,85,-4.935582638,-4.655227184,1
85,101,-5.087319851,-4.766361237,1
85,117,-4.612308502,-4.379242897,1
85,133,-5.51708889,-4.111578465,1
85,149,-5.618767738,-3.352261543,1
85,165,-5.459707737,-2.894401073,1
85,181,-5.710889816,-3.293407679,1
85,197,-5.605522156,-3.526054382,1
85,213,-5.338428497,-4.120436192,1
85,229,-4.429881573,-4.653800011,1
85,245,-4.498873711,-4.03898716,1
85,261,-4.240577221,-3.752221584,1
85,277,-3.897744179,-4.238862038,1
85,293,-6.151473522,-3.539336205,1
85,309,-5.855222702,-3.162422419,1
85,325,-6.195169926,-3.570401907,1
85,341,-6.545289516,-4.249652863,1
85,357,-5.398416519,-3.017408371,1
85,373,-4.460862637,-1.488490224,1
85,389,-4.418168068,-0.7216819525,1
85,405,-4.786606312,-0.7959643602,1
85,421,-5.09864521,-0.7161094546,1
85,437,-5.03144598,0.01134264469,1
85,453,-5.320566654,-0.3842732906,1
85,469,-5.29794836,-0.8406283855,1
85,485,-4.520479679,-1.104135513,1
85,501,-3.811854124,-1.367256999,1
85,517,-3.348143816,-1.004791975,1
85,533,-3.229356289,-0.7610397339,1
85,549,-3.250446081,-0.5017585754,1
85,565,-3.404337645,-0.7305936813,1
85,581,-3.122027397,-0.4275275171,1
85,597,-2.660654068,0.5664964914,1
85,613,-2.383494854,0.8901532888,1
85,629,-2.083972931,0.7900385857,1
85,645,-1.675189734,0.3612605035,1
85,661,-2.292647123,-0.09638845921,1
85,677,-2.546559572,-0.08741760254,1
85,693,-2.976842642,0.2928381562,1
85,709,-2.903170824,0.6904066801,1
85,725,-3.36863637,0.8277708888,1
85,741,-3.293837547,0.7985191345,1
85,757,-2.360306263,0.3345283866,1
85,773,-1.961189985,0.3362223506,1
85,789,-2.00544405,0.6755097508,1
85,805,-2.347310066,0.605475843,1
85,821,-2.374506474,0.2665482759,1
85,837,-2.490719318,0.2693375349,1
85,853,-2.236763477,-0.2515309155,1
85,869,-1.8019346,-0.1628013551,1
85,885,-2.117084026,0.6576182246,1
85,901,4.708924294,-5.89900732,1
85,917,-2.328901768,-0.07465444505,1
85,933,-2.367813349,0.3066811264,1
85,949,-2.280885696,0.4803071618,1
85,965,-1.987944126,0.1890358329,1
85,981,-1.557168722,0.01697441936,1
85,997,-1.401499391,-0.471586138,1
85,1013,-1.127279282,-0.7374616861,1
85,1029,-1.088431001,-0.4606329203,1
85,1045,-1.271216869,-0.7139787674,1
85,1061,-1.196184874,-1.065526366,1
85,1077,-0.9734436274,-1.065190077,1
85,1093,-2.685928822,-1.540218115,1
85,1109,-3.551329851,-3.859282017,1
85,1125,-2.713443756,-0.5929670334,1
85,1141,-0.5463209152,-0.2905580401,1
85,1157,1.422572017,0.09471313655,1
85,1173,1.422429323,0.8989886045,1
85,1189,0.5043390989,1.349790573,1
85,1205,-0.5560046434,1.521514893,1
85,1221,-0.6413103342,0.3024814129,1
85,1237,-1.417040229,0.1594171822,1
85,1253,-1.414367914,0.07952967286,1
85,1269,-1.284752727,0.04951363802,1
85,1285,-1.562175632,0.1385237426,1
85,1301,-1.585893512,0.7352487445,1
85,1317,-1.505579472,-0.1615435779,1
85,1333,-1.671495318,-0.7061588168,1
85,1349,-1.210370302,-1.317321539,1
85,1365,-1.268208385,-2.156842232,1
85,1381,-1.471666336,-2.597922087,1
85,1397,-0.8752030134,-2.280948639,1
85,1413,-0.7088162899,-2.440022469,1
85,1429,-0.6722761393,-2.620861769,1
85,1445,-0.7062485814,-2.337991714,1
85,1461,-0.8038725853,-2.000917673,1
85,1477,-1.793337464,-2.165058613,1
85,1493,-2.009980679,-2.585967302,1
85,1509,-1.252777815,-1.721293449,1
85,1525,-1.20187676,-3.060775757,1
101,21,-3.6740942,-4.034264565,1
101,37,-4.252913952,-3.65428257,1
101,53,-4.61904335,-3.442652464,1
101,69,-4.749490261,-4.197435856,1
101,85,-4.724220276,-4.811011314,1
101,101,-5.200563908,-5.03046608,1
101,117,-5.881844044,-5.475457191,1
101,133,-5.890166283,-4.803505898,1
101,149,-5.916079044,-3.601016283,1
101,165,-5.77122736,-3.219871998,1
101,181,-5.470601082,-3.950314283,1
101,197,-5.648786545,-4.224120617,1
101,213,-5.30036211,-4.361942291,1
101,229,-4.914023399,-4.479752064,1
101,245,-4.860672951,-4.578821182,1
101,261,-4.966920376,-4.23399353,1
101,277,-5.407354355,-3.818403959,1
101,293,-5.533025742,-3.426303387,1
101,309,-5.830170631,-3.476120472,1
101,325,-5.756787777,-3.905506611,1
101,341,-5.959531784,-3.944528341,1
101,357,-6.049500942,-2.547785997,1
101,373,-4.964463234,-1.231453896,1
101,389,-4.834436893,-0.7926934361,1
101,405,-5.133656025,-0.5357306004,1
101,421,-4.897438526,-0.8880754709,1
101,437,-4.672080517,-1.179662228,1
101,453,-4.994739532,-1.017471194,1
101,469,-4.628928185,-1.395357609,1
101,485,-4.082309723,-1.32747221,1
101,501,-3.357668161,-1.464808941,1
101,517,-3.410422802,-1.720044732,1
101,533,-3.529332876,-1.223284841,1
101,549,-3.528171778,-0.7624288797,1
101,565,-3.416650534,-0.3431393802,1
101,581,-3.076897383,0.3984829187,1
101,597,-2.572688103,0.8897638917,1
101,613,-2.951776743,0.8590006232,1
101,629,-2.84103775,0.847001493,1
101,645,-2.103270531,0.4106463492,1
101,661,-1.64770031,0.4715000987,1
101,677,-2.243507385,0.3139624596,1
101,693,-3.765776634,-0.3001567721,1
101,709,-4.278904915,0.01973053813,1
101,725,-3.82361722,0.4517134428,1
101,741,-3.10964489,0.2408493161,1
101,757,-1.927960277,-0.2238133848,1
101,773,-1.341307044,0.09440806508,1
101,789,-1.565893531,0.3711385131,1
101,805,-1.992864847,0.4628083408,1
101,821,-2.613825321,0.4296536446,1
101,837,-2.677832842,0.5264899731,1
101,853,-1.530740023,0.06755772233,1
101,869,-1.621753931,0.3180235624,1
101,885,-3.042746782,2.09686327,1
101,901,-3.555554152,1.805521965,1
101,917,-3.446169376,0.0735020861,1
101,933,-3.411862135,-0.1541271806,1
101,949,-2.41473937,-0.3156614602,1
101,965,-1.83801949,-0.2853669524,1
101,981,-1.356406093,-0.1765139103,1
101,997,-0.9669237733,-0.534982264,1
101,1013,-0.6448692083,-0.3200735152,1
101,1029,-0.6305049658,-0.3009248078,1
101,1045,-0.8527112007,-0.7646110058,1
101,1061,-0.920866251,-1.022033691,1
101,1077,-1.472100258,-1.433153152,1
101,1093,-6.364789963,-0.5395345688,1
101,1109,-3.579527855,-5.188174248,1
101,1125,-0.1672843248,-0.7557979822,1
101,1141,1.979085803,-0.1693374366,1
101,1157,0.7368913293,-0.07002880424,1
101,1173,0.8926554322,-0.00663587451,1
101,1189,0.143348977,0.750264883,1
101,1205,-0.5544049144,1.441007376,1
101,1221,-1.31467855,0.1056445837,1
101,1237,-1.738634109,-0.419039607,1
101,1253,-1.947689652,0.2588150501,1
101,1269,-1.520620108,0.4093577564,1
101,1285,-1.431767821,0.02126002312,1
101,1301,-1.331010818,1.17161727,1
101,1317,-1.117055893,0.2234526128,1
101,1333,-1.272114277,-0.4796239734,1
101,1349,-1.419381738,-1.272643447,1
101,1365,-1.410201311,-1.892818332,1
101,1381,-1.33163619,-1.986597776,1
101,1397,-0.8560837507,-2.17069149,1
101,1413,-0.6087861657,-2.407449484,1
101,1429,-0.950802803,-2.180191755,1
101,1445,-1.356434107,-1.776664734,1
101,1461,-1.464140296,-1.732645869,1
101,1477,-2.362939835,-2.106595993,1
101,1493,-2.888606548,-2.079270601,1
101,1509,-2.896917582,-1.500854492,1
101,1525,-1.657378435,-3.129762888,1
117,21,-4.146783829,-3.799926996,1
117,37,-4.787470818,-3.171998739,1
117,53,-5.673648834,-3.321072102,1
117,69,-5.207143784,-4.512587547,1
117,85,-4.20448637,-5.286978245,1
117,101,-5.492650986,-5.059519768,1
117,117,-6.413368225,-5.290332794,1
117,133,-5.979538918,-4.698179245,1
117,149,-5.952818394,-3.150519609,1
117,165,-6.233230591,-3.271691799,1
117,181,-6.091947079,-3.91486764,1
117,197,-5.667572498,-4.617381096,1
117,213,-5.482931614,-4.534149647,1
117,229,-5.343860626,-4.54137516,1
117,245,-5.306000233,-5.069837093,1
117,261,-5.359983921,-4.595721245,1
117,277,-5.626284599,-3.649413586,1
117,293,-5.991891861,-3.459531784,1
117,309,-6.067304611,-2.925670147,1
117,325,-5.708302021,-3.450940132,1
117,341,-5.545661449,-2.671654224,1
117,357,-6.446733952,-1.823811769,1
117,373,-5.520659447,-1.604568124,1
117,389,-4.973012924,-1.022142172,1
117,405,-4.771807671,-0.6017916203,1
117,421,-4.371551514,-1.134200811,1
117,437,-3.334315777,-1.269456744,1
117,453,-5.497042179,-1.751292229,1
117,469,-5.057467461,-2.190357685,1
117,485,-4.21228838,-1.513329864,1
117,501,-3.280665159,-1.163293362,1
117,517,-2.857508421,-2.374023199,1
117,533,-2.8407166,-1.318415165,1
117,549,-3.072577,-0.7901949883,1
117,565,-3.390623808,-0.1201134622,1
117,581,-3.046550989,1.514453888,1
117,597,-2.642013311,0.3351700902,1
117,613,-2.8895576,0.1411725283,1
117,629,-2.748209476,0.501770556,1
117,645,-2.374042749,0.6288041472,1
117,661,-2.327141762,0.9779951572,1
117,677,-2.786296129,0.1190501601,1
117,693,-3.429582357,-0.5170551538,1
117,709,-3.816738367,-0.1457862556,1
117,725,-3.259674311,0.0378280133,1
117,741,-2.327466249,-0.7704627514,1
117,757,-1.699072361,-0.9596569538,1
117,773,-1.548254967,-0.1940129101,1
117,789,-1.276925325,-0.006013378501,1
117,805,-1.565064192,0.2722141147,1
117,821,-3.120635986,0.2303791344,1
117,837,-3.122576237,0.5753760338,1
117,853,-1.555397511,0.8010693789,1
117,869,-1.069703579,0.2597242892,1
117,885,-2.703890085,1.227274656,1
117,901,-3.435596466,0.4052757025,1
117,917,-2.844978809,-0.06441643089,1
117,933,-1.979898453,-0.1970498264,1
117,949,-1.992686629,-0.2701924443,1
117,965,-2.444137573,-0.3906406462,1
117,981,-1.475077629,-0.6205543876,1
117,997,-0.7600449324,-0.4940325022,1
117,1013,-0.1709184945,-0.209472537,1
117,1029,-0.06179949641,-0.2556971312,1
117,1045,-0.3641822934,-0.5386503935,1
117,1061,-0.4330055714,-0.9297240973,1
117,1077,-0.6571647525,-1.189760923,1
117,1093,-1.211122513,-1.419411659,1
117,1109,-0.2903153896,-1.061263204,1
117,1125,0.5121008754,-0.5218464136,1
117,1141,1.778503776,-0.1293674111,1
117,1157,0.09101653099,0.2495006025,1
117,1173,0.1245604157,0.1316239238,1
117,1189,-1.003952265,0.4630168974,1
117,1205,-1.70694077,0.1228831708,1
117,1221,-0.9337505102,-3.726422071,1
117,1237,-1.47525835,-0.4351528585,1
117,1253,-1.251184702,-0.2850551307,1
117,1269,-1.064490676,0.285741955,1
117,1285,-1.454413056,0.2385651767,1
117,1301,-1.09340477,0.7619502544,1
117,1317,-0.6106357574,0.9633703232,1
117,1333,-0.7993526459,-0.1484641731,1
117,1349,-1.287694693,-1.156526685,1
117,1365,-1.39129734,-1.769059777,1
117,1381,-1.066987395,-1.58996892,1
117,1397,-1.395409465,-1.811244488,1
117,1413,-1.215029955,-2.135617256,1
117,1429,-0.9541993141,-1.73043251,1
117,1445,-1.656717777,-1.683848023,1
117,1461,-2.376276731,-1.631188273,1
