PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 31, filenames: A:[31]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[32]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
21,21,-1.170682549,-0.4187412262,1
21,37,0.2208309174,0.05308312178,1
21,53,0.8189867139,-0.2057908773,1
21,69,1.077997088,0.1399139464,1
21,85,1.162427664,-0.7986248732,1
21,101,0.725507915,-1.253769994,1
21,117,0.5211282969,-1.649781108,1
21,133,0.7519106865,-1.541367292,1
21,149,0.9750388861,-1.978794813,1
21,165,0.789463222,-1.728236914,1
21,181,0.1153036952,-0.8315017223,1
21,197,0.906832397,-0.5326146483,1
21,213,2.154586554,-0.03086258471,1
21,229,1.872676134,-0.1671676636,1
21,245,1.090009689,-0.6185950637,1
21,261,1.43555975,-0.375082165,1
21,277,1.913745522,-0.5780882835,1
21,293,1.407312632,-0.07556965947,1
21,309,0.8663952351,0.8140420914,1
21,325,0.8568940163,0.6078010798,1
21,341,1.219287157,0.3027713895,1
21,357,1.525443316,0.4530530274,1
21,373,1.224422932,0.1452249289,1
21,389,1.532192945,-0.4340415001,1
21,405,2.094478369,0.04367685318,1
21,421,2.205354452,1.028901339,1
21,437,1.811506271,0.5511009097,1
21,453,1.154206872,-0.5200377703,1
21,469,0.4800502062,-0.8731468916,1
21,485,0.3511820436,-0.9705455303,1
21,501,0.4193963408,-1.809938312,1
21,517,0.5076334476,-2.329462528,1
21,533,1.635417461,-1.458984494,1
21,549,0.641181469,-0.4504548311,1
21,565,0.2114049196,-1.198592901,1
21,581,-0.640167594,-0.6499551535,1
21,597,-0.7958028316,-0.0899335146,1
21,613,-1.386189699,1.520857453,1
21,629,-0.9689099789,0.818595171,1
21,645,-0.4442221522,-0.8114856482,1
21,661,-0.4334561825,-1.817494512,1
21,677,-0.7488517761,-1.854759336,1
21,693,-0.3494431973,-0.9260585308,1
21,709,0.2580718994,-1.217704177,1
21,725,0.8025996685,-1.683289647,1
21,741,1.195074081,-1.445216179,1
21,757,1.056586742,-1.407142878,1
21,773,-0.1740634441,-0.8313060403,1
21,789,0.02340647578,-0.9261143208,1
21,805,0.3399571776,-1.552025318,1
21,821,0.7617151737,-1.395670652,1
21,837,0.7772951126,-0.4517899752,1
21,853,0.5893716812,-0.4173744321,1
21,869,0.2312790155,-0.8877360821,1
21,885,0.1402588189,-0.206831038,1
21,901,0.2298173904,0.7668454647,1
21,917,0.07959336042,0.5174147487,1
21,933,0.1035277843,-0.3772180676,1
21,949,0.2305009216,-0.7186489105,1
21,965,0.2379466891,-0.3410860896,1
21,981,0.1170559675,-0.07392740995,1
21,997,0.2513571978,0.1911300719,1
21,1013,0.547921598,0.205081448,1
21,1029,0.8128871918,-0.156288296,1
21,1045,0.8271914124,-0.8833794594,1
21,1061,0.8801348209,-0.5741509199,1
21,1077,0.7415571213,0.5166094303,1
21,1093,0.6584994197,1.501006365,1
21,1109,1.117870569,1.852110744,1
21,1125,0.8062585592,1.849656582,1
21,1141,0.573030889,1.847556591,1
21,1157,0.3794672191,1.78462708,1
21,1173,-0.04093188047,1.656036139,1
21,1189,0.5531930923,0.7461463809,1
21,1205,0.6354628801,0.07576996088,1
21,1221,0.5307941437,-0.5960353017,1
21,1237,0.9562160969,-1.226483107,1
21,1253,0.8036667109,-0.1724262238,1
21,1269,0.6973598003,-0.288212359,1
21,1285,0.4021647573,-0.0660546124,1
21,1301,0.4295016527,-0.2681303322,1
21,1317,0.470474273,0.2496845126,1
21,1333,-0.53267169,1.407711029,1
21,1349,-0.9856796861,1.336187005,1
21,1365,-0.351601541,0.02155324817,1
21,1381,-0.3384212852,-1.05512166,1
21,1397,-0.3242125511,0.1866329014,1
21,1413,0.6060552001,0.495977819,1
21,1429,0.6027886271,1.391048551,1
21,1445,0.4607634544,0.2254855931,1
21,1461,0.8153210878,-0.04952161014,1
21,1477,0.9572954774,-0.2845557332,1
21,1493,0.7130119801,-0.1307650805,1
21,1509,-0.06188741326,0.896297574,1
21,1525,0.782428503,0.7926948071,1
37,21,-0.1092356443,-0.2479709983,1
37,37,0.5934234858,-0.3165673018,1
37,53,0.8951231241,-0.3602700233,1
37,69,0.9653548002,-0.5207295418,1
37,85,1.337532282,-0.9164735079,1
37,101,1.218779087,-1.083517551,1
37,117,0.6090900898,-1.238704205,1
37,133,0.4137442708,-1.225833058,1
37,149,0.4356001914,-1.468361855,1
37,165,0.3006256223,-1.619204044,1
37,181,0.1604494154,-0.9094877243,1
37,197,0.3420007229,-0.475479871,1
37,213,1.56489861,0.08602714539,1
37,229,1.557905197,0.2335678935,1
37,245,1.055378914,-0.3520930111,1
37,261,1.202667832,-0.7632132769,1
37,277,1.010454178,-0.7799671888,1
37,293,0.3637550473,-0.2110125124,1
37,309,0.42357409,0.09366688132,1
37,325,0.5682280064,-0.07325220108,1
37,341,1.018941402,-0.07882320881,1
37,357,1.339962244,0.5238996744,1
37,373,0.7361469269,0.1451404989,1
37,389,-0.1226924658,-0.2432877272,1
37,405,0.1939029694,-0.5100232959,1
37,421,-0.3062804341,-0.2480718493,1
37,437,-0.6069498658,0.5138272643,1
37,453,0.1455177665,-0.05340209603,1
37,469,0.568172574,-0.7606335878,1
37,485,0.9910985827,-0.8581611514,1
37,501,0.7742630839,-1.353102922,1
37,517,0.8638162613,-1.064851284,1
37,533,0.9663360119,-0.4355449378,1
37,549,1.279208183,-0.2737628222,1
37,565,0.6427519321,-0.661154449,1
37,581,0.294863373,0.0365408957,1
37,597,-0.01752919704,0.4762300849,1
37,613,-0.04801134765,0.9280863404,1
37,629,0.1155343801,0.1437758952,1
37,645,0.4841379523,-1.646005869,1
37,661,0.2242805064,-0.8107968569,1
37,677,0.2546309829,-1.022006989,1
37,693,0.1676287353,-1.119447708,1
37,709,0.413659215,-1.073367,1
37,725,0.510422647,-1.256552696,1
37,741,0.5759373307,-1.05215168,1
37,757,0.5909674168,-0.892249763,1
37,773,0.4077733159,-0.5345269442,1
37,789,-0.3542229235,-1.203449249,1
37,805,0.4604501724,-0.7570777535,1
37,821,0.9283540845,-0.5273324251,1
37,837,0.8701895475,0.1024077833,1
37,853,0.04486501217,-0.3095870316,1
37,869,-0.1002551019,-0.8539226651,1
37,885,-0.1030853391,-0.3973940611,1
37,901,0.1311909407,0.05808751658,1
37,917,-0.8713578582,-0.1015730649,1
37,933,-0.4225539267,-0.3375946581,1
37,949,0.0898539722,-0.4272328615,1
37,965,0.2602303326,-0.2292138487,1
37,981,0.3442268372,-0.06948857754,1
37,997,0.2433624864,-0.0002711191773,1
37,1013,0.1794530004,-0.05847536772,1
37,1029,0.3468436897,-0.1223849952,1
37,1045,0.5751899481,-0.1204157099,1
37,1061,1.006277323,-0.09925686568,1
37,1077,1.191787243,0.4555948377,1
37,1093,0.8042892814,1.231427073,1
37,1109,0.8942964077,1.748192549,1
37,1125,0.4691756368,0.8747866154,1
37,1141,0.6486517191,0.8502020836,1
37,1157,0.7934888005,1.612716556,1
37,1173,0.5204766393,1.133186102,1
37,1189,0.3288327754,1.599173069,1
37,1205,0.2706001997,0.8506105542,1
37,1221,0.2123165727,1.169120431,1
37,1237,0.9201677442,0.1772839874,1
37,1253,0.9852215052,-0.009565398097,1
37,1269,0.4400234222,0.2967192531,1
37,1285,0.1510515213,-0.4877026975,1
37,1301,-0.08933013678,0.1753096282,1
37,1317,0.04311254993,1.382011414,1
37,1333,0.07007797062,1.448959351,1
37,1349,-0.1380505413,0.759781003,1
37,1365,-0.466494441,-1.146249056,1
37,1381,-0.3012791276,-1.123082757,1
37,1397,0.4200137854,1.433829546,1
37,1413,0.2036567926,0.6574906707,1
37,1429,-0.07412919402,0.885152638,1
37,1445,0.2110492438,0.1657371074,1
37,1461,0.8103259206,-0.06064628065,1
37,1477,1.278276682,-0.5471396446,1
37,1493,0.8086711168,-0.6213743687,1
37,1509,0.4424750507,-0.5005465746,1
37,1525,-0.1896256208,-0.2555469573,1
53,21,0.5831713676,-0.2409916222,1
53,37,0.927500248,-0.4196232259,1
53,53,0.8792693019,-0.3505698144,1
53,69,0.8751270771,-0.4701453447,1
53,85,1.430437922,-1.103572607,1
53,101,1.071289659,-0.9695923328,1
53,117,1.008919716,-1.088417649,1
53,133,0.7275127769,-0.8542586565,1
53,149,0.3008556366,-0.8755441904,1
53,165,0.1794392765,-1.312740207,1
53,181,0.2060492188,-1.121788621,1
53,197,0.1853328943,-0.7160503864,1
53,213,0.4972444177,-0.5626193285,1
53,229,0.5709172487,0.2484762371,1
53,245,0.4357151985,-0.06098419428,1
53,261,0.789901197,-0.8340573311,1
53,277,0.4354367852,-0.9430487156,1
53,293,-0.01079896092,-0.3752440512,1
53,309,0.2472883463,-0.3123871088,1
53,325,1.457334042,-0.3417439163,1
53,341,1.875235319,-0.5914368033,1
53,357,1.189638376,-0.07725687325,1
53,373,0.6498126984,-0.06814420223,1
53,389,0.243911922,-0.390591383,1
53,405,-0.1908227801,-0.6389042139,1
53,421,-0.3375774026,-0.4601719379,1
53,437,0.4518301189,0.7432066202,1
53,453,0.116635263,0.9422590733,1
53,469,0.8155078888,-0.2656777203,1
53,485,1.006720543,-0.521007061,1
53,501,0.8737406135,-0.5943272114,1
53,517,1.323779106,-0.1364758909,1
53,533,1.495698571,-0.06471565366,1
53,549,1.157746792,-0.3557127416,1
53,565,0.9086369276,-0.5513444543,1
53,581,1.238012314,0.3963226974,1
53,597,1.013847589,1.680071592,1
53,613,0.5568025708,0.9885458946,1
53,629,0.8328489661,-0.4678604603,1
53,645,0.8453474641,-1.857254982,1
53,661,0.7380923033,-0.840228796,1
53,677,0.7083032131,-0.8289371729,1
53,693,0.38959831,-1.334334016,1
53,709,0.2542223036,-1.259150386,1
53,725,0.1801909059,-1.089634061,1
53,741,-0.02713692188,-1.021696329,1
53,757,0.2858629823,-0.6256724596,1
53,773,0.5259746909,-0.6351514459,1
53,789,0.4950550199,-0.3947475553,1
53,805,0.5975180864,0.3195593655,1
53,821,0.6420456171,-0.1578993499,1
53,837,0.4187239408,-0.4115046263,1
53,853,0.1929890215,-0.5209931135,1
53,869,-0.00283947587,-0.8586382866,1
53,885,-0.6181287169,0.1075832695,1
53,901,-0.1048434079,-0.009163409472,1
53,917,-0.10434708,-0.4382539392,1
53,933,-0.1830435991,-0.7344224453,1
53,949,0.04143442214,-0.3355513215,1
53,965,0.2447607517,-0.1625325084,1
53,981,0.3488579392,-0.1703684628,1
53,997,0.1825392693,-0.1999338418,1
53,1013,-0.04010765254,-0.2124837041,1
53,1029,-0.1289757192,-0.007344655693,1
53,1045,0.1225267947,0.2988011539,1
53,1061,0.7917946577,0.3293077648,1
53,1077,0.9758549929,0.4165420234,1
53,1093,0.786387682,0.601106286,1
53,1109,0.5148324966,0.702275455,1
53,1125,0.3174551725,0.3880461454,1
53,1141,0.178866446,0.1588958204,1
53,1157,1.572282314,0.3847315907,1
53,1173,1.407262325,0.002377271652,1
53,1189,1.070235968,-5.554904938,1
53,1205,0.6103969812,0.5873209834,1
53,1221,0.5183548331,1.597957134,1
53,1237,0.8924553394,0.7288060188,1
53,1253,1.068587542,0.5040880442,1
53,1269,0.4746679366,0.6667764783,1
53,1285,0.2179630995,0.1513052136,1
53,1301,0.1020837724,0.340705663,1
53,1317,-0.09085604548,0.6752920747,1
53,1333,0.02800298855,0.6359529495,1
53,1349,0.1484970152,0.3060959876,1
53,1365,0.2828994095,-0.1209855676,1
53,1381,0.4364321828,0.2381797731,1
53,1397,0.233232379,0.853508234,1
53,1413,0.3883869946,0.7492535114,1
53,1429,0.1420714855,0.6065387726,1
53,1445,0.08449117839,0.01657208055,1
53,1461,0.2367071658,-0.1787398905,1
53,1477,0.2623811364,-0.341378361,1
53,1493,0.4030696452,-0.8673684597,1
53,1509,0.3469561934,-1.143627644,1
53,1525,-0.1177966595,-1.49896431,1
69,21,1.120631576,-0.148478806,1
69,37,0.8970036507,-0.0004404038191,1
69,53,0.6677520275,-0.3049049377,1
69,69,1.026609302,-0.9447282553,1
69,85,1.440278411,-0.9247888923,1
69,101,1.099446297,-0.6787392497,1
69,117,0.8459391594,-0.4649927616,1
69,133,0.5110509396,-0.5309562683,1
69,149,0.2860956788,-0.5979170799,1
69,165,-0.02562311292,-0.840649724,1
69,181,-0.09176129103,-1.068075418,1
69,197,0.2843285799,-1.083725214,1
69,213,0.3759663105,-0.6354003549,1
69,229,0.3765214086,-0.3764160275,1
69,245,0.2518292367,-0.2482785881,1
69,261,0.207294926,-0.4512142539,1
69,277,0.1870219558,-0.4030216634,1
69,293,0.2351702154,-0.4348537922,1
69,309,0.5249602795,-0.8001077175,1
69,325,1.24878633,-0.3540375531,1
69,341,1.849086881,-0.7856611609,1
69,357,1.010054708,-0.3347103596,1
69,373,0.7774190307,-0.2457536459,1
69,389,0.6153516769,-1.279395819,1
69,405,0.08982408047,-0.5953028202,1
69,421,0.4617539048,1.116010189,1
69,437,1.038115859,1.458722711,1
69,453,1.084507823,1.870601892,1
69,469,1.299798131,0.1616757065,1
69,485,1.241169572,-0.4007550776,1
69,501,1.084855914,-0.1232391074,1
69,517,1.048384547,0.201416418,1
69,533,1.435115933,-0.1414893568,1
69,549,1.540020227,-0.1513340473,1
69,565,1.113519073,0.04987912625,1
69,581,1.643491268,0.7141554356,1
69,597,1.938915014,2.471857309,1
69,613,-0.4482248425,0.2386551648,1
69,629,1.352259636,-0.3910160661,1
69,645,2.165106297,-0.8557697535,1
69,661,1.17804718,-0.7630095482,1
69,677,1.819027781,-1.107705712,1
69,693,1.114151478,-1.858856916,1
69,709,0.3056954443,-2.005013466,1
69,725,0.3613136113,-1.236693859,1
69,741,0.2534142137,-1.389138579,1
69,757,0.1745204031,-0.9315159321,1
69,773,0.3788054287,-0.7251001596,1
69,789,0.5507051349,-0.3285506368,1
69,805,0.642793417,0.01367518306,1
69,821,0.5140472054,-0.4334967136,1
69,837,0.2845983803,-0.8943789005,1
69,853,0.3743687868,-0.211534217,1
69,869,0.2573776543,0.06123987213,1
69,885,-0.1082591265,0.190490678,1
69,901,0.1383768916,0.09601865709,1
69,917,0.4948906302,-0.420789361,1
69,933,0.3838338852,-0.7917337418,1
69,949,0.3820580244,-0.3421931863,1
69,965,0.3041230142,-0.1796636134,1
69,981,0.1031800434,-0.08119054139,1
69,997,-0.1003565937,-0.1158705354,1
69,1013,0.02139214426,-0.4816193581,1
69,1029,-0.06888690591,-0.1137788743,1
69,1045,-0.2096617222,0.269878298,1
69,1061,0.6175855398,0.0863949433,1
69,1077,0.7424064875,0.1471797228,1
69,1093,1.041265011,0.07351478934,1
69,1109,0.9868943691,-0.1561325043,1
69,1125,0.3376838565,-0.05698037893,1
69,1141,0.4773476124,0.2963205576,1
69,1157,0.7449743152,0.5862141252,1
