PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 7, filenames: A:[7]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[8]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,65,-2.175016403,-3.71913147,1
79,97,-2.595028639,-6.949828148,1
79,129,-2.674785376,-7.260652065,1
79,161,-2.494828939,-5.358728409,1
79,193,-4.019357204,-6.864839077,1
79,225,-5.069569588,-7.91101408,1
79,257,-5.326238155,-7.251905441,1
79,289,-6.651731491,-4.315345764,1
79,321,-7.034399033,-5.067618847,1
79,353,-5.501625538,-4.841293812,1
79,385,-5.788407803,-4.660145283,1
79,417,-6.159286499,-4.805182934,1
79,449,-6.442733288,-4.641044617,1
79,481,-6.448212147,-5.924375534,1
79,513,-5.535849094,-6.024401188,1
79,545,-4.947521687,-6.034632683,1
79,577,-5.226905346,-5.223600864,1
79,609,-5.387347221,-2.94374609,1
79,641,-3.190653324,-6.26321888,1
79,673,-2.922323227,-5.619700909,1
79,705,-3.088824272,-4.525009155,1
79,737,-3.660062551,-4.123017311,1
79,769,-3.519747734,-4.217909813,1
79,801,-2.73003149,-2.726357222,1
79,833,-2.236922741,-0.9029593468,1
79,865,-2.253759623,-0.526329875,1
79,897,-1.748269916,0.3525439799,1
79,929,-0.6506605744,0.683860302,1
79,961,-0.5421350002,-4.239720821,1
79,993,-2.045638561,-3.655332088,1
79,1025,-0.5033037663,-0.8197894096,1
79,1057,-0.8577067256,14.95645905,1
79,1089,0.1877417564,-1.338384509,1
79,1121,0.1918128729,-1.190638185,1
79,1153,-0.06776821613,-1.190659404,1
79,1185,-0.09518778324,-1.229494214,1
79,1217,0.1770076752,-2.029688358,1
79,1249,-0.2949023843,-2.337144852,1
79,1281,-0.03347020596,0.2520070076,1
79,1313,-0.6206380129,1.970509648,1
79,1345,-0.9084593058,1.906128645,1
79,1377,-0.3936983347,1.253768086,1
79,1409,-0.06593072414,1.968111515,1
79,1441,0.573338747,2.72917223,1
79,1473,0.7784631252,2.62461257,1
79,1505,0.768340826,2.294149876,1
79,1537,1.858207464,1.896574974,1
79,1569,2.669966698,3.310233355,1
79,1601,2.81058836,5.037817955,1
79,1633,2.96833396,3.958722115,1
79,1665,2.263758659,3.971679688,1
79,1697,2.690110445,5.838436127,1
79,1729,3.663155794,5.548957825,1
79,1761,3.154639244,5.81456089,1
79,1793,1.391052008,4.987666607,1
79,1825,1.125452399,6.543762684,1
79,1857,1.593159437,6.541520119,1
79,1889,2.519283295,7.510679722,1
79,1921,3.797358751,8.075871468,1
79,1953,18.23516273,22.17071533,1
79,1985,8.390328407,4.410352707,1
79,2017,-7.068236351,-8.658807755,1
111,33,-0.5883741379,-0.2168636322,1
111,65,-2.430813074,-4.771514893,1
111,97,-3.346262455,-5.409366608,1
111,129,-3.547382593,-5.861349106,1
111,161,-3.387965679,-5.988139629,1
111,193,-4.506639481,-6.39383316,1
111,225,-6.334397793,-7.997824669,1
111,257,-6.390256882,-8.081016541,1
111,289,-5.932674408,-6.90191412,1
111,321,-6.218287468,-5.591192245,1
111,353,-5.604485989,-5.361030579,1
111,385,-5.345705986,-5.470328331,1
111,417,-5.446527004,-4.967451572,1
111,449,-5.638130188,-5.722611427,1
111,481,-5.442862511,-5.999920368,1
111,513,-5.685660839,-5.923863411,1
111,545,-6.25124073,-5.908614159,1
111,577,-6.36852169,-5.499297142,1
111,609,-5.669034004,-5.181879997,1
111,641,-2.101433754,-6.215702534,1
111,673,-1.737000942,-4.303523064,1
111,705,-3.931421995,-2.544343472,1
111,737,-3.30951643,-2.376193523,1
111,769,-2.862654448,-2.538057089,1
111,801,-2.543436766,-2.510223627,1
111,833,-1.894202948,-1.925843477,1
111,865,-2.064524651,-0.5876566172,1
111,897,-2.646744251,-0.4907312393,1
111,929,-0.8930242658,-0.3721777797,1
111,961,-0.2337865233,-3.699999571,1
111,993,0.3398917615,-0.9922326803,1
111,1025,-0.6288428307,0.06361919641,1
111,1057,2.912539005,-2.636076927,1
111,1089,1.482597589,-1.618669271,1
111,1121,0.9629756808,-1.317549348,1
111,1153,1.065143585,-1.128492236,1
111,1185,1.397481322,-1.263589382,1
111,1217,1.281211495,-1.457432508,1
111,1249,0.6595707536,-1.769560933,1
111,1281,0.1329503506,0.09203863144,1
111,1313,-1.111604214,1.753618956,1
111,1345,-1.524727345,1.721585751,1
111,1377,-0.2759735882,0.9981075525,1
111,1409,-0.01749670506,1.918772697,1
111,1441,0.8996534348,2.418668747,1
111,1473,1.389907956,1.998817682,1
111,1505,1.804735422,1.762194395,1
111,1537,2.706169128,2.710717916,1
111,1569,3.860053062,3.223964214,1
111,1601,3.161010742,4.46862793,1
111,1633,2.632357359,4.506716728,1
111,1665,2.005245686,3.761186123,1
111,1697,3.01909709,4.325688362,1
111,1729,3.607001305,7.884561062,1
111,1761,3.31979084,8.275688171,1
111,1793,2.943135023,8.462078094,1
111,1825,2.524400949,8.424716949,1
111,1857,2.331644297,7.49190712,1
111,1889,2.937711239,8.01543808,1
111,1921,4.098924637,8.025398254,1
111,1953,7.063984394,8.753516197,1
111,1985,4.382717133,6.38880825,1
111,2017,10.93037796,-7.595757008,1
143,33,-0.1439497471,-0.3821480274,1
143,65,-3.108304262,-3.843974113,1
143,97,-4.766026497,-4.902175903,1
143,129,-4.636926651,-5.619237423,1
143,161,-4.051696777,-6.191115856,1
143,193,-5.69910574,-7.038142204,1
143,225,-7.228070259,-8.1409235,1
143,257,-7.128152847,-7.816641331,1
143,289,-6.138476849,-7.15882206,1
143,321,-5.728540421,-6.345768929,1
143,353,-6.090794563,-5.998176098,1
143,385,-5.471641064,-6.399897575,1
143,417,-5.428647995,-5.726500511,1
143,449,-5.135922909,-6.091018677,1
143,481,-4.07710886,-6.042173862,1
143,513,-5.425032616,-6.385409355,1
143,545,-5.593571186,-6.7186203,1
143,577,-5.29455471,-6.531453133,1
143,609,-4.862250328,-5.752186775,1
143,641,-3.576469898,-9.534864426,1
143,673,-1.073046207,-11.18949509,1
143,705,-3.983692169,-2.52252841,1
143,737,-3.407336235,-2.550768375,1
143,769,-3.194772243,-2.77664876,1
143,801,-3.439395666,-2.737085819,1
143,833,-2.759341717,-2.044542313,1
143,865,-2.099750042,-0.3689240217,1
143,897,-1.645168781,-0.8251330853,1
143,929,-1.176857948,-1.476185799,1
143,961,-0.8739716411,-2.698626995,1
143,993,-0.4271429479,-1.198735476,1
143,1025,0.1595047116,1.576695204,1
143,1057,3.809922218,-1.666276097,1
143,1089,3.385363102,-1.683606386,1
143,1121,2.119375706,-0.9018518925,1
143,1153,1.941072702,-1.105194569,1
143,1185,2.324379444,-0.9436686039,1
143,1217,3.585248232,-0.5339580774,1
143,1249,4.613408089,-0.2865784466,1
143,1281,0.2637594342,0.676250577,1
143,1313,-0.4387518167,2.35475111,1
143,1345,-0.2667195201,1.516840219,1
143,1377,0.8956279755,1.17517066,1
143,1409,3.963504076,-2.152861118,1
143,1441,1.044156313,0.6610600948,1
143,1473,1.644207835,0.9626973867,1
143,1505,2.085953712,1.217632294,1
143,1537,2.028366089,2.197875023,1
143,1569,2.457909822,1.192714453,1
143,1601,2.732362032,3.990112305,1
143,1633,2.118958712,5.333595276,1
143,1665,2.045543432,6.213662624,1
143,1697,3.095426321,6.413165092,1
143,1729,3.97896862,6.403006554,1
143,1761,3.457128048,6.571176052,1
143,1793,3.413078308,7.814223289,1
143,1825,3.406122923,8.701023102,1
143,1857,2.831372738,7.728734016,1
143,1889,3.813526154,8.29798317,1
143,1921,9.320001602,7.367434502,1
143,1953,9.095321655,4.391695499,1
143,1985,-13.68838215,6.199376583,1
143,2017,-14.48063374,-11.53055382,1
175,33,-0.01159906387,1.440926075,1
175,65,-3.197289467,-3.112290382,1
175,97,-3.747239351,-4.999967575,1
175,129,-2.56941843,-5.929917336,1
175,161,-3.024677753,-6.258275986,1
175,193,-4.457369328,-7.065364361,1
175,225,-6.632287502,-9.311314583,1
175,257,-5.635577679,-8.031302452,1
175,289,-5.639561653,-7.183195114,1
175,321,-5.989426613,-7.054230213,1
175,353,-5.403027058,-6.309260368,1
175,385,-4.144127369,-7.856658936,1
175,417,-5.088225842,-7.836687088,1
175,449,-4.334108353,-4.594706535,1
175,481,-4.918845654,-6.451782703,1
175,513,-5.375579834,-6.538190842,1
175,545,-5.283025742,-6.768061161,1
175,577,-4.202487469,-6.266520023,1
175,609,-4.49262619,-6.061470032,1
175,641,-4.360105515,-5.607046127,1
175,673,-3.227392673,-5.094270706,1
175,705,-3.376593113,-3.888473034,1
175,737,-3.50723958,-2.718111992,1
175,769,-3.489268064,-3.141017199,1
175,801,-3.484937191,-3.080060244,1
175,833,-2.270417452,-2.263494253,1
175,865,-1.69668448,-1.44978404,1
175,897,-1.894847393,-1.401630402,1
175,929,-1.367511034,-1.673393488,1
175,961,-1.063023806,-2.128570557,1
175,993,-1.232595086,-2.395057201,1
175,1025,-0.2662961781,0.6522965431,1
175,1057,1.363735676,0.9005211592,1
175,1089,2.837830544,-1.70905745,1
175,1121,2.242344379,-1.050951362,1
175,1153,2.724677086,-0.9937075377,1
175,1185,2.852740526,-0.1030483246,1
175,1217,3.145624399,-0.5668863058,1
175,1249,2.618024826,-0.5489584208,1
175,1281,1.207065105,0.1799147278,1
175,1313,0.08304458857,1.019582987,1
175,1345,-0.1972457767,1.669195533,1
175,1377,1.492211819,0.501157105,1
175,1409,0.953779161,0.5549568534,1
175,1441,0.9978162646,-1.680702209,1
175,1473,1.15038085,-0.6824930906,1
175,1505,1.951884747,1.708542943,1
175,1537,2.118878603,1.028157711,1
175,1569,1.751623631,1.366591215,1
175,1601,1.645887613,4.305696011,1
175,1633,1.835463285,5.561864376,1
175,1665,2.294550419,7.228791714,1
175,1697,2.317450047,7.454210758,1
175,1729,2.607584238,6.629105091,1
175,1761,3.071758509,6.706766605,1
175,1793,3.875777006,5.932085514,1
175,1825,4.012754917,5.923359871,1
175,1857,3.207675934,7.505774498,1
175,1889,4.898207188,8.173791885,1
175,1921,6.52790308,8.806365013,1
175,1953,6.998213291,8.158673286,1
175,1985,7.22256279,5.447940826,1
175,2017,18.507267,-8.411697388,1
207,33,-4.309002876,5.120046139,1
207,65,-2.745616436,-4.936864853,1
207,97,-3.451137543,-6.475544453,1
207,129,-1.770580769,-6.848472595,1
207,161,-2.816900492,-7.947731495,1
207,193,-3.748336315,-7.571675301,1
207,225,-4.78074646,-8.330984116,1
207,257,-5.364398956,-7.818737984,1
207,289,-6.367506027,-7.224366188,1
207,321,-6.519371986,-7.518380642,1
207,353,-5.067585945,-7.451066494,1
207,385,-3.747570992,-8.652851105,1
207,417,-5.079539776,-8.299375534,1
207,449,-5.775706291,-6.312240601,1
207,481,-6.322004318,-6.967041492,1
207,513,-6.028465271,-6.505261421,1
207,545,-5.815359592,-4.915169716,1
207,577,-5.173180103,-5.892393589,1
207,609,-4.887696266,-5.554506779,1
207,641,-4.610952377,-5.29289341,1
207,673,-4.711603642,-5.127193928,1
207,705,-4.208881855,-4.956488132,1
207,737,-3.347574234,-3.603982449,1
207,769,-2.753507853,-2.187399149,1
207,801,-2.290955067,-2.932649851,1
207,833,-1.327723742,-3.143508673,1
207,865,-0.9540473223,-2.775588274,1
207,897,-0.8902622461,-1.94260478,1
207,929,-1.24586463,-1.945569515,1
207,961,-1.156254172,-2.095810413,1
207,993,-0.6796287894,-2.377002954,1
207,1025,0.1601586044,-0.730633378,1
207,1057,0.9100041389,-1.028909087,1
207,1089,1.182420254,-1.674995422,1
207,1121,1.326627016,-1.695057154,1
207,1153,1.663783193,-1.160785317,1
207,1185,2.047542334,-0.5128616095,1
207,1217,1.4745574,-0.5774954557,1
207,1249,2.421744347,-0.3538484871,1
207,1281,2.029603004,-0.1312085837,1
207,1313,0.209274888,0.7496891022,1
207,1345,0.5550310612,1.981851339,1
207,1377,1.085978866,0.1511554718,1
207,1409,1.052214742,-0.04142987728,1
207,1441,0.8015754819,-0.4277529716,1
207,1473,0.8128243089,-1.541849852,1
207,1505,0.6359605789,1.849621892,1
207,1537,0.09820222855,2.62025857,1
207,1569,0.9691336155,1.99544549,1
207,1601,0.004083991051,6.043928146,1
207,1633,0.4180238247,5.353210926,1
207,1665,1.723078251,5.644495964,1
207,1697,1.975427866,5.603260994,1
207,1729,2.243178606,5.268181801,1
207,1761,2.71442914,6.124157906,1
207,1793,4.328485489,6.528293133,1
207,1825,5.097278595,6.192639351,1
207,1857,4.859427452,7.948060036,1
207,1889,5.159820557,9.062896729,1
207,1921,5.794868469,9.187720299,1
207,1953,6.533446312,8.425616264,1
207,1985,10.2242775,8.387975693,1
207,2017,18.84865379,-4.031531334,1
239,33,-4.463227749,8.492315292,1
239,65,-2.176131725,-8.383691788,1
239,97,-3.083893299,-5.869579792,1
239,129,-2.664744377,-7.02218914,1
239,161,-2.792206764,-8.0756464,1
239,193,-3.38179493,-7.853919029,1
239,225,-4.178681374,-7.411898613,1
239,257,-5.044024467,-7.249104023,1
239,289,-5.952068806,-7.599124432,1
239,321,-6.375182629,-7.6798172,1
239,353,-5.908693314,-7.677677155,1
239,385,-6.004835606,-7.540384293,1
239,417,-5.822889805,-6.451050282,1
239,449,-6.044198036,-5.85547924,1
239,481,-6.01484251,-5.983001709,1
239,513,-4.971574783,-6.053462029,1
239,545,-3.459374905,-6.117575645,1
239,577,-5.16006279,-5.267136574,1
239,609,-5.046329975,-3.379850388,1
239,641,-4.941768169,-4.89040184,1
239,673,-5.052033424,-5.429973125,1
239,705,-5.153758526,-5.720901489,1
239,737,-3.906741858,-4.104650497,1
239,769,-2.014251232,-2.613119364,1
239,801,-1.736953974,-3.667637825,1
239,833,-0.9341607094,-3.828065157,1
239,865,-0.4490220547,-3.601200819,1
239,897,-0.4652143717,-2.037289381,1
239,929,-1.019885063,-1.950187087,1
239,961,-1.737232566,-2.19443059,1
239,993,-1.141753197,-0.5642255545,1
239,1025,0.4356787801,-0.9854665995,1
239,1057,1.10570097,-1.730388641,1
239,1089,1.72088325,-1.713793993,1
239,1121,1.009566665,-2.010365486,1
239,1153,0.5581823587,-0.9696962833,1
239,1185,0.8091192245,-0.9101788402,1
239,1217,2.163499355,-0.7470594645,1
239,1249,3.225189686,-0.7560868263,1
239,1281,4.423652649,-0.1084978208,1
239,1313,3.336132526,0.8254760504,1
239,1345,2.270494699,1.951702595,1
239,1377,2.078499794,0.6919894218,1
239,1409,1.906026125,0.0139952302,1
239,1441,0.977342248,0.8751767874,1
239,1473,0.2525206804,3.346013069,1
239,1505,-0.8699753284,2.03200388,1
239,1537,-1.023762107,3.038642406,1
239,1569,0.456305027,2.668422461,1
239,1601,1.335330963,5.565504551,1
239,1633,1.175440788,7.284989357,1
239,1665,2.343148947,5.838581085,1
239,1697,2.598664999,5.434549332,1
239,1729,2.415764332,5.357882023,1
239,1761,3.278512478,5.857028961,1
239,1793,4.407681942,6.641667843,1
239,1825,5.209969997,7.427410126,1
239,1857,6.005572796,8.452644348,1
239,1889,6.17852354,9.438700676,1
239,1921,6.641644478,8.86548996,1
239,1953,9.626703262,8.263460159,1
239,1985,11.03848934,10.06653595,1
239,2017,17.92790413,-5.068034172,1
271,33,15.01128197,9.562129021,1
271,65,-3.565112591,-11.72151375,1
271,97,-2.77656579,-4.985407829,1
271,129,-2.577869654,-7.061670303,1
271,161,-2.763305664,-7.311833382,1
271,193,-3.042133093,-7.723136902,1
271,225,-3.405237198,-7.447585106,1
271,257,-5.277775764,-6.922548771,1
271,289,-5.956026554,-7.597259045,1
271,321,-6.463523865,-7.855846405,1
271,353,-6.435533524,-7.771824837,1
271,385,-6.382647991,-6.641546726,1
271,417,-5.952205658,-5.833384991,1
271,449,-5.782647133,-5.254649162,1
271,481,-5.682375431,-5.426035881,1
271,513,-3.872031212,-5.618353844,1
271,545,-3.113330841,-6.952543736,1
271,577,-3.872657776,-5.781070709,1
271,609,-4.986424446,-4.948101044,1
271,641,-4.949047089,-5.342843533,1
271,673,-4.674805641,-5.500982761,1
271,705,-4.410106659,-4.94767189,1
271,737,-4.544877052,-3.363701582,1
271,769,-2.725617409,-3.199931383,1
271,801,-2.113714218,-3.601741076,1
271,833,-1.390293837,-3.575679302,1
271,865,-0.292729497,-2.674479723,1
271,897,-0.4803248644,-1.806503534,1
271,929,-0.5549972057,-1.973017216,1
271,961,-0.7296742797,-2.043729782,1
271,993,-0.3217709363,-1.201072335,1
271,1025,2.466458559,-0.9931063652,1
271,1057,2.512518406,-1.449673772,1
271,1089,1.916085958,-1.993689179,1
271,1121,1.924969673,-1.129118204,1
271,1153,1.883936882,-1.116547823,1
271,1185,1.903740406,-1.609754801,1
271,1217,3.030973434,0.07211211324,1
271,1249,3.688754797,0.2236983478,1
271,1281,4.336420059,0.09346595407,1
271,1313,4.486634254,-0.182494998,1
271,1345,5.766177654,3.742979765,1
271,1377,3.383476257,1.448337197,1
271,1409,2.962127447,1.3228333,1
271,1441,1.151507378,1.361583352,1
271,1473,1.919406176,2.596372128,1
271,1505,4.248248577,3.060231686,1
271,1537,2.780113935,3.531703472,1
271,1569,1.557066441,4.164103985,1
271,1601,2.462465048,5.749805927,1
271,1633,2.713812351,6.110189915,1
271,1665,2.878094435,6.077255726,1
271,1697,3.533467054,4.938400745,1
271,1729,3.855651617,5.162085056,1
271,1761,4.175688744,6.222055435,1
271,1793,4.256614208,7.192149162,1
271,1825,5.543291092,8.501939774,1
271,1857,7.130875587,8.687800407,1
271,1889,7.420435429,9.042147636,1
271,1921,10.93547821,8.209730148,1
271,1953,10.43665886,8.225625038,1
271,1985,8.38512516,9.655862808,1
271,2017,9.347827911,-0.1707839966,1
303,33,-23.58629227,5.895441532,1
303,65,-0.1024258137,-3.499597311,1
303,97,-1.738813877,-3.683617592,1
303,129,-1.377573252,-3.377876759,1
303,161,-1.42555356,-7.508690834,1
303,193,-2.569651842,-8.041231155,1
303,225,-3.345074892,-7.841313362,1
303,257,-4.141310215,-7.493858337,1
303,289,-4.735994339,-7.67273283,1
303,321,-5.9708395,-7.870787621,1
303,353,-5.869178772,-7.855035305,1
303,385,-5.722457886,-6.647007465,1
303,417,-5.782285213,-5.596647263,1
303,449,-4.953609943,-5.080964088,1
303,481,-1.988144398,-5.535464764,1
303,513,-4.720098495,-5.616270542,1
303,545,-4.964130878,-5.836220741,1
303,577,-4.626409054,-7.283514977,1
303,609,-6.576832294,-5.056972504,1
303,641,-4.827301979,-5.027863026,1
303,673,-4.381512165,-5.143381119,1
303,705,-4.019938469,-4.197814941,1
303,737,-2.267400026,-3.837151766,1
303,769,-1.085970879,-3.743216753,1
303,801,-2.323967934,-2.900686026,1
303,833,-1.403990269,-2.314985752,1
303,865,-0.5757920742,-2.107826471,1
303,897,-0.6727351546,-0.8874878883,1
303,929,-0.8955745101,-1.663672566,1
303,961,0.2854275703,-2.468895435,1
303,993,1.150705218,-1.999185205,1
303,1025,2.737749815,-0.8133445978,1
303,1057,2.410660028,-0.6970463395,1
303,1089,2.540654182,-1.232267022,1
303,1121,2.805551052,-0.8780596256,1
303,1153,3.633483171,-0.5711888671,1
303,1185,5.651340485,2.163474083,1
303,1217,4.972621441,1.741088748,1
303,1249,4.239413261,0.8685670495,1
303,1281,4.428368568,1.05728662,1
303,1313,4.675321102,1.485170245,1
303,1345,4.702881813,1.407879353,1
303,1377,4.409040451,2.041520596,1
303,1409,4.157422543,1.901840925,1
303,1441,3.502324581,1.674059272,1
303,1473,4.077066898,2.348010063,1
303,1505,4.098330975,2.445259809,1
303,1537,3.888177395,3.062369347,1
303,1569,4.101007938,4.026393414,1
303,1601,4.082377434,5.430757999,1
303,1633,4.327578068,5.873977661,1
303,1665,3.80348444,5.837112427,1
303,1697,3.659583807,3.168950558,1
303,1729,4.264282703,4.850316525,1
303,1761,4.832189083,6.381315708,1
303,1793,5.235058308,7.539645672,1
303,1825,6.457608223,8.96862793,1
303,1857,8.415992737,9.839521408,1
303,1889,11.090271,14.04926491,1
303,1921,7.763586998,8.152604103,1
303,1953,8.79223156,8.162665367,1
303,1985,9.520049095,9.506803513,1
303,2017,10.97542191,11.45917511,1
335,33,-3.182446957,1.734039307,1
335,65,-0.9334039688,-2.339013577,1
335,97,-0.6586048603,-6.288623333,1
335,129,-1.248666406,-3.426333904,1
335,161,-2.200814962,-3.674505234,1
335,193,-2.80366993,-8.5817976,1
335,225,-3.358921289,-8.23671627,1
335,257,-3.877035856,-7.789790154,1
335,289,-4.097527504,-8.185470581,1
335,321,-4.768611908,-8.872282028,1
335,353,-5.023493767,-8.220108032,1
335,385,-5.437663555,-7.216034412,1
335,417,-5.87392807,-5.471168518,1
335,449,-4.830104828,-5.304833412,1
335,481,-2.803547859,-6.029551983,1
335,513,-4.756894588,-5.414598942,1
335,545,-5.514925003,-5.232379436,1
335,577,-5.517956257,-5.114358425,1
335,609,-5.181955338,-4.966113567,1
335,641,-6.483844757,-6.896635532,1
335,673,-5.034239769,-5.781984806,1
335,705,-4.114336967,-2.993055344,1
335,737,-2.762060404,-4.201975346,1
335,769,-2.471549511,-3.817094803,1
335,801,-1.485456347,-2.386582375,1
335,833,-0.6524865627,-2.091130257,1
335,865,-0.4841590524,-1.824216604,1
335,897,-2.063587189,0.3558436632,1
335,929,-2.121236563,0.002859950066,1
335,961,3.435582876,1.431920886,1
335,993,5.338056564,1.174896359,1
335,1025,2.449730158,0.7556322813,1
335,1057,2.718030453,1.979272127,1
335,1089,3.37422657,-0.5427774191,1
335,1121,4.068778515,0.3096296787,1
335,1153,5.835065365,1.265498877,1
335,1185,5.35132885,4.822910309,1
335,1217,5.030699253,1.13291204,1
335,1249,4.990199566,0.4150000811,1
335,1281,5.232291222,1.078659534,1
335,1313,6.298674107,1.923143268,1
335,1345,5.092129707,1.56174922,1
335,1377,5.108892441,1.906111836,1
335,1409,5.940163612,1.795441508,1
335,1441,4.965543747,1.534052491,1
335,1473,4.61938858,2.071299791,1
335,1505,4.360301971,0.5897395611,1
335,1537,4.292377472,2.261922121,1
335,1569,5.29497242,4.67420435,1
335,1601,4.921705246,5.528763294,1
335,1633,4.740006924,5.609586239,1
335,1665,4.412099838,6.172911644,1
335,1697,3.449077606,5.236159801,1
335,1729,4.315975666,6.745351791,1
335,1761,5.333316326,6.493386269,1
335,1793,6.422371864,5.845527172,1
335,1825,7.30132103,7.884551048,1
335,1857,8.412747383,9.995077133,1
335,1889,8.688680649,13.786623,1
335,1921,9.292325974,11.45280457,1
335,1953,9.870101929,8.23087883,1
335,1985,10.30372238,10.35518742,1
335,2017,10.75077248,16.74650764,1
367,33,-22.63153267,0.8335180283,1
367,65,-1.412949681,-5.109119415,1
367,97,-0.5067828894,-6.761000633,1
367,129,0.7903184891,-6.84356308,1
367,161,0.07007491589,-8.86192894,1
367,193,-4.327111721,-10.18117046,1
367,225,-3.267934799,-8.554989815,1
367,257,-2.987607241,-8.164177895,1
367,289,-2.93253541,-9.091445923,1
367,321,-4.483251572,-7.633538723,1
367,353,-5.323214531,-6.705609798,1
367,385,-5.07157135,-7.303340435,1
367,417,-4.941187382,-7.021053791,1
367,449,-4.885704041,-6.429207325,1
367,481,-4.62220192,-6.167844772,1
367,513,-4.584602356,-5.495267868,1
367,545,-5.979987144,-4.225140095,1
367,577,-5.420225143,-4.074373722,1
367,609,-4.467077732,-5.748933792,1
367,641,-5.341237068,-6.631128788,1
367,673,-5.112040997,-5.80201292,1
367,705,-4.3935709,-2.87289381,1
367,737,-5.453371048,-1.590164423,1
367,769,-4.213493824,-1.223011017,1
367,801,-1.769415736,-2.171944857,1
367,833,-0.6293386221,-2.601491213,1
367,865,-0.4169587195,-1.653854132,1
367,897,-0.1090751588,0.4945614338,1
367,929,1.594260812,1.251924038,1
367,961,4.542373657,3.277578115,1
367,993,6.450107574,2.939787149,1
367,1025,4.533678055,1.164757371,1
367,1057,4.663928032,2.191843033,1
367,1089,4.336609364,0.6385154724,1
367,1121,4.236167431,2.567874432,1
367,1153,4.916135311,3.747716904,1
367,1185,5.886413097,3.328571796,1
367,1217,6.021259785,-0.1067860126,1
367,1249,6.021748543,-0.01092690229,1
367,1281,6.560674191,1.35927844,1
367,1313,6.701136589,1.358709812,1
367,1345,5.650752068,1.924510956,1
367,1377,5.578938961,1.700774074,1
367,1409,5.543653965,0.6847959757,1
367,1441,5.338016033,-0.7172950506,1
367,1473,5.160603523,0.4135966301,1
367,1505,6.032409191,-0.455984354,1
367,1537,6.1898036,1.167261839,1
367,1569,4.894211769,4.126339912,1
367,1601,4.78071928,4.836033821,1
367,1633,4.666863441,4.911904335,1
367,1665,4.60001421,5.800010204,1
367,1697,4.529766083,5.303583622,1
367,1729,5.280936718,8.149152756,1
367,1761,6.222601891,7.686587334,1
367,1793,7.937138557,7.231356621,1
