PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 38, filenames: A:[38]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[39]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.319881439,3.703048706,1
47,65,1.292057514,3.004192352,1
47,97,0.432459116,3.439985991,1
47,129,0.890859127,3.771489382,1
47,161,2.204568863,4.405947208,1
47,193,4.909183025,5.56452322,1
47,225,5.915463448,5.793858528,1
47,257,4.449297905,5.156537056,1
47,289,2.110829592,2.401318312,1
47,321,0.8304187059,0.06036734581,1
47,353,1.200611115,0.6654402018,1
47,385,1.666940928,1.819144487,1
47,417,2.119062424,1.746305466,1
47,449,2.76480794,1.766587257,1
47,481,4.621390343,2.13973546,1
47,513,4.547897816,3.204931259,1
47,545,6.431303501,4.617201328,1
47,577,5.689417839,4.408909321,1
47,609,4.311328888,3.953856945,1
47,641,4.692206383,3.65747714,1
47,673,4.66529274,3.303393364,1
47,705,3.621788979,3.40097928,1
47,737,0.789785862,1.451699257,1
47,769,2.466041565,4.599234104,1
47,801,6.092812538,3.247160435,1
47,833,5.795330524,3.401436806,1
47,865,3.363084555,3.569229364,1
47,897,0.8348398209,3.698678017,1
47,929,-0.02854156494,2.042738676,1
47,961,1.598435879,4.339354038,1
47,993,0.6697626114,7.553097725,1
47,1025,3.835065842,4.153285027,1
47,1057,-0.1025290489,2.183805704,1
47,1089,-2.201334,4.125555038,1
47,1121,4.672129631,3.120054483,1
47,1153,3.015140057,2.68418026,1
47,1185,1.640962601,2.637919426,1
47,1217,1.5371418,3.14423275,1
47,1249,2.546492815,5.749512196,1
47,1281,4.535115719,3.728618622,1
47,1313,6.148730278,2.528635979,1
47,1345,5.934607983,1.445101023,1
47,1377,5.006802559,2.05680728,1
47,1409,3.175096512,2.242931128,1
47,1441,3.862032413,1.722342968,1
47,1473,6.177268982,2.098590851,1
47,1505,6.203509331,4.475399971,1
47,1537,5.835723877,5.565943718,1
47,1569,6.173797607,2.693108082,1
47,1601,1.575220108,3.837978363,1
47,1633,2.551145554,4.003115177,1
47,1665,5.19661665,5.002342224,1
47,1697,4.562933922,5.222283363,1
47,1729,1.0633955,6.044300556,1
47,1761,1.821059704,3.434431553,1
47,1793,4.096017838,1.004543543,1
47,1825,4.532391548,0.5698320866,1
47,1857,2.989527702,3.303363562,1
47,1889,5.81978178,3.242296934,1
47,1921,7.67718792,3.408783436,1
47,1953,8.399481773,4.426359177,1
47,1985,8.378613472,4.310375214,1
47,2017,23.97276306,-15.43657494,1
79,33,2.373470783,3.261350155,1
79,65,1.338691354,3.421422005,1
79,97,1.670862436,3.719593048,1
79,129,2.568836927,3.965173721,1
79,161,3.951043367,5.713960648,1
79,193,4.457034111,6.795549393,1
79,225,4.311145306,5.708174706,1
79,257,2.902104616,4.167501926,1
79,289,1.905955553,2.999872923,1
79,321,1.534582973,1.690090895,1
79,353,1.112474442,1.367081761,1
79,385,0.8575388193,2.046548843,1
79,417,1.712034941,1.96957469,1
79,449,2.216766834,2.272757769,1
79,481,2.78943944,2.76415205,1
79,513,3.709522963,2.381601334,1
79,545,3.972275734,3.668233633,1
79,577,4.391656399,3.679737091,1
79,609,4.795969963,4.028950691,1
79,641,5.804880142,3.573198318,1
79,673,6.539958,3.167971373,1
79,705,3.590364456,3.041329861,1
79,737,1.343566895,3.322038412,1
79,769,2.731060028,2.803212404,1
79,801,2.655185699,4.187732697,1
79,833,3.794751644,5.279469967,1
79,865,4.539608955,4.763003349,1
79,897,-2.032004595,3.599064827,1
79,929,-1.61964941,2.61800909,1
79,961,2.023076057,4.076804161,1
79,993,-0.7048258781,4.337997437,1
79,1025,-2.05089283,4.661690712,1
79,1057,2.739945889,5.781139374,1
79,1089,2.079662561,4.366870403,1
79,1121,2.151794195,2.602141142,1
79,1153,4.301065922,3.777224541,1
79,1185,3.000648737,3.923433542,1
79,1217,2.028812408,3.946971893,1
79,1249,2.401361465,4.580083847,1
79,1281,3.754296303,5.638079643,1
79,1313,4.131467342,3.825025082,1
79,1345,4.118183613,2.347762108,1
79,1377,3.402156353,3.230779886,1
79,1409,3.970404625,3.900356531,1
79,1441,5.491667747,4.243528843,1
