PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 48, filenames: A:[48]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[49]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,6.383259773,0.3630824685,1
47,65,4.828285217,2.403558731,1
47,97,3.075784445,1.274219513,1
47,129,2.04811573,0.740015924,1
47,161,3.040726185,0.7582477331,1
47,193,3.154222488,0.7804322243,1
47,225,1.8969841,0.6879700422,1
47,257,1.175001025,2.096591949,1
47,289,1.39089942,2.672363281,1
47,321,1.154477715,1.960492611,1
47,353,0.5152523518,2.126590252,1
47,385,0.3920705318,1.139578819,1
47,417,1.226127863,2.42977643,1
47,449,1.007477283,3.188064814,1
47,481,-0.2359911203,5.657463074,1
47,513,2.207333088,2.08577919,1
47,545,3.77388382,2.345255852,1
47,577,2.562379122,2.534332991,1
47,609,1.810585499,2.992780685,1
47,641,2.610766172,5.158053398,1
47,673,3.238543749,5.049317837,1
47,705,3.40056324,5.388596535,1
47,737,3.285925388,4.827824593,1
47,769,2.148493052,5.386342049,1
47,801,1.899896622,7.064189911,1
47,833,2.774766207,8.041643143,1
47,865,4.181228638,7.885475159,1
47,897,5.289355278,6.353440285,1
47,929,3.254566193,5.056915283,1
47,961,-0.550306797,1.584349632,1
47,993,2.888184786,19.72847748,1
47,1025,-2.611459255,4.067693233,1
47,1057,-2.543357611,5.994559765,1
47,1089,-0.2785128355,5.776849747,1
47,1121,0.7421678901,5.191354275,1
47,1153,-0.1629850268,4.897091866,1
47,1185,1.231187344,3.993869781,1
47,1217,1.510028362,2.496491194,1
47,1249,2.049555779,2.773202658,1
47,1281,2.684982061,3.454761028,1
47,1313,2.855503082,2.115418196,1
47,1345,1.697849274,2.850412369,1
47,1377,0.2787780762,4.074752808,1
47,1409,1.924735665,5.46476078,1
47,1441,5.182828426,5.815014839,1
47,1473,5.891079903,5.022717953,1
47,1505,4.59593153,4.687491417,1
47,1537,3.720401764,4.003364563,1
47,1569,3.717038393,3.577420712,1
47,1601,4.490913391,3.253821373,1
47,1633,3.766010284,3.127586842,1
47,1665,4.717676163,2.80009222,1
47,1697,4.568676949,2.852995634,1
47,1729,7.780547142,3.632735252,1
47,1761,7.112406254,3.392743349,1
47,1793,4.869564056,4.388421059,1
47,1825,4.32774353,5.575349331,1
47,1857,5.385668278,6.102020741,1
47,1889,6.435278416,5.293095112,1
47,1921,4.136264324,4.738442421,1
47,1953,1.161464691,1.50626564,1
47,1985,-11.7030983,13.33106327,1
47,2017,-0.2900743484,5.433706284,1
79,33,2.824651718,0.2388266176,1
79,65,1.900794983,0.4495122135,1
79,97,1.952089071,0.4205768704,1
79,129,1.392033219,-0.2515398264,1
79,161,1.142216802,0.2274319232,1
79,193,2.02068758,0.7182561159,1
79,225,2.154779673,-0.3199483156,1
79,257,2.938519955,-1.209869385,1
79,289,1.824601769,-0.7140954733,1
79,321,0.9646043777,0.1413038969,1
79,353,0.08361572027,1.003038883,1
79,385,0.9546285868,1.69418478,1
79,417,1.477046847,3.339822531,1
79,449,1.71385026,4.617177963,1
79,481,2.165284634,4.697608948,1
79,513,2.445140362,2.547567844,1
79,545,2.505716324,2.546679974,1
79,577,3.211361408,3.379354,1
79,609,2.567567587,3.696300745,1
79,641,2.744080067,4.382651806,1
79,673,2.994583607,4.416716576,1
79,705,2.874836206,4.741501808,1
79,737,2.866342783,5.4029603,1
79,769,3.423234224,5.388698578,1
79,801,2.275263309,6.892473221,1
79,833,1.918681026,7.661241531,1
79,865,2.68667388,7.16034317,1
79,897,6.400232792,5.58378315,1
79,929,2.34276557,3.332493305,1
79,961,1.934974432,-2.072550297,1
79,993,0.2770980597,2.937978983,1
79,1025,-1.045842886,3.549848557,1
79,1057,-0.991571188,4.613520145,1
79,1089,-0.8471064568,6.168428421,1
79,1121,-0.1598981917,5.21005249,1
79,1153,0.7515348196,3.975864887,1
79,1185,1.523414135,3.664480209,1
79,1217,1.39302671,3.040831089,1
79,1249,1.430936813,3.775226593,1
79,1281,1.700289726,4.102834702,1
79,1313,1.969775677,2.811393261,1
79,1345,1.4544909,2.812301397,1
79,1377,2.030909777,3.544332504,1
79,1409,3.873203993,4.240157127,1
79,1441,3.90740633,4.332786083,1
79,1473,4.68086338,4.509717464,1
79,1505,4.72443819,4.308197021,1
79,1537,3.939301968,3.624018431,1
79,1569,4.037629128,3.075799704,1
79,1601,4.308576584,1.568470001,1
79,1633,2.072556496,2.654904127,1
79,1665,0.9502077103,2.765733957,1
79,1697,1.556651592,3.639955521,1
79,1729,3.959532022,4.32844162,1
79,1761,3.352373123,4.107254982,1
79,1793,1.452965021,4.093898773,1
79,1825,3.863057137,4.40119791,1
79,1857,4.549939632,5.067021847,1
79,1889,4.718532085,5.084302902,1
79,1921,2.763695717,6.546361923,1
79,1953,5.143939495,9.282164574,1
79,1985,6.650872707,6.71156311,1
79,2017,-13.04326057,-5.369495869,1
111,33,1.917299747,0.02511636913,1
111,65,1.403924584,0.07458013296,1
111,97,1.6319139,0.5762555599,1
111,129,1.072621107,0.0690946579,1
111,161,0.2044790983,0.05096107721,1
111,193,0.8088006973,0.4353032708,1
111,225,1.318400383,0.03571760654,1
111,257,1.821403384,-0.5142768621,1
111,289,0.8863285184,-0.8474238515,1
111,321,0.2949362993,-0.7068313956,1
111,353,0.275298059,-0.2703283131,1
111,385,0.9061698914,1.508448124,1
111,417,1.435046911,3.047922611,1
111,449,2.092253208,4.396215439,1
111,481,2.274604797,3.367284298,1
111,513,2.104839802,2.422701836,1
111,545,1.75787735,2.491604567,1
111,577,2.319037676,2.344876051,1
111,609,2.526667118,3.494590998,1
111,641,2.778623581,4.521704197,1
111,673,3.518229246,3.866166353,1
111,705,2.753827095,4.225400925,1
111,737,2.368649721,4.396728992,1
111,769,2.348151684,5.153882027,1
111,801,2.323243618,6.345027924,1
111,833,1.835917711,6.289155006,1
111,865,1.238712192,7.944437981,1
111,897,1.109327316,5.498943806,1
111,929,2.316615582,2.80571413,1
111,961,5.742873669,-2.513396263,1
111,993,4.078976154,3.063842535,1
111,1025,-0.9534944296,5.577651978,1
111,1057,1.257937312,4.410702705,1
111,1089,-0.7772440314,6.517037392,1
111,1121,-0.3224799633,5.88503027,1
111,1153,0.7353820801,4.817839622,1
111,1185,8.638838768,-15.05760765,1
111,1217,0.6476919651,4.050226688,1
