PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 63, filenames: A:[63]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[64]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.2310693264,0.3190182149,1
47,65,3.256926537,0.8612040877,1
47,97,4.839529991,0.5683794022,1
47,129,5.714225769,1.245795369,1
47,161,5.772173405,4.006884098,1
47,193,5.06997776,2.619781733,1
47,225,5.918469429,1.846403241,1
47,257,4.882081509,-0.3730973601,1
47,289,4.539772987,0.07657909393,1
47,321,4.610791683,1.335560799,1
47,353,4.796825886,1.370141268,1
47,385,4.916087151,0.7693305016,1
47,417,4.850671768,-0.5371860266,1
47,449,4.259932518,-0.6768732071,1
47,481,3.104206085,1.253493071,1
47,513,3.454154015,0.9686661959,1
47,545,5.076707363,-0.1651237011,1
47,577,4.428397179,-0.1900606155,1
47,609,1.633557796,1.271733046,1
47,641,1.147593498,2.22033453,1
47,673,4.137014389,2.534530878,1
47,705,6.361300468,2.484228373,1
47,737,4.1135149,1.747355938,1
47,769,3.757211447,0.9167151451,1
47,801,3.342983007,1.513085246,1
47,833,2.425550938,1.726975203,1
47,865,1.242414474,2.906818628,1
47,897,-0.08947491646,2.622018337,1
47,929,-0.9811196327,1.133547425,1
47,961,-0.4257068634,-0.2608120441,1
47,993,0.5777540207,0.1651742458,1
47,1025,1.842017174,1.457472563,1
47,1057,3.602532864,2.784693718,1
47,1089,4.584101677,3.486640453,1
47,1121,7.829029083,4.599290371,1
47,1153,2.558956146,6.176342964,1
47,1185,2.873094559,3.61026907,1
47,1217,4.236474037,0.8516244888,1
47,1249,2.415164948,-0.2394790649,1
47,1281,2.674972057,0.1837873459,1
47,1313,3.119519949,0.4482854605,1
47,1345,3.713236809,1.356663465,1
47,1377,4.170893192,3.468968868,1
47,1409,2.959434032,1.521555305,1
47,1441,3.6777668,0.7189489603,1
47,1473,5.42390871,1.435740948,1
47,1505,9.680436134,3.010561466,1
47,1537,8.541399002,6.790337563,1
47,1569,5.508929729,3.582841396,1
47,1601,5.005646229,3.53724885,1
47,1633,4.470006943,4.093527794,1
47,1665,4.286932468,4.488362312,1
47,1697,4.023290157,3.76031971,1
47,1729,3.190281868,3.868076324,1
47,1761,3.128158092,6.436433792,1
47,1793,3.460422993,4.292636871,1
47,1825,3.987684011,3.701839447,1
47,1857,0.8443241119,6.190030098,1
47,1889,1.11950171,5.110581398,1
47,1921,3.423593998,6.508831024,1
47,1953,3.554047823,5.514517784,1
47,1985,1.331144333,-0.3007530272,1
47,2017,-24.06570625,-13.04493237,1
79,33,1.464664578,0.4416347444,1
79,65,2.627136707,0.7624211311,1
79,97,3.757744789,0.7529338002,1
79,129,4.592885017,1.382605433,1
79,161,5.283622265,1.884002447,1
79,193,5.053339958,2.447695971,1
79,225,5.542696953,1.995104194,1
79,257,5.395201683,0.5980334282,1
79,289,4.219938755,-0.1783680916,1
79,321,4.916954994,0.1340880692,1
79,353,4.36039257,1.827206254,1
79,385,3.620992184,3.072572947,1
79,417,5.013316631,1.169818163,1
79,449,4.05180788,0.4616377354,1
79,481,2.788250685,1.768516302,1
79,513,3.437616587,0.6497926712,1
79,545,3.715215683,-0.9641504288,1
79,577,5.179517746,0.3291933239,1
79,609,4.118287086,2.54509306,1
79,641,3.551471233,2.761648893,1
79,673,3.386088133,2.321436167,1
79,705,3.537199497,2.33536005,1
79,737,3.418898106,2.296451569,1
79,769,3.228932381,2.232073307,1
79,801,3.208570242,2.6468575,1
79,833,2.23147583,2.434766293,1
79,865,1.403820634,2.553060055,1
79,897,0.7773785591,2.393664122,1
79,929,0.2157258987,1.751489043,1
79,961,0.7136458755,1.610905051,1
79,993,1.754192114,1.637917161,1
79,1025,2.812345982,1.663565636,1
79,1057,2.247117758,2.190310955,1
79,1089,3.009622574,3.493675232,1
79,1121,1.446711302,1.908821106,1
79,1153,1.097367287,0.2515347004,1
79,1185,3.317867756,0.2438426018,1
