PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 25, filenames: A:[25]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[26]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.3043122292,4.669583797,1
47,65,2.745432854,1.501421213,1
47,97,4.454810143,0.6430804729,1
47,129,4.407886982,0.08156907558,1
47,161,3.66356802,-0.1685657501,1
47,193,2.812602043,0.6231369972,1
47,225,1.696263552,1.767239094,1
47,257,0.1261790991,-0.07074964046,1
47,289,-0.7607860565,0.482935667,1
47,321,-0.4481225014,2.246035337,1
47,353,2.108923674,4.028623581,1
47,385,1.715575099,5.156895638,1
47,417,0.8824878931,5.62161684,1
47,449,0.7088418007,6.649744034,1
47,481,1.58147788,7.341415405,1
47,513,1.141705751,6.076211929,1
47,545,1.78815937,3.696557999,1
47,577,2.079819679,4.467555523,1
47,609,3.004253387,3.192414284,1
47,641,9.581195831,7.570525646,1
47,673,1.03118825,-0.07659721375,1
47,705,2.705218077,0.9808753729,1
47,737,3.147704124,2.03356266,1
47,769,4.390064716,2.978962183,1
47,801,4.980912685,2.649564981,1
47,833,-13.47863388,10.48954582,1
47,865,-13.30734062,10.21107101,1
47,897,-1.993335724,2.964235783,1
47,929,-2.132558346,6.877223969,1
47,961,-2.114412308,7.968455315,1
47,993,1.61733222,5.953070164,1
47,1025,1.842278481,5.680501938,1
47,1057,1.928898811,4.5397892,1
47,1089,2.3435359,2.56240201,1
47,1121,2.397874355,1.42967248,1
47,1153,3.782087803,4.022330761,1
47,1185,5.003026009,4.285489559,1
47,1217,5.883041859,4.171010494,1
47,1249,6.070298672,3.669987917,1
47,1281,6.934701443,3.758281469,1
47,1313,6.338799477,5.378946304,1
47,1345,3.10870266,6.124017239,1
47,1377,-0.2756857872,4.595371246,1
47,1409,2.280762672,3.86386776,1
47,1441,5.369302273,2.190369606,1
47,1473,9.014077187,3.682346821,1
47,1505,12.02762508,4.980041504,1
47,1537,9.891186714,4.472695351,1
47,1569,8.310957909,3.590126991,1
47,1601,7.163520813,4.31224966,1
47,1633,2.782651901,3.791180611,1
47,1665,3.490358353,4.499883175,1
47,1697,4.664335251,6.935201645,1
47,1729,5.649665356,6.975267887,1
47,1761,-0.1745786667,4.474192619,1
47,1793,0.9307792187,1.525696754,1
47,1825,4.069992542,1.95072794,1
47,1857,11.3754673,4.499794006,1
47,1889,9.534894943,6.803980827,1
47,1921,7.580592632,6.737837315,1
47,1953,1.727980137,14.20903206,1
47,1985,3.1757164,11.25248146,1
47,2017,14.88697815,-3.726328373,1
79,33,1.922477722,3.54882288,1
79,65,2.68605113,1.781689763,1
79,97,3.197412968,1.182358027,1
79,129,3.354956388,0.8798502684,1
79,161,2.988875389,-0.008998274803,1
79,193,2.614239454,1.082774162,1
79,225,1.787484407,1.085834026,1
79,257,0.7618905306,0.7062521577,1
79,289,-0.2288439274,0.9088503122,1
79,321,-1.045494914,1.729765654,1
79,353,1.050422072,3.284150362,1
79,385,1.831441879,4.279340267,1
79,417,1.957791328,3.636327267,1
79,449,2.847401142,4.479891777,1
79,481,3.635468483,5.803056717,1
79,513,2.439718246,5.430422783,1
79,545,1.994036198,4.764369965,1
79,577,1.601691008,3.724377632,1
79,609,0.413138628,0.9991123676,1
79,641,1.795907974,1.145308256,1
79,673,1.042680144,0.2191493511,1
79,705,1.247033596,0.7191258073,1
79,737,2.276090384,1.994981527,1
79,769,1.935632706,2.539767265,1
79,801,3.169432402,2.765748739,1
79,833,3.798866272,1.96171391,1
79,865,3.25931406,0.7172368765,1
79,897,3.440743923,1.575028419,1
79,929,0.8291416168,5.321791172,1
79,961,-1.31319356,6.099713326,1
79,993,2.614801645,1.602612972,1
79,1025,3.487491846,1.451435566,1
79,1057,3.480980635,3.632559776,1
79,1089,2.75001955,3.07037282,1
79,1121,3.388952971,3.538593531,1
79,1153,3.304619074,3.868249893,1
79,1185,3.701757431,3.788547516,1
79,1217,4.975084305,3.524018526,1
