PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 5, filenames: A:[5]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[6]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
47,1601,6.977880478,-1.948717356,1
47,1633,5.784888744,-0.2035989761,1
47,1665,4.112957001,2.588577509,1
47,1697,4.441111565,1.807622552,1
47,1729,5.762156963,2.113232613,1
47,1761,4.788404942,3.144762754,1
47,1793,4.176091671,2.493184566,1
47,1825,1.605257988,1.164228916,1
47,1857,1.484439373,3.108842373,1
47,1889,3.954689503,4.549448013,1
47,1921,5.90200758,6.483057976,1
47,1953,10.67163944,8.499936104,1
47,1985,15.06017876,8.281906128,1
47,2017,14.62473392,-1.840374947,1
79,33,-12.7367506,1.693609834,1
79,65,-0.8305079937,-3.115772724,1
79,97,-2.265530586,-2.095575809,1
79,129,-2.674943447,-2.016497374,1
79,161,-2.840154886,-3.29334259,1
79,193,-2.546870708,-3.098000526,1
79,225,-2.61585331,-3.117268085,1
79,257,-2.763988495,-3.958913326,1
79,289,-3.496004581,-4.058952808,1
79,321,-4.684515476,-6.00723505,1
79,353,-5.069745541,-6.026329041,1
79,385,-4.879244328,-5.58718586,1
79,417,-4.550972939,-5.350336075,1
79,449,-5.225360394,-5.302994251,1
79,481,-4.64815855,-5.679450512,1
79,513,-3.12814045,-5.717298508,1
79,545,-0.91198349,-4.789949894,1
79,577,0.5949240327,-3.557944298,1
79,609,-1.302534103,-2.161319017,1
79,641,-1.908589602,-1.621645927,1
79,673,-1.322556496,-1.697637796,1
79,705,-0.04875338078,-1.086742163,1
79,737,0.553584218,-0.6766245365,1
79,769,0.302598238,-0.3501740098,1
79,801,0.7419087887,0.3778693378,1
79,833,0.7640900612,1.026657224,1
79,865,-0.1649823189,-0.4323330522,1
79,897,3.133889198,-0.8202335835,1
79,929,4.163434982,-1.678957343,1
79,961,5.749996662,-2.218019009,1
79,993,8.214507103,-2.536052227,1
79,1025,8.897559166,-1.390325546,1
79,1057,11.28918076,-4.958518982,1
79,1089,26.57756805,-7.857111454,1
79,1121,9.709503174,-7.423736572,1
79,1153,10.7226038,-5.369167805,1
79,1185,11.83959103,-3.292595863,1
79,1217,12.01597786,-1.418302178,1
79,1249,24.29254341,-0.1252980828,1
79,1281,24.87797928,1.365450501,1
79,1313,10.92959404,1.117270708,1
79,1345,7.676250458,-1.721592426,1
79,1377,8.609023094,-5.126238823,1
79,1409,6.966186523,-5.851732731,1
79,1441,9.112781525,-6.561449051,1
79,1473,8.965654373,-5.517989635,1
79,1505,8.132556915,-2.206243277,1
79,1537,7.356466293,1.868868828,1
79,1569,8.90511322,0.1055662036,1
79,1601,8.675578117,-1.094404101,1
79,1633,7.564364433,0.5571885705,1
79,1665,5.985508442,2.171417713,1
79,1697,6.706288338,2.228946686,1
79,1729,9.150255203,2.274386406,1
79,1761,4.394869804,2.073605299,1
79,1793,7.338796616,0.1643819809,1
79,1825,5.730690956,0.7657265663,1
79,1857,6.615334511,4.814461708,1
79,1889,7.147094727,5.87153244,1
79,1921,7.049765587,6.444584846,1
79,1953,11.07930374,6.723596096,1
79,1985,14.79075718,7.160858154,1
79,2017,-13.11719704,-1.233712196,1
111,33,1.273799777,3.723901272,1
111,65,-1.029173851,-3.084674597,1
111,97,-1.841252446,-2.524576426,1
111,129,-2.426841974,-3.431681156,1
111,161,-2.927767277,-4.669006824,1
111,193,-1.847536087,-3.892389774,1
111,225,-3.184981346,-2.513000488,1
111,257,-4.907819271,-4.743561745,1
111,289,-4.002259731,-5.009273052,1
111,321,-3.765559196,-6.194159508,1
111,353,-4.530822277,-6.445403099,1
111,385,-4.535272598,-6.31494236,1
111,417,-4.070403576,-6.108430862,1
111,449,-4.687520504,-5.955421925,1
111,481,-4.367999554,-6.098005772,1
111,513,-3.106301308,-6.937436104,1
111,545,-1.893113375,-5.271656036,1
111,577,-1.314214706,-3.94508028,1
111,609,-3.569307327,-5.874258041,1
111,641,-3.136534452,-3.655556202,1
111,673,-2.139083862,-2.048876524,1
111,705,-0.8173137903,-2.348016262,1
111,737,-0.1560095549,-0.7792152166,1
111,769,-0.1111000776,-0.02886545658,1
111,801,0.06367146969,0.2204589844,1
111,833,1.394843102,-0.5510452986,1
111,865,1.272082329,-0.8997727633,1
111,897,3.376910686,-1.23362565,1
111,929,5.519441128,-4.680832863,1
111,961,-0.1791715622,-0.4328790903,1
111,993,8.651345253,0.1942465305,1
111,1025,19.7024765,-0.6387939453,1
111,1057,6.209004402,-7.569082737,1
111,1089,28.60905838,-5.401302338,1
111,1121,29.50652122,-1.328819752,1
111,1153,9.516659737,-4.883165359,1
111,1185,11.12290573,-3.17756176,1
111,1217,10.78068447,-2.260900974,1
111,1249,9.247199059,-0.7797026634,1
111,1281,9.270974159,1.430481195,1
111,1313,7.462483406,1.283766627,1
111,1345,7.871204376,-1.480190039,1
111,1377,8.800477982,-3.942555666,1
111,1409,8.448501587,-7.761823177,1
111,1441,8.731411934,-8.210622787,1
111,1473,9.479409218,-4.231408119,1
111,1505,8.765958786,-3.031626225,1
111,1537,8.670306206,-1.003607512,1
111,1569,10.01942348,-0.09065544605,1
111,1601,10.05997276,-0.7600569725,1
111,1633,10.07692909,1.437164187,1
111,1665,10.23804474,3.213900089,1
111,1697,13.22395802,3.521427155,1
111,1729,-4.210143089,15.24617767,1
111,1761,5.72586441,3.255743027,1
111,1793,8.440552711,0.7065272331,1
111,1825,8.305251122,0.5915532112,1
111,1857,8.380401611,6.314041615,1
111,1889,7.272661209,7.372007847,1
111,1921,8.254248619,7.142485142,1
111,1953,12.05362034,6.822938919,1
111,1985,13.60723877,9.364152908,1
111,2017,5.528904915,-1.122327805,1
143,33,1.071891069,5.58106041,1
143,65,-1.258107185,-4.746052265,1
143,97,-1.436822772,-3.571865797,1
143,129,-2.549787283,-5.637696266,1
143,161,-3.36102581,-5.86371994,1
143,193,-4.276238441,-5.369505405,1
143,225,-3.326989412,-4.959026337,1
143,257,-4.275876999,-5.169902802,1
143,289,-4.126239777,-5.44794035,1
143,321,-3.72018218,-5.689442635,1
143,353,-4.339845181,-6.257968903,1
143,385,-4.717587471,-7.954421997,1
143,417,-4.507296562,-8.720550537,1
143,449,-3.124487162,-5.474669933,1
143,481,-3.130377293,-6.515030861,1
143,513,-2.80240798,-6.699858189,1
143,545,-2.891242027,-6.599725246,1
143,577,-1.811737776,-5.021121979,1
143,609,-1.193858504,-4.153746128,1
143,641,-2.225401163,-3.414353609,1
143,673,-4.349512577,-1.249399185,1
143,705,-4.349771023,-1.79759407,1
143,737,-0.5107549429,-0.3323953152,1
143,769,1.494570851,0.7364688516,1
143,801,1.435995102,-0.3565118313,1
143,833,1.992711782,-0.8393002748,1
143,865,2.708665609,-0.6888473034,1
143,897,2.154717445,-1.821280956,1
143,929,5.273321152,-3.206978321,1
143,961,0.6369457245,-5.749897003,1
143,993,22.43877792,7.947290421,1
143,1025,4.53392601,-2.637998104,1
143,1057,4.953248978,-5.68784523,1
143,1089,5.061965942,-7.370941639,1
143,1121,10.42978001,-5.753273964,1
143,1153,10.43833447,-3.462733269,1
143,1185,10.46003151,-1.704821587,1
143,1217,9.655923843,-1.326501369,1
143,1249,8.419921875,-1.13549006,1
143,1281,9.885345459,0.9296073914,1
143,1313,8.895414352,0.8775234222,1
143,1345,9.88574028,-1.809327841,1
143,1377,8.877257347,-3.400699615,1
143,1409,8.065243721,-8.606180191,1
143,1441,9.060541153,-3.849513292,1
143,1473,9.956336975,-2.823478699,1
143,1505,10.29719162,-2.151173592,1
143,1537,10.84245491,-0.777095437,1
143,1569,13.15533733,0.3917587399,1
143,1601,11.51715946,-0.2316919565,1
143,1633,12.07884884,1.387514949,1
143,1665,12.65906143,2.985086203,1
143,1697,12.40729713,3.220813036,1
143,1729,6.049152374,2.687268972,1
143,1761,7.247166634,1.884456635,1
143,1793,8.582450867,1.160601616,1
143,1825,10.99779701,1.560942173,1
143,1857,10.91295052,7.057493687,1
143,1889,8.915602684,7.769350052,1
143,1921,11.65031528,11.31006145,1
143,1953,12.29804802,11.70370197,1
143,1985,12.69854927,12.1589241,1
143,2017,29.83280182,0.07932758331,1
175,33,-15.91483879,7.206084251,1
175,65,-1.079253435,-10.93801117,1
175,97,-0.4208613634,-5.203178406,1
175,129,-1.288645267,-6.090298653,1
175,161,-1.874313235,-6.408845425,1
175,193,-2.268438339,-6.363718987,1
175,225,-2.906885624,-6.282989025,1
175,257,-3.41336894,-6.007940292,1
175,289,-3.098734379,-5.241074085,1
175,321,-3.216439962,-4.639653206,1
175,353,-4.02577877,-4.990684986,1
175,385,-3.868571281,-6.479624748,1
175,417,-3.604178905,-7.800031185,1
175,449,-3.504834175,-7.03164196,1
175,481,-4.180717468,-7.404839993,1
175,513,-3.277845621,-7.563302994,1
175,545,-2.274053574,-7.934636593,1
175,577,-1.370692134,-5.924282074,1
175,609,-0.9059937,-4.73779726,1
175,641,-0.6983050704,-3.920287371,1
175,673,-1.022558689,-2.547589779,1
175,705,-4.772333145,-1.743900061,1
175,737,-3.782098293,0.6642899513,1
175,769,1.116441727,0.1699067354,1
175,801,2.370370388,-0.3301424086,1
175,833,3.205875158,0.2862688303,1
175,865,3.945064068,0.5221692324,1
175,897,4.297344685,-0.3451414108,1
175,929,5.696521282,-2.023723364,1
175,961,5.095570087,-1.654379725,1
175,993,1.620803833,0.1024762988,1
175,1025,3.419747353,-1.305840254,1
175,1057,5.191038132,-3.932930946,1
175,1089,6.93178463,-6.009316921,1
175,1121,8.968688965,-4.95708847,1
175,1153,9.723922729,-2.046171665,1
175,1185,8.953159332,0.118461132,1
175,1217,10.36963463,-0.2112927437,1
175,1249,11.25287819,-1.778288126,1
175,1281,12.35945225,-2.762182951,1
175,1313,11.85340977,-3.04024601,1
175,1345,8.767868996,-4.517195225,1
175,1377,8.020213127,-5.094076633,1
175,1409,9.042905807,-4.248081684,1
175,1441,8.142262459,-1.593462467,1
175,1473,8.82443428,-1.089205742,1
175,1505,19.20556641,2.34707737,1
175,1537,12.60440254,1.430380225,1
175,1569,12.80060196,2.137408257,1
175,1601,12.17478371,0.5680058002,1
175,1633,13.1387043,0.7808073759,1
175,1665,13.0906601,2.04152441,1
175,1697,12.64706898,2.53441143,1
175,1729,12.75936794,2.345742226,1
175,1761,13.03939152,2.742404938,1
175,1793,13.47696304,1.952559471,1
175,1825,11.97636795,11.51551437,1
175,1857,12.62516689,7.387772083,1
175,1889,12.735672,8.520815849,1
175,1921,12.79629898,8.309986115,1
175,1953,12.15145206,11.36914063,1
175,1985,12.65200043,12.96351051,1
175,2017,-4.025891304,-0.05246734619,1
207,33,-0.461846292,8.896446228,1
207,65,-1.815346241,19.37409019,1
207,97,-0.9545135498,-6.965608597,1
207,129,0.1293159723,-6.997962952,1
207,161,-0.8627724648,-7.473067284,1
207,193,-1.425334573,-7.333729744,1
207,225,-1.690996408,-7.144313812,1
207,257,-3.078004122,-6.401957035,1
207,289,-3.984680653,-5.544221401,1
207,321,-3.418431282,-5.169742584,1
207,353,-3.524470806,-6.07844305,1
207,385,-3.330297947,-6.506483555,1
207,417,-3.460420609,-7.02858448,1
207,449,-4.629050732,-8.375988007,1
207,481,-2.142632008,-8.609500885,1
207,513,-1.40737927,-9.245692253,1
207,545,-1.003875971,-7.944719791,1
207,577,-0.5915091038,-6.255511761,1
207,609,-0.4338095188,-5.004056931,1
207,641,0.459072113,-4.688316822,1
207,673,-0.1953380704,-4.724923134,1
207,705,-2.124244452,-1.509656072,1
207,737,-3.716935158,-0.8593646288,1
207,769,2.579525948,-0.6958609819,1
207,801,3.660755396,0.1376535594,1
207,833,4.655004501,0.6929087639,1
207,865,5.72141695,1.148558378,1
207,897,6.246991158,0.5443048477,1
207,929,7.627726078,-1.877739549,1
207,961,8.593951225,-0.2669382691,1
207,993,9.066297531,0.4951711893,1
207,1025,6.289213181,-0.7163388729,1
207,1057,9.038268089,1.143360972,1
207,1089,6.326703072,-0.3388156891,1
207,1121,10.68100643,-3.221563816,1
207,1153,11.40589428,-0.8397512436,1
207,1185,10.00658989,1.103424191,1
207,1217,11.9823513,1.280397892,1
207,1249,12.93180275,-2.771908522,1
207,1281,12.78833389,-4.158318043,1
207,1313,11.84106445,-3.829691172,1
207,1345,9.586859703,-4.893699169,1
207,1377,10.82686901,-0.2075693607,1
207,1409,10.58437061,-1.834355354,1
207,1441,10.90260601,-1.564665675,1
207,1473,12.17895889,0.6507153511,1
207,1505,14.41497993,2.14823246,1
207,1537,29.2288208,9.546579361,1
207,1569,13.35850334,1.433350205,1
207,1601,14.01332951,-0.9410204887,1
207,1633,15.13043499,0.2713611126,1
207,1665,14.31153393,1.832467794,1
207,1697,13.1829052,1.71423912,1
207,1729,7.779428482,-4.078326702,1
207,1761,13.77171612,4.449018002,1
207,1793,19.56338882,-8.563016891,1
207,1825,14.3152895,4.777485847,1
207,1857,13.77528191,6.516667366,1
207,1889,13.94657135,8.073295593,1
207,1921,13.23714924,7.403975487,1
207,1953,12.73884773,9.703310966,1
207,1985,13.37192535,11.44208813,1
207,2017,17.18902588,-0.2962436676,1
239,33,-0.4897249341,9.994239807,1
239,65,0.5185511112,-6.834841251,1
239,97,-0.1569452882,-9.001315117,1
239,129,0.794539094,-7.557414532,1
239,161,-0.1583101749,-8.102577209,1
239,193,-0.6667838097,-8.234556198,1
239,225,-0.8337193727,-7.600570202,1
239,257,-2.509530067,-6.772209644,1
239,289,-3.497820616,-6.262635708,1
239,321,-3.052560329,-6.370594501,1
239,353,-3.323132038,-7.673007011,1
239,385,-2.516354322,-6.848835468,1
239,417,-2.666692019,-7.375122547,1
239,449,-3.042929888,-8.25459671,1
239,481,-0.4942433834,-8.618657112,1
239,513,0.06566482782,-7.19501543,1
239,545,-0.9456876516,-6.177194595,1
239,577,-0.09727805853,-5.900043488,1
239,609,0.2325527966,-4.527543545,1
239,641,1.181163549,-5.079304695,1
239,673,0.7490684986,-3.997501135,1
239,705,-1.356579065,-1.678937316,1
239,737,0.5991175175,-1.051416874,1
239,769,4.066009521,0.4303626716,1
239,801,5.232931614,0.6897870302,1
239,833,5.759914875,0.793397367,1
239,865,6.480282307,1.505284309,1
239,897,8.079364777,1.283443928,1
239,929,9.869095802,-0.3902788162,1
239,961,10.4136219,0.9396494627,1
239,993,10.42506504,0.8441901207,1
239,1025,10.8926239,-0.119073689,1
239,1057,11.9132843,0.6883300543,1
239,1089,14.4376936,3.576900005,1
239,1121,12.87147617,-1.871784568,1
239,1153,12.56211662,0.2749354839,1
239,1185,11.50774479,0.9443743825,1
239,1217,16.4679184,4.244790077,1
239,1249,19.03234863,1.704085827,1
239,1281,9.087246895,-4.57065773,1
239,1313,10.06523895,-4.625207901,1
239,1345,4.921125412,-8.389232635,1
239,1377,13.13197041,-0.8031845093,1
239,1409,12.48885441,-0.2841605842,1
239,1441,13.01661491,0.6046643853,1
239,1473,14.70254612,3.921695948,1
239,1505,14.5741415,3.522901535,1
239,1537,12.31676006,0.0175088644,1
239,1569,12.23886395,-1.04222095,1
239,1601,15.98875237,-2.91432333,1
239,1633,15.98930931,0.7630183697,1
239,1665,15.27455521,2.361079454,1
239,1697,14.10818005,2.775409698,1
239,1729,13.75544357,3.430912733,1
239,1761,13.78192902,4.412965775,1
239,1793,13.77731037,4.054786205,1
239,1825,14.01317787,4.364078045,1
239,1857,14.22343445,5.455840111,1
239,1889,14.11894894,6.380353928,1
239,1921,14.20477009,7.689768791,1
239,1953,14.34572029,8.909296989,1
239,1985,14.67973995,9.560917854,1
239,2017,15.22712803,0.6251468658,1
271,33,-9.298480034,9.935585022,1
271,65,6.819565296,-10.14046574,1
271,97,6.726101875,-13.43558121,1
271,129,0.1424684525,-7.563173294,1
271,161,-0.242816925,-8.214923859,1
271,193,-0.5411028266,-8.147233963,1
271,225,-0.7701701522,-7.743383884,1
271,257,-1.307358265,-7.48112011,1
271,289,-1.472008705,-7.152704239,1
271,321,-0.4646116495,-7.347808361,1
271,353,-1.001051426,0.5585269928,1
271,385,0.2617304325,-8.294092178,1
271,417,-2.152049541,-9.281881332,1
271,449,-2.142851353,-8.809048653,1
271,481,3.08086133,-4.109190464,1
271,513,2.750246286,-4.190192223,1
271,545,-0.331237793,-4.116060734,1
271,577,0.5874203444,-4.713419914,1
271,609,0.2045230418,-3.155450344,1
271,641,3.065810204,1.372523785,1
271,673,0.8720372319,-2.008682728,1
271,705,1.190348864,-1.489090443,1
271,737,2.700819731,-0.3291933537,1
271,769,5.150066376,0.2627589703,1
271,801,6.476117611,0.3860157728,1
271,833,6.767818451,0.7668223381,1
271,865,7.178822517,1.760280252,1
271,897,8.86686039,3.899044991,1
271,929,13.20914745,2.841707468,1
271,961,10.9320755,2.117486954,1
271,993,11.31194115,1.55144012,1
271,1025,12.05347919,0.8242961168,1
271,1057,12.96790981,1.287344694,1
271,1089,14.50162125,0.7284743786,1
271,1121,14.84622383,-1.285116434,1
271,1153,13.85860252,0.4565324783,1
271,1185,13.79814053,1.139805555,1
271,1217,15.35738564,1.07330668,1
271,1249,15.98816299,-0.6653248072,1
271,1281,16.11936188,-2.260718822,1
271,1313,14.5067215,-5.771173477,1
271,1345,17.17096329,-3.064842224,1
271,1377,15.81309891,-2.092705011,1
271,1409,14.03117561,1.838779092,1
271,1441,15.57244301,3.547758102,1
271,1473,16.31916618,3.975346565,1
271,1505,15.9893074,3.172028542,1
271,1537,11.4990139,6.400252819,1
271,1569,14.84375572,-1.0187186,1
271,1601,17.05238533,1.471371651,1
271,1633,17.1880455,1.893369675,1
271,1665,17.88640022,2.828868628,1
271,1697,16.00165749,3.608777761,1
271,1729,14.83373547,3.531616688,1
271,1761,13.65889263,3.714318275,1
271,1793,13.12477493,4.40899229,1
271,1825,12.93920803,3.989838123,1
271,1857,14.02397728,1.873550415,1
271,1889,15.91200447,6.11601305,1
271,1921,15.91264915,8.450876236,1
271,1953,15.18096066,9.254413605,1
271,1985,15.64523315,10.75493813,1
271,2017,16.35467148,12.67247391,1
303,33,-9.791530609,6.713932991,1
303,65,5.642709255,-9.437166214,1
303,97,4.418750763,-5.558719635,1
303,129,2.015954733,-9.038492203,1
303,161,0.4374622703,-8.461056709,1
303,193,0.02674810588,-7.809062481,1
303,225,-0.3157415092,-7.405241013,1
303,257,-0.4045968354,-7.608994484,1
303,289,-0.2775493264,-7.2959795,1
303,321,-0.1244997382,-6.121873379,1
303,353,1.530496955,-7.029680252,1
303,385,0.8272394538,-8.295442581,1
303,417,0.01184764504,-10.07410908,1
303,449,-0.6959929466,-10.50792885,1
303,481,-2.471443415,-8.029352188,1
303,513,-1.818293691,-5.059488773,1
303,545,-1.214761496,-2.472622395,1
303,577,-0.8165258169,-1.153735399,1
303,609,-0.151563704,-1.263894796,1
303,641,0.1674010754,-0.9721447229,1
303,673,0.4409921169,-0.9714326859,1
303,705,1.656899691,-1.347866416,1
303,737,4.418729305,0.329492569,1
303,769,9.224034309,-0.06010097265,1
303,801,8.57720089,0.9421360493,1
303,833,8.195361137,1.211551666,1
303,865,8.143627167,2.217167377,1
303,897,8.859168053,7.473692894,1
303,929,9.010341644,9.118489265,1
303,961,13.03752708,2.871906281,1
303,993,12.02378464,2.654616833,1
303,1025,12.34934807,2.142695189,1
303,1057,13.37727928,1.751514912,1
303,1089,15.27633858,1.662519932,1
303,1121,16.81824684,1.066664934,1
303,1153,17.62720299,0.6064070463,1
303,1185,16.79020882,0.7042039633,1
303,1217,17.95675659,-0.6887245178,1
303,1249,22.14844131,-1.810977936,1
303,1281,23.51802826,-3.079099417,1
303,1313,22.4874382,-4.302065849,1
303,1345,20.03517532,-3.985355139,1
303,1377,18.78273392,-3.134118319,1
303,1409,17.78188515,0.2189316601,1
303,1441,18.60095978,4.551553726,1
303,1473,18.79693604,4.174263954,1
303,1505,19.64776039,2.399312496,1
303,1537,18.62233162,-1.953673124,1
303,1569,18.44702721,6.687419415,1
303,1601,18.86177063,2.461186886,1
303,1633,19.97474289,2.531338692,1
303,1665,18.44202995,4.851801872,1
303,1697,16.95633125,5.063063622,1
303,1729,14.54022217,3.7624681,1
303,1761,12.49333286,3.760586739,1
303,1793,12.02829933,3.413874626,1
303,1825,11.19618225,3.949364185,1
303,1857,14.53016853,4.474217892,1
303,1889,15.54862785,6.222993851,1
303,1921,17.49491692,7.366535187,1
303,1953,17.00615692,9.348929405,1
303,1985,16.20018387,11.23211765,1
303,2017,16.57968712,13.80210114,1
335,33,-10.61147881,2.016863823,1
335,65,-9.5016222,4.3079319,1
335,97,1.319944382,-5.742264271,1
335,129,1.993466139,-8.680149078,1
335,161,1.690526724,-9.463291168,1
335,193,1.027433395,-8.226278305,1
335,225,-0.1469761133,-8.051945686,1
335,257,0.6350368261,-7.933613777,1
335,289,1.09762454,-7.521895409,1
335,321,0.947614193,-6.441763401,1
335,353,0.5317256451,-7.362789154,1
335,385,1.030408859,-8.966848373,1
335,417,1.032314658,-11.48838615,1
335,449,-0.198892355,-11.63131714,1
335,481,-1.306159496,-8.609442711,1
335,513,-0.8356232643,-4.464779377,1
335,545,0.8387895823,2.856493473,1
335,577,-1.115528345,-1.299463511,1
335,609,-0.5840833187,-1.04798007,1
335,641,-0.5757653117,-0.5488615036,1
335,673,0.1431531906,-0.8912518024,1
335,705,1.926680088,-1.411527157,1
335,737,3.933306694,-1.121935368,1
335,769,6.294988632,-0.9192544222,1
335,801,8.214619637,1.767072558,1
335,833,9.253126144,1.871751785,1
335,865,9.887824059,3.317185402,1
335,897,8.220050812,11.66202927,1
335,929,9.079730988,7.503834248,1
335,961,12.94129562,6.167740822,1
335,993,12.9215889,3.836581469,1
335,1025,13.58021927,3.5472579,1
335,1057,13.91311646,2.869614363,1
335,1089,13.88173294,3.015762806,1
335,1121,15.53665161,2.549002647,1
335,1153,17.13998413,1.32986784,1
335,1185,18.43011856,0.3108787537,1
335,1217,20.0795002,-4.648683548,1
335,1249,22.68857193,-4.877011776,1
335,1281,27.13203049,-4.226857662,1
335,1313,28.90061188,-4.395418167,1
335,1345,22.56278229,-6.032752991,1
335,1377,21.328022,-2.483484745,1
335,1409,21.17512321,0.151455611,1
335,1441,19.08213615,3.983603954,1
335,1473,20.63670921,4.1002388,1
335,1505,16.63459206,-0.2937814593,1
335,1537,17.08651352,-2.421203136,1
335,1569,20.42285919,2.026634216,1
335,1601,20.65395927,3.532182693,1
335,1633,20.10210991,4.542891502,1
335,1665,17.74894905,5.611104965,1
335,1697,16.56571579,3.533048391,1
335,1729,14.87817001,1.993031979,1
335,1761,13.46250916,1.931632519,1
335,1793,13.79221153,2.844259024,1
335,1825,16.50863266,3.700495243,1
335,1857,18.3313942,4.599087715,1
335,1889,19.72268295,5.663959026,1
335,1921,18.82780457,7.283450603,1
335,1953,16.93845367,9.331529617,1
335,1985,16.56100655,10.71481705,1
335,2017,16.66998863,12.30892944,1
367,33,15.99834824,0.4166769981,1
367,65,1.279266357,-4.382482529,1
367,97,-1.179305911,-11.95633888,1
367,129,4.709035873,9.079996109,1
367,161,1.171659946,-10.38025379,1
367,193,1.424709082,-9.711018562,1
367,225,1.337936878,-8.478549004,1
367,257,1.549715281,-8.253330231,1
367,289,2.264302015,-7.622803688,1
367,321,2.352584124,-7.005214214,1
367,353,2.380930185,-8.84987545,1
367,385,3.155769348,-10.08632946,1
367,417,3.249960899,-11.75050735,1
367,449,2.695793629,-10.78317738,1
367,481,8.114382744,-0.3114786148,1
367,513,6.898082256,-5.714039803,1
367,545,-0.3187941909,-1.239868641,1
367,577,-1.072657108,-3.147619963,1
367,609,-0.8344125748,-2.225699902,1
367,641,-0.9007443786,-0.4220541716,1
367,673,0.02878284454,-0.7912564278,1
367,705,3.569275379,-2.133945227,1
367,737,5.190511703,-2.357754707,1
367,769,7.399395466,-0.4684092999,1
367,801,11.37770176,2.803760052,1
367,833,11.10174561,5.126091957,1
367,865,11.10824966,5.673799038,1
367,897,9.301323891,13.41387844,1
367,929,32.33661652,5.57955122,1
367,961,32.97840118,3.851519585,1
367,993,13.67411518,4.575741768,1
367,1025,13.39502716,7.11613369,1
367,1057,11.84468365,4.593548775,1
367,1089,14.24382877,4.021312714,1
367,1121,16.19122314,1.786270618,1
367,1153,16.82720375,0.4410091639,1
367,1185,16.66366959,-1.839261532,1
367,1217,19.13363457,-5.204708099,1
367,1249,20.34168625,-6.515647888,1
367,1281,24.28540421,-7.231129646,1
367,1313,27.1332016,-4.271250725,1
367,1345,24.42604256,-5.77670908,1
367,1377,24.15200806,-2.544454813,1
367,1409,25.15416145,-0.5218821764,1
367,1441,19.82268715,1.409383535,1
367,1473,20.50484085,0.2912704945,1
367,1505,18.85754776,-1.954786777,1
367,1537,24.5831089,-0.509239912,1
367,1569,24.3836689,3.380918026,1
367,1601,23.21622086,3.488326788,1
367,1633,21.70454979,6.457571507,1
367,1665,20.30531693,6.144618511,1
367,1697,17.00199509,2.510741949,1
367,1729,18.18800354,0.6383161545,1
367,1761,18.08850288,1.325885534,1
367,1793,17.89322662,2.883134604,1
367,1825,20.77619934,3.255886793,1
367,1857,19.73767662,3.992324829,1
367,1889,19.23610878,5.42686224,1
367,1921,16.55186462,6.902461052,1
367,1953,16.95953751,8.741233826,1
367,1985,17.04027176,9.338726997,1
367,2017,16.58958626,10.31213856,1
399,33,15.55023289,0.01724481583,1
399,65,3.734413147,-8.459803581,1
