PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 47, filenames: A:[47]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[48]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.274048805,0.1327649355,1
47,65,2.519667625,1.290437698,1
47,97,1.934846282,0.6397955418,1
47,129,1.004023433,-0.6904315948,1
47,161,-0.03232732415,-0.7928183079,1
47,193,-0.3813850284,0.05749177933,1
47,225,0.5167016983,0.1357746124,1
47,257,2.13555479,1.126298547,1
47,289,3.140437603,3.213250399,1
47,321,2.544513226,4.648784637,1
47,353,3.438551903,4.46404171,1
47,385,3.567558289,4.048030376,1
47,417,3.240988255,4.309325695,1
47,449,2.933972359,4.657402515,1
47,481,1.919789791,3.184248447,1
47,513,-0.1894583702,2.635516167,1
47,545,4.232585907,3.769595146,1
47,577,2.45822978,2.097931862,1
47,609,0.7887244225,0.9179515839,1
47,641,2.373977661,0.8903832436,1
47,673,2.092486382,2.286472321,1
47,705,0.4991250038,3.549445629,1
47,737,2.756838799,2.739632845,1
47,769,2.84963131,3.96036911,1
47,801,1.843789577,3.782384872,1
47,833,1.546267033,3.056910992,1
47,865,2.692609787,1.627968788,1
47,897,3.522256613,2.410918474,1
47,929,2.500483513,3.495117188,1
47,961,0.868721962,1.961545944,1
47,993,0.8129210472,2.401591301,1
47,1025,0.8826236725,1.08204031,1
47,1057,2.812041283,4.36250782,1
47,1089,1.219707012,3.193298578,1
47,1121,-0.2369252443,1.987584352,1
47,1153,1.352582455,4.680042744,1
47,1185,1.440221786,2.663466692,1
47,1217,2.159610033,3.146610022,1
47,1249,2.123129368,2.904085875,1
47,1281,3.819774628,1.734192133,1
47,1313,3.383159399,1.097383261,1
47,1345,2.379169703,2.555937767,1
47,1377,1.279262066,5.72551918,1
47,1409,2.397999287,3.980677605,1
47,1441,2.011888981,1.717484951,1
47,1473,2.470096827,1.86805439,1
47,1505,3.051840544,2.861918449,1
47,1537,4.45809269,4.580015659,1
47,1569,1.973296523,5.294996738,1
47,1601,-0.5117993355,5.294237137,1
47,1633,0.0625731945,3.692981243,1
47,1665,1.276942968,3.308619499,1
47,1697,0.7091180086,4.502554417,1
47,1729,1.335439682,5.848648071,1
47,1761,1.914505243,5.869976997,1
47,1793,1.968752146,4.157997608,1
47,1825,1.513049483,4.751205444,1
47,1857,1.560910225,4.972999573,1
47,1889,1.968971133,2.135012865,1
47,1921,1.412139416,1.123642921,1
47,1953,1.092008829,0.4669502974,1
47,1985,1.557565808,1.624973297,1
47,2017,0.7635858059,0.06064319611,1
79,33,0.06123283505,0.8530728817,1
79,65,0.5377326012,1.568707705,1
79,97,0.802814126,1.434895158,1
79,129,0.4917505383,0.9701516628,1
79,161,-0.01273718476,1.085308194,1
79,193,-0.2199648023,1.049319506,1
79,225,0.3569977283,0.9383484125,1
79,257,3.452744961,0.637152195,1
79,289,5.124414921,2.726048231,1
79,321,3.521346092,5.04387188,1
79,353,2.456494808,6.055803776,1
79,385,1.321678996,4.214543343,1
79,417,1.327188134,3.24716711,1
79,449,1.604822993,3.556002378,1
79,481,1.446895361,3.221662521,1
79,513,3.965305567,3.772893667,1
79,545,1.56722331,3.684636593,1
79,577,1.369305015,3.306307077,1
79,609,0.3545546532,2.070526361,1
79,641,1.147601724,1.559766531,1
79,673,1.403403401,1.405450821,1
79,705,-0.3129241467,1.507690668,1
79,737,-0.1771764755,1.302025795,1
79,769,0.3046410084,1.726570606,1
79,801,0.5452237129,3.015906572,1
79,833,1.574510694,3.76428175,1
79,865,2.320036173,3.285513401,1
79,897,2.77494669,2.968048811,1
79,929,3.848412275,7.415701389,1
79,961,3.866000652,11.43551064,1
79,993,-0.8588647842,2.821063995,1
79,1025,2.404516697,5.007501125,1
79,1057,2.902400494,5.1999259,1
79,1089,1.149384737,3.513395786,1
79,1121,0.3497786522,2.695644617,1
79,1153,0.7612696886,2.411819935,1
79,1185,1.135841608,3.103163958,1
79,1217,1.079963923,3.724926949,1
79,1249,0.7221702337,3.07890892,1
79,1281,2.041399479,1.444694281,1
79,1313,3.306829691,1.63918972,1
79,1345,3.569880724,2.606550932,1
79,1377,2.874587059,3.484621048,1
79,1409,2.74165535,3.3588624,1
79,1441,2.786348343,3.076686382,1
79,1473,2.627966642,3.415677309,1
79,1505,2.821224213,3.772960901,1
79,1537,2.734355688,4.130486965,1
79,1569,1.859827638,4.343472481,1
79,1601,1.59092021,3.932535648,1
79,1633,2.25334549,3.331357479,1
79,1665,1.52581358,1.345141411,1
79,1697,0.749702692,3.333021641,1
79,1729,0.9384452105,5.745918274,1
79,1761,0.4810247421,6.145743847,1
79,1793,1.245616913,4.647043705,1
79,1825,0.8826835752,3.902122736,1
79,1857,0.6383410096,3.044886827,1
79,1889,0.4881186485,1.725976944,1
79,1921,2.027478933,1.128042936,1
79,1953,2.347928047,5.015312195,1
79,1985,4.098791122,4.61271143,1
79,2017,2.400756598,-2.029047251,1
111,33,-0.1132833064,0.6803864241,1
111,65,0.1684561968,1.701050043,1
111,97,0.3789672852,1.72621274,1
111,129,0.5698725581,1.954474807,1
111,161,0.5907338262,2.178740025,1
111,193,0.5059456229,2.568666458,1
111,225,0.7983272076,2.192759275,1
111,257,3.63639307,0.7858104706,1
111,289,3.447813988,2.441966295,1
111,321,1.241060019,5.563969135,1
111,353,0.7662321925,6.138165474,1
111,385,-1.213097572,4.696036339,1
111,417,-0.6122881174,2.296435595,1
111,449,0.9651688337,2.4885149,1
111,481,1.500556469,2.178250313,1
111,513,1.730452538,1.726896048,1
111,545,1.188678741,1.934529305,1
111,577,0.260335803,2.643812418,1
111,609,0.4700026512,2.83407855,1
111,641,0.7507507801,2.268164396,1
111,673,1.694056392,0.3579027653,1
111,705,1.107441068,0.3314560652,1
111,737,0.2787283659,0.5258901119,1
111,769,0.713788271,0.8495204449,1
111,801,0.6116330624,1.1754632,1
111,833,0.9908261299,3.423751116,1
111,865,2.160130501,3.898970842,1
111,897,2.242722034,3.589985847,1
111,929,3.505378485,7.590085506,1
111,961,3.383532524,10.15420532,1
111,993,0.8292171955,3.977850914,1
111,1025,0.7601261139,5.089880943,1
111,1057,2.696632147,5.30327177,1
111,1089,1.008368373,2.19214344,1
111,1121,1.191277742,2.689085722,1
111,1153,2.091161728,2.872822046,1
111,1185,3.990589619,4.934006214,1
111,1217,0.3221399784,4.383852005,1
111,1249,-0.1869058609,3.03631711,1
111,1281,1.8020854,3.343825102,1
111,1313,2.637690067,2.742613554,1
111,1345,3.18628788,2.433380842,1
111,1377,2.940376282,2.526145458,1
111,1409,2.238271236,3.016887426,1
111,1441,2.825220585,3.920651674,1
111,1473,2.796847343,4.227849007,1
111,1505,2.333571196,3.955256701,1
111,1537,1.874769211,4.628662109,1
111,1569,1.971919775,3.777997732,1
111,1601,2.836749554,3.050266981,1
111,1633,2.434716225,2.833710909,1
111,1665,1.790589571,3.647669315,1
111,1697,1.902724624,4.408418655,1
111,1729,0.738692522,4.272294044,1
111,1761,-0.4027942419,4.038722515,1
111,1793,-0.5949226618,3.951220036,1
111,1825,0.2670349479,3.678602934,1
111,1857,0.615410924,2.71002388,1
111,1889,0.5652327538,2.249600887,1
111,1921,11.20376205,4.088431835,1
111,1953,10.1324234,-15.3662138,1
111,1985,0.6735898256,6.513411045,1
111,2017,-0.2672994137,-5.197054386,1
143,33,0.5740727186,0.8951237202,1
143,65,0.2537422776,2.397730827,1
143,97,0.5022685528,1.960207582,1
143,129,0.9186336994,1.992424846,1
143,161,0.974401474,2.139543772,1
143,193,0.6251828074,3.002612114,1
143,225,0.7834409475,2.857024431,1
143,257,1.820054531,2.274163723,1
143,289,1.665156364,2.328213215,1
143,321,-0.5964517593,4.074623585,1
143,353,0.2171105742,4.501330853,1
143,385,-0.2053899765,2.091724873,1
143,417,-0.1904251575,1.769663334,1
143,449,0.9928385615,2.106889009,1
143,481,1.87333703,1.865116,1
143,513,1.570008278,1.054625988,1
143,545,1.978029728,1.20330143,1
143,577,1.596038938,1.974505663,1
143,609,1.331449866,3.450227261,1
143,641,1.263718843,3.392046928,1
143,673,2.746090651,0.9766275883,1
143,705,2.744942665,0.7585053444,1
143,737,1.954731345,1.533951163,1
143,769,2.571515083,3.211952448,1
143,801,1.017555714,1.715308666,1
143,833,1.291730165,2.795899153,1
143,865,0.809727788,3.732104301,1
143,897,1.300261617,4.417461872,1
143,929,1.622644424,4.675719738,1
143,961,1.187810898,3.086033344,1
143,993,0.8085963726,1.306381464,1
143,1025,0.8363746405,2.092367172,1
143,1057,1.236214519,5.299123764,1
143,1089,0.8338871002,6.304352283,1
143,1121,2.460647583,5.033196449,1
143,1153,2.373625755,3.383645296,1
143,1185,1.730255365,3.045911551,1
143,1217,0.2564115524,3.28992939,1
143,1249,0.5944612026,2.967562675,1
143,1281,1.779936194,3.987482548,1
143,1313,2.733163118,2.977319717,1
143,1345,3.259984016,2.119388819,1
143,1377,2.812579393,2.133580685,1
143,1409,2.335567236,2.835216761,1
143,1441,2.275797367,3.480661869,1
143,1473,2.232559681,4.130812168,1
143,1505,2.162992477,4.01361084,1
143,1537,3.313114405,4.080853462,1
143,1569,2.67418766,2.690168858,1
143,1601,2.388301373,2.258070946,1
143,1633,2.771714211,1.951544881,1
143,1665,2.679595232,1.724214315,1
143,1697,2.049144745,2.803462505,1
143,1729,1.397715449,3.176047325,1
143,1761,-0.004170417786,3.365626335,1
143,1793,-0.5585932136,3.673368931,1
143,1825,-0.234939754,3.522206783,1
143,1857,0.6939294338,3.176805496,1
143,1889,0.9550566673,3.480335951,1
143,1921,1.272595406,4.288488865,1
143,1953,8.119702339,4.498691082,1
143,1985,3.425325394,7.565490723,1
143,2017,9.531582832,-6.626956463,1
175,33,2.190334558,0.7810787559,1
175,65,1.819676042,3.461015224,1
175,97,0.7565997243,1.710200787,1
175,129,0.8421416283,0.9749680161,1
175,161,0.7865353227,0.9685783386,1
175,193,0.7187920809,1.113689899,1
175,225,0.5634391308,2.435245991,1
175,257,1.566667557,1.558293462,1
175,289,1.859313607,1.14119339,1
175,321,0.06278085709,1.876161098,1
175,353,0.6202836037,3.014404774,1
175,385,0.7132814527,1.271713376,1
175,417,0.5357039571,0.8531963825,1
175,449,1.010066986,1.796433926,1
175,481,1.454168081,2.092083693,1
175,513,1.733585835,1.71255064,1
175,545,2.175358772,1.767218113,1
175,577,2.231237411,2.520133972,1
175,609,1.955578923,3.43544054,1
175,641,1.871673822,3.885151148,1
175,673,3.454367638,1.822978616,1
175,705,4.325933456,1.27083075,1
175,737,1.24607563,1.071807265,1
175,769,1.387257218,1.649108052,1
175,801,0.6340903044,1.797090292,1
175,833,0.4229491949,2.570306063,1
175,865,0.1007634401,3.300058603,1
175,897,0.230117321,3.939085722,1
175,929,0.8867123127,4.205732346,1
175,961,-0.08399164677,2.991312504,1
