PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 17, filenames: A:[17]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[18]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.436809063,-0.01011395454,1
47,65,1.640879631,-0.6805895567,1
47,97,2.236643076,-0.312703371,1
47,129,2.897657871,0.02438044548,1
47,161,2.395249367,0.2296283245,1
47,193,1.58533442,1.252881527,1
47,225,-0.1864585876,1.157782316,1
47,257,0.07688748837,2.661942959,1
47,289,3.402681351,5.231616497,1
47,321,3.425529957,4.300128937,1
47,353,1.433357477,1.393682003,1
47,385,0.9766917825,2.547609329,1
47,417,1.122453213,3.514555454,1
47,449,0.3348417282,4.667970181,1
47,481,0.7239444256,4.857662678,1
47,513,0.979852438,4.801930904,1
47,545,0.4147306085,4.63849926,1
47,577,0.4991624355,4.184717655,1
47,609,3.495395184,3.912895203,1
47,641,0.7529517412,4.174536705,1
47,673,0.6872397661,4.104326248,1
47,705,1.332826257,3.585184097,1
47,737,1.965777993,3.511809349,1
47,769,3.586267471,6.359865189,1
47,801,6.327479362,9.106958389,1
47,833,6.145931244,3.957036972,1
47,865,4.3276968,3.60204649,1
47,897,1.754500389,4.065793991,1
47,929,3.392078161,7.885342121,1
47,961,8.371905327,12.63550377,1
47,993,7.590752602,5.947475433,1
47,1025,7.791308403,7.788063049,1
47,1057,6.366820335,6.015787601,1
47,1089,3.55445981,5.750253677,1
47,1121,2.268808126,4.029207706,1
47,1153,3.325445175,2.648210287,1
47,1185,6.141171455,1.090845466,1
47,1217,6.714913368,1.378323555,1
47,1249,4.625841141,5.00480938,1
47,1281,2.882875919,9.536265373,1
47,1313,4.160900593,7.505718231,1
47,1345,5.901184082,4.174629211,1
47,1377,5.420093536,3.367687225,1
47,1409,4.561141491,1.529573917,1
47,1441,4.144670963,2.42284584,1
47,1473,4.49019146,5.036937714,1
47,1505,5.187021255,5.962334633,1
47,1537,7.465305805,4.421380043,1
47,1569,8.906697273,5.117678642,1
47,1601,8.16917038,8.987843513,1
47,1633,8.964362144,7.541087151,1
47,1665,9.12760067,9.738019943,1
47,1697,7.558354855,13.54699135,1
47,1729,5.598330498,10.72585964,1
47,1761,5.344773293,6.266489029,1
47,1793,7.512092113,1.62376976,1
47,1825,8.396461487,0.05039930344,1
47,1857,8.005993843,2.227088928,1
47,1889,9.470932007,5.739963055,1
47,1921,11.49661636,6.796091557,1
47,1953,10.29279137,8.343444824,1
47,1985,-10.06049919,-4.383186817,1
47,2017,9.97309494,-13.03204918,1
79,33,-0.4618799686,0.7098261118,1
79,65,0.4904689789,1.239389658,1
79,97,1.665766001,2.305639982,1
79,129,1.923933744,2.285142183,1
79,161,2.721276283,1.528949499,1
79,193,1.870162249,1.494021416,1
79,225,1.308473706,0.1599240303,1
79,257,1.665468097,2.680829525,1
79,289,1.342883348,5.642267227,1
79,321,1.134963036,5.379550934,1
79,353,1.654149055,2.902832985,1
79,385,2.068995476,3.066875696,1
79,417,1.65832305,4.276664734,1
79,449,0.5167502165,4.48857975,1
79,481,-0.3956905603,5.270039558,1
79,513,-0.004266381264,5.43451786,1
79,545,0.3111971021,4.900744915,1
79,577,0.9093366861,4.736489296,1
79,609,1.995898724,3.985819817,1
79,641,0.6133470535,4.887534618,1
79,673,1.500074983,5.455327034,1
79,705,1.985026121,5.085932255,1
79,737,2.229696751,4.256000519,1
79,769,2.953306437,4.320721626,1
79,801,4.514446259,4.221377373,1
79,833,5.762863636,4.143731594,1
79,865,4.116335869,4.679824829,1
79,897,3.083224535,4.821012497,1
79,929,3.501467228,6.740907669,1
79,961,4.404331207,8.507232666,1
79,993,4.242276669,1.148190975,1
79,1025,4.502346516,5.278707027,1
79,1057,3.556977034,4.940467834,1
79,1089,0.869587183,5.513058186,1
79,1121,2.388846159,3.965396166,1
79,1153,4.070380211,2.832036972,1
79,1185,5.307159424,1.730176687,1
79,1217,6.057160854,1.658395052,1
79,1249,6.814899921,3.320210457,1
79,1281,6.423223495,4.911847115,1
79,1313,5.473552704,4.929793358,1
79,1345,6.321221352,5.809687614,1
79,1377,5.301618576,4.596678257,1
79,1409,5.564921856,3.159020424,1
79,1441,5.351705551,0.9756679535,1
79,1473,4.687111855,3.171710491,1
79,1505,5.359127998,5.07660675,1
79,1537,7.475803852,5.127964497,1
79,1569,6.721224308,5.924612045,1
79,1601,5.681829929,12.57227612,1
79,1633,5.566048622,12.86916542,1
79,1665,6.037713528,8.797672272,1
79,1697,6.241767406,9.710712433,1
79,1729,5.922560692,8.035451889,1
79,1761,6.445191383,5.558926582,1
79,1793,7.363203049,3.00699091,1
79,1825,7.668440342,2.332280636,1
79,1857,6.022933483,3.59281826,1
79,1889,7.358000755,5.095807076,1
79,1921,7.974838257,5.300317764,1
79,1953,7.903941631,4.252780914,1
79,1985,6.244941235,1.407469749,1
79,2017,18.04236412,-6.830025673,1
111,33,-0.6627649069,1.466860652,1
111,65,-16.79773521,-6.894499779,1
111,97,0.2277491093,3.021292686,1
111,129,0.6133775711,3.547209024,1
111,161,1.143861532,2.522922516,1
111,193,1.774532795,1.395489693,1
111,225,3.518133163,2.238595009,1
111,257,2.853682995,2.952877998,1
111,289,0.6754607558,6.814307213,1
