PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 29, filenames: A:[29]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[30]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.396327734,1.063033581,1
47,65,1.711982965,1.389353633,1
47,97,2.561286926,1.937809467,1
47,129,3.117139339,0.7222169638,1
47,161,3.756419182,-1.176484823,1
47,193,4.542273521,0.6895170212,1
47,225,3.290810585,2.643240929,1
47,257,5.578871727,5.241743565,1
47,289,5.887850285,6.385475159,1
47,321,3.486831427,2.437403202,1
47,353,1.955830812,1.0777421,1
47,385,2.407378912,3.994385719,1
47,417,1.159678221,5.025200367,1
47,449,0.3827427626,4.802483559,1
47,481,0.9524693489,2.777961016,1
47,513,0.2040635347,0.691577673,1
47,545,0.08924460411,1.921610117,1
47,577,-0.2304999828,2.854536533,1
47,609,-0.554833293,2.353405476,1
47,641,-0.1200097799,0.8444753885,1
47,673,0.5789051056,0.09419107437,1
47,705,0.7128558159,1.718724966,1
47,737,0.3137047291,3.879954338,1
47,769,2.700158119,2.724097729,1
47,801,3.795930862,0.9576750994,1
47,833,3.741573811,1.157521248,1
47,865,4.12953949,2.306010246,1
47,897,2.820021868,3.475538254,1
47,929,-0.4578309059,2.16620183,1
47,961,-0.7695276737,1.381374836,1
47,993,0.5290131569,0.7636480331,1
47,1025,1.748094559,0.1764130592,1
47,1057,4.588129997,0.674200058,1
47,1089,6.171604156,2.528654814,1
47,1121,4.637574196,0.6009435654,1
47,1153,4.755623817,1.861292362,1
47,1185,4.958696842,3.241324902,1
47,1217,5.116045952,4.356528759,1
47,1249,5.906925201,5.722262859,1
47,1281,6.804039955,6.289065838,1
47,1313,6.20166111,6.218140125,1
47,1345,3.834107876,6.010367393,1
47,1377,4.451118946,3.978600979,1
47,1409,3.448307514,6.356957436,1
47,1441,6.254402161,5.006620407,1
47,1473,9.827535629,4.974499702,1
47,1505,7.400659084,4.51103878,1
47,1537,4.958265781,2.845521927,1
47,1569,4.377809048,6.802497864,1
47,1601,5.25980711,8.049214363,1
47,1633,6.901567459,7.062722683,1
47,1665,7.836906433,3.64271307,1
47,1697,8.661712646,2.245634794,1
47,1729,9.148934364,4.604786873,1
47,1761,2.745193481,8.983618736,1
47,1793,10.43751526,4.705205917,1
47,1825,8.160048485,6.067354202,1
47,1857,6.258102417,5.223805428,1
47,1889,5.491946697,2.936514378,1
47,1921,7.241281509,0.3819739819,1
47,1953,4.415629387,1.28435421,1
47,1985,4.551204681,0.646668613,1
47,2017,0.3120737076,0.08699703217,1
79,33,2.671283722,0.08047437668,1
79,65,2.234353542,0.8703647852,1
79,97,2.406299353,1.246230841,1
79,129,2.823030472,0.9445543289,1
79,161,5.227732658,-0.2041279078,1
79,193,3.398378611,0.7930556536,1
79,225,4.154536247,2.646291256,1
79,257,4.301018715,5.673275471,1
79,289,3.349556446,5.43356514,1
79,321,3.09364295,2.133033991,1
79,353,3.327243328,1.633252144,1
79,385,3.357954264,2.739827156,1
79,417,2.864113569,2.791864395,1
79,449,2.266341209,2.658645153,1
79,481,1.431411982,1.807421684,1
79,513,1.147036314,2.061452866,1
79,545,0.942843914,2.360059977,1
79,577,0.6402856708,2.400373459,1
79,609,0.5112928152,2.453205109,1
79,641,1.067973852,2.250233173,1
79,673,2.302460194,1.425637484,1
79,705,2.421494007,2.250158072,1
79,737,1.02661705,2.789492846,1
79,769,2.582002163,2.105021715,1
79,801,2.971109152,2.085249901,1
79,833,3.338506222,2.93777132,1
79,865,3.547731161,2.781434774,1
79,897,1.827621937,1.052749395,1
79,929,0.7029883862,0.9797682762,1
79,961,1.793297768,1.838273406,1
79,993,2.853654385,2.47492075,1
79,1025,4.427167416,3.782306671,1
79,1057,4.948082924,3.891853333,1
79,1089,6.263772011,2.542659044,1
79,1121,2.723836422,0.2693147659,1
79,1153,2.060986042,1.910621166,1
79,1185,3.590192795,3.998094082,1
79,1217,4.602385044,5.279769421,1
79,1249,5.666791439,5.033366203,1
79,1281,6.280275345,5.615022659,1
79,1313,5.711857319,5.812827587,1
79,1345,4.465671539,6.537274361,1
79,1377,5.344045162,6.795712948,1
79,1409,7.224412918,6.506855488,1
79,1441,4.248326778,5.089083672,1
79,1473,6.248405457,4.667152882,1
79,1505,6.754780769,4.449364662,1
79,1537,5.463766098,3.862973213,1
79,1569,4.739497185,5.451199532,1
79,1601,5.564030647,5.446857452,1
79,1633,5.638615608,4.658582687,1
79,1665,5.24601841,6.077127457,1
79,1697,6.53716135,4.585028648,1
79,1729,9.412118912,5.399494171,1
79,1761,10.36840057,5.918425083,1
79,1793,8.039982796,4.335659027,1
79,1825,8.014647484,3.499269485,1
79,1857,7.550893307,4.123254776,1
79,1889,6.173012257,4.170222282,1
79,1921,10.4385128,7.27627039,1
79,1953,8.661739349,2.90365386,1
79,1985,8.507423401,12.0942564,1
79,2017,6.490204334,-5.347676277,1
111,33,6.078614235,0.3842705488,1
111,65,1.615240216,0.8406616449,1
111,97,1.46936202,1.02024734,1
111,129,1.736052155,1.234370232,1
111,161,2.363288641,1.110679388,1
111,193,4.136878967,1.416911483,1
111,225,4.873022079,3.00477314,1
111,257,4.098385811,4.15286541,1
111,289,2.862975359,4.697245598,1
111,321,2.838451385,2.959918976,1
111,353,3.66512394,2.100917816,1
111,385,3.380718231,2.024059534,1
111,417,2.969202042,1.708626986,1
111,449,2.422719717,1.597164392,1
111,481,1.648225546,0.9736354351,1
111,513,1.417216301,2.430336952,1
111,545,1.631755471,2.403351545,1
111,577,1.908457279,2.028818369,1
111,609,1.77009964,1.799278498,1
111,641,2.03297472,1.229966044,1
111,673,3.606565475,2.023043394,1
111,705,3.289672852,2.226189375,1
111,737,3.328231335,2.697297335,1
111,769,3.654744148,1.970561266,1
111,801,2.537886143,2.048135281,1
111,833,3.21513629,3.054400206,1
111,865,4.091708183,3.237863064,1
111,897,3.568862915,2.303151131,1
111,929,2.932902575,0.976575613,1
111,961,5.132908821,2.848766565,1
111,993,4.965512276,3.752444744,1
111,1025,5.105874062,4.887128353,1
111,1057,5.974609852,4.927821636,1
111,1089,6.246711731,3.845572948,1
111,1121,4.318161964,3.874918461,1
111,1153,3.050410032,4.244220257,1
111,1185,3.211271763,4.35201931,1
111,1217,4.23699379,4.947061062,1
111,1249,5.177742481,5.016392231,1
111,1281,5.342614651,5.276443481,1
111,1313,5.913997173,3.391200066,1
111,1345,5.508468151,3.120273113,1
111,1377,5.265688419,8.104156494,1
111,1409,5.729850292,7.186946392,1
111,1441,6.470460415,5.558990955,1
111,1473,6.443729401,5.108829975,1
111,1505,6.265108109,4.841658592,1
111,1537,5.737408638,4.780674934,1
111,1569,5.327601433,5.259062767,1
111,1601,5.47921896,5.24539423,1
111,1633,5.559104919,4.572695732,1
111,1665,4.34491396,5.739015579,1
111,1697,5.81974411,5.130879402,1
111,1729,7.27111721,5.136089325,1
111,1761,6.703187943,5.653388023,1
