PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 44, filenames: A:[44]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[45]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.483956099,0.5581967831,1
47,65,1.881311178,1.844594479,1
47,97,1.614327073,3.917088747,1
47,129,1.793865442,4.03208065,1
47,161,2.912805319,4.432994843,1
47,193,3.781209946,5.082492828,1
47,225,2.314713955,2.614509344,1
47,257,2.993506432,1.611407042,1
47,289,5.218668461,2.0804739,1
47,321,6.752131462,2.935489416,1
47,353,6.39306879,3.825074196,1
47,385,4.148046494,3.534011841,1
47,417,3.625935555,1.390663385,1
47,449,4.832771778,1.537423253,1
47,481,5.958844662,2.41292572,1
47,513,6.201254368,5.189611435,1
47,545,4.423820019,4.582921028,1
47,577,3.121682167,4.653027058,1
47,609,4.165455818,5.817975998,1
47,641,6.242692947,5.570780754,1
47,673,6.66332674,3.536523819,1
47,705,3.582533836,0.6429312229,1
47,737,1.875841379,0.8910081387,1
47,769,4.487353802,2.845515728,1
47,801,5.323471069,4.163431168,1
47,833,4.930893898,3.843396664,1
47,865,4.668289185,2.111751556,1
47,897,4.37438345,1.39395833,1
47,929,3.694820881,2.989267349,1
47,961,2.726430893,3.581349611,1
47,993,2.285521269,0.8287596703,1
47,1025,2.055763245,0.5211122036,1
47,1057,-3.06554842,22.56515884,1
47,1089,-1.259134293,-4.702112198,1
47,1121,4.98938036,4.804179668,1
47,1153,6.680640221,3.680759907,1
47,1185,3.986172676,2.393716812,1
47,1217,2.570155621,3.909256935,1
47,1249,1.861340046,5.479062557,1
47,1281,0.4816433787,5.111265659,1
47,1313,1.556446552,2.968474865,1
47,1345,3.557590485,5.491256714,1
47,1377,3.292952061,5.881059647,1
47,1409,2.237015486,2.829111576,1
47,1441,2.663264275,5.60182333,1
47,1473,4.131727219,6.142751694,1
47,1505,2.840662003,5.566818237,1
47,1537,2.140692234,4.716085434,1
47,1569,2.800538778,5.35660553,1
47,1601,2.685087204,5.231275082,1
47,1633,0.8735020161,3.983989716,1
47,1665,1.460238457,1.878991127,1
47,1697,0.1060832739,7.546022415,1
47,1729,0.9968446493,7.89636898,1
47,1761,0.2411385775,4.627319813,1
47,1793,2.512406588,4.87416935,1
