PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 8, filenames: A:[8]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[9]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,289,-4.24554348,-1.510797858,1
111,321,-4.031217098,-2.34951663,1
111,353,-4.315585613,-2.556323528,1
111,385,-3.653630495,-2.586529016,1
111,417,-3.133886576,-2.891935825,1
111,449,-3.216085434,-3.848879576,1
111,481,-3.092639923,-4.204734802,1
111,513,-2.994981766,-4.120437145,1
111,545,-2.749505997,-3.876546621,1
111,577,-2.359621286,-3.255560875,1
111,609,-2.013763428,-2.688562155,1
111,641,-0.9678127766,-2.631822824,1
111,673,-1.892721653,-0.7395567894,1
111,705,-5.390522003,-5.545408249,1
111,737,-5.775654793,-1.798450708,1
111,769,-4.233332634,0.5163006783,1
111,801,-2.479420424,1.524017811,1
111,833,-1.450199366,0.9758268595,1
111,865,-0.2243872285,-0.12636742,1
111,897,-0.1186010838,0.3379459381,1
111,929,-1.060862303,2.816515446,1
111,961,-0.2781524658,0.9220271707,1
111,993,-0.4026172757,1.004381299,1
111,1025,-1.400816798,0.6634448767,1
111,1057,0.1913018823,-0.6814248562,1
111,1089,0.6176198721,0.3299626708,1
111,1121,0.2261953354,0.7546534538,1
111,1153,1.236522317,0.795202136,1
111,1185,1.472162604,0.7926446199,1
111,1217,1.728045464,6.730623245,1
111,1249,-0.8393216133,1.275255799,1
111,1281,-0.7016896009,0.3637816906,1
111,1313,0.5050933361,2.844822645,1
111,1345,0.5793845654,2.034828663,1
111,1377,2.759682894,1.873370409,1
111,1409,3.718199492,1.561191797,1
111,1441,3.387128115,2.662979841,1
111,1473,3.227767944,3.64324832,1
111,1505,3.547309875,4.085161686,1
111,1537,3.969521284,3.897644043,1
111,1569,3.072160244,4.139358997,1
111,1601,3.655812979,4.566348076,1
111,1633,3.665818691,5.16065073,1
111,1665,3.900802612,4.883553982,1
111,1697,4.123985291,3.615104675,1
111,1729,3.382838249,3.928880692,1
111,1761,1.655071974,2.459314585,1
111,1793,0.8676981926,4.046614647,1
111,1825,2.045474529,5.319484711,1
111,1857,3.498665333,5.049124718,1
111,1889,4.391552925,5.814887524,1
111,1921,5.290137768,5.391232491,1
111,1953,2.147478104,6.759084702,1
111,1985,6.077353954,7.354557037,1
111,2017,2.620450974,-4.172835827,1
143,33,-1.488194227,2.954540253,1
143,65,-1.635880947,-2.903408766,1
143,97,-1.75916028,-3.402746201,1
143,129,-2.15981102,-4.140045643,1
143,161,-2.632200241,-3.559931755,1
143,193,-3.744244576,-2.912539482,1
143,225,-1.418718815,1.099957466,1
143,257,-3.804003716,-2.020932913,1
143,289,-3.677619219,-2.606206417,1
143,321,-3.191740036,-2.919269085,1
143,353,-4.078167915,-2.958153009,1
143,385,-3.357575417,-2.812560558,1
143,417,-2.874480486,-2.711050272,1
143,449,-2.692061424,-3.109325409,1
143,481,-2.113471508,-4.116453171,1
143,513,-2.58875823,-4.78013134,1
143,545,-2.228268623,-4.41456604,1
143,577,-2.122443438,-3.971442699,1
143,609,-2.578748941,-4.892717838,1
143,641,-3.264700174,-4.779782295,1
143,673,-2.814406633,-4.306679249,1
143,705,-4.135500908,-5.841695786,1
143,737,-4.058744907,-4.150856018,1
143,769,-3.543809414,-1.160372734,1
143,801,-2.569386721,2.377531528,1
143,833,-1.541058183,1.541920424,1
143,865,-0.7045686841,-1.516537547,1
143,897,-0.4505308867,-0.1223315299,1
143,929,-0.5749948025,0.3968558908,1
143,961,-0.7019206882,0.9519333243,1
143,993,-0.6316177249,0.7277346253,1
143,1025,-0.6267518401,1.291360497,1
143,1057,-0.3432083428,0.8407368064,1
143,1089,0.6948008537,1.000529528,1
143,1121,1.456164718,1.554627776,1
143,1153,1.576458454,1.594578028,1
143,1185,0.7439014912,0.8628911972,1
143,1217,1.837308645,4.138114452,1
143,1249,1.593203425,1.318558455,1
143,1281,1.840120792,0.6600401402,1
143,1313,1.626589537,2.428315639,1
143,1345,1.606918097,1.460181952,1
143,1377,0.6519107819,1.148966074,1
143,1409,1.982241392,-0.3837685585,1
143,1441,2.711692333,2.218530655,1
143,1473,2.508304596,4.091876507,1
143,1505,4.736962318,4.46903801,1
143,1537,6.696123123,3.946335793,1
143,1569,6.971068382,4.242553711,1
143,1601,4.232022762,5.171070576,1
143,1633,3.443992853,5.063682556,1
143,1665,3.807999134,5.0266366,1
143,1697,4.461482525,4.291427135,1
143,1729,3.858334541,4.235331059,1
143,1761,4.176634789,5.270435333,1
143,1793,3.903177738,4.360085487,1
143,1825,3.631032944,3.329820395,1
143,1857,4.116182804,4.834683418,1
143,1889,4.948409557,6.011473656,1
143,1921,5.583237171,4.71373415,1
143,1953,5.287119865,8.152949333,1
143,1985,6.653679371,7.679105282,1
143,2017,7.294520855,-2.481787682,1
175,33,-0.2444752455,2.54485178,1
175,65,-0.9260782003,-4.304568291,1
175,97,-1.336068511,-3.958150864,1
175,129,-1.824285388,-5.015854359,1
175,161,-1.898965836,-4.348218918,1
175,193,-2.123278141,-3.460931301,1
175,225,-3.242643356,-2.52968502,1
175,257,-3.516662121,-3.228568077,1
175,289,-2.769802094,-3.475512505,1
175,321,-3.404206276,-3.394004107,1
175,353,-3.793241262,-3.042775154,1
175,385,-3.532444477,-2.749141455,1
175,417,-2.785145998,-2.517131329,1
175,449,-2.651161671,-3.712286711,1
175,481,-2.254621983,-3.90939188,1
175,513,-2.18321538,-4.582159996,1
175,545,-1.938920736,-4.549064159,1
175,577,-2.092566729,-4.936841488,1
175,609,-2.926727533,-6.325710297,1
175,641,-2.823836803,-4.910856724,1
175,673,-2.650307655,-4.072873116,1
175,705,-3.480821609,-2.646453381,1
175,737,-3.466433048,-1.020680189,1
175,769,-3.22307539,0.7459522486,1
175,801,-2.673620939,0.3590602875,1
175,833,-1.685634613,-0.1824263334,1
175,865,-0.8286124468,-1.163979053,1
175,897,0.4328376651,-0.5618682504,1
175,929,-2.084993362,-0.009010910988,1
175,961,-2.22615242,0.634175837,1
175,993,-0.8788058758,0.1882178783,1
175,1025,-0.4854837358,0.2156115174,1
175,1057,0.0309087038,1.252488256,1
175,1089,-0.08298563957,1.129463673,1
175,1121,1.050072551,1.599265218,1
175,1153,2.184168816,1.937036991,1
175,1185,3.022328615,1.75028646,1
175,1217,1.307943821,2.890956879,1
175,1249,1.702429295,2.753724098,1
175,1281,2.782534838,1.366950989,1
175,1313,2.840473175,1.080888748,1
175,1345,1.122942686,0.8822681904,1
175,1377,1.227517128,0.9991807938,1
175,1409,3.704425812,2.464555979,1
175,1441,5.058715343,4.786952019,1
175,1473,4.807425499,5.380505085,1
175,1505,4.680477142,3.362444401,1
175,1537,6.005507946,3.141312361,1
175,1569,5.248064995,3.353624105,1
175,1601,5.346925259,3.633460045,1
175,1633,4.131147385,4.066345215,1
175,1665,3.716762543,4.797350407,1
175,1697,3.111513615,5.773430347,1
175,1729,3.787516356,3.742678165,1
175,1761,4.754228115,2.715977669,1
175,1793,4.392463207,3.386809826,1
175,1825,5.039696217,1.59180665,1
175,1857,4.845261574,1.702912807,1
175,1889,2.810715675,7.170109749,1
175,1921,7.753260612,6.040205002,1
175,1953,5.470647335,10.96224022,1
175,1985,5.534320354,7.872038841,1
175,2017,-9.474216461,-5.088003635,1
207,33,-2.954893112,3.858958721,1
207,65,-1.728569508,-4.304800034,1
207,97,-1.347790718,-5.248318195,1
207,129,-1.72893095,-6.373095512,1
207,161,-2.101333857,-4.414423466,1
207,193,-2.495563269,-3.613654137,1
207,225,-3.709887505,-3.515428066,1
207,257,-3.919726372,-3.842524529,1
207,289,-3.068867207,-4.116272926,1
207,321,-3.48821497,-3.741243362,1
207,353,-4.179769516,-4.004371643,1
207,385,-3.95348835,-3.422747374,1
207,417,-3.841886759,-3.36474824,1
207,449,-2.655723095,-3.849478722,1
207,481,-2.487830162,-4.00488472,1
207,513,-2.363399267,-3.987336636,1
207,545,-0.7343242168,-3.624715328,1
207,577,-2.253532887,-5.541840553,1
207,609,-2.641397953,-6.190583229,1
207,641,-2.30345583,-4.635569096,1
207,673,-2.337569952,-2.81337738,1
207,705,-2.660691261,-0.7782877684,1
207,737,-2.274153471,0.7931014299,1
207,769,-2.281522751,1.699374676,1
207,801,-2.341246128,-0.8865629435,1
207,833,-1.15504849,-1.603258729,1
207,865,0.2175142169,-2.201485634,1
207,897,1.104542255,-0.5855320692,1
207,929,0.02261704206,0.8307145834,1
207,961,-0.2896425724,1.398106098,1
207,993,-0.1456278563,1.995993972,1
207,1025,0.001826584339,-0.3023115993,1
207,1057,0.1552117467,0.3689444065,1
207,1089,0.655670166,1.341157675,1
207,1121,1.382479429,2.129024506,1
207,1153,2.067998409,1.801055074,1
207,1185,3.5027349,1.836383104,1
207,1217,1.701475859,1.871122122,1
207,1249,2.384708881,1.756163836,1
207,1281,3.020617247,1.02005589,1
207,1313,3.520936489,0.3746663332,1
207,1345,4.512716293,-0.1652059555,1
207,1377,5.119229317,0.6398262978,1
207,1409,6.611658096,4.523217201,1
207,1441,6.245234489,8.030906677,1
207,1473,6.297381401,5.822658539,1
207,1505,3.759259224,3.786088943,1
207,1537,4.347872734,3.998057842,1
207,1569,4.635305405,3.644908428,1
207,1601,4.364858627,3.489042759,1
207,1633,3.836755037,3.381743431,1
207,1665,3.291973591,3.784379482,1
207,1697,2.446035385,4.317574501,1
207,1729,2.729635239,3.340982914,1
207,1761,3.805686712,3.113624573,1
207,1793,4.711438656,3.899249077,1
207,1825,5.22919178,2.590070724,1
207,1857,4.849126816,5.17624855,1
207,1889,5.466834068,5.364619732,1
207,1921,5.556016445,5.229105949,1
207,1953,4.826135635,10.58827782,1
207,1985,2.918669224,6.494001865,1
207,2017,14.05601311,-7.29211235,1
239,33,-1.095471382,2.569478989,1
239,65,-1.38255167,-4.255007744,1
239,97,-1.509676933,-6.219597816,1
239,129,-1.567946672,-4.66560173,1
239,161,-2.151798964,-4.245433331,1
239,193,-2.149583817,-4.529283524,1
239,225,-2.379336119,-4.308790684,1
239,257,-3.370276928,-4.345554352,1
239,289,-2.742410898,-4.512172222,1
239,321,-2.915297985,-4.141786098,1
239,353,-3.116722822,-5.403604507,1
239,385,-3.02162385,-3.597847462,1
239,417,-2.982904673,-3.681927681,1
239,449,-2.636992455,-3.888364792,1
239,481,-2.363730907,-4.049805641,1
239,513,-2.289978504,-4.267827511,1
239,545,-2.419892788,-4.463550568,1
239,577,-2.015658379,-4.744283199,1
239,609,-1.851960897,-3.140780926,1
239,641,-1.983340263,-3.186192989,1
239,673,-1.861973643,-1.357528925,1
239,705,-2.449117184,0.0220361352,1
239,737,-1.588898778,0.1695206165,1
239,769,-1.046970844,0.3121493459,1
239,801,-1.046017647,-1.292090297,1
239,833,-0.489269048,-1.919369578,1
239,865,0.4983926713,-2.136771202,1
239,897,1.003783703,-0.8019626141,1
239,929,0.5593865514,1.175899267,1
239,961,-0.08273977041,2.110792637,1
239,993,-0.1842431426,1.872404814,1
239,1025,0.807559669,0.6539958715,1
239,1057,0.4707629681,-0.11704427,1
239,1089,0.8543653488,1.232976198,1
239,1121,2.329906225,2.295415878,1
239,1153,2.555953264,1.658594251,1
239,1185,1.567976713,1.224740505,1
239,1217,-12.88502502,-11.10108662,1
239,1249,3.602604151,-0.5704954863,1
239,1281,3.472819805,0.9702529907,1
239,1313,2.610489845,1.939312935,1
239,1345,5.453593254,-0.57163167,1
239,1377,6.405001163,2.077852964,1
239,1409,6.954850197,4.68603611,1
239,1441,6.460157394,5.963176727,1
239,1473,5.533927441,5.220729828,1
239,1505,3.213671684,4.762671947,1
239,1537,5.415457249,5.253886223,1
239,1569,5.685152054,4.602556229,1
239,1601,3.561597347,3.148259163,1
239,1633,2.934045076,3.011401415,1
239,1665,2.713882923,2.964728355,1
239,1697,2.396687269,2.686523914,1
239,1729,2.495085001,3.581205845,1
239,1761,3.538076162,4.318727016,1
239,1793,4.676924706,5.167895317,1
239,1825,5.409639359,5.143311977,1
239,1857,5.903736591,6.299621105,1
239,1889,6.179205894,5.564246178,1
239,1921,6.084492683,4.980407238,1
239,1953,5.837344646,4.535099983,1
239,1985,5.639190674,6.833977699,1
239,2017,6.223997593,1.499346733,1
271,33,7.150810242,6.54057169,1
271,65,-1.045674562,-3.768720865,1
271,97,-1.581839204,-5.495821953,1
271,129,-1.544241071,-4.333541393,1
271,161,-1.708698273,-4.472257614,1
271,193,-1.752595782,-4.823224545,1
271,225,-1.736527085,-4.69456625,1
271,257,-1.866978526,-4.856987953,1
271,289,-1.873450041,-3.508799076,1
271,321,-2.439128399,-4.057460785,1
271,353,-3.112078428,-5.861948967,1
271,385,-2.075842857,-4.628076553,1
271,417,-2.096102238,-3.493007183,1
271,449,-2.104638577,-4.127836227,1
271,481,-2.248866796,-5.071887016,1
271,513,-2.264845848,-4.509391308,1
271,545,-4.161295414,-4.271722317,1
271,577,-3.723084927,-4.601727962,1
271,609,1.606341481,-6.37944603,1
271,641,-0.9219739437,-0.356818676,1
271,673,-0.6308561563,0.5319480896,1
271,705,-0.9044027328,0.3022589087,1
271,737,-0.6369842291,0.5501106381,1
271,769,-0.2835588455,-0.7359503508,1
271,801,0.07848733664,-1.624949455,1
271,833,0.2864494324,-1.728349328,1
271,865,0.2323668003,-1.048806787,1
271,897,0.5970429182,-0.5735231042,1
271,929,0.879604578,0.8074671626,1
271,961,0.656257987,1.076036692,1
271,993,0.9772828817,1.021725655,1
271,1025,1.709992647,1.100941896,1
271,1057,2.089131355,0.5971443653,1
271,1089,2.550476551,0.9149401188,1
271,1121,3.271906376,1.444857478,1
271,1153,3.529164553,1.26556468,1
271,1185,2.216315746,1.610339403,1
271,1217,2.888828993,1.18369031,1
271,1249,3.638142586,-1.626624346,1
271,1281,4.690331459,-0.028028965,1
271,1313,5.7826581,0.1340817213,1
271,1345,6.255565643,0.1309705973,1
271,1377,6.848491192,1.00914979,1
271,1409,7.680959225,1.325996637,1
271,1441,6.332371235,4.064836025,1
271,1473,4.066562176,4.815023422,1
271,1505,4.638468742,4.008148193,1
271,1537,7.420601845,3.706819057,1
271,1569,6.872981071,2.065197706,1
271,1601,1.200665474,3.537994385,1
271,1633,3.034952879,3.229815006,1
271,1665,2.91340971,3.280340433,1
271,1697,3.305095673,3.503344774,1
271,1729,3.31786108,3.848137617,1
271,1761,2.67481041,5.599515915,1
271,1793,3.885277271,5.648471832,1
271,1825,5.304115772,5.01768446,1
271,1857,6.095061302,5.153096199,1
271,1889,5.868004322,5.369330406,1
271,1921,6.183900833,4.752638817,1
271,1953,6.413372993,4.439758778,1
271,1985,6.412250042,7.180830002,1
271,2017,6.755288601,5.283759594,1
303,33,18.23398018,4.498718262,1
303,65,-1.440661669,-5.19585228,1
303,97,-1.179901242,-6.423987389,1
303,129,1.580123901,-4.861487865,1
303,161,0.7943326235,-3.827630997,1
303,193,-1.246113777,-4.811096668,1
303,225,-1.635531783,-5.419897079,1
303,257,-1.911435723,-4.62934351,1
303,289,-2.050947666,-4.223114014,1
303,321,-1.795568228,-5.441168308,1
303,353,-1.381316423,-8.1118927,1
303,385,-1.916262388,-5.398235798,1
303,417,-2.207604885,-4.884409428,1
303,449,-2.308847189,-5.110473633,1
303,481,-1.493704557,-7.079963207,1
303,513,-1.479138494,-4.32667017,1
303,545,-1.000596762,-2.95484972,1
303,577,-0.6450513601,-3.96214819,1
303,609,0.08337843418,-2.108831882,1
303,641,-0.1353986561,-5.953960896,1
303,673,0.1327660084,-0.0430714488,1
303,705,0.5800732374,0.314268142,1
303,737,0.0654617548,0.2583683729,1
303,769,-0.3701871336,-1.291751862,1
303,801,0.4099895954,-1.390936017,1
303,833,1.114368916,-0.934160471,1
303,865,0.9925636053,-0.2694221437,1
303,897,1.388797522,0.5593773127,1
303,929,2.062223434,0.7761955857,1
303,961,1.516484022,0.2703112364,1
303,993,2.20392108,0.3398461938,1
303,1025,2.79671073,0.4823867083,1
303,1057,3.181931973,0.3238672614,1
303,1089,3.703587055,1.075551867,1
303,1121,4.676107883,1.277921677,1
303,1153,4.493788242,0.7421787977,1
303,1185,4.307736874,2.496376514,1
303,1217,4.586720467,1.492079735,1
303,1249,4.556896687,-0.08885854483,1
303,1281,4.821796417,-0.002347826958,1
303,1313,5.491729736,0.7641115189,1
303,1345,6.368038177,1.198022962,1
303,1377,7.073515415,0.3429802656,1
303,1409,7.272951603,1.969810963,1
303,1441,6.283177853,3.554363728,1
303,1473,4.674406528,4.719672203,1
303,1505,5.565757275,2.929290295,1
303,1537,6.272580147,2.5559268,1
303,1569,7.199521542,4.100951195,1
303,1601,3.671030045,3.533895493,1
303,1633,3.227213144,3.294346809,1
303,1665,3.882563353,3.655609608,1
303,1697,6.345790863,4.355983734,1
303,1729,5.986673355,3.284506083,1
303,1761,3.244208813,4.264317513,1
303,1793,3.887889385,4.766978264,1
303,1825,5.488825321,2.977113247,1
303,1857,6.026915073,3.148772717,1
303,1889,6.829610825,5.057870865,1
303,1921,7.325684547,5.096632004,1
303,1953,7.591374397,4.938696384,1
303,1985,8.242929459,6.371815681,1
303,2017,10.35294342,2.504588127,1
335,33,0.1936905384,1.167331219,1
335,65,1.276968837,10.30382538,1
335,97,-1.011831522,-10.09096336,1
335,129,-0.7273155451,-9.005955696,1
335,161,-0.8770644665,-4.739125729,1
335,193,-0.9124350548,-5.217762947,1
335,225,-1.041894913,-5.520180225,1
335,257,-1.505772233,-4.454502583,1
335,289,-2.029974222,-4.832322121,1
335,321,-2.060539246,-5.907846928,1
335,353,-1.836924076,-7.623774052,1
335,385,-2.325734615,-5.9739995,1
335,417,-2.668400526,-5.953867435,1
335,449,-2.892100573,-6.05168438,1
335,481,-1.334339142,-6.51347208,1
335,513,-1.333281755,-4.546599388,1
335,545,-0.5292811394,-2.854645967,1
335,577,0.8776232004,-2.852961063,1
335,609,0.6417248845,-2.549538374,1
335,641,0.067250669,-1.663536906,1
335,673,-0.1867052913,-0.2641543746,1
335,705,0.7724188566,0.5012347102,1
335,737,0.1959251165,0.2824479342,1
335,769,-0.8152742982,-0.8843980432,1
335,801,-0.003366351128,-0.8355263472,1
335,833,0.5009198189,0.2331877351,1
335,865,0.8296036124,0.6325528622,1
335,897,1.380866051,0.5809009075,1
335,929,1.804736495,0.2805665731,1
335,961,2.268284798,0.4679123759,1
335,993,3.128023148,0.4776366949,1
335,1025,3.413247108,0.7792105079,1
335,1057,4.105815887,0.7985187769,1
335,1089,5.538069725,1.236170173,1
335,1121,7.865983963,1.275486946,1
335,1153,7.84115696,1.624033928,1
335,1185,6.530751228,3.316888094,1
335,1217,6.54458046,1.647803068,1
335,1249,7.333128452,-0.7863545418,1
335,1281,7.771790504,-0.8675580025,1
335,1313,7.549410343,1.15737319,1
335,1345,7.368714333,1.360852957,1
335,1377,7.464167595,1.514873266,1
335,1409,8.008296967,2.387009382,1
335,1441,7.025972843,3.181130171,1
335,1473,6.134108543,3.369699001,1
335,1505,6.724382401,2.832463741,1
335,1537,7.03631258,3.187945843,1
335,1569,5.633749962,4.537221909,1
335,1601,4.192314625,3.739868402,1
335,1633,2.922174454,4.467817307,1
335,1665,3.054487705,4.18456316,1
335,1697,3.789154053,5.086122513,1
335,1729,5.849435329,2.812494278,1
335,1761,4.452829361,2.569993019,1
335,1793,4.411750793,3.31738019,1
335,1825,5.428656101,3.261361122,1
335,1857,6.294875622,4.144513607,1
335,1889,7.645177841,5.663253784,1
335,1921,8.586425781,5.973012924,1
335,1953,9.277212143,5.796249866,1
335,1985,10.00100517,6.2484231,1
335,2017,10.23253059,6.669089317,1
367,33,-12.29437065,0.2530093193,1
367,65,-0.7521113753,-9.687311172,1
367,97,-0.528771162,-10.92125797,1
367,129,-0.9055120945,-4.528508186,1
367,161,-1.210352778,-4.971562386,1
367,193,-1.346186757,-5.452618122,1
367,225,-1.477563977,-4.941009521,1
367,257,-1.569498777,-4.654659271,1
367,289,-1.57913208,-5.119344711,1
367,321,-1.427430272,-6.527579784,1
367,353,-1.831129074,-7.180323601,1
367,385,-2.447513819,-5.982244015,1
367,417,-2.821429491,-5.36670351,1
367,449,-3.626671076,-4.902676582,1
367,481,-1.695750117,-5.409401417,1
367,513,-0.7955255508,-4.376223564,1
367,545,-0.1169704944,-3.072793245,1
367,577,1.358242512,-2.79494071,1
367,609,0.4327018559,-3.107857466,1
367,641,-0.06680864096,-1.859501362,1
367,673,0.4818654358,0.4093341231,1
367,705,0.5304615498,0.6266919971,1
367,737,0.5025703311,3.041785002,1
367,769,0.478692174,1.960925937,1
367,801,-0.05934894085,0.5323271751,1
367,833,-0.4381672144,1.132565022,1
367,865,0.3839088678,1.967167377,1
367,897,1.903791666,1.210958481,1
367,929,2.526585102,1.646632552,1
367,961,3.872211218,1.999433637,1
367,993,5.525974274,2.624184132,1
367,1025,4.350670815,2.827676773,1
367,1057,5.576750278,3.32855463,1
367,1089,6.73168087,2.141173363,1
367,1121,8.301767349,1.52664423,1
367,1153,8.737979889,3.378552198,1
367,1185,7.829512119,2.79897809,1
367,1217,7.458467484,1.97100544,1
367,1249,8.559916496,0.6508136988,1
367,1281,9.389742851,0.4917182922,1
367,1313,9.012722969,1.450006843,1
367,1345,8.589589119,1.281717539,1
367,1377,8.395610809,1.772289276,1
367,1409,7.439418793,3.116993904,1
367,1441,8.055135727,3.225866795,1
367,1473,7.650279522,3.755583763,1
367,1505,7.40312624,3.828479767,1
367,1537,6.840493679,2.794158936,1
367,1569,8.045866013,-0.00740480423,1
367,1601,5.190705299,2.972629309,1
367,1633,4.283354282,3.755411625,1
367,1665,3.394093752,3.945498466,1
367,1697,1.843268394,3.973962069,1
367,1729,3.863108635,3.547676086,1
367,1761,4.433114052,2.902746201,1
367,1793,4.111384869,2.922636509,1
367,1825,4.927918434,3.355559111,1
367,1857,6.299359798,4.486563683,1
367,1889,7.565509319,5.786812305,1
367,1921,8.86228466,5.764467239,1
367,1953,10.04543686,6.109335899,1
367,1985,9.889425278,7.435255051,1
367,2017,2.292103767,19.57980156,1
