PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 36, filenames: A:[36]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[37]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.8260660172,12.18277073,1
47,65,-0.8623487949,3.730974197,1
47,97,1.477998972,1.474564791,1
47,129,2.883083105,2.044723034,1
47,161,4.334367752,4.452754021,1
47,193,6.661193371,3.470116854,1
47,225,4.560930252,1.955892324,1
47,257,4.016804695,3.511781216,1
47,289,4.317106724,5.292845726,1
47,321,3.231185436,4.087313652,1
47,353,2.618839264,4.283273697,1
47,385,3.786726952,2.479809523,1
47,417,3.669751644,1.458454013,1
47,449,5.192316055,-0.5968791246,1
47,481,7.586872578,0.681540966,1
47,513,5.420796394,3.348436832,1
47,545,5.190093517,4.022482395,1
47,577,7.111131668,5.23699379,1
47,609,8.24032402,6.027439594,1
47,641,7.876606941,5.479037285,1
47,673,4.273156166,7.374469757,1
47,705,0.2051267624,4.121021271,1
47,737,4.91557312,5.329958439,1
47,769,2.969449043,0.3817048073,1
47,801,2.108831882,2.130842686,1
47,833,1.693090439,4.799948215,1
47,865,2.559455156,3.582737684,1
47,897,3.279579163,0.3968369961,1
47,929,3.793996334,0.1619205475,1
47,961,4.763469219,3.502659798,1
47,993,6.470012665,4.979641438,1
47,1025,6.969661713,5.574220657,1
47,1057,7.791200638,6.852041245,1
47,1089,6.591729641,7.766510963,1
47,1121,6.048091888,5.378416538,1
47,1153,3.352541447,3.502391815,1
47,1185,2.630179405,3.448875427,1
47,1217,3.651515722,3.162633896,1
47,1249,4.156557083,3.284090996,1
47,1281,4.841493607,3.385052443,1
47,1313,7.378246307,3.107538223,1
47,1345,6.881120682,2.763744593,1
47,1377,5.186450958,3.240576744,1
47,1409,3.545442104,4.099795818,1
47,1441,3.494062901,4.590796471,1
47,1473,5.537011147,4.425029278,1
47,1505,5.987519264,4.986406326,1
47,1537,5.51224041,6.624255657,1
47,1569,5.647900581,7.777459621,1
47,1601,5.707366943,7.068253994,1
47,1633,4.035383224,6.507441998,1
47,1665,1.674049854,3.90308857,1
47,1697,1.057136059,1.469047546,1
47,1729,1.889858723,0.5390381813,1
47,1761,5.038793564,4.824083328,1
47,1793,4.133327484,4.46648407,1
47,1825,4.004094601,4.364208221,1
47,1857,4.338913441,5.244298458,1
47,1889,2.637400627,7.106917858,1
47,1921,1.790499687,4.02022028,1
47,1953,2.960294724,3.722062588,1
47,1985,4.509087563,5.092459679,1
47,2017,0.4867486954,-0.1280889511,1
79,33,4.361815453,4.64036274,1
79,65,3.143924236,3.263972282,1
79,97,2.922888994,4.726964951,1
79,129,2.310163736,3.298277378,1
79,161,3.575829506,2.883933067,1
79,193,5.067090988,2.616132975,1
79,225,4.466145992,2.119693279,1
79,257,4.010574818,3.117785931,1
79,289,4.325661182,3.908636093,1
79,321,5.419138908,6.156670094,1
79,353,5.927996159,5.857121468,1
79,385,4.955581188,3.700515985,1
79,417,4.868913174,2.68659687,1
79,449,4.99022007,1.464216471,1
79,481,4.907758236,2.991215229,1
79,513,5.116296768,4.229769707,1
79,545,5.423671722,4.236022472,1
79,577,6.021965981,5.17107439,1
79,609,6.715423584,5.316792488,1
79,641,6.796733379,5.538458824,1
79,673,4.399428368,5.731040478,1
79,705,0.6840412617,3.319685936,1
79,737,-2.129948616,14.40464878,1
79,769,3.179814339,5.952058315,1
79,801,4.432218075,5.79632473,1
79,833,4.876601219,5.697646141,1
79,865,5.315310955,4.6027174,1
79,897,4.195235729,2.610469103,1
79,929,3.703787327,1.6985147,1
79,961,4.340066433,2.551301241,1
79,993,5.298644066,3.427645922,1
79,1025,5.181519508,3.042877197,1
79,1057,5.644587994,2.355668068,1
79,1089,5.685637474,3.869399071,1
79,1121,4.356390476,5.331279755,1
79,1153,2.993420362,5.247660637,1
79,1185,3.995987177,3.485900879,1
79,1217,4.256946087,3.53315258,1
79,1249,4.073062897,3.440633059,1
79,1281,3.99310112,3.031561375,1
79,1313,4.059156895,2.602300406,1
79,1345,3.965576172,3.387479067,1
79,1377,4.558047771,4.108307838,1
79,1409,4.252016544,2.690301895,1
79,1441,3.631435871,3.549362659,1
79,1473,4.597890854,4.924733639,1
79,1505,4.573950291,5.48040247,1
79,1537,4.034824371,6.923775196,1
79,1569,4.327085495,8.794242859,1
79,1601,5.660895348,5.561770439,1
79,1633,2.9156394,5.381587982,1
79,1665,1.984730721,3.68252039,1
79,1697,3.175714254,4.489572048,1
79,1729,4.084088326,4.135059357,1
79,1761,3.948174,4.438579559,1
79,1793,4.186678886,4.160657406,1
79,1825,4.000649452,6.498176575,1
79,1857,4.190965176,8.828176498,1
79,1889,2.782648087,6.931884766,1
79,1921,6.102577686,3.336372614,1
79,1953,5.687339783,2.177447319,1
79,1985,5.314208508,3.309241772,1
79,2017,-13.6301899,-1.091788769,1
111,33,5.190877914,0.9595855474,1
111,65,3.848913193,3.522930861,1
111,97,4.02179718,6.150710106,1
111,129,3.945398331,4.961891651,1
111,161,4.094163895,3.886332512,1
111,193,4.389891624,2.614646912,1
111,225,4.502920151,1.414200306,1
111,257,4.478081226,3.932611465,1
111,289,4.786857605,5.076533318,1
111,321,5.845709801,6.277015686,1
111,353,6.583657742,4.831361771,1
111,385,6.344217777,3.71732378,1
111,417,5.83409214,3.1691432,1
111,449,4.898055077,3.206444025,1
111,481,3.715204716,4.05800724,1
111,513,4.571454048,4.595303059,1
111,545,5.528320789,4.406286716,1
111,577,5.891075611,3.934169292,1
111,609,5.70018816,3.345186472,1
111,641,-0.01007270813,-3.073505163,1
111,673,4.249298573,6.058271408,1
111,705,3.775915623,7.411700726,1
111,737,-0.5996727943,-7.744523525,1
111,769,3.9427948,8.402858734,1
111,801,4.179030895,5.656604767,1
111,833,5.364067554,5.120156288,1
111,865,6.151483059,4.359345436,1
111,897,-11.98474884,7.195574284,1
111,929,4.878508568,2.946695089,1
111,961,4.728349686,2.608522892,1
111,993,4.437274456,2.723441601,1
111,1025,1.332383633,2.074069023,1
111,1057,3.387907028,2.884848595,1
111,1089,3.712040424,3.957770824,1
111,1121,3.775134563,5.973903179,1
111,1153,3.77088213,5.288962364,1
111,1185,4.624783039,3.454673529,1
111,1217,4.543026924,3.663665295,1
111,1249,4.044504166,4.28117466,1
111,1281,2.793269634,2.923489809,1
111,1313,2.526022196,3.242285013,1
111,1345,3.103308439,4.019975662,1
111,1377,3.788268328,5.00793314,1
111,1409,4.179633141,3.25249052,1
111,1441,3.673360109,1.289896011,1
111,1473,2.744090557,4.97261095,1
111,1505,3.030186176,5.840237617,1
111,1537,3.45578146,6.756494522,1
111,1569,3.300951719,8.705236435,1
111,1601,2.907146692,7.802161694,1
111,1633,2.002167702,4.97718668,1
111,1665,1.787863731,3.745125294,1
111,1697,2.623000383,4.021740437,1
111,1729,3.357404232,4.190238476,1
111,1761,3.967971802,3.612593174,1
111,1793,4.661604404,3.690004349,1
111,1825,4.613343716,5.310658455,1
111,1857,5.016925335,5.877658844,1
111,1889,5.460017681,4.544207096,1
111,1921,5.679954052,3.878868341,1
111,1953,6.952196598,2.465444803,1
111,1985,10.05116653,1.807908535,1
111,2017,8.034284592,-0.7715578079,1
143,33,6.118442535,-0.02692246437,1
143,65,4.631743908,3.544986725,1
143,97,4.422622204,5.564855576,1
143,129,4.570012569,5.459096909,1
143,161,4.513939857,4.323361397,1
143,193,4.749846935,2.547117472,1
143,225,5.152379036,3.357619286,1
143,257,4.955497742,4.876979351,1
143,289,5.187497616,5.420889378,1
143,321,5.431050777,4.748371124,1
143,353,4.62182951,4.970041275,1
143,385,5.714134693,4.485230446,1
143,417,5.439024448,3.496028662,1
143,449,4.768728256,3.954701424,1
143,481,4.305851936,4.416904449,1
143,513,4.711637974,3.850421429,1
143,545,5.516551971,4.041034222,1
143,577,6.024985313,3.406517982,1
143,609,5.904681206,2.965934038,1
143,641,5.153777122,3.981068134,1
143,673,4.778513432,5.156667709,1
143,705,3.257763863,5.699602127,1
143,737,-11.14657593,0.8627066612,1
143,769,-11.82926369,2.067850113,1
143,801,3.778399944,6.509723663,1
143,833,4.787211418,4.50285387,1
143,865,4.915259361,4.364486694,1
143,897,4.198955536,4.328327656,1
143,929,4.000450611,3.600967884,1
143,961,3.868390322,2.949676991,1
143,993,3.420162201,2.349194527,1
143,1025,1.300128698,0.1240930557,1
143,1057,1.945083141,0.9782721996,1
143,1089,3.223167181,3.855236053,1
143,1121,3.919744015,5.660897255,1
143,1153,5.181877136,3.821816921,1
143,1185,5.274548054,3.171830416,1
143,1217,4.141382217,3.887181997,1
143,1249,3.508081198,4.364998817,1
143,1281,2.585734606,3.703342676,1
143,1313,1.943425655,3.877975941,1
143,1345,2.544455528,6.309224606,1
143,1377,3.260158539,4.250177383,1
143,1409,4.252662182,3.773255825,1
143,1441,4.174194336,4.076435566,1
143,1473,2.602551222,4.879368782,1
143,1505,2.942092657,5.905835152,1
143,1537,3.105490923,6.699316978,1
143,1569,2.593249798,7.761417866,1
143,1601,1.866643667,7.996321678,1
143,1633,0.9968783855,5.76324749,1
143,1665,1.283949137,2.610155582,1
143,1697,2.255694628,3.902490139,1
143,1729,3.719449997,4.610936165,1
143,1761,5.103103638,3.799358368,1
143,1793,5.504232407,3.718535423,1
143,1825,4.890238762,4.962482452,1
143,1857,5.120815277,6.372991562,1
143,1889,5.166141033,4.723886013,1
143,1921,4.804755211,2.812178373,1
143,1953,2.120041847,0.8813376427,1
143,1985,4.654942036,1.672662377,1
143,2017,0.1752233505,-0.1074111462,1
175,33,5.159229755,0.6633608937,1
175,65,4.545506477,2.567132473,1
175,97,4.325836658,4.233043671,1
175,129,5.195111275,4.819815159,1
175,161,4.8284235,4.156941414,1
175,193,4.600668907,3.626152754,1
175,225,5.546076298,3.980771542,1
175,257,4.708873749,4.69994545,1
175,289,4.806231976,4.729892731,1
175,321,5.708872318,3.97903204,1
175,353,6.374349117,4.079197884,1
175,385,5.785196781,3.654869556,1
175,417,5.074212074,3.18341732,1
175,449,5.003648281,3.684377909,1
175,481,5.152338505,3.636862993,1
175,513,5.681491375,2.305757046,1
175,545,5.856598377,3.283530235,1
175,577,5.695277691,3.12553668,1
175,609,5.535430431,2.699421167,1
175,641,5.435858727,2.807221889,1
175,673,5.399265289,3.161872149,1
175,705,5.051002502,3.699443817,1
175,737,5.679942131,7.535896778,1
175,769,5.836694717,6.603673935,1
175,801,4.94315052,6.251050472,1
175,833,4.364858627,4.692718506,1
175,865,4.359062195,4.109214306,1
175,897,3.793505669,4.419177055,1
175,929,3.609894753,3.865860224,1
175,961,3.821506739,3.345394373,1
175,993,4.607788086,0.3305501938,1
175,1025,3.859667778,-0.08825826645,1
175,1057,3.489690542,0.9781019688,1
175,1089,4.899249077,3.280990362,1
175,1121,6.279170036,3.728049994,1
175,1153,7.943350315,4.712427139,1
175,1185,2.927582026,3.439752817,1
175,1217,2.411850452,3.067207813,1
175,1249,2.692991257,3.399963617,1
175,1281,3.05697751,2.743369818,1
175,1313,2.964977026,1.194144726,1
175,1345,2.84491396,2.61647892,1
175,1377,2.721252203,3.996246338,1
175,1409,3.532483578,3.349802494,1
175,1441,3.658348322,2.389184952,1
175,1473,3.066656351,4.019384861,1
175,1505,3.265011549,5.368100166,1
175,1537,2.590709925,5.667255402,1
175,1569,2.610115528,5.735040188,1
175,1601,3.060852051,6.318049908,1
175,1633,3.66379714,6.238382816,1
175,1665,5.080411911,5.543003559,1
175,1697,3.48359251,5.253476143,1
175,1729,3.568534851,6.012275219,1
175,1761,4.524661064,4.191064358,1
175,1793,5.545324802,4.331524849,1
175,1825,4.923795223,4.791825771,1
175,1857,4.744760036,5.629131317,1
175,1889,4.860491753,4.732511997,1
175,1921,4.722120285,2.865718842,1
175,1953,4.938432693,0.4484024048,1
175,1985,4.773179054,2.448689938,1
175,2017,0.8247041702,-0.4562602043,1
207,33,3.993069172,1.949423075,1
207,65,4.075352669,0.5102078915,1
207,97,4.482500076,2.228093863,1
207,129,5.178917885,3.713485241,1
207,161,5.021962643,3.582493544,1
207,193,4.813539505,3.801879168,1
207,225,4.701370716,4.261571884,1
207,257,4.248135567,3.759212017,1
207,289,5.010557652,3.818875074,1
207,321,5.441056728,3.132296085,1
207,353,5.483708858,3.108222723,1
207,385,5.386498451,2.941336393,1
207,417,4.712400913,2.939473391,1
207,449,4.89137888,4.483316422,1
207,481,5.634127617,5.393972397,1
207,513,6.192855835,3.166128874,1
207,545,7.155761242,3.268188953,1
207,577,6.129439831,2.776831627,1
207,609,5.506320953,2.306088448,1
207,641,5.464919567,2.989545584,1
207,673,6.099833488,3.570788622,1
207,705,5.573667049,3.698199511,1
