PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 4, filenames: A:[4]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[5]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,193,7.097259521,0.628990531,1
79,225,6.904007435,-0.3946355581,1
79,257,7.465532303,0.3620607555,1
79,289,6.693474293,0.8714077473,1
79,321,5.298933506,-0.6336181164,1
79,353,6.339434624,-1.420262337,1
79,385,5.966497421,-1.495333433,1
79,417,5.115544319,-1.476596355,1
79,449,6.217408657,0.3376239538,1
79,481,7.228392124,-1.553221464,1
79,513,8.53862381,-1.658634424,1
79,545,9.587867737,-0.6432998776,1
79,577,10.8211937,0.1077250242,1
79,609,12.02684784,-0.1928308606,1
79,641,13.05921745,-0.3612859845,1
79,673,15.53845024,-0.3418533802,1
79,705,17.35944366,-1.412407875,1
79,737,18.63847351,0.5887079239,1
79,769,23.43903732,2.294406891,1
79,801,18.19062424,1.512258053,1
79,833,19.07789612,2.465705395,1
79,865,20.29661369,2.820182085,1
79,897,22.45843124,2.603219748,1
79,929,4.294898987,4.206930161,1
79,961,18.77104378,-2.488479137,1
79,993,24.17515755,-2.102242947,1
79,1025,23.2481842,-0.462775588,1
79,1057,27.02003288,3.616440535,1
79,1089,34.1634903,-1.821995735,1
79,1121,24.78118515,-4.323425293,1
79,1153,25.28837967,-3.57927227,1
79,1185,27.16010475,-3.266103983,1
79,1217,28.80119133,-6.313677788,1
79,1249,46.32981491,-4.469006538,1
79,1281,18.03884506,-9.52672863,1
79,1313,25.95151138,-2.497533798,1
79,1345,25.10985565,-2.588471889,1
79,1377,23.54835129,-8.601104736,1
79,1409,21.56857681,-7.467466831,1
79,1441,20.78756714,-6.515332222,1
79,1473,20.9357605,-6.4777174,1
79,1505,18.73794556,-7.430581093,1
79,1537,15.39087105,-5.622127533,1
79,1569,11.48032951,-5.032903194,1
79,1601,9.289931297,-4.380786896,1
79,1633,13.86843681,-3.569206715,1
79,1665,15.69486141,-1.045752048,1
79,1697,17.24273872,-3.891714573,1
79,1729,11.69019127,-0.002891540527,1
79,1761,16.35824966,-4.849838257,1
79,1793,15.58404732,-7.564310074,1
79,1825,13.50577068,-6.333434105,1
79,1857,12.97233582,-0.2234221697,1
79,1889,15.25744247,-0.3271725178,1
79,1921,24.17231941,12.95396233,1
79,1953,25.37752724,-1.769547224,1
79,1985,13.70154953,3.474740028,1
79,2017,-5.081525803,-4.034031391,1
111,33,9.966040611,1.201434374,1
111,65,8.619766235,3.720094204,1
111,97,7.370862484,0.1479942203,1
111,129,7.949118137,-0.7080835104,1
111,161,8.572496414,-0.9307880402,1
111,193,8.700920105,0.180598259,1
111,225,8.51156044,-0.4660118818,1
111,257,7.283336163,-0.2360306978,1
111,289,6.694016457,-0.7230850458,1
111,321,5.784414291,-1.312646151,1
111,353,5.782880783,-2.309268951,1
111,385,5.366165161,-1.347082853,1
111,417,6.20663929,-0.6605401039,1
111,449,7.139439106,-1.023794651,1
111,481,7.953625679,-1.334162474,1
111,513,9.365287781,-1.967352986,1
111,545,10.60273743,-0.7827016115,1
111,577,11.83519459,-0.1846281439,1
111,609,12.74820423,-1.110302448,1
111,641,14.66667271,-1.438611507,1
111,673,16.45420265,-0.9061392546,1
111,705,17.39357376,-0.3807030916,1
111,737,-1.780078888,0.5005829334,1
111,769,20.03062439,1.357309103,1
111,801,18.82862854,1.999659061,1
111,833,20.75135612,2.97627306,1
111,865,23.54000282,2.775453806,1
111,897,25.34898186,0.4186763763,1
111,929,22.6308918,18.33791542,1
111,961,28.97699738,13.81689453,1
111,993,26.9450798,6.064713478,1
111,1025,32.54669189,5.604908943,1
111,1057,21.59289169,-6.098352432,1
111,1089,8.755386353,-1.14009285,1
111,1121,25.35997963,-1.494482398,1
111,1153,24.2191658,-1.927077055,1
111,1185,23.25893211,-3.258838892,1
111,1217,21.53904343,-7.55802536,1
111,1249,20.59759903,-8.303668976,1
111,1281,22.06640244,-10.96671963,1
111,1313,22.80163193,-10.32933044,1
111,1345,27.36215401,-4.805269718,1
111,1377,22.12764359,-6.905156612,1
111,1409,20.62546158,-6.995050907,1
111,1441,20.73781013,-7.408214569,1
111,1473,20.69139862,-7.623216152,1
111,1505,16.55472946,-7.642018795,1
111,1537,14.19081116,-5.674735069,1
111,1569,14.16460991,-4.634016037,1
111,1601,14.76930141,-3.275842667,1
111,1633,14.948246,-2.370640516,1
111,1665,16.34281921,-2.16009593,1
111,1697,15.72168732,-3.115448236,1
111,1729,13.873106,-1.702141285,1
111,1761,14.63228035,-5.168756485,1
111,1793,14.61956787,-6.335232735,1
111,1825,14.99028873,-8.044881821,1
111,1857,14.69798756,-0.6054111719,1
111,1889,15.11567688,0.3740451336,1
111,1921,15.7872448,-0.3601871729,1
111,1953,17.53212738,-0.339411974,1
111,1985,16.57530212,1.874087453,1
111,2017,24.51641846,-3.54758215,1
143,33,12.06037712,1.963441133,1
143,65,8.599375725,2.040030479,1
143,97,8.550285339,-0.1180558801,1
143,129,8.210151672,-1.639704704,1
143,161,8.557358742,-2.062943697,1
143,193,8.750873566,-1.930675626,1
143,225,8.115533829,-1.408115983,1
143,257,7.373922825,-0.2855695486,1
143,289,7.063837528,-0.9380085468,1
143,321,7.083997726,-1.543315172,1
143,353,6.49292326,-1.777883887,1
143,385,5.735215664,-1.472378016,1
143,417,6.613360405,-0.9240396023,1
143,449,8.070185661,-0.6308624744,1
143,481,8.987317085,-1.411733747,1
143,513,9.092111588,-1.329356194,1
143,545,9.324007034,-0.8200665712,1
143,577,10.08761215,-0.04757834971,1
143,609,13.00439358,0.7801225185,1
143,641,16.0929966,-0.4758709967,1
143,673,15.7894516,-0.4888643622,1
143,705,15.435215,-0.2372285128,1
143,737,18.28109169,0.3206617832,1
143,769,19.22996902,1.356966734,1
143,801,19.84546661,2.199299812,1
143,833,22.57338142,3.42458725,1
143,865,24.92891502,2.842443228,1
143,897,26.12179184,1.313261032,1
143,929,28.66329002,-1.020191789,1
143,961,29.7997818,-1.960088015,1
143,993,51.09121704,-1.026056767,1
143,1025,28.44635582,-3.774496078,1
143,1057,24.26271629,-4.890973091,1
143,1089,26.05865479,-3.709697485,1
143,1121,28.01442146,-0.8655955791,1
143,1153,26.22898674,-0.9160933495,1
143,1185,23.28028679,-2.616112947,1
143,1217,21.4257679,-6.793642998,1
143,1249,22.23007393,-7.575118542,1
143,1281,23.75551605,-7.840107441,1
143,1313,26.46823502,-9.788162231,1
143,1345,25.46039581,-6.723537445,1
143,1377,25.00697136,-6.772727013,1
143,1409,24.58979797,-7.055880547,1
143,1441,23.31818199,-7.679578781,1
143,1473,22.50609016,-9.425708771,1
143,1505,21.86378098,-10.82739639,1
143,1537,20.6964035,-5.914057732,1
143,1569,21.23777008,-4.764544487,1
143,1601,17.18593788,-3.704515934,1
143,1633,15.99432755,-2.918146372,1
143,1665,15.13889885,-2.8021276,1
143,1697,13.59047508,-3.378217697,1
143,1729,12.77090645,-4.520786762,1
143,1761,13.27134514,-5.73192358,1
143,1793,14.79124641,-4.402989388,1
143,1825,15.20777512,15.49312305,1
143,1857,15.65575027,-0.7961611748,1
143,1889,15.67380905,-0.2240451574,1
143,1921,17.43031502,-0.2850545049,1
143,1953,18.36974907,1.310518026,1
143,1985,19.20438385,-8.847561836,1
143,2017,25.20246696,-4.835486412,1
175,33,12.06130314,1.745149612,1
175,65,9.595731735,0.9081051946,1
175,97,8.556332588,3.495861053,1
175,129,7.982982159,-1.232208729,1
175,161,8.406988144,-2.455152988,1
175,193,8.800692558,-2.851158381,1
175,225,8.249497414,-2.813866138,1
175,257,7.721248627,-1.357312441,1
175,289,7.760923862,-1.301984906,1
175,321,7.632837772,-1.492068887,1
175,353,0.7941932678,0.8157414198,1
175,385,2.385605812,0.05725312233,1
175,417,5.152289391,-1.07230711,1
175,449,9.232200623,-1.672199726,1
175,481,10.4757967,-1.95535326,1
175,513,10.7235508,-1.960541487,1
175,545,10.27118301,-1.37071228,1
175,577,10.64272404,-0.06239566207,1
175,609,13.45558739,0.4868038893,1
175,641,16.74437141,0.1330403686,1
175,673,18.01228142,-0.661698699,1
175,705,17.87121773,0.04255127907,1
175,737,16.01392555,-0.04065394402,1
175,769,20.70433807,1.435969114,1
175,801,22.61883354,2.160329819,1
175,833,26.06101799,2.680003405,1
175,865,28.41453552,1.527672529,1
175,897,29.13904762,1.925660133,1
175,929,30.53598213,0.8020278215,1
175,961,30.88561821,-4.096143723,1
175,993,31.7706852,-0.88840729,1
175,1025,32.67681122,-0.04973183572,1
175,1057,32.9796524,0.3026529253,1
175,1089,32.09823608,2.673645973,1
175,1121,30.59767151,0.113302201,1
175,1153,28.99608231,-0.9647176266,1
175,1185,25.4265461,-3.259837151,1
175,1217,25.44863129,-6.743700027,1
175,1249,27.72348213,-7.578704357,1
175,1281,23.68074226,-6.471765041,1
175,1313,24.71579742,-6.819368839,1
175,1345,28.22538376,-6.763314247,1
175,1377,26.94350815,-7.042322159,1
175,1409,25.75086784,-6.639309406,1
175,1441,24.00510406,-7.557857513,1
175,1473,22.19997215,-8.225959778,1
175,1505,23.11938095,-7.583971977,1
175,1537,22.64187622,-6.48080492,1
175,1569,21.02859688,-5.405358315,1
175,1601,20.06978416,-4.821918964,1
175,1633,19.30269623,-4.876556873,1
175,1665,18.05498505,-4.057641029,1
175,1697,17.07933617,-4.832967281,1
175,1729,15.89298058,-5.363577366,1
175,1761,14.3436718,-4.404912949,1
175,1793,14.47359943,-3.542303562,1
175,1825,15.20421886,-1.399400473,1
175,1857,16.35475349,-2.049113274,1
175,1889,18.32833481,-0.8302048445,1
175,1921,19.20811081,-0.6488785744,1
175,1953,20.38765907,2.618854284,1
175,1985,21.34085274,-2.612234354,1
175,2017,23.26344109,-3.284229517,1
207,33,11.30983734,1.136340737,1
207,65,8.19628334,3.783239365,1
207,97,5.268727779,0.3603119254,1
207,129,5.373371601,-1.132375121,1
207,161,8.116229057,-1.982775688,1
207,193,8.523457527,-3.571048737,1
207,225,8.650670052,-2.958187103,1
207,257,8.440242767,-2.007638454,1
207,289,7.997175217,-1.077320695,1
207,321,7.552329063,-0.7723187208,1
207,353,2.351213455,0.5957248211,1
207,385,3.603210449,-0.1394824982,1
207,417,6.84920311,-2.199366331,1
207,449,9.984117508,-2.754890203,1
207,481,11.10055733,-3.084756851,1
207,513,11.19337845,-3.159228325,1
207,545,10.29318333,-1.997275591,1
207,577,13.8869791,-0.5280968547,1
207,609,15.65815067,0.5860827565,1
207,641,17.60310936,0.6823490858,1
207,673,19.1869297,0.3760291338,1
207,705,19.46009827,0.6476250887,1
207,737,20.68182755,2.136867523,1
207,769,23.38384628,3.567587137,1
207,801,25.53292274,3.737384796,1
207,833,28.04364395,3.197479725,1
207,865,30.28098488,2.19080472,1
207,897,30.44547462,2.598489761,1
207,929,28.03086472,-7.306242943,1
207,961,28.58798218,-10.23680115,1
207,993,32.06780243,1.515930295,1
207,1025,33.63474274,1.130447984,1
207,1057,35.75851822,0.8228418827,1
207,1089,37.48546219,-0.9078573585,1
207,1121,32.0934639,1.506750226,1
207,1153,29.97735596,-1.007593155,1
207,1185,28.0982399,-3.587620258,1
207,1217,28.12871933,-4.226284504,1
207,1249,30.49744606,-2.946074486,1
207,1281,25.4226532,-5.945730686,1
207,1313,27.36327171,-7.210670948,1
207,1345,31.04115677,-7.32207489,1
207,1377,32.18307495,-7.218532562,1
207,1409,29.14639854,-6.967863083,1
207,1441,26.91546249,-7.391028881,1
207,1473,25.77001762,-7.758314133,1
207,1505,24.93326187,-5.719228268,1
207,1537,22.80449867,-5.908744335,1
207,1569,21.03163719,-9.59557724,1
207,1601,22.4925766,-9.759052277,1
207,1633,23.06067276,-6.401444435,1
207,1665,20.9889946,-5.460314751,1
207,1697,19.36697769,-7.12201786,1
207,1729,16.80097961,-5.158290863,1
207,1761,15.23867512,-4.292016029,1
207,1793,15.34574413,-3.476978302,1
207,1825,16.35185242,-3.406345367,1
207,1857,17.99391937,-3.135809898,1
207,1889,19.83114052,-2.00456357,1
207,1921,20.9211235,-1.968898058,1
207,1953,22.02648163,-1.158565998,1
207,1985,22.37163734,-1.360062599,1
207,2017,21.97519302,-0.766245842,1
239,33,8.899031639,0.7562445998,1
239,65,7.406196117,3.836477757,1
239,97,5.294523239,0.6805882454,1
239,129,6.081543922,-0.621622324,1
239,161,7.924450397,-1.614431739,1
239,193,8.771372795,-3.008808136,1
239,225,9.119856834,-2.414539337,1
239,257,8.904281616,-1.778164864,1
239,289,8.451309204,-0.1994293928,1
239,321,7.914646149,-0.2938625515,1
239,353,7.359687805,-0.8299297094,1
239,385,9.453996658,-3.167692661,1
239,417,9.946292877,-2.677090406,1
239,449,11.33967781,-3.536667824,1
239,481,11.80153656,-3.563425064,1
239,513,12.67247581,-2.90179348,1
239,545,23.56216621,-0.3882571459,1
239,577,17.50142288,-2.311927319,1
239,609,18.49512863,0.8047679663,1
239,641,27.36782265,2.862691641,1
239,673,20.52985001,1.569373012,1
239,705,21.25034523,1.698108196,1
239,737,22.58556175,3.173145771,1
239,769,26.3762188,4.480938435,1
239,801,27.84221077,5.378208637,1
239,833,29.78351402,5.370419979,1
239,865,31.40639114,4.341330528,1
239,897,31.80389023,4.663540363,1
239,929,33.5621376,20.57143974,1
239,961,34.02031708,8.198776245,1
239,993,34.37443924,4.973106384,1
239,1025,36.6682663,2.663281679,1
239,1057,39.34827042,-0.04028201103,1
239,1089,39.28536224,-1.106604576,1
239,1121,33.7686615,-0.9345368147,1
239,1153,32.8272934,-1.059350014,1
239,1185,33.17562103,-2.489308596,1
239,1217,34.76456451,-3.562082767,1
239,1249,36.35020828,-3.677046299,1
239,1281,37.60765457,-5.189808846,1
239,1313,39.39691162,-6.985949516,1
239,1345,38.42682266,-7.519051552,1
239,1377,37.32569122,-7.667453766,1
239,1409,33.60979843,-7.366069317,1
239,1441,32.19772339,-7.294698715,1
239,1473,20.84646606,-22.43961716,1
239,1505,27.65415382,-5.079006672,1
239,1537,27.69581985,-9.266741753,1
239,1569,22.48566628,-12.90470695,1
239,1601,25.62290192,-6.599401951,1
239,1633,26.35820198,-6.539834023,1
239,1665,23.6261692,-5.948299885,1
239,1697,21.07098961,-6.581955433,1
239,1729,18.76220512,-20.42946243,1
239,1761,27.81982803,-6.492693424,1
239,1793,20.9360218,-4.18647337,1
239,1825,20.04675674,-6.911973953,1
239,1857,22.39237595,-10.88149261,1
239,1889,22.34323502,-3.639848232,1
239,1921,23.15497208,-3.285638332,1
239,1953,23.4577179,-3.0582726,1
239,1985,23.53395844,-1.67333138,1
239,2017,21.3124733,0.3588929176,1
271,33,6.662050724,0.4854549766,1
271,65,6.682324886,3.419135809,1
271,97,3.207685471,5.662895679,1
271,129,7.829861641,-0.2550311089,1
271,161,8.264478683,-1.157455087,1
271,193,8.716458321,-1.874418855,1
271,225,9.069899559,-1.703471184,1
271,257,8.834564209,-1.337126017,1
271,289,8.880647659,-0.7110854387,1
271,321,7.56871891,0.2699297071,1
271,353,7.815475464,0.2454911768,1
271,385,10.20935631,-1.101925015,1
271,417,9.697836876,-3.635449648,1
271,449,11.95692825,-3.357392311,1
271,481,12.56657028,-2.927793026,1
271,513,13.41039467,-1.276590586,1
271,545,15.37463379,-0.1503546238,1
271,577,17.23086929,0.003849983215,1
271,609,19.26368332,1.503239632,1
271,641,32.47575378,4.74002409,1
271,673,38.67064667,-5.923525333,1
271,705,23.77467537,1.907483101,1
271,737,25.80405045,4.106694221,1
271,769,27.77541733,4.027708054,1
271,801,30.00532341,6.493256092,1
271,833,32.00798798,7.327337265,1
271,865,34.62356949,6.342377663,1
271,897,38.17897415,7.477952003,1
271,929,37.59547806,2.660274506,1
271,961,39.99182129,8.334728241,1
271,993,39.36752701,6.990463257,1
271,1025,40.04607391,4.321597099,1
271,1057,40.67466354,1.767997265,1
271,1089,42.92837524,5.261152267,1
271,1121,41.21198273,0.4514959753,1
271,1153,37.41439438,-1.364986897,1
271,1185,35.67338562,-2.41697073,1
271,1217,37.16331863,-3.165985584,1
271,1249,39.38706207,-3.59693718,1
271,1281,43.44766617,-5.115550995,1
271,1313,46.27983856,-6.654353619,1
271,1345,44.95103073,-8.142501831,1
271,1377,42.80242157,-8.216062546,1
271,1409,39.65938187,-8.195370674,1
271,1441,35.22300339,-7.393657684,1
271,1473,30.86595726,-4.242319584,1
271,1505,27.42928696,-1.274576187,1
271,1537,30.09975052,-10.19411945,1
271,1569,28.22603607,-18.98554993,1
271,1601,27.83750916,-6.595191002,1
271,1633,28.65860748,-6.789528847,1
271,1665,29.00374603,-7.155650616,1
271,1697,22.00281525,-8.09752655,1
271,1729,41.39318848,-1.070650101,1
271,1761,32.44682312,10.19635391,1
271,1793,17.54810333,-26.05316162,1
271,1825,22.81420898,-6.150334358,1
271,1857,22.13204765,-5.431322098,1
271,1889,22.98175812,-4.390720367,1
271,1921,23.86335564,-4.012595177,1
271,1953,24.1172905,-3.578207731,1
271,1985,24.06589699,-1.996011019,1
271,2017,21.71242523,-0.02211779356,1
303,33,6.340649605,0.2024541497,1
303,65,8.275884628,4.252886772,1
303,97,9.964700699,3.287332773,1
303,129,5.982495308,-1.596208692,1
303,161,9.507744789,-0.08001494408,1
303,193,9.057796478,-1.404465318,1
303,225,9.424427986,-1.264077902,1
303,257,10.06837559,-0.8576339483,1
303,289,10.54586315,-0.02982667089,1
303,321,10.47212887,1.256229639,1
303,353,10.05544758,1.453644037,1
303,385,12.21019459,1.095343828,1
303,417,13.32619667,-1.457752228,1
303,449,13.73985767,-2.608004093,1
303,481,12.9834137,-1.2354424,1
303,513,12.64168453,-0.4170303345,1
303,545,15.61016273,0.6945527792,1
303,577,19.18914795,2.411796331,1
303,609,24.63093376,4.792819023,1
303,641,39.79190063,5.747117043,1
303,673,37.05583954,-4.889548302,1
303,705,19.95336723,2.927260399,1
303,737,25.36066055,5.19919157,1
303,769,28.20816231,5.169336319,1
303,801,31.40066338,7.410141945,1
303,833,33.51058578,8.571242332,1
303,865,35.05065536,8.235971451,1
303,897,35.62978363,11.89952374,1
303,929,43.36570358,7.197324753,1
303,961,43.08140564,7.148137093,1
303,993,42.59817886,6.631923676,1
303,1025,38.98781586,10.86391068,1
303,1057,30.56353188,-2.133414745,1
303,1089,48.59988022,-14.39042664,1
303,1121,47.91682434,-16.03307915,1
303,1153,31.35810089,-3.880514622,1
303,1185,37.76293564,-1.774633408,1
303,1217,38.86698532,-0.7288973331,1
303,1249,40.19931412,8.685905457,1
303,1281,43.71957779,-6.002162457,1
303,1313,45.90944672,-6.327785969,1
303,1345,46.66571808,-7.773168564,1
303,1377,45.47112274,-8.445820808,1
303,1409,43.18572235,-8.669718742,1
303,1441,39.47054672,-8.069250107,1
303,1473,35.582901,-6.388236523,1
303,1505,29.80334091,-6.952313423,1
303,1537,31.96162796,-9.981775284,1
303,1569,31.73394012,-9.934288025,1
303,1601,31.09057999,-7.731294155,1
303,1633,31.68586731,-7.719248772,1
303,1665,30.5922699,-8.313230515,1
303,1697,29.05438614,-7.217721462,1
303,1729,28.84625244,-7.024327755,1
303,1761,27.40207863,-7.860453606,1
303,1793,26.09660149,-11.37537766,1
303,1825,23.70760727,-8.748792648,1
303,1857,23.76861382,-6.897176266,1
303,1889,24.77137375,-5.954742908,1
303,1921,24.80333138,-4.566755295,1
303,1953,24.31404877,-3.628983021,1
303,1985,23.04593658,-2.979437351,1
303,2017,22.00665283,-2.866616488,1
335,33,7.323503017,0.4468902349,1
335,65,12.30435848,6.465809822,1
335,97,7.598935127,-3.472878456,1
335,129,6.48900795,1.544255495,1
335,161,7.307610512,0.538982749,1
335,193,8.834088326,-0.7734367847,1
335,225,25.23275185,-0.9304565191,1
335,257,11.17911148,-1.165413976,1
335,289,11.89665985,0.2088529468,1
335,321,12.0181694,1.933823347,1
335,353,13.00448227,2.363436699,1
335,385,14.72556782,2.265173912,1
335,417,16.54720879,0.1469887495,1
335,449,17.06615639,-0.5380074978,1
335,481,15.45464134,0.697332859,1
335,513,14.58625031,0.5818448067,1
335,545,16.26966476,1.573983431,1
335,577,19.66897964,3.139563084,1
335,609,15.97286034,22.63340759,1
335,641,20.34394073,3.918712139,1
335,673,21.70809555,4.697182655,1
335,705,22.5397892,3.731049538,1
335,737,25.44853783,6.915754318,1
335,769,30.21541977,4.679154873,1
335,801,32.19115067,8.588000298,1
335,833,34.33576202,10.43967533,1
335,865,36.00130081,9.879499435,1
335,897,37.92112732,13.88283062,1
335,929,40.61608505,9.568547249,1
335,961,43.35832977,8.660977364,1
335,993,42.25259399,7.264590263,1
335,1025,42.88150406,12.02569389,1
335,1057,42.88649368,10.43071365,1
335,1089,53.42983627,5.563765526,1
335,1121,51.91503143,1.883764029,1
335,1153,44.42670822,0.2057192326,1
335,1185,31.28673363,-4.204849243,1
335,1217,48.37341309,-12.40516949,1
335,1249,59.041996,4.896402836,1
335,1281,24.01291275,2.72636795,1
335,1313,53.53535843,-5.8335495,1
335,1345,46.36101151,-6.336363792,1
335,1377,46.7194252,-8.00905323,1
335,1409,46.54853058,-9.916867256,1
335,1441,44.1254425,-9.9640131,1
335,1473,48.44673538,-9.668049812,1
335,1505,47.40573883,-12.48817825,1
335,1537,39.11588287,-9.078518867,1
335,1569,37.38687897,-10.39986324,1
335,1601,35.53634262,-9.192352295,1
335,1633,33.6796875,-8.902658463,1
335,1665,31.47559738,-6.969046593,1
335,1697,33.07091522,-8.275779724,1
335,1729,31.37213135,-7.31912899,1
335,1761,25.08361435,-8.030087471,1
335,1793,24.12802315,-8.992471695,1
335,1825,24.33800125,-10.48069572,1
335,1857,24.11494827,-8.135030746,1
335,1889,25.74089241,-8.038700104,1
335,1921,24.77823067,-4.991713524,1
335,1953,24.87550735,-3.694734097,1
335,1985,24.30274773,-4.48700428,1
335,2017,23.09960747,-6.875798225,1
367,33,8.225611687,0.8478676081,1
367,65,7.914889336,1.145152569,1
367,97,11.04140186,8.214733124,1
367,129,7.62543869,2.310985088,1
367,161,8.2458601,0.8983992338,1
367,193,9.927231789,-0.1729918122,1
367,225,10.99975681,-0.02688515186,1
367,257,11.73988342,0.2416756898,1
367,289,12.71875858,0.5441990495,1
367,321,13.73301411,1.952749968,1
367,353,14.85747242,2.170024395,1
367,385,18.63249969,2.165721655,1
367,417,20.88599014,2.829197168,1
367,449,19.28363419,2.651324749,1
367,481,17.15700722,2.606337547,1
367,513,17.69571686,1.977055073,1
367,545,17.75309181,2.679126501,1
367,577,19.57344246,2.525111675,1
367,609,21.14966583,1.743869781,1
367,641,22.79881668,3.861918449,1
367,673,25.84735298,6.807853222,1
367,705,28.01194,7.946146488,1
367,737,30.04937744,7.856452942,1
367,769,31.31310654,7.211693764,1
367,801,32.61765671,10.02261066,1
367,833,34.83869171,11.97137642,1
367,865,38.26314163,11.29138565,1
367,897,39.22974777,13.43023205,1
367,929,39.24609375,10.05806255,1
367,961,40.77406693,8.665836334,1
367,993,44.07441711,8.133161545,1
367,1025,44.9380188,8.177224159,1
367,1057,28.43371582,-1.464493752,1
367,1089,47.24297333,2.219846725,1
367,1121,47.30559921,0.4693617821,1
367,1153,48.91860962,1.278588533,1
367,1185,25.72728348,-7.280224323,1
367,1217,51.41962433,-11.48206806,1
367,1249,53.85378647,-10.3853693,1
367,1281,53.89071274,-6.471263885,1
367,1313,38.68917084,-4.851886272,1
367,1345,43.73481369,-2.142848492,1
367,1377,43.45417404,-11.13853264,1
367,1409,42.56903839,-10.72298431,1
367,1441,46.2921524,-23.79330635,1
367,1473,47.60142899,-24.16358948,1
367,1505,46.52722931,-6.857380867,1
367,1537,40.28035736,-10.40918541,1
367,1569,39.61811447,-11.69707584,1
367,1601,38.33964539,-10.85897446,1
367,1633,35.90923691,-8.80284977,1
367,1665,33.07342148,-10.90911865,1
367,1697,29.9768734,-10.32726765,1
367,1729,25.71897888,-9.329362869,1
367,1761,22.58520317,-9.252969742,1
367,1793,24.10612679,-8.911058426,1
367,1825,24.52701759,-9.209709167,1
367,1857,24.72584915,-8.656601906,1
367,1889,32.68006897,-11.21829319,1
367,1921,25.04537392,-5.493709564,1
367,1953,25.10743713,-4.719446182,1
367,1985,24.30665398,-5.451925755,1
367,2017,22.93727684,-8.557254791,1
399,33,8.86875248,1.576933861,1
399,65,9.141572952,2.167809486,1
399,97,10.57883739,-17.68287086,1
399,129,10.97755623,2.432944775,1
399,161,10.38474083,1.541469097,1
399,193,11.10428905,0.6944147348,1
399,225,11.69061852,0.7915865779,1
399,257,12.3768425,1.359947324,1
399,289,13.72125721,1.223259687,1
399,321,14.98968506,0.2247555256,1
399,353,16.78622437,1.182750225,1
399,385,21.27075195,3.298911095,1
