PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 28, filenames: A:[28]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[29]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.99552536,-0.07601165771,1
47,65,3.643486738,-0.531296432,1
47,97,6.106229782,1.746768236,1
47,129,2.196739197,2.775569201,1
47,161,0.1658649445,2.978606462,1
47,193,-1.152770758,2.858258247,1
47,225,-1.261044145,1.980219483,1
47,257,0.2895799875,1.244644165,1
47,289,1.547720313,1.555549264,1
47,321,1.832531929,1.216320992,1
47,353,2.755841255,1.175856113,1
47,385,1.878030539,1.387844086,1
47,417,1.341842651,1.819160461,1
47,449,1.597753882,2.183469534,1
47,481,1.245884418,2.062719822,1
47,513,1.593043089,2.42370677,1
47,545,2.391840458,1.741030216,1
47,577,2.743542194,1.719736576,1
47,609,2.537355185,5.137355804,1
47,641,2.084555149,7.323654175,1
47,673,1.538138151,4.335684299,1
47,705,1.646413684,2.5197258,1
47,737,2.57289958,4.603656292,1
47,769,2.989800453,3.104047775,1
47,801,2.529078484,3.143438816,1
47,833,3.312922001,2.111185074,1
47,865,4.915399551,5.308237076,1
47,897,4.909549236,0.9194779396,1
47,929,1.904144764,0.4871330857,1
47,961,0.1083897352,-0.1254775524,1
47,993,0.7348031402,0.6808131933,1
47,1025,0.5952291489,5.604798317,1
47,1057,0.621404767,2.543537378,1
47,1089,1.575473547,1.48383975,1
47,1121,1.970380783,4.004625797,1
47,1153,2.10643363,5.534568787,1
47,1185,1.657854438,5.585337639,1
47,1217,1.541240215,4.431033134,1
47,1249,3.047246456,3.96680975,1
47,1281,3.877353668,2.787113905,1
47,1313,3.414934635,0.1048098803,1
47,1345,3.584311962,0.2827384472,1
47,1377,3.54058075,1.701238632,1
47,1409,4.701647282,2.834295511,1
47,1441,4.068693161,4.068639755,1
