PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 56, filenames: A:[56]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[57]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,5.607231617,3.339972973,1
47,65,15.42519474,-4.285128593,1
47,97,1.082901955,2.890196562,1
47,129,4.127645493,4.479757309,1
47,161,3.971449852,6.203621387,1
47,193,3.296627998,6.811306953,1
47,225,3.759926796,6.248756409,1
47,257,3.207324028,6.833779335,1
47,289,1.452237129,4.695614815,1
47,321,0.4196274281,1.449483395,1
47,353,2.588620186,3.402894497,1
47,385,2.238286972,1.881453753,1
47,417,3.148674011,1.097908497,1
47,449,3.09926796,0.8078211546,1
47,481,2.639127731,0.2268897295,1
47,513,4.863381386,2.12637949,1
47,545,4.486170769,1.299850702,1
47,577,2.711902618,0.4173629284,1
47,609,2.224845171,1.016237259,1
47,641,2.633409023,1.783721566,1
47,673,2.036930084,0.1569404602,1
47,705,1.062459469,2.127636433,1
47,737,0.869130373,1.248913527,1
47,769,1.503722429,0.9726140499,1
47,801,2.7437253,2.117984295,1
47,833,4.301009655,2.673196793,1
47,865,4.487465382,3.939569473,1
47,897,2.561809063,2.863249302,1
47,929,0.7560443878,2.770678997,1
47,961,0.3743200302,2.952257633,1
47,993,-0.8783398867,4.009342194,1
47,1025,0.3010329008,2.367774487,1
47,1057,1.021448851,2.989740133,1
47,1089,2.487487316,1.319390297,1
47,1121,3.309146404,0.3260093927,1
47,1153,0.2407836914,-0.624004364,1
47,1185,4.532381058,1.799918056,1
47,1217,4.361764908,4.277823448,1
47,1249,3.008580685,4.09970665,1
47,1281,0.744830966,3.135092735,1
47,1313,0.6554900408,1.483985662,1
47,1345,1.307982445,1.757712364,1
47,1377,1.073990822,2.782516003,1
47,1409,1.431527138,3.554172993,1
47,1441,-0.1344451904,4.449571609,1
47,1473,1.352683067,4.999103069,1
47,1505,2.844994545,3.434850693,1
47,1537,1.356095314,1.004715681,1
47,1569,3.100746632,1.746055126,1
47,1601,4.13757658,2.093331099,1
47,1633,4.171308994,3.638545275,1
47,1665,3.603820562,3.814129829,1
47,1697,3.063959599,2.966498375,1
47,1729,4.460163593,1.37443614,1
47,1761,3.299801111,1.516611099,1
47,1793,2.081749439,2.174135685,1
47,1825,1.731532335,2.752390385,1
47,1857,2.844888687,5.431933403,1
47,1889,3.836112022,6.664938927,1
47,1921,2.857845306,8.696490288,1
47,1953,1.056486726,5.337895393,1
47,1985,-1.846056581,8.202283859,1
47,2017,-5.403599739,-8.314282417,1
79,33,4.147479534,1.463322878,1
79,65,4.303800106,2.875259161,1
79,97,3.692617178,3.770515442,1
79,129,3.393559456,4.596572399,1
79,161,3.384969234,5.41823101,1
79,193,3.478702307,5.310297489,1
79,225,2.025393486,4.970407486,1
79,257,1.511526585,5.934481144,1
79,289,2.284403086,5.797725201,1
79,321,2.541130543,4.193876743,1
79,353,2.746250391,3.122784376,1
79,385,1.120047331,3.138730049,1
79,417,1.228179693,2.516023636,1
79,449,1.408748388,1.839861155,1
79,481,1.743455172,1.895987988,1
