PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 60, filenames: A:[60]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[61]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.4458830357,3.380162954,1
47,65,5.021654606,0.8409581184,1
47,97,1.994731069,0.5937675238,1
47,129,1.662132144,-0.4098372459,1
47,161,2.467065811,0.6679935455,1
47,193,5.456544876,0.8957134485,1
47,225,5.316709042,0.4333117008,1
47,257,7.384288788,-1.659879684,1
47,289,5.587971687,-2.784050226,1
47,321,1.996408939,-0.3263521194,1
47,353,-0.06360578537,0.03488147259,1
47,385,0.6838779449,-0.4374729395,1
47,417,0.2687680721,1.658316731,1
47,449,2.054889202,3.170728207,1
47,481,2.373631477,3.114746094,1
47,513,2.309858799,3.056286335,1
47,545,5.22661829,3.270265102,1
47,577,6.84935379,3.781796455,1
47,609,7.038496017,4.251239777,1
47,641,6.068706512,5.147703171,1
47,673,5.121424675,5.703575134,1
47,705,2.749269485,4.229317188,1
47,737,3.746861219,1.814387798,1
47,769,3.579998493,2.230466604,1
47,801,2.724703312,2.538318157,1
47,833,2.344947815,2.616039753,1
47,865,1.568778753,2.506005526,1
47,897,1.500969887,4.396510124,1
47,929,1.569910288,4.916239738,1
47,961,3.205325842,3.723017693,1
47,993,3.896266937,4.553697586,1
47,1025,2.2996912,5.53867197,1
47,1057,-0.4012413025,4.639252663,1
47,1089,0.3039475083,5.802865505,1
47,1121,0.4052391052,6.385769844,1
47,1153,2.960227251,6.181547165,1
47,1185,6.867032051,4.452535629,1
47,1217,6.367892265,1.845950127,1
47,1249,6.911608696,1.335140228,1
47,1281,6.769731998,2.735817909,1
47,1313,4.695116043,3.325330734,1
47,1345,4.107730865,3.370120287,1
47,1377,4.084665775,4.896927357,1
47,1409,3.887933731,3.976153374,1
47,1441,5.475631714,4.564338684,1
47,1473,7.036753654,5.854717255,1
47,1505,8.303025246,5.166685581,1
47,1537,7.309494972,3.573073149,1
47,1569,6.399073124,3.210818768,1
47,1601,4.498173237,2.34692955,1
47,1633,3.97179389,3.07819581,1
47,1665,4.400992393,4.635969162,1
47,1697,4.396866798,5.50853157,1
47,1729,5.320120811,5.450828552,1
47,1761,5.987847328,5.118082047,1
47,1793,6.393622875,4.664824009,1
47,1825,5.8314991,5.057628632,1
47,1857,6.219949722,5.691930771,1
47,1889,6.728016853,6.928725243,1
47,1921,6.590550423,7.286134243,1
47,1953,4.880270004,5.755632401,1
47,1985,28.33485794,9.187988281,1
47,2017,21.42881012,0.06028652191,1
79,33,1.124555588,1.863681674,1
79,65,2.351947784,0.856793046,1
79,97,2.328636885,1.212484002,1
79,129,2.112753391,2.017177343,1
79,161,1.883285046,1.212100029,1
79,193,2.945898294,1.255203247,1
79,225,4.286066055,0.4582516849,1
79,257,5.575265408,-1.035062551,1
79,289,5.637807369,-3.572750807,1
79,321,3.129939795,-2.079651356,1
