PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 64, filenames: A:[64]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[65]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.912470818,0.07768237591,1
47,65,2.180938721,1.457458615,1
47,97,0.9860842228,0.886947155,1
47,129,3.325113297,5.231853962,1
47,161,2.666107178,1.536662936,1
47,193,1.719895124,1.370111227,1
47,225,2.487030506,2.046592236,1
47,257,3.269902229,2.953681707,1
47,289,4.291285992,3.2204144,1
47,321,5.565567017,3.082745075,1
47,353,6.140441895,1.182029009,1
47,385,6.012560368,2.878231049,1
47,417,5.349563599,3.252248287,1
47,449,4.483516693,3.565282345,1
47,481,5.196151733,3.610528946,1
47,513,5.260257244,3.455976009,1
47,545,6.416117668,4.096211433,1
47,577,7.485553741,2.855828047,1
47,609,5.627326012,0.5518603325,1
47,641,5.998283863,1.744190216,1
47,673,6.856607437,5.950080872,1
47,705,5.253591537,4.27550745,1
47,737,2.906200647,1.063334942,1
47,769,4.902951241,-2.179509163,1
47,801,6.373698235,0.9326453209,1
47,833,6.310757637,1.737168431,1
47,865,4.4016819,0.3376004696,1
47,897,4.021725178,1.735107541,1
47,929,3.971154928,2.229563236,1
47,961,3.174207687,2.287100077,1
47,993,1.179294109,1.847259045,1
47,1025,0.1681628227,1.823364973,1
47,1057,2.440243721,3.446917772,1
47,1089,3.58522892,2.941621065,1
47,1121,0.1689572334,4.036031723,1
47,1153,1.970564842,3.261934996,1
47,1185,4.919101715,5.203961372,1
47,1217,6.448056221,6.93100214,1
47,1249,4.269535065,6.641114235,1
47,1281,2.083950758,5.414309978,1
47,1313,2.154685497,3.013465881,1
47,1345,3.838074207,1.398993015,1
47,1377,4.518826008,-0.6434714794,1
47,1409,5.822131634,-0.131623745,1
47,1441,5.885627747,-1.095044255,1
47,1473,5.109252453,2.369460583,1
47,1505,4.835302353,4.558804989,1
47,1537,5.601939201,4.329281807,1
47,1569,6.00028801,4.130756855,1
47,1601,5.720584869,3.583765984,1
47,1633,5.279323101,1.797181606,1
47,1665,4.070489883,3.118549824,1
47,1697,2.699120998,2.843701363,1
47,1729,4.680836678,2.468338966,1
47,1761,4.747083187,3.474822998,1
47,1793,3.065900326,2.645756721,1
47,1825,5.260070801,3.442566156,1
47,1857,7.507098198,2.237864256,1
47,1889,6.127971649,1.066289186,1
