PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 39, filenames: A:[39]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[40]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.243924618,4.638395309,1
47,65,1.043408394,4.301262856,1
47,97,1.299983978,4.314023972,1
47,129,1.148894668,4.273849487,1
47,161,0.5881582499,4.450335979,1
47,193,0.1714566946,4.998525143,1
47,225,-0.9329509735,3.293781757,1
47,257,-0.1755626202,0.2134339809,1
47,289,0.3603169918,-0.8984322548,1
47,321,1.394595146,1.558414459,1
47,353,3.252555847,3.16212678,1
47,385,2.212971926,4.328965664,1
47,417,3.144808769,4.518937111,1
47,449,3.086186409,3.742619991,1
47,481,2.353234291,3.174599648,1
47,513,2.223348379,1.569740295,1
47,545,3.263513088,2.452322245,1
47,577,3.862874031,2.648802996,1
47,609,3.292623043,2.449528694,1
47,641,5.474004745,2.745072842,1
47,673,6.961104393,3.808632851,1
47,705,6.498394489,23.28658104,1
47,737,5.060847282,2.975162029,1
47,769,3.225944996,1.601676702,1
47,801,3.437422991,3.019830704,1
47,833,3.415427923,3.831470728,1
47,865,2.115852833,3.884623528,1
47,897,0.3925105333,4.592200279,1
47,929,-0.1282480955,6.903936386,1
47,961,0.1413581371,8.383981705,1
47,993,0.3961639404,5.774492741,1
47,1025,0.02583599091,3.802721024,1
47,1057,0.0854242444,3.6825068,1
47,1089,0.5884892941,3.902716637,1
47,1121,0.1771792173,3.805409908,1
47,1153,0.8444670439,4.393531799,1
47,1185,0.4301068783,5.055645943,1
47,1217,1.252193928,4.588771343,1
47,1249,2.228736162,3.518723965,1
47,1281,1.873262882,1.801723242,1
47,1313,2.124392271,0.2358980179,1
47,1345,4.799340725,1.576452494,1
47,1377,4.456237793,2.691160202,1
47,1409,4.187866688,3.853136063,1
47,1441,2.959515095,3.500900269,1
47,1473,1.682218313,3.663972139,1
47,1505,1.769189477,4.806575298,1
47,1537,3.051681995,3.866905212,1
47,1569,2.907340527,4.822339535,1
47,1601,-0.4012176991,3.317931175,1
47,1633,3.530884266,6.856901646,1
47,1665,4.385571957,7.240653038,1
47,1697,3.369382143,6.491368294,1
47,1729,3.013834715,4.87375164,1
47,1761,4.402023792,3.412220955,1
47,1793,3.183026552,4.494214058,1
47,1825,3.760326862,4.709828854,1
47,1857,8.193032265,4.268244267,1
47,1889,8.54813385,6.002741814,1
47,1921,7.863492966,6.485885143,1
47,1953,5.786991119,7.304581642,1
47,1985,3.861696005,7.665094852,1
47,2017,18.69604301,0.06830358505,1
79,33,1.63781786,2.557830811,1
79,65,0.4268870354,3.619335651,1
79,97,1.02857995,4.216405869,1
79,129,1.255814075,4.001343727,1
79,161,1.15360868,4.382190704,1
79,193,1.728579402,5.463730812,1
79,225,1.32678771,3.814885139,1
79,257,1.004399538,1.063753247,1
79,289,2.812662125,1.026270151,1
79,321,4.291101456,2.790004253,1
79,353,4.840620995,4.270044804,1
79,385,3.207283735,4.166581631,1
79,417,2.871901989,4.621091843,1
79,449,2.970811844,4.096093178,1
79,481,2.848231316,3.66213274,1
79,513,2.753488302,2.781381369,1
79,545,2.791555166,3.743525982,1
79,577,3.338327885,3.656348467,1
79,609,3.646038532,2.769084692,1
79,641,2.09374094,2.760727406,1
79,673,5.553331375,2.98843646,1
79,705,6.683385372,4.441866875,1
79,737,4.394169807,3.616631031,1
79,769,0.8509321213,2.45664072,1
79,801,2.102368355,2.784013033,1
79,833,2.801321507,3.586201906,1
79,865,2.171327353,3.902061224,1
79,897,1.498476744,4.207868576,1
79,929,1.280219793,5.922337532,1
79,961,0.4955884814,6.151145458,1
79,993,1.085543633,5.138813972,1
79,1025,1.134136558,6.160837173,1
79,1057,-0.5686436296,5.585377693,1
79,1089,-0.5429655313,4.024171829,1
79,1121,0.7390339375,1.798242569,1
79,1153,0.8527257442,4.336510658,1
79,1185,1.328008771,5.653489113,1
79,1217,1.636163473,4.005774021,1
79,1249,2.923518658,3.094245911,1
79,1281,3.568169832,2.790724039,1
79,1313,3.280189514,2.820819139,1
79,1345,4.168867111,2.421788692,1
79,1377,4.093854427,2.708333492,1
79,1409,3.335152626,3.216709137,1
79,1441,3.399221182,3.564041138,1
79,1473,2.662107944,4.187465668,1
79,1505,2.517454147,3.927878141,1
79,1537,2.681910992,4.488083363,1
79,1569,2.405290604,5.474192619,1
79,1601,2.116830587,4.964440346,1
79,1633,2.985105991,4.811256409,1
79,1665,3.628095627,4.50140667,1
79,1697,4.911300182,4.741183758,1
79,1729,5.903141975,5.120075226,1
79,1761,6.611783028,4.501485348,1
79,1793,4.587967873,5.786592484,1
79,1825,4.212011337,5.821575642,1
79,1857,6.431648254,5.954045296,1
79,1889,6.185415268,6.533946037,1
79,1921,4.72979784,7.70928669,1
79,1953,3.574714184,4.923400879,1
79,1985,1.649986029,2.693844318,1
79,2017,-2.062620878,-4.447648048,1
111,33,0.6002994776,1.631996989,1
111,65,0.5553022027,2.881312132,1
111,97,1.053312778,3.784412146,1
111,129,1.221442461,3.813523054,1
111,161,1.282726526,3.810853958,1
111,193,1.224597335,4.264282703,1
111,225,1.106017113,3.442807198,1
111,257,1.762088418,1.066081047,1
111,289,3.618411541,1.976139069,1
111,321,4.905560493,3.966989994,1
111,353,5.19370842,5.55484581,1
111,385,3.359135866,4.182052135,1
111,417,2.254222155,3.834388971,1
111,449,2.329244375,3.627083302,1
111,481,2.427280903,3.622853994,1
111,513,2.597908258,3.474222898,1
111,545,2.227837324,3.920055628,1
111,577,2.345798969,4.591302872,1
111,609,2.98035121,3.971433401,1
111,641,3.739416599,3.447207212,1
111,673,5.987713814,2.244549513,1
111,705,5.02509594,4.699056149,1
111,737,1.551006317,6.54016304,1
111,769,3.325512171,3.072680473,1
111,801,2.326359987,3.230079889,1
111,833,2.737748146,3.50162673,1
111,865,2.668673992,3.608318806,1
111,897,2.006086588,3.589205742,1
111,929,1.764879107,5.051704407,1
111,961,1.839286566,4.612559795,1
111,993,4.407616615,4.733509064,1
111,1025,1.396896124,4.289113522,1
111,1057,-0.08399021626,5.03192091,1
111,1089,-0.6116662025,4.075046539,1
111,1121,1.6919806,3.575078011,1
111,1153,1.388390899,4.599333763,1
111,1185,2.02948308,5.333919048,1
111,1217,1.805961013,4.010940075,1
111,1249,1.719591141,3.656215191,1
111,1281,2.611280203,3.935013056,1
111,1313,3.419344425,3.573554754,1
111,1345,3.692100525,3.35230279,1
111,1377,3.422729492,3.196684837,1
111,1409,3.355694532,2.596966028,1
111,1441,3.800252199,3.113385916,1
111,1473,3.641275406,3.590588808,1
111,1505,2.905035496,2.788057327,1
111,1537,2.302798033,4.621327877,1
111,1569,2.220546961,5.586452007,1
111,1601,1.911427021,4.886693478,1
111,1633,2.323669434,4.11899519,1
111,1665,3.202513218,3.718181133,1
111,1697,4.287482262,4.769484043,1
111,1729,5.475064278,5.738607883,1
111,1761,6.091482639,4.179737091,1
111,1793,4.240568638,5.029157639,1
111,1825,4.045615196,6.743364811,1
111,1857,4.364362717,7.360847473,1
111,1889,4.515585899,7.75993824,1
111,1921,3.339241266,7.633474827,1
111,1953,2.896248579,5.748209953,1
111,1985,2.761580944,6.465502739,1
111,2017,-2.617862701,-7.620556831,1
143,33,-0.1973085403,1.624604106,1
143,65,-1.234089375,1.067729712,1
143,97,0.371355474,3.181005955,1
143,129,2.067583084,4.17725563,1
143,161,2.852916956,4.006225586,1
143,193,2.554973125,3.415332794,1
143,225,18.01712227,-7.852326393,1
143,257,1.247918844,2.615492344,1
143,289,3.609973192,2.784038067,1
143,321,4.55355072,4.45178318,1
143,353,4.405490875,5.429680824,1
143,385,2.872665644,4.372455597,1
143,417,1.993695736,3.041791201,1
143,449,1.789990902,2.682826042,1
143,481,1.849016428,3.200275183,1
143,513,2.662068367,3.532447815,1
143,545,2.758388996,4.01272583,1
143,577,2.6140728,4.135073662,1
143,609,3.148018122,3.331333399,1
143,641,4.914535522,2.840792894,1
143,673,5.728315353,2.466536283,1
143,705,4.414753437,4.77431488,1
143,737,1.243165731,7.428425312,1
143,769,0.9361493587,4.713103771,1
143,801,1.631660461,4.150211334,1
143,833,2.866941452,3.92539382,1
143,865,2.712073326,3.247012138,1
143,897,2.533154964,2.340740204,1
143,929,1.968501091,3.067875862,1
143,961,4.510323048,3.712771416,1
143,993,3.956699133,4.849293232,1
143,1025,2.822099447,5.257248402,1
143,1057,1.168154955,2.806001186,1
143,1089,0.7423932552,4.62963295,1
143,1121,3.70182848,11.14469242,1
143,1153,1.431908131,4.652306557,1
143,1185,2.033478975,4.213924408,1
143,1217,1.634005308,3.985717297,1
143,1249,1.1352005,4.123430252,1
143,1281,1.681542873,4.087035179,1
143,1313,2.586560249,3.795521736,1
143,1345,3.017184258,3.590772867,1
143,1377,3.841251135,3.315514326,1
143,1409,3.639693975,2.964887857,1
143,1441,3.159417868,2.831987858,1
143,1473,3.600898504,3.807176113,1
143,1505,3.513723135,4.040670872,1
143,1537,3.159767866,4.388460636,1
143,1569,2.700000525,4.645906925,1
143,1601,1.860714436,4.489573956,1
143,1633,2.230707645,3.465886593,1
143,1665,2.14398241,3.42088604,1
143,1697,3.986073732,4.389817715,1
143,1729,5.232377529,5.325874329,1
143,1761,4.727000237,4.586258411,1
143,1793,4.463618279,5.699448109,1
143,1825,4.17656517,6.387853622,1
143,1857,3.963328362,6.98324585,1
143,1889,3.844943523,6.168220997,1
143,1921,3.198576689,1.992776871,1
143,1953,2.996014833,6.215214729,1
143,1985,2.23622942,6.861860275,1
143,2017,-21.75769043,-7.034676552,1
175,33,-1.60539794,2.062843084,1
175,65,-2.105032206,1.67388463,1
175,97,-1.557623148,2.996404648,1
175,129,1.253364325,3.536625624,1
175,161,1.125744104,3.376316786,1
175,193,1.572836757,3.211452007,1
175,225,3.116856813,2.898919344,1
175,257,2.115703583,2.545969248,1
175,289,3.050410509,3.051789761,1
175,321,3.433927774,4.333846092,1
175,353,2.816030502,5.369339943,1
175,385,2.272596121,3.91287899,1
175,417,1.93618083,2.880297422,1
175,449,1.767328024,2.509780884,1
