PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 14, filenames: A:[14]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[15]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.143236876,1.308060169,1
47,65,1.036145926,2.715852499,1
47,97,0.1209487915,3.096084118,1
47,129,-1.112364054,1.04274559,1
47,161,-2.376142979,0.07881391048,1
47,193,-2.114033937,1.002511859,1
47,225,-2.230770111,1.750917196,1
47,257,-1.928864479,2.438564777,1
47,289,-2.448566914,4.13177681,1
47,321,-1.592706084,1.680912733,1
47,353,-1.896051288,1.430138946,1
47,385,-0.987760067,1.923376322,1
47,417,-0.1455836296,1.696907163,1
47,449,-1.023030758,1.819676638,1
47,481,-1.692629576,3.230743408,1
47,513,-1.220676422,4.308285713,1
47,545,0.7479412556,3.246981144,1
47,577,1.829699516,3.677393675,1
47,609,1.552798629,4.009364128,1
47,641,-1.663124084,3.222391129,1
47,673,-2.779925823,3.49219799,1
47,705,-2.162601471,2.716686249,1
47,737,-24.26633644,4.476874828,1
47,769,-23.93054581,2.969007969,1
47,801,-3.559095144,6.30115366,1
47,833,-1.563153744,5.222236156,1
47,865,0.3941118717,4.076868057,1
47,897,-0.1345832944,5.009553909,1
47,929,2.829055548,5.409310341,1
47,961,2.639639616,4.892095566,1
47,993,0.07798600197,5.42411232,1
47,1025,-0.2463697195,6.762722969,1
47,1057,-0.2128933668,7.296251297,1
47,1089,0.5418807268,8.533239365,1
47,1121,1.106498003,7.089715004,1
47,1153,0.6415332556,6.551035881,1
47,1185,-0.2295162678,5.608136654,1
47,1217,0.5275177956,5.535822868,1
47,1249,2.844433308,4.406677723,1
47,1281,3.430332184,2.584231138,1
47,1313,4.020968914,4.420992851,1
47,1345,3.695092678,7.079000473,1
47,1377,3.631928921,6.678378105,1
47,1409,1.078949451,8.564105034,1
47,1441,3.773423672,4.295835495,1
47,1473,6.563993454,2.468525648,1
47,1505,7.495486259,5.227379322,1
47,1537,8.063952446,6.48098278,1
47,1569,7.865334988,8.363853455,1
47,1601,8.202065468,8.667551041,1
47,1633,8.096122742,7.427023411,1
47,1665,7.545441628,7.074965477,1
47,1697,7.056107044,6.9194417,1
47,1729,7.087905884,6.828383923,1
47,1761,7.395886898,8.57874012,1
47,1793,6.811687469,8.659324646,1
47,1825,5.665028572,5.686750889,1
47,1857,3.094424248,4.003592014,1
47,1889,5.293329716,5.201294899,1
47,1921,7.800891876,7.019358635,1
47,1953,10.42844582,6.891370773,1
47,1985,9.483312607,6.101808548,1
47,2017,19.22319221,-8.756039619,1
79,33,0.9384510517,0.4535735846,1
79,65,1.420613885,1.524872065,1
79,97,1.811600089,2.637699366,1
79,129,0.07630541921,0.9594377279,1
79,161,-0.8508694172,-0.2282779217,1
79,193,-1.355447173,0.8002384901,1
79,225,-1.345686197,2.299555779,1
79,257,-0.7936775684,2.457865953,1
79,289,-1.526823759,3.732431889,1
79,321,-0.9981987476,2.243186235,1
79,353,-0.5504239798,1.933009148,1
79,385,0.1036471725,1.847982287,1
79,417,0.0137950182,2.077741623,1
79,449,-0.5240479708,2.216891527,1
79,481,-0.9354090095,3.207554579,1
79,513,-0.6638151407,3.868102074,1
79,545,0.1528219581,3.305502892,1
79,577,0.4862655401,4.456316471,1
79,609,-0.05389651656,4.80103302,1
79,641,-2.879452705,2.769171953,1
79,673,-2.43989706,2.478998661,1
79,705,-2.403180122,1.281980753,1
79,737,-2.984474421,2.896243095,1
79,769,-2.837598324,4.594287872,1
79,801,-2.104665518,5.453145027,1
79,833,-0.6180121899,5.61532259,1
79,865,0.0001502037048,5.217477322,1
79,897,7.205831051,-3.444031239,1
79,929,-0.2344232202,4.527482986,1
79,961,0.9887504578,5.229362965,1
79,993,1.754811645,5.881589413,1
79,1025,1.337531924,6.166943073,1
79,1057,1.5465343,6.236570358,1
79,1089,2.113012314,6.678147316,1
79,1121,1.499110699,6.84976244,1
79,1153,1.472296715,6.792266369,1
79,1185,1.270890951,6.383132458,1
79,1217,1.430058002,5.4325037,1
79,1249,1.879332066,3.554560184,1
79,1281,1.282068729,2.067476749,1
79,1313,2.556008816,3.15353632,1
79,1345,3.410338879,4.683055401,1
79,1377,15.1334486,5.064180851,1
79,1409,2.972783566,9.058160782,1
79,1441,4.502605915,4.027299404,1
79,1473,4.856706619,4.165542126,1
79,1505,4.814904213,5.667637348,1
79,1537,5.384535789,6.291164875,1
79,1569,6.340281963,7.475028038,1
79,1601,6.523937225,8.418254852,1
79,1633,6.361867428,6.530156612,1
79,1665,6.430605412,5.978350639,1
79,1697,6.518620014,5.200425148,1
79,1729,6.92227602,5.146163464,1
79,1761,7.410500526,5.859720707,1
79,1793,8.664300919,6.554665565,1
79,1825,8.913756371,4.663035393,1
79,1857,7.400638103,5.012607574,1
79,1889,7.782229424,5.162664413,1
79,1921,8.375571251,4.004656315,1
79,1953,9.471212387,7.464737892,1
79,1985,10.83743191,6.759804726,1
79,2017,14.65118027,-7.639612675,1
111,33,0.872629106,0.2024740726,1
111,65,2.310014963,1.388759613,1
111,97,2.09223628,1.179695606,1
111,129,0.8009246588,0.6884393692,1
111,161,-0.01299643517,0.3600841165,1
111,193,-0.8499343395,0.5204332471,1
111,225,-1.33052206,2.631617308,1
111,257,-0.248064816,1.782559276,1
111,289,-0.04427137971,1.895504117,1
111,321,-0.3306259513,2.008380413,1
111,353,0.4126847684,1.814510465,1
111,385,1.006580949,1.881235361,1
111,417,0.6816499233,2.140946388,1
111,449,0.1060958803,2.23824954,1
111,481,0.1959402263,2.55155468,1
111,513,0.6252810359,2.875906229,1
111,545,0.9156640768,3.180696964,1
111,577,0.07673424482,4.17454195,1
111,609,-2.124239445,4.589876175,1
111,641,-1.939548969,2.837110519,1
111,673,-2.25242877,3.491469622,1
111,705,-2.607782602,3.428656101,1
111,737,-3.627810955,5.154713631,1
111,769,-2.666101456,4.299770832,1
111,801,-1.743497372,5.425756454,1
111,833,-1.358868361,5.443736076,1
111,865,-0.4457825422,5.761418343,1
111,897,-0.3006725311,5.722401142,1
111,929,-2.546503782,4.994432926,1
111,961,1.082249999,5.482649803,1
111,993,2.759519577,6.06533289,1
111,1025,2.346138239,5.968906403,1
111,1057,-4.041410446,11.83420944,1
111,1089,1.220472097,5.993313789,1
111,1121,0.941216588,5.841648102,1
111,1153,1.33357501,5.958018303,1
111,1185,1.734288931,6.304344177,1
111,1217,2.01030302,5.253696442,1
111,1249,2.414635658,4.708526134,1
111,1281,2.670004129,5.024802208,1
111,1313,5.110479832,4.730882645,1
111,1345,4.925189018,3.987710953,1
111,1377,14.94189548,21.98952293,1
111,1409,4.934516907,4.839956284,1
111,1441,4.857611656,4.165638447,1
111,1473,4.14055109,5.946825504,1
111,1505,4.20742178,6.709655762,1
111,1537,5.002709389,6.293781281,1
111,1569,5.851970673,6.304072857,1
111,1601,6.143609524,6.587970257,1
111,1633,6.252912998,5.285450459,1
111,1665,6.49407196,4.565025806,1
111,1697,7.279504776,4.148329735,1
111,1729,8.015962601,5.12454319,1
111,1761,8.80506134,5.628288269,1
111,1793,0.7795677185,5.448380947,1
111,1825,-2.939478874,10.9469347,1
111,1857,9.056400299,5.726877213,1
111,1889,9.039937973,5.054505825,1
111,1921,8.706043243,3.842655182,1
111,1953,8.918755531,3.740157604,1
111,1985,9.213513374,5.277402401,1
111,2017,23.66460228,-6.611786366,1
143,33,0.2522606254,0.1164179444,1
143,65,0.8201314211,0.9293197989,1
143,97,1.09810245,1.147353411,1
143,129,0.5709767342,0.407165885,1
143,161,0.0112195909,1.041464806,1
143,193,-1.213536501,1.021346569,1
143,225,-1.247927427,1.325779676,1
143,257,0.105710268,0.9440481663,1
143,289,0.3346216679,1.284990311,1
143,321,0.6651027799,1.452282667,1
143,353,0.8718675375,1.349360347,1
143,385,0.9043531418,1.751252413,1
143,417,0.7929391861,1.618542552,1
143,449,0.3116747737,0.6630792618,1
143,481,0.476385355,2.021572828,1
143,513,1.805212975,2.62632513,1
143,545,2.04696846,2.858934879,1
143,577,0.0496121943,2.65536952,1
143,609,-0.7254301906,1.44691658,1
143,641,-1.220408201,0.9695029259,1
143,673,-1.592487812,5.189102173,1
143,705,-1.711606503,2.129760981,1
143,737,-2.500041962,2.524166822,1
143,769,-2.290464878,3.511495829,1
143,801,-1.400648832,4.81790781,1
143,833,-1.549086332,5.014723778,1
