PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 26, filenames: A:[26]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[27]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,13.28573608,2.99514842,1
47,65,9.864216805,0.6904196739,1
47,97,6.667395115,-1.191113114,1
47,129,8.337694168,-1.597520351,1
47,161,11.24859715,-2.03232789,1
47,193,8.511764526,-0.7067015171,1
47,225,7.786891937,0.7791163921,1
47,257,5.023209572,3.764125586,1
47,289,3.803494453,4.59551239,1
47,321,2.994666576,3.765440941,1
47,353,1.363072634,3.521164894,1
47,385,1.640513659,4.123272896,1
47,417,3.460493326,3.46125865,1
47,449,5.388203621,3.12285614,1
47,481,4.354031563,3.317753553,1
47,513,1.434702992,2.270075321,1
47,545,0.5187125206,0.8013584614,1
47,577,0.2822871208,0.5491065979,1
47,609,0.2604516745,2.458445311,1
47,641,1.77971983,4.16225338,1
47,673,6.646011829,3.437907219,1
47,705,3.685879469,3.130856514,1
47,737,2.85193634,2.54052043,1
47,769,2.966254234,2.949481487,1
47,801,2.706222057,2.309938908,1
47,833,0.2858541012,2.507303238,1
47,865,-1.804920673,2.528957844,1
47,897,-0.02756977081,2.781178951,1
47,929,3.70354557,1.842589259,1
47,961,4.471826553,1.562024593,1
47,993,4.803273678,4.52944994,1
47,1025,2.633199453,6.23919487,1
47,1057,4.297396183,5.725914001,1
47,1089,5.13585186,4.331381321,1
47,1121,4.670634747,3.922831059,1
47,1153,3.626334906,2.396437168,1
47,1185,3.670558453,2.591397762,1
47,1217,4.183839798,3.886636019,1
47,1249,3.641066551,4.841711044,1
47,1281,1.9119699,4.993904591,1
47,1313,1.809863806,4.779014111,1
47,1345,2.544188738,1.664460182,1
47,1377,4.939956665,3.174595833,1
47,1409,6.781093121,0.7414283752,1
47,1441,6.37630415,3.738098621,1
47,1473,5.91163063,2.486720562,1
47,1505,6.507726669,2.035148621,1
47,1537,6.466183186,2.596535444,1
47,1569,7.433366776,5.19647646,1
47,1601,7.392362595,5.492000103,1
47,1633,9.321993828,6.088852406,1
47,1665,9.117026329,5.987266064,1
47,1697,14.26978588,7.789069176,1
47,1729,12.22951126,6.56807518,1
47,1761,4.688298702,7.038545609,1
47,1793,5.673402786,6.910870552,1
47,1825,7.314099312,6.111938477,1
47,1857,7.31602478,5.852334976,1
47,1889,5.688394547,4.653295517,1
47,1921,5.454153061,6.930959702,1
47,1953,9.445459366,9.711043358,1
47,1985,8.097755432,11.71022415,1
47,2017,18.81928253,0.2695102692,1
79,33,5.492997169,1.384408116,1
79,65,2.066329002,-0.846067667,1
79,97,4.154440403,0.5876621604,1
79,129,6.199266434,0.5749264359,1
79,161,8.749817848,-1.5040766,1
79,193,9.602705956,-0.9242594242,1
79,225,8.961521149,0.3190934658,1
79,257,6.136410236,4.013731003,1
79,289,4.55681324,5.276483536,1
79,321,4.083695889,4.139786243,1
79,353,4.311339378,3.233906984,1
79,385,3.037773609,4.042992592,1
79,417,3.263332844,4.273775101,1
79,449,3.844014645,3.560761929,1
79,481,3.300074816,3.146695137,1
79,513,2.690898418,2.501717806,1
79,545,2.872668743,1.735178828,1
79,577,2.179543734,1.333513618,1
79,609,0.06435227394,1.519152164,1
79,641,0.2274662256,1.993455648,1
79,673,1.91159153,2.594598055,1
79,705,5.120828629,2.141422749,1
79,737,5.139807701,2.288295984,1
79,769,3.326092482,1.717227578,1
79,801,3.504647493,1.56827569,1
79,833,3.674565792,1.879520655,1
79,865,2.851885319,2.229226828,1
79,897,2.8310709,2.407026052,1
79,929,3.014681101,0.3501451015,1
79,961,1.670915127,-0.3189926147,1
79,993,4.826307297,-2.326407194,1
79,1025,5.231370926,1.423288584,1
79,1057,5.166412354,3.946458817,1
79,1089,5.418671131,4.551873207,1
79,1121,5.876305103,3.809369564,1
79,1153,5.176555634,3.183778524,1
79,1185,4.852519512,3.512629032,1
79,1217,5.041736126,4.14874649,1
79,1249,3.730817795,4.565880299,1
79,1281,2.45740366,4.036465645,1
79,1313,2.542526722,3.984213352,1
79,1345,2.590276957,3.421324253,1
79,1377,3.318578243,2.561138153,1
79,1409,5.190075874,2.232635498,1
79,1441,6.063228607,3.04613471,1
79,1473,6.783578873,1.720026731,1
79,1505,6.563581467,2.73190093,1
79,1537,6.535739899,4.2026124,1
79,1569,6.62914753,5.167693138,1
79,1601,7.157095432,5.208479404,1
79,1633,9.031270027,5.190082073,1
79,1665,9.081298828,4.957209587,1
79,1697,8.371679306,6.067715168,1
79,1729,8.016498566,6.168056011,1
79,1761,9.208320618,6.842678547,1
79,1793,7.760579109,7.583433628,1
79,1825,7.173856735,6.404084206,1
79,1857,6.892204285,6.609437943,1
79,1889,5.84236908,7.155550003,1
79,1921,6.565863609,7.193945885,1
79,1953,7.372226238,9.053248405,1
79,1985,8.735752106,7.858530998,1
79,2017,-6.851899147,-3.693501949,1
111,33,3.12724781,0.7551954389,1
111,65,4.623109818,1.272317886,1
111,97,4.660915375,1.562289,1
111,129,1.877933264,0.9116621017,1
111,161,2.983841419,0.9767107964,1
111,193,7.388217926,-0.3532325029,1
111,225,7.130467892,0.7597379684,1
111,257,5.392162323,4.255835533,1
111,289,5.705397129,4.366414547,1
111,321,5.167706966,3.703978539,1
111,353,6.940169811,3.370266914,1
