PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 43, filenames: A:[43]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[44]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.747386932,0.1420545578,1
47,65,7.010575294,2.561816931,1
47,97,7.881017685,4.186475277,1
47,129,5.488846302,3.279983044,1
47,161,2.428583622,1.7290411,1
47,193,0.341866374,1.906054378,1
47,225,-1.019123435,2.336995602,1
47,257,-0.2078906298,2.255239487,1
47,289,1.261623025,1.590180874,1
47,321,1.44040823,2.022100449,1
47,353,3.133728981,1.170940638,1
47,385,4.693166256,1.389536381,1
47,417,4.186778545,1.532099962,1
47,449,3.939231396,1.704942226,1
47,481,5.270548344,1.094404936,1
47,513,5.512682915,-0.7463817596,1
47,545,5.671445847,1.830895543,1
47,577,4.693180561,1.484955668,1
47,609,4.137199402,1.816951513,1
47,641,3.688300371,2.899516106,1
47,673,4.213708878,2.778467178,1
47,705,4.46587038,1.521416426,1
47,737,5.429339409,2.451318026,1
47,769,4.723046303,3.064525604,1
47,801,3.960771084,3.666482925,1
47,833,2.46279192,4.122581959,1
47,865,1.028897285,3.328402996,1
47,897,1.315657139,0.9092547894,1
47,929,3.133517742,3.675540447,1
47,961,3.91430521,3.437430859,1
47,993,2.779241085,3.076841593,1
47,1025,5.384683132,5.670089245,1
47,1057,7.830977917,10.45528221,1
47,1089,3.760900497,8.619572639,1
47,1121,0.3744335175,7.524582863,1
47,1153,0.7405362129,5.487254143,1
47,1185,2.821835041,6.476551056,1
47,1217,2.999497414,9.351461411,1
47,1249,3.382576704,9.868900299,1
47,1281,3.784224033,7.663510323,1
47,1313,3.904185772,6.29572773,1
47,1345,4.507695675,6.639597893,1
47,1377,6.431186676,6.007091045,1
47,1409,8.282576561,5.843205452,1
47,1441,8.240653038,6.661231518,1
47,1473,5.178067207,6.600804329,1
47,1505,4.878025055,6.334575176,1
47,1537,5.768616199,6.610786438,1
47,1569,5.919419289,7.239297867,1
47,1601,4.045683861,7.459891319,1
47,1633,3.0802145,5.304469109,1
47,1665,3.537629128,3.919320583,1
47,1697,4.233763695,7.325516224,1
47,1729,6.266768456,7.666343689,1
47,1761,6.904245853,7.90722847,1
47,1793,3.74682188,9.19403553,1
47,1825,6.402955532,8.268177032,1
47,1857,5.555813789,5.2635746,1
47,1889,3.015217781,5.033986568,1
47,1921,1.624378204,5.43248558,1
47,1953,1.154081345,11.43961143,1
47,1985,-1.25896883,5.10399437,1
47,2017,-21.93944168,-27.78167343,1
79,33,1.922795296,0.5129836798,1
79,65,4.692469597,0.9974828362,1
79,97,4.259309292,1.958083391,1
79,129,2.921220779,2.454656601,1
79,161,0.8505798578,1.801362038,1
79,193,0.7435288429,4.804279804,1
79,225,-1.360306621,2.855935574,1
79,257,-1.093402743,2.552591085,1
79,289,-0.6684036255,1.758488178,1
79,321,0.8960323334,0.2870448828,1
79,353,3.127220392,1.12051487,1
79,385,3.225589275,1.698390245,1
79,417,3.115581751,1.709566116,1
79,449,3.236713886,1.234098673,1
79,481,3.873748541,0.7872413397,1
79,513,4.573825359,0.9510127306,1
79,545,5.432677269,3.182837963,1
79,577,4.773360252,2.767869949,1
79,609,4.906161308,3.112827778,1
79,641,4.579723835,3.577010393,1
79,673,4.101221561,5.014396667,1
79,705,4.346995354,5.072777748,1
79,737,4.684866428,4.160597801,1
79,769,5.291404247,4.129367352,1
79,801,3.697776556,3.622662544,1
79,833,3.062305927,3.69106555,1
